des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp,weather_temp,weather_precipitation,weather_wind_speed,weather_is_rainy,weather_is_snowy,weather_is_extreme,weather_condition,has_alert,alert_count,has_detour,has_event,has_weather_alert,has_construction_alert,is_event_day,has_construction
U.W. HOSPITAL VIA EAGLE HEIGHTS,False,273,43.086225623206616,-89.43442138512077,1,1227976,14632,369,EMPTY,80,23,2025-11-06,64020,7580,1227976,20251106 17:58,2356,,2025-11-06T17:58:46.116606,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
MEMORIAL UNION VIA EAGLE HEIGHTS,False,89,43.07661000002134,-89.42569166966908,1,1227953,27795,506364,EMPTY,80,12,2025-11-06,63540,1280,1227953,20251106 17:58,124,,2025-11-06T17:58:46.116606,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
MEMORIAL UNION VIA EAGLE HEIGHTS,False,176,43.07492334951384,-89.40623270985475,1,1227952,33534,506364,HALF_EMPTY,80,11,2025-11-06,62640,1180,1227952,20251106 17:58,102,,2025-11-06T17:58:46.116606,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
MEMORIAL UNION VIA EAGLE HEIGHTS,False,93,43.07090763967343,-89.39803958757753,1,1227951,38556,506364,EMPTY,80,19,2025-11-06,61680,4284,1227951,20251106 17:58,995,,2025-11-06T17:58:46.116606,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
MEMORIAL UNION VIA EAGLE HEIGHTS,False,270,43.075904800053166,-89.40051166985613,1,1227950,41229,506364,HALF_EMPTY,80,28,2025-11-06,61200,1380,1227950,20251106 17:58,115,,2025-11-06T17:58:46.116606,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
CAPITOL SQUARE VIA MIDDLETON,False,270,43.09692900210526,-89.52413645453814,1,1230733,20601,433,EMPTY,F,27,2025-11-06,64020,115A,1230733,20251106 17:58,2360,,2025-11-06T17:58:48.397188,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
CAPITOL SQUARE VIA MIDDLETON,False,357,43.07350639501258,-89.45673060290554,1,1230732,56450,433,EMPTY,F,2,2025-11-06,62100,123A,1230732,20251106 17:58,2351,,2025-11-06T17:58:48.397188,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
JUNCTION VIA MIDDLETON,False,271,43.07318328587878,-89.39499242776388,1,1230769,3073,486,EMPTY,F,20,2025-11-06,64200,151A,1230769,20251106 17:58,2328,,2025-11-06T17:58:48.397188,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
JUNCTION VIA MIDDLETON,False,181,43.108484959729296,-89.51032563357096,1,1230768,45349,486,EMPTY,F,7,2025-11-06,62400,114A,1230768,20251106 17:58,2306,,2025-11-06T17:58:48.397188,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
EAGLE HEIGHTS VIA U.W. CAMPUS,False,205,43.07859782958383,-89.43051926610808,1,1228517,10449,462,EMPTY,84,16,2025-11-06,63840,4184,1228517,20251106 17:58,985,,2025-11-06T17:58:50.434168,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
