des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp
2-BUCKEYE,False,168,43.07491393135708,-89.43397783259311,1,1229838,2828,327,EMPTY,C,22,2025-09-27,41820,216C,1229838,20250927 11:39,151,,2025-09-27T11:39:58.730854
1-SPRECHER,False,38,43.08714155560181,-89.35927364331431,1,1229822,27203,349,EMPTY,C,18,2025-09-27,40020,214C,1229822,20250927 11:39,119,,2025-09-27T11:39:58.730863
U.W. HOSPITAL,False,47,43.074087342474265,-89.39242108587177,1,1229857,40652,508,HALF_EMPTY,C,0,2025-09-27,39840,215C,1229857,20250927 11:39,2013,,2025-09-27T11:39:58.730866
U.W. HOSPITAL,False,325,43.076907316929045,-89.31982886311665,1,1229875,13642,515,EMPTY,C,15,2025-09-27,41460,212C,1229875,20250927 11:39,136,,2025-09-27T11:39:58.730868
EAST TOWNE,False,356,43.039004999999996,-89.39474166666666,1,1231123,44,373,EMPTY,G,1,2025-09-27,42000,212G,1231123,20250927 11:39,1915,,2025-09-27T11:40:01.339367
EAST TOWNE,False,353,43.08422489229781,-89.31612863848916,1,1231122,52900,373,EMPTY,G,0,2025-09-27,40200,215G,1231122,20250927 11:39,104,,2025-09-27T11:40:01.339377
SOUTH TRANSFER,False,193,43.10172,-89.31962,1,1231160,22743,505531,EMPTY,G,24,2025-09-27,41220,213G,1231160,20250927 11:40,117,,2025-09-27T11:40:01.339379
SOUTH TRANSFER,False,9,43.03816,-89.384,1,1231159,74421,505531,EMPTY,G,0,2025-09-27,39420,211G,1231159,20250927 11:39,137,,2025-09-27T11:40:01.339381
DOWNTOWN S.P.,False,9,43.18545244046802,-89.21311474762356,1,1232898,27288,436,EMPTY,S,25,2025-09-27,41100,211S,1232898,20250927 11:39,132,,2025-09-27T11:40:03.893415
2-SOUTH RIDGE,False,1,43.08797481075155,-89.50210767203077,1,1232652,26769,490,EMPTY,R,30,2025-09-27,41040,213C,1232652,20250927 11:40,145,,2025-09-27T11:40:06.405624
U.W. HOSPITAL,False,181,43.055822588619314,-89.52776593506154,1,1232636,870,516,EMPTY,R,0,2025-09-27,41880,211C,1232636,20250927 11:39,125,,2025-09-27T11:40:06.405632
FITCHBURG-CADDIS,False,304,43.134551204366545,-89.39677276526788,1,1229275,6368,506332,EMPTY,B,28,2025-09-27,41820,247B,1229275,20250927 11:39,2316,,2025-09-27T11:40:08.972753
FITCHBURG-CADDIS,False,196,43.10717111482534,-89.35466809309258,1,1229303,29134,506332,EMPTY,B,16,2025-09-27,40920,246B,1229303,20250927 11:39,2359,,2025-09-27T11:40:08.972762
FITCHBURG-CADDIS,False,270,43.0748007302351,-89.39127104168061,1,1229274,48182,506332,EMPTY,B,0,2025-09-27,40020,241B,1229274,20250927 11:40,2350,,2025-09-27T11:40:08.972765
FITCHBURG-CADDIS,False,260,43.03865487132717,-89.40220305507233,1,1229302,66790,506332,EMPTY,B,9,2025-09-27,39120,245B,1229302,20250927 11:40,2304,,2025-09-27T11:40:08.972766
FITCHBURG-CADDIS,False,196,43.02629027502243,-89.41315617491276,1,1229273,72441,506332,EMPTY,B,1,2025-09-27,38280,244B,1229273,20250927 11:39,2326,,2025-09-27T11:40:08.972768
NORTHPORT,False,16,43.0388947,-89.39482,1,1229214,11588,506333,EMPTY,B,1,2025-09-27,41460,243B,1229214,20250927 11:40,2328,,2025-09-27T11:40:08.972770
NORTHPORT,False,344,43.07083912132829,-89.40064193488877,1,1229242,24499,506333,EMPTY,B,0,2025-09-27,40560,242B,1229242,20250927 11:39,2360,,2025-09-27T11:40:08.972772
NORTHPORT,False,330,43.10094122722065,-89.34912101092418,1,1229213,44578,506333,EMPTY,B,0,2025-09-27,39660,238B,1229213,20250927 11:40,2320,,2025-09-27T11:40:08.972773
MEMORIAL UNION VIA EAGLE HEIGHTS,False,333,43.077840745226,-89.42921396114744,1,1228067,9200,386,EMPTY,80,16,2025-09-27,41400,2280,1228067,20250927 11:40,1908,,2025-09-27T11:40:11.545413
OWL CREEK,False,183,43.05952783942132,-89.29383648792722,1,1232019,76844,1239,EMPTY,L,35,2025-09-27,38220,211L,1232019,20250927 11:39,2009,,2025-09-27T11:40:14.104354
CHEROKEE,False,9,43.13039888065359,-89.36346848176885,1,1232005,74568,1265,EMPTY,L,34,2025-09-27,38220,212L,1232005,20250927 11:40,998,,2025-09-27T11:40:14.104364
WEST TOWNE,False,91,43.07256,-89.40243333333335,1,1231852,69,385,EMPTY,J,0,2025-09-27,42000,214G,1231852,20250927 11:40,122,,2025-09-27T11:40:16.700055
BROOKS,False,310,43.07871658902906,-89.43034129077355,1,1231832,33215,429,EMPTY,J,15,2025-09-27,40800,218G,1231832,20250927 11:40,154,,2025-09-27T11:40:16.700064
MCKEE,False,270,43.06796104857708,-89.41752989928466,1,1230597,11286,506334,EMPTY,E,18,2025-09-27,41160,211E,1230597,20250927 11:40,110,,2025-09-27T11:40:19.247788
CAPITOL SQUARE,False,355,43.05077146658345,-89.47326531353457,1,1230580,25503,506369,EMPTY,E,9,2025-09-27,40800,212E,1230580,20250927 11:40,1911,,2025-09-27T11:40:19.247797
SOUTH TRANSFER,False,84,43.03479233483955,-89.43847136644825,1,1231488,36158,350,EMPTY,H,34,2025-09-27,40680,220G,1231488,20250927 11:40,123,,2025-09-27T11:40:21.853215
WEST TOWNE,False,215,43.037109528429816,-89.40511118584743,1,1231524,3636,400,EMPTY,H,24,2025-09-27,41820,216G,1231524,20250927 11:40,995,,2025-09-27T11:40:21.853224
WEST TOWNE,False,19,43.06084168467204,-89.50260874982517,1,1231523,53103,400,EMPTY,H,20,2025-09-27,40020,217G,1231523,20250927 11:40,153,,2025-09-27T11:40:21.853226
JUNCTION,False,226,43.07561613534647,-89.38696821946976,1,1228752,50952,506325,EMPTY,A,6,2025-09-27,40320,214A,1228752,20250927 11:40,2330,,2025-09-27T11:40:24.420837
JUNCTION,False,211,43.06391591754315,-89.47176649983662,1,1228748,77551,506325,EMPTY,A,30,2025-09-27,38520,212A,1228748,20250927 11:40,2354,,2025-09-27T11:40:24.420845
2-AMERICAN CENTER,False,0,43.057424999999995,-89.527945,1,1228695,243,506326,EMPTY,A,0,2025-09-27,42300,219A,1228695,20250927 11:40,2353,,2025-09-27T11:40:24.420847
2-AMERICAN CENTER,False,110,43.07349315756999,-89.43402382363027,1,1228694,30940,506326,HALF_EMPTY,A,0,2025-09-27,40500,220A,1228694,20250927 11:40,2303,,2025-09-27T11:40:24.420849
2-AMERICAN CENTER,False,44,43.12949170502613,-89.30586014598022,1,1228693,77203,506326,EMPTY,A,0,2025-09-27,38700,217A,1228693,20250927 11:40,2315,,2025-09-27T11:40:24.420850
1-SUN PRAIRIE VIA HIGH CROSSING,False,91,43.06072986841028,-89.49300061231268,1,1228673,10679,506327,EMPTY,A,39,2025-09-27,41400,213A,1228673,20250927 11:40,2327,,2025-09-27T11:40:24.420852
1-SUN PRAIRIE VIA HIGH CROSSING,False,43,43.08123701830544,-89.37473039056445,1,1228657,49583,506327,EMPTY,A,33,2025-09-27,39600,211A,1228657,20250927 11:40,2342,,2025-09-27T11:40:24.420853
1-SUN PRAIRIE VIA HIGH CROSSING,False,0,43.1568,-89.26699,1,1228672,95477,506327,EMPTY,A,0,2025-09-27,37860,216A,1228672,20250927 11:37,2338,,2025-09-27T11:40:24.420855
JUNCTION VIA HIGH CROSSING,False,227,43.12482974105452,-89.3130126795993,1,1228736,22963,506331,EMPTY,A,35,2025-09-27,41220,218A,1228736,20250927 11:40,2317,,2025-09-27T11:40:24.420856
JUNCTION VIA HIGH CROSSING,False,267,43.07541601286466,-89.45441899567442,1,1228718,70957,506331,EMPTY,A,36,2025-09-27,39420,221A,1228718,20250927 11:40,2334,,2025-09-27T11:40:24.420857
1-JUNCTION,False,301,43.09875362155644,-89.32981342966167,1,1230286,24987,448,EMPTY,D,7,2025-09-27,40920,211D,1230286,20250927 11:40,2007,,2025-09-27T11:40:26.995710
1-JUNCTION,False,278,43.057495,-89.52812333333334,1,1230285,92155,448,EMPTY,D,0,2025-09-27,37380,212D,1230285,20250927 11:40,106,,2025-09-27T11:40:26.995719
2-AIRPORT,False,358,43.01843868382122,-89.47587400073982,1,1230250,30927,1297,EMPTY,D,3,2025-09-27,40920,221D,1230250,20250927 11:40,148,,2025-09-27T11:40:26.995722
2-AIRPORT,False,3,43.13729,-89.34656666666666,1,1230249,101384,1297,EMPTY,D,0,2025-09-27,37320,222D,1230249,20250927 11:40,131,,2025-09-27T11:40:26.995724
1-SPRECHER,False,46,43.073106764213215,-89.39224071381975,1,1230233,46749,505941,HALF_EMPTY,D,16,2025-09-27,39840,213D,1230233,20250927 11:40,138,,2025-09-27T11:40:26.995726
SHEBOYGAN VIA MIDDLETON,False,83,43.1041323888281,-89.48853183771857,1,1230792,38412,506311,EMPTY,F,15,2025-09-27,40560,213F,1230792,20250927 11:40,2011,,2025-09-27T11:40:29.556708
JUNCTION VIA MIDDLETON,False,13,43.07338997608335,-89.46733997602549,1,1230824,2858,506313,EMPTY,F,17,2025-09-27,41760,211F,1230824,20250927 11:40,1913,,2025-09-27T11:40:29.556716
JUNCTION VIA MIDDLETON,False,180,43.057765,-89.528105,1,1230823,55326,506313,EMPTY,F,0,2025-09-27,39960,212F,1230823,20250927 11:40,120,,2025-09-27T11:40:29.556718
EAST TOWNE VIA HAYES,False,358,43.13125120437519,-89.31556614248467,1,1232386,2541,431,EMPTY,P,18,2025-09-27,41880,219G,1232386,20250927 11:40,997,,2025-09-27T11:40:32.099829
