des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp
SOUTH TRANSFER,False,77,43.03507060900565,-89.4265740826382,1,1231421,39418,350,EMPTY,H,22,2025-10-02,49680,122G,1231421,20251002 14:11,126,,2025-10-02T14:11:12.871319
WEST TOWNE,False,183,43.027075781692375,-89.41494250901779,1,1231459,8916,400,EMPTY,H,5,2025-10-02,50700,118G,1231459,20251002 14:11,137,,2025-10-02T14:11:12.871324
WEST TOWNE,False,19,43.060823293302995,-89.5026179221902,1,1231458,53095,400,EMPTY,H,16,2025-10-02,48900,116G,1231458,20251002 14:11,123,,2025-10-02T14:11:12.871326
EAST TOWNE,False,50,43.04062412087711,-89.37938833292594,1,1231056,4689,373,EMPTY,G,26,2025-10-02,50700,111G,1231056,20251002 14:11,110,,2025-10-02T14:11:15.253655
EAST TOWNE,False,345,43.09812912066717,-89.31747980297851,1,1231055,58148,373,EMPTY,G,6,2025-10-02,48900,121G,1231055,20251002 14:11,984,,2025-10-02T14:11:15.253659
SOUTH TRANSFER,False,180,43.09820200656711,-89.32153,1,1231092,24403,505531,EMPTY,G,11,2025-10-02,50220,119G,1231092,20251002 14:11,2005,,2025-10-02T14:11:15.253660
SOUTH TRANSFER,False,282,43.03530607474567,-89.3732577325772,1,1231091,66537,505531,EMPTY,G,31,2025-10-02,48420,113G,1231091,20251002 14:11,1902,,2025-10-02T14:11:15.253660
1-SPRECHER,False,183,43.05580904992009,-89.52777593311939,1,1230147,877,506006,EMPTY,D,0,2025-10-02,51000,113C,1230147,20251002 14:11,125,,2025-10-02T14:11:17.570133
1-SPRECHER,False,90,43.07201683042878,-89.40017581946567,1,1230106,44577,506006,HALF_EMPTY,D,22,2025-10-02,49200,115D,1230106,20251002 14:11,1911,,2025-10-02T14:11:17.570139
1-SPRECHER,False,92,43.09882153445648,-89.29712185140359,1,1230145,76475,506006,EMPTY,D,17,2025-10-02,47460,114D,1230145,20251002 14:11,2015,,2025-10-02T14:11:17.570141
1-SPRECHER,True,155,43.085635,-89.26454333333335,1,1230105,92704,506006,EMPTY,D,0,2025-10-02,45660,112D,1230105,20251002 14:11,116,,2025-10-02T14:11:17.570142
1-JUNCTION,False,218,43.0812035,-89.38277,1,1230211,42436,506009,HALF_EMPTY,D,0,2025-10-02,49440,115C,1230211,20251002 14:11,118,,2025-10-02T14:11:17.570143
1-JUNCTION,False,264,43.04651764308924,-89.47549602970352,1,1230186,75436,506009,EMPTY,D,20,2025-10-02,47580,114E,1230186,20251002 14:11,2010,,2025-10-02T14:11:17.570144
2-AIRPORT,False,169,42.98727478956876,-89.55836903498013,1,1230148,5069,506338,EMPTY,D,24,2025-10-02,50940,123D,1230148,20251002 14:11,111,,2025-10-02T14:11:17.570146
2-AIRPORT,False,105,43.04357681720457,-89.44070365826822,1,1230123,54340,506338,EMPTY,D,0,2025-10-02,49140,126D,1230123,20251002 14:11,1903,,2025-10-02T14:11:17.570147
2-AIRPORT,False,88,43.103620628400286,-89.36392849588957,1,1230146,87523,506338,EMPTY,D,27,2025-10-02,47460,121D,1230146,20251002 14:11,132,,2025-10-02T14:11:17.570148
