des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp
1-SUN PRAIRIE VIA HIGH CROSSING,False,114,43.0734444,-89.41269,1,1228781,36694,506161,HALF_EMPTY,A,20,2025-09-28,50340,311A,1228781,20250928 14:24,2305,,2025-09-28T14:24:39.199532
1-SUN PRAIRIE VIA HIGH CROSSING,True,106,43.156825,-89.26689,1,1228780,95620,506161,EMPTY,A,0,2025-09-28,46740,314A,1228780,20250928 14:24,2315,,2025-09-28T14:24:39.199544
2-AMERICAN CENTER VIA HIGH CROSSING,False,47,43.12196851884736,-89.31677584821604,1,1228796,73331,506162,EMPTY,A,39,2025-09-28,48540,315A,1228796,20250928 14:24,2320,,2025-09-28T14:24:39.199547
JUNCTION VIA HIGH CROSSING,False,270,43.0608559002206,-89.49153338854772,1,1228834,85671,506168,EMPTY,A,15,2025-09-28,48360,316A,1228834,20250928 14:24,2323,,2025-09-28T14:24:39.199549
JUNCTION VIA HIGH CROSSING,False,226,43.07864506043723,-89.37872007774284,1,1228818,50303,506367,EMPTY,A,10,2025-09-28,50100,312A,1228818,20250928 14:24,2308,,2025-09-28T14:24:39.199551
JUNCTION VIA HIGH CROSSING,True,171,43.05773000000001,-89.52795166666668,1,1228817,97988,506367,EMPTY,A,0,2025-09-28,46500,313A,1228817,20250928 14:24,2303,,2025-09-28T14:24:39.199553
EAST TOWNE,False,23,43.042197,-89.354181,1,1231203,25604,373,EMPTY,G,0,2025-09-28,51000,318G,1231203,20250928 14:24,2203,,2025-09-28T14:24:41.728974
EAST TOWNE,False,1,43.11169337927979,-89.29620778084414,1,1231202,72851,373,EMPTY,G,24,2025-09-28,49200,311G,1231202,20250928 14:24,138,,2025-09-28T14:24:41.728984
SOUTH TRANSFER,False,136,43.12847,-89.30890666666667,1,1231240,23,505531,EMPTY,G,0,2025-09-28,52020,314G,1231240,20250928 14:24,1908,,2025-09-28T14:24:41.728986
SOUTH TRANSFER,False,176,43.05499939252454,-89.325543268008,1,1231239,45979,505531,EMPTY,G,30,2025-09-28,50220,317G,1231239,20250928 14:24,2213,,2025-09-28T14:24:41.728988
SOUTH TRANSFER,False,343,43.039155,-89.39466166666668,1,1231238,88193,505531,EMPTY,G,0,2025-09-28,48420,320G,1231238,20250928 14:24,125,,2025-09-28T14:24:41.728990
2-SOUTH RIDGE,False,177,43.07609262685746,-89.42903914861303,1,1232721,254,490,EMPTY,R,20,2025-09-28,51840,313C,1232721,20250928 14:24,1907,,2025-09-28T14:24:44.295319
U.W. HOSPITAL,False,93,43.074199575493786,-89.47192248284476,1,1232688,27838,499,EMPTY,R,27,2025-09-28,50820,316C,1232688,20250928 14:24,130,,2025-09-28T14:24:44.295326
1-JUNCTION,False,272,43.05749833333333,-89.52810166666669,1,1232736,40197,528,EMPTY,R,0,2025-09-28,50040,311C,1232736,20250928 14:24,110,,2025-09-28T14:24:44.295327
MEMORIAL UNION VIA EAGLE HEIGHTS,False,166,43.077412852018824,-89.42914426610027,1,1228128,26724,506364,EMPTY,80,11,2025-09-28,50400,2180,1228128,20250928 14:24,153,,2025-09-28T14:24:46.739892
MEMORIAL UNION VIA EAGLE HEIGHTS,False,269,43.075925000000005,-89.40023500000001,1,1228146,41229,506364,HALF_EMPTY,80,0,2025-09-28,48900,4180,1228146,20250928 14:24,2205,,2025-09-28T14:24:46.739902
SHEBOYGAN VIA MIDDLETON,False,61,43.08538198637489,-89.53213456892338,1,1230862,13489,506311,EMPTY,F,30,2025-09-28,51360,313F,1230862,20250928 14:24,119,,2025-09-28T14:24:49.314666
JUNCTION VIA MIDDLETON,False,273,43.09690389375164,-89.5144109412537,1,1230893,29902,506313,EMPTY,F,22,2025-09-28,50760,312F,1230893,20250928 14:24,136,,2025-09-28T14:24:49.314675
SOUTH TRANSFER,False,168,43.04961699201691,-89.50323166893904,1,1231565,6078,350,EMPTY,H,13,2025-09-28,51480,316G,1231565,20250928 14:24,1913,,2025-09-28T14:24:51.883986
SOUTH TRANSFER,False,0,43.039016666666676,-89.39477833333333,1,1231564,55149,350,EMPTY,H,0,2025-09-28,49680,319G,1231564,20250928 14:24,151,,2025-09-28T14:24:51.883994
WEST TOWNE,False,271,43.03908152756747,-89.46083240863412,1,1231600,28815,400,EMPTY,H,15,2025-09-28,50820,312G,1231600,20250928 14:24,132,,2025-09-28T14:24:51.883995
OWL CREEK,False,91,43.1425696141492,-89.36318410968568,1,1232051,5502,1239,EMPTY,L,7,2025-09-28,51720,312L,1232051,20250928 14:24,998,,2025-09-28T14:24:54.414090
CHEROKEE,False,6,43.04032895094606,-89.2893879447528,1,1232038,3083,1265,EMPTY,L,24,2025-09-28,51720,311L,1232038,20250928 14:24,1915,,2025-09-28T14:24:54.414100
BROOKS,False,359,43.0432388142689,-89.4039771404064,1,1232240,4544,495,EMPTY,O,20,2025-09-28,51720,313G,1232240,20250928 14:24,148,,2025-09-28T14:24:56.853222
