des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp
SOUTH TRANSFER,False,85,43.06054752012462,-89.5028771800596,1,1231427,1573,350,EMPTY,H,9,2025-09-12,60480,118G,1231427,20250912 16:49,152,,2025-09-12T16:49:36.034835
SOUTH TRANSFER,False,80,43.03467710904675,-89.44145724732113,1,1231426,35355,350,EMPTY,H,30,2025-09-12,58680,116G,1231426,20250912 16:49,160,,2025-09-12T16:49:36.034846
WEST TOWNE,False,283,43.0345710461842,-89.44793036932025,1,1231464,22086,505860,EMPTY,H,35,2025-09-12,59700,111G,1231464,20250912 16:49,122,,2025-09-12T16:49:36.034848
BROOKS,True,1,43.07257666666666,-89.40234000000001,1,1232124,19676,506020,EMPTY,O,0,2025-09-12,59040,123G,1232124,20250912 16:49,2207,,2025-09-12T16:49:38.748772
BROOKS,False,357,43.06760828505462,-89.40900571796973,1,1232151,4888,506021,EMPTY,O,4,2025-09-12,60300,119G,1232151,20250912 16:49,1902,,2025-09-12T16:49:38.748784
WEST MAIN,False,8,43.156915,-89.26724166666666,1,1232973,43671,394,EMPTY,W,4,2025-09-12,58800,112S,1232973,20250912 16:49,108,,2025-09-12T16:49:41.413073
EAST TOWNE,False,256,43.038352611064376,-89.37999435208293,1,1231061,7793,373,HALF_EMPTY,G,11,2025-09-12,59700,112G,1231061,20250912 16:49,2012,,2025-09-12T16:49:44.096656
EAST TOWNE,False,88,43.0983076310735,-89.31702885127055,1,1231060,58347,373,EMPTY,G,7,2025-09-12,57900,114G,1231060,20250912 16:49,2008,,2025-09-12T16:49:44.096669
SOUTH TRANSFER,False,178,43.08389893585657,-89.31628108109717,1,1231097,30849,505531,EMPTY,G,20,2025-09-12,59220,117G,1231097,20250912 16:49,144,,2025-09-12T16:49:44.096672
SOUTH TRANSFER,False,17,43.036990108444286,-89.38476894556413,1,1231096,73942,505531,HALF_EMPTY,G,30,2025-09-12,57420,122G,1231096,20250912 16:49,127,,2025-09-12T16:49:44.096675
DOWNTOWN S.P.,False,182,43.19113659089239,-89.22598607928835,1,1232888,39018,436,EMPTY,S,30,2025-09-12,59100,111S,1232888,20250912 16:49,129,,2025-09-12T16:49:46.860130
FITCHBURG,False,233,43.00592751090091,-89.40772232716805,1,1227729,50035,489,EMPTY,65,22,2025-09-12,58200,18265,1227729,20250912 16:49,148,,2025-09-12T16:49:49.569576
U.W. HOSPITAL,False,276,43.01150951392143,-89.37480733788787,1,1227726,18418,501,EMPTY,65,23,2025-09-12,59460,18165,1227726,20250912 16:49,125,,2025-09-12T16:49:49.569586
WEST TOWNE,False,234,43.06785409616092,-89.42924993425498,1,1231805,15491,385,HALF_EMPTY,J,16,2025-09-12,59700,113G,1231805,20250912 16:49,145,,2025-09-12T16:49:52.304529
BROOKS,False,160,43.06069166666666,-89.50778166666666,1,1231774,211,429,EMPTY,J,4,2025-09-12,60600,121G,1231774,20250912 16:49,135,,2025-09-12T16:49:52.304539
BROOKS,False,85,43.07403090516628,-89.41800237227332,1,1231790,40201,429,EMPTY,J,33,2025-09-12,58800,120G,1231790,20250912 16:49,150,,2025-09-12T16:49:52.304542
JUNCTION,False,298,43.07487008538521,-89.39138704433483,1,1228639,52247,387,EMPTY,A,0,2025-09-12,58380,115A,1228639,20250912 16:49,2361,,2025-09-12T16:49:54.991404
JUNCTION,False,180,43.06826220883872,-89.46852141891266,1,1228636,75734,387,FULL,A,0,2025-09-12,56580,127A,1228636,20250912 16:49,2320,,2025-09-12T16:49:54.991416
2-AMERICAN CENTER,False,35,43.06463886540587,-89.47092325113778,1,1228577,17754,414,HALF_EMPTY,A,26,2025-09-12,59820,112A,1228577,20250912 16:49,2321,,2025-09-12T16:49:54.991419
2-AMERICAN CENTER,False,53,43.09227881832562,-89.35909233658123,1,1228576,55256,414,HALF_EMPTY,A,13,2025-09-12,57960,122A,1228576,20250912 16:49,2307,,2025-09-12T16:49:54.991421
2-AMERICAN CENTER,False,42,43.14378890537668,-89.28766855523222,1,1228575,84352,414,EMPTY,A,56,2025-09-12,56160,120A,1228575,20250912 16:49,2309,,2025-09-12T16:49:54.991423
1-SUN PRAIRIE VIA HIGH CROSSING,False,91,43.07212840993576,-89.40328867517958,1,1228531,39457,421,FULL,A,18,2025-09-12,58860,113A,1228531,20250912 16:50,2322,,2025-09-12T16:49:54.991425
1-SUN PRAIRIE VIA HIGH CROSSING,False,45,43.126203488289946,-89.31058978847224,1,1228547,75491,421,EMPTY,A,32,2025-09-12,57060,119A,1228547,20250912 16:49,2315,,2025-09-12T16:49:54.991427
1-SUN PRAIRIE VIA HIGH CROSSING,True,2,43.156845000000004,-89.26687333333332,1,1228530,95552,421,EMPTY,A,0,2025-09-12,55260,121A,1228530,20250912 16:49,2340,,2025-09-12T16:49:54.991429
JUNCTION VIA HIGH CROSSING,False,230,43.10802609770673,-89.33774936157049,1,1228614,34210,469,HALF_EMPTY,A,31,2025-09-12,59220,118A,1228614,20250912 16:49,2349,,2025-09-12T16:49:54.991431
JUNCTION VIA HIGH CROSSING,False,274,43.07324666666667,-89.39677333333333,1,1228613,55476,469,EMPTY,A,21,2025-09-12,55620,111A,1228613,20250912 16:49,2314,,2025-09-12T16:49:54.991433
JUNCTION VIA HIGH CROSSING,False,268,43.0752656492327,-89.44332616349789,1,1228596,68029,469,HALF_EMPTY,A,1,2025-09-12,57420,126A,1228596,20250912 16:49,2345,,2025-09-12T16:49:54.991435
MEMORIAL UNION VIA EAGLE HEIGHTS,False,270,43.0764961,-89.41573,1,1227948,5391,505852,HALF_EMPTY,80,0,2025-09-12,60360,1280,1227948,20250912 16:49,2214,,2025-09-12T16:49:57.766196
MEMORIAL UNION VIA EAGLE HEIGHTS,False,90,43.078901330735285,-89.4283733007525,1,1227947,10309,505852,HALF_EMPTY,80,6,2025-09-12,59940,7480,1227947,20250912 16:49,986,,2025-09-12T16:49:57.766208
MEMORIAL UNION VIA EAGLE HEIGHTS,False,141,43.09050547426683,-89.43559069656173,1,1227946,19270,505852,EMPTY,80,17,2025-09-12,59400,1180,1227946,20250912 16:49,131,,2025-09-12T16:49:57.766211
MEMORIAL UNION,False,119,43.07641782805532,-89.41626816528834,1,1227942,14004,505854,EMPTY,80,0,2025-09-12,59640,7380,1227942,20250912 16:49,149,,2025-09-12T16:49:57.766213
