des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp,weather_temp,weather_precipitation,weather_wind_speed,weather_is_rainy,weather_is_snowy,weather_is_extreme,weather_condition,has_alert,alert_count,has_detour,has_event,has_weather_alert,has_construction_alert,is_event_day,has_construction
FITCHBURG-CADDIS,False,180,43.105426491799236,-89.35125088677579,1,1229163,30738,1278,EMPTY,B,26,2025-11-06,62580,162B,1229163,20251106 17:42,2330,,2025-11-06T17:42:23.120241,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
FITCHBURG-CADDIS,False,225,43.07878732359137,-89.37852537706316,1,1229127,43878,1278,EMPTY,B,11,2025-11-06,61680,155B,1229127,20251106 17:42,2305,,2025-11-06T17:42:23.120241,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
FITCHBURG-CADDIS,False,179,43.04248015116238,-89.39411325903222,1,1229156,62497,1278,EMPTY,B,26,2025-11-06,60780,161B,1229156,20251106 17:42,2317,,2025-11-06T17:42:23.120241,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
FITCHBURG-CADDIS,False,292,43.019992606132625,-89.42111865573636,1,1229126,76023,1278,EMPTY,B,16,2025-11-06,59820,154B,1229126,20251106 17:42,2340,,2025-11-06T17:42:23.120241,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
FITCHBURG-CADDIS,True,292,43.020098964029174,-89.42147719340433,1,1229155,76127,1278,EMPTY,B,0,2025-11-06,58920,160B,1229155,20251106 17:42,2357,,2025-11-06T17:42:23.120241,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
NORTHPORT,False,11,43.07064749931037,-89.40068515651743,1,1229095,24538,1280,EMPTY,B,1,2025-11-06,62460,159B,1229095,20251106 17:42,2326,,2025-11-06T17:42:23.120241,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
NORTHPORT,False,91,43.074737984063745,-89.38672809023343,1,1229062,29209,1280,HALF_EMPTY,B,0,2025-11-06,61560,158B,1229062,20251106 17:42,2338,,2025-11-06T17:42:23.120241,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
NORTHPORT,False,304,43.132361887138345,-89.3669025059822,1,1229094,58982,1280,EMPTY,B,18,2025-11-06,60660,157B,1229094,20251106 17:42,2327,,2025-11-06T17:42:23.120241,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
MCKEE,False,268,43.06791353058682,-89.41618241656796,1,1230554,10229,506494,HALF_EMPTY,E,10,2025-11-06,62760,117E,1230554,20251106 17:42,114,,2025-11-06T17:42:25.429541,54.0,0.0,13.9,0,0,0,partly cloudy,1,3,1,0,0,0,0,0
MCKEE,False,235,43.03095226577003,-89.50747646311223,1,1230563,51210,506494,EMPTY,E,20,2025-11-06,60960,113E,1230563,20251106 17:42,1912,,2025-11-06T17:42:25.429541,54.0,0.0,13.9,0,0,0,partly cloudy,1,3,1,0,0,0,0,0
CAPITOL SQUARE,False,85,43.0608215100545,-89.46935460684216,1,1230533,29937,506589,EMPTY,E,31,2025-11-06,62340,111E,1230533,20251106 17:42,107,,2025-11-06T17:42:25.429541,54.0,0.0,13.9,0,0,0,partly cloudy,1,3,1,0,0,0,0,0
1-SPRECHER,False,74,43.05194,-89.51706,1,1230110,4542,506006,EMPTY,D,16,2025-11-06,63480,114E,1230110,20251106 17:42,1901,,2025-11-06T17:42:27.732916,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-SPRECHER,False,51,43.064977595729964,-89.41690821922649,1,1230153,38671,506006,EMPTY,D,0,2025-11-06,61620,113C,1230153,20251106 17:42,987,,2025-11-06T17:42:27.733926,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-SPRECHER,False,87,43.098209747689474,-89.31719865906193,1,1230109,71293,506006,EMPTY,D,6,2025-11-06,59820,115D,1230109,20251106 17:42,2208,,2025-11-06T17:42:27.733926,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-SPRECHER,True,179,43.085713333333324,-89.26459166666667,1,1230151,92704,506006,EMPTY,D,0,2025-11-06,58020,114D,1230151,20251106 17:42,101,,2025-11-06T17:42:27.733926,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-JUNCTION,False,227,43.07824770196948,-89.38689880064693,1,1230190,43866,506009,EMPTY,D,0,2025-11-06,62040,112D,1230190,20251106 17:42,1911,,2025-11-06T17:42:27.733926,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-JUNCTION,False,270,43.04635000001388,-89.48339667975053,1,1230216,77508,506009,EMPTY,D,32,2025-11-06,60240,115C,1230216,20251106 17:42,145,,2025-11-06T17:42:27.733926,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-AIRPORT,False,80,42.987785696693926,-89.55312421703577,1,1230127,6495,506661,EMPTY,D,30,2025-11-06,63540,123D,1230127,20251106 17:42,147,,2025-11-06T17:42:27.733926,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-AIRPORT,False,91,43.02887208480304,-89.45752563084221,1,1230154,45612,506661,EMPTY,D,0,2025-11-06,61620,126D,1230154,20251106 17:42,1908,,2025-11-06T17:42:27.733926,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-AIRPORT,False,0,43.10927638101922,-89.3638458,1,1230126,88875,506661,EMPTY,D,8,2025-11-06,59820,181D,1230126,20251106 17:42,143,,2025-11-06T17:42:27.733926,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-AIRPORT,True,18,43.13738166666667,-89.346545,1,1230152,107521,506661,EMPTY,D,0,2025-11-06,58020,121D,1230152,20251106 17:42,110,,2025-11-06T17:42:27.733926,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-EPIC CAMPUS,False,231,43.06725255191026,-89.41366897321447,1,1230218,43887,506672,HALF_EMPTY,D,0,2025-11-06,61560,125D,1230218,20251106 17:42,986,,2025-11-06T17:42:27.733926,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-EPIC CAMPUS,False,256,42.99417458917617,-89.51821226861672,1,1230173,93631,506672,EMPTY,D,18,2025-11-06,59640,122D,1230173,20251106 17:42,142,,2025-11-06T17:42:27.733926,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
JUNCTION,False,83,42.996905,-89.56378333333332,1,1227608,27,504,EMPTY,55,0,2025-11-06,63900,18775,1227608,20251106 17:42,021,,2025-11-06T17:42:30.051679,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
EPIC CAMPUS,False,359,43.057836,-89.528334,1,1227619,53,512,EMPTY,55,0,2025-11-06,63720,18575,1227619,20251106 17:42,996,,2025-11-06T17:42:30.051679,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
JUNCTION,False,235,43.09193464629706,-89.35984090137399,1,1228627,41074,387,EMPTY,A,0,2025-11-06,61980,120A,1228627,20251106 17:42,2341,,2025-11-06T17:42:32.378910,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
JUNCTION,False,180,43.068273810638736,-89.46852137233975,1,1228623,75729,387,HALF_EMPTY,A,0,2025-11-06,60180,125A,1228623,20251106 17:42,2324,,2025-11-06T17:42:32.379947,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-AMERICAN CENTER,False,359,43.057846,-89.528334,1,1228579,0,414,EMPTY,A,0,2025-11-06,63600,117A,1228579,20251106 17:42,2337,,2025-11-06T17:42:32.379947,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-AMERICAN CENTER,False,48,43.07360063292592,-89.38353766689008,1,1228578,45462,414,HALF_EMPTY,A,0,2025-11-06,61620,127A,1228578,20251106 17:42,2349,,2025-11-06T17:42:32.379947,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-SUN PRAIRIE VIA HIGH CROSSING,False,80,43.072757533625875,-89.46558272712207,1,1228532,21704,421,HALF_EMPTY,A,30,2025-11-06,62580,126A,1228532,20251106 17:42,2359,,2025-11-06T17:42:32.379947,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-SUN PRAIRIE VIA HIGH CROSSING,False,44,43.09252973837122,-89.35873998755046,1,1228548,55387,421,HALF_EMPTY,A,25,2025-11-06,60720,111A,1228548,20251106 17:42,2307,,2025-11-06T17:42:32.379947,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-SUN PRAIRIE VIA HIGH CROSSING,False,8,43.15682666666667,-89.26689333333334,1,1228531,95552,421,EMPTY,A,0,2025-11-06,58860,113A,1228531,20251106 17:42,2347,,2025-11-06T17:42:32.379947,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
JUNCTION VIA HIGH CROSSING,False,240,43.12108689641428,-89.32444316580049,1,1228615,27277,469,EMPTY,A,4,2025-11-06,62820,119A,1228615,20251106 17:42,2344,,2025-11-06T17:42:32.379947,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
JUNCTION VIA HIGH CROSSING,False,282,43.073186333749305,-89.43177989453957,1,1228597,64882,469,FULL,A,3,2025-11-06,61020,121A,1228597,20251106 17:42,2339,,2025-11-06T17:42:32.379947,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
CAPITOL SQUARE,False,75,42.98983332232117,-89.53696435385567,1,1227743,10842,1274,HALF_EMPTY,75,24,2025-11-06,63300,18275,1227743,20251106 17:42,111,,2025-11-06T17:42:34.728764,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
CAPITOL SQUARE,False,89,43.01535801738846,-89.46335858444867,1,1227742,37076,1274,HALF_EMPTY,75,0,2025-11-06,62400,18675,1227742,20251106 17:42,2314,,2025-11-06T17:42:34.728764,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
CAPITOL SQUARE,False,0,43.05596271247416,-89.39898407906601,1,1227753,64391,1274,EMPTY,75,1,2025-11-06,61800,18475,1227753,20251106 17:42,122,,2025-11-06T17:42:34.728764,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
CAPITOL SQUARE,False,0,43.05650692198289,-89.39897238884467,1,1227741,64590,1274,HALF_EMPTY,75,15,2025-11-06,61500,18175,1227741,20251106 17:42,1905,,2025-11-06T17:42:34.728764,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
CAPITOL SQUARE,False,42,43.07135540924566,-89.38887819690655,1,1227740,71551,1274,HALF_EMPTY,75,15,2025-11-06,60300,18375,1227740,20251106 17:42,2345,,2025-11-06T17:42:34.728764,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
