des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp,weather_temp,weather_precipitation,weather_wind_speed,weather_is_rainy,weather_is_snowy,weather_is_extreme,weather_condition,has_alert,alert_count,has_detour,has_event,has_weather_alert,has_construction_alert,is_event_day,has_construction
DOWNTOWN S.P.,False,270,43.196751001891464,-89.22568772474467,1,1232888,36933,436,EMPTY,S,9,2025-11-06,59100,111S,1232888,20251106 16:47,1904,,2025-11-06T16:48:07.056760,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
OWL CREEK,False,18,43.04806014689412,-89.30225102032534,1,1231995,85040,1239,EMPTY,L,3,2025-11-06,56220,112L,1231995,20251106 16:48,1913,,2025-11-06T16:48:16.749671,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
CHEROKEE,False,115,43.129025788592216,-89.35913250814303,1,1231980,75898,1265,EMPTY,L,0,2025-11-06,56220,111L,1231980,20251106 16:48,2011,,2025-11-06T16:48:16.749671,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
MCKEE,False,284,43.073491197463575,-89.43290974641153,1,1230553,16577,506494,EMPTY,E,0,2025-11-06,59160,111E,1230553,20251106 16:48,107,,2025-11-06T16:48:19.066037,54.0,0.0,13.9,0,0,0,partly cloudy,1,3,1,0,0,0,0,0
CAPITOL SQUARE,False,0,43.0466629489496,-89.47339,1,1230532,24016,506589,EMPTY,E,0,2025-11-06,58680,115E,1230532,20251106 16:48,119,,2025-11-06T16:48:19.066037,54.0,0.0,13.9,0,0,0,partly cloudy,1,3,1,0,0,0,0,0
JUNCTION,False,359,43.00953241065229,-89.55780672943975,1,1227610,6113,504,HALF_EMPTY,55,35,2025-11-06,60300,18275,1227610,20251106 16:48,111,,2025-11-06T16:48:21.377686,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
EPIC CAMPUS,False,224,43.037597205370425,-89.52039920198776,1,1227616,9907,512,EMPTY,55,27,2025-11-06,60120,18175,1227616,20251106 16:48,1905,,2025-11-06T16:48:21.377686,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
CAPITOL SQUARE VIA MIDDLETON,False,251,43.07498969772264,-89.52769282604413,1,1230731,7606,433,EMPTY,F,0,2025-11-06,60120,151A,1230731,20251106 16:48,2328,,2025-11-06T16:48:23.692874,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
CAPITOL SQUARE VIA MIDDLETON,False,192,43.07334830178128,-89.4675554289489,1,1230730,53302,433,EMPTY,F,47,2025-11-06,58200,114A,1230730,20251106 16:48,2306,,2025-11-06T16:48:23.692874,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
JUNCTION VIA MIDDLETON,False,260,43.07295450618893,-89.46393686541835,1,1230766,22448,486,FULL,F,28,2025-11-06,58800,117A,1230766,20251106 16:48,2337,,2025-11-06T16:48:23.692874,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
JUNCTION VIA MIDDLETON,False,166,43.078977080157536,-89.52927110095361,1,1230765,66235,486,EMPTY,F,32,2025-11-06,57000,123A,1230765,20251106 16:48,2351,,2025-11-06T16:48:23.692874,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
EAGLE HEIGHTS VIA U.W. CAMPUS,False,243,43.086279559590956,-89.43872091359864,1,1228515,40,462,EMPTY,84,0,2025-11-06,60240,4184,1228515,20251106 16:48,985,,2025-11-06T16:48:25.968675,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
BROOKS,False,0,43.07236499612443,-89.40049673823235,1,1232124,20169,506538,EMPTY,O,0,2025-11-06,59040,123G,1232124,20251106 16:48,125,,2025-11-06T16:48:28.300489,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
ERIN,False,186,43.05992450251868,-89.4008493089961,1,1232191,9680,506541,EMPTY,O,5,2025-11-06,59700,119G,1232191,20251106 16:48,2201,,2025-11-06T16:48:28.300489,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
SOUTH TRANSFER,False,93,43.060581780510994,-89.50454059083854,1,1231427,1128,350,EMPTY,H,0,2025-11-06,60480,118G,1231427,20251106 16:48,2004,,2025-11-06T16:48:30.564962,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
SOUTH TRANSFER,False,184,43.029737254866475,-89.42504235445523,1,1231426,42446,350,EMPTY,H,18,2025-11-06,58680,116G,1231426,20251106 16:48,2007,,2025-11-06T16:48:30.564962,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
WEST TOWNE,False,263,43.034607499862545,-89.44076729777602,1,1231464,20069,400,EMPTY,H,26,2025-11-06,59700,111G,1231464,20251106 16:48,158,,2025-11-06T16:48:30.564962,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
WEST TOWNE,False,182,43.06137833333334,-89.50787833333334,1,1231463,57414,400,EMPTY,H,0,2025-11-06,57900,121G,1231463,20251106 16:48,2013,,2025-11-06T16:48:30.564962,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
1-SPRECHER,False,87,43.04626966729008,-89.48884352598404,1,1230109,13717,506006,EMPTY,D,21,2025-11-06,59820,115D,1230109,20251106 16:48,2208,,2025-11-06T16:48:32.890237,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-SPRECHER,False,107,43.071929153025884,-89.39564341799574,1,1230151,45746,506006,HALF_EMPTY,D,8,2025-11-06,58020,114D,1230151,20251106 16:48,101,,2025-11-06T16:48:32.890237,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-SPRECHER,False,91,43.09860163356503,-89.30820769575973,1,1230108,73649,506006,EMPTY,D,35,2025-11-06,56220,112D,1230108,20251106 16:48,1911,,2025-11-06T16:48:32.890237,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-JUNCTION,False,256,43.099843254128515,-89.26242839199581,1,1230216,7756,506009,EMPTY,D,13,2025-11-06,60240,115C,1230216,20251106 16:48,145,,2025-11-06T16:48:32.890237,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-JUNCTION,False,271,43.07332522306848,-89.39697889889065,1,1230189,47314,506009,HALF_EMPTY,D,24,2025-11-06,58380,114E,1230189,20251106 16:48,1901,,2025-11-06T16:48:32.890237,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-JUNCTION,False,271,43.04632586190387,-89.48628700964092,1,1230215,78279,506009,HALF_EMPTY,D,30,2025-11-06,56580,113C,1230215,20251106 16:48,987,,2025-11-06T16:48:32.890237,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-AIRPORT,False,0,43.0037349368757,-89.49898,1,1230126,23335,506661,HALF_EMPTY,D,26,2025-11-06,59820,181D,1230126,20251106 16:48,143,,2025-11-06T16:48:32.890237,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
