des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp
SHEBOYGAN VIA MIDDLETON,False,169,43.0578346,-89.5283356,1,1230737,0,506205,EMPTY,F,3,2025-09-12,71280,117E,1230737,20250912 19:50,2007,,2025-09-12T19:50:55.743231
CAPITOL SQUARE VIA MIDDLETON,False,87,43.07526288682659,-89.45178487608969,1,1230736,57592,506206,EMPTY,F,9,2025-09-12,69480,151A,1230736,20250912 19:50,2348,,2025-09-12T19:50:55.743242
JUNCTION VIA MIDDLETON,False,358,43.07406772583223,-89.46731922191205,1,1230772,23679,506208,HALF_EMPTY,F,24,2025-09-12,70020,121A,1230772,20250912 19:50,2340,,2025-09-12T19:50:55.743246
MEMORIAL UNION VIA OBSERVATORY/BREESE,False,272,43.07625178698756,-89.40076557954491,1,1228425,290,335,EMPTY,82,6,2025-09-12,71400,9182,1228425,20250912 19:51,984,,2025-09-12T19:50:58.417849
2-VERONA,False,216,43.02669497069521,-89.46566056890508,1,1230175,66442,505891,EMPTY,D,33,2025-09-12,68340,126D,1230175,20250912 19:50,2201,,2025-09-12T19:51:01.129564
1-SPRECHER,False,94,43.09987901518223,-89.34224511089104,1,1230111,64884,505941,EMPTY,D,21,2025-09-12,68700,114D,1230111,20250912 19:51,133,,2025-09-12T19:51:01.129578
1-JUNCTION,False,232,43.08802898816886,-89.37301060171318,1,1230221,39071,505944,EMPTY,D,19,2025-09-12,69900,117C,1230221,20250912 19:50,147,,2025-09-12T19:51:01.129581
1-JUNCTION,True,279,43.055511790070106,-89.52518809570438,1,1230191,90825,505944,EMPTY,D,0,2025-09-12,66180,115D,1230191,20250912 19:51,2205,,2025-09-12T19:51:01.129584
2-AIRPORT,False,49,43.043966361965744,-89.44374481466504,1,1230128,53437,506011,EMPTY,D,15,2025-09-12,69660,124D,1230128,20250912 19:51,151,,2025-09-12T19:51:01.129587
2-AIRPORT,True,1,43.13739833333334,-89.34655,1,1230156,108209,506011,EMPTY,D,0,2025-09-12,65820,122D,1230156,20250912 19:50,1911,,2025-09-12T19:51:01.129589
JUNCTION,False,271,43.07318590846404,-89.39517738971068,1,1228652,53526,387,HALF_EMPTY,A,10,2025-09-12,69240,117A,1228652,20250912 19:51,2303,,2025-09-12T19:51:03.572412
JUNCTION,False,266,43.060397250664195,-89.52842900921249,1,1228599,93783,387,EMPTY,A,16,2025-09-12,67440,127A,1228599,20250912 19:51,2320,,2025-09-12T19:51:03.572418
2-AMERICAN CENTER,False,89,43.06063599074397,-89.50306046819225,1,1228551,8018,414,EMPTY,A,0,2025-09-12,70920,112A,1228551,20250912 19:50,2321,,2025-09-12T19:51:03.572420
