des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp,weather_temp,weather_precipitation,weather_wind_speed,weather_is_rainy,weather_is_snowy,weather_is_extreme,weather_condition,has_alert,alert_count,has_detour,has_event,has_weather_alert,has_construction_alert,is_event_day,has_construction
U.W. HOSPITAL VIA EAGLE HEIGHTS,False,90,43.078903707603466,-89.42950836692243,1,1227975,10004,369,HALF_EMPTY,80,16,2025-11-06,63120,7480,1227975,20251106 17:44,131,,2025-11-06T17:44:14.145036,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
U.W. HOSPITAL VIA EAGLE HEIGHTS,False,64,43.090605000000004,-89.43549333333334,1,1227974,19322,369,EMPTY,80,2,2025-11-06,62160,7380,1227974,20251106 17:44,2320,,2025-11-06T17:44:14.145036,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
MEMORIAL UNION VIA EAGLE HEIGHTS,False,274,43.076571105850036,-89.42372652382518,1,1227953,7469,506364,EMPTY,80,23,2025-11-06,63540,1280,1227953,20251106 17:44,124,,2025-11-06T17:44:14.145036,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
MEMORIAL UNION VIA EAGLE HEIGHTS,False,141,43.0905571,-89.4356461,1,1227952,19243,506364,EMPTY,80,15,2025-11-06,62640,1180,1227952,20251106 17:44,102,,2025-11-06T17:44:14.145036,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
MEMORIAL UNION VIA EAGLE HEIGHTS,False,271,43.07643666666666,-89.41617166666668,1,1227951,30381,506364,EMPTY,80,27,2025-11-06,61680,4284,1227951,20251106 17:44,995,,2025-11-06T17:44:14.145036,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
MEMORIAL UNION VIA EAGLE HEIGHTS,False,89,43.070926700063794,-89.39887499098695,1,1227950,38334,506364,HALF_EMPTY,80,12,2025-11-06,61200,1380,1227950,20251106 17:44,115,,2025-11-06T17:44:14.145036,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
MEMORIAL UNION VIA EAGLE HEIGHTS,False,274,43.075900000000004,-89.40043499999999,1,1227949,41229,506364,EMPTY,80,0,2025-11-06,60780,7580,1227949,20251106 17:44,2356,,2025-11-06T17:44:14.145036,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
CAPITOL SQUARE VIA MIDDLETON,False,171,43.05740833333333,-89.52797166666666,1,1230733,245,433,EMPTY,F,0,2025-11-06,64020,115A,1230733,20251106 17:44,2360,,2025-11-06T17:44:16.448839,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
CAPITOL SQUARE VIA MIDDLETON,False,8,43.10096126643381,-89.51128772190347,1,1230732,28897,433,EMPTY,F,0,2025-11-06,62100,123A,1230732,20251106 17:44,2351,,2025-11-06T17:44:16.448839,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
JUNCTION VIA MIDDLETON,False,29,43.07586717037031,-89.46766114344278,1,1230768,24439,486,HALF_EMPTY,F,0,2025-11-06,62400,114A,1230768,20251106 17:44,2306,,2025-11-06T17:44:16.448839,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
JUNCTION VIA MIDDLETON,False,171,43.09061176481376,-89.52472103519011,1,1230767,59521,486,EMPTY,F,5,2025-11-06,60600,124A,1230767,20251106 17:44,2362,,2025-11-06T17:44:16.448839,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
EAGLE HEIGHTS VIA U.W. CAMPUS,False,86,43.07648212239652,-89.42096393858618,1,1228516,22254,462,EMPTY,84,7,2025-11-06,62040,4184,1228516,20251106 17:43,985,,2025-11-06T17:44:18.500319,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
FITCHBURG,False,136,43.06870875043862,-89.38534396588298,1,1227734,14925,489,HALF_EMPTY,65,15,2025-11-06,61980,18165,1227734,20251106 17:43,141,,2025-11-06T17:44:20.567932,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
U.W. HOSPITAL,False,270,43.076492808895324,-89.41537489915672,1,1227727,51737,501,EMPTY,65,16,2025-11-06,61260,18265,1227727,20251106 17:44,139,,2025-11-06T17:44:20.567932,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
2-BUCKEYE,False,85,43.07227201494178,-89.42513462791794,1,1229707,5747,327,HALF_EMPTY,C,16,2025-11-06,63300,111D,1229707,20251106 17:44,123,,2025-11-06T17:44:22.903530,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
U.W. HOSPITAL,False,229,43.076514461899365,-89.27694595845246,1,1229779,1152,331,EMPTY,C,0,2025-11-06,63960,119C,1229779,20251106 17:44,1915,,2025-11-06T17:44:22.903530,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
1-SPRECHER,False,47,43.07573903207824,-89.37666225453931,1,1229741,20537,349,EMPTY,C,9,2025-11-06,62400,120C,1229741,20251106 17:44,118,,2025-11-06T17:44:22.903530,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
1-SPRECHER,False,91,43.09383141932296,-89.34414458170085,1,1229727,32574,349,EMPTY,C,16,2025-11-06,61440,114C,1229727,20251106 17:44,135,,2025-11-06T17:44:22.903530,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
1-SPRECHER,False,156,43.08583,-89.26466,1,1229692,56074,349,EMPTY,C,0,2025-11-06,60540,112C,1229692,20251106 17:44,2005,,2025-11-06T17:44:22.903530,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
U.W. HOSPITAL,False,267,43.08399020685694,-89.31325077701968,1,1229762,13188,454,EMPTY,C,27,2025-11-06,63240,118C,1229762,20251106 17:44,2207,,2025-11-06T17:44:22.903530,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
U.W. HOSPITAL,False,227,43.0754613435974,-89.3773573581624,1,1229812,35160,454,EMPTY,C,11,2025-11-06,62340,117C,1229812,20251106 17:44,1906,,2025-11-06T17:44:22.903530,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
U.W. HOSPITAL,False,261,43.072470699349175,-89.4250940146486,1,1229799,49507,454,HALF_EMPTY,C,16,2025-11-06,61380,111C,1229799,20251106 17:44,106,,2025-11-06T17:44:22.903530,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
FITCHBURG-CADDIS,False,89,43.141674004553884,-89.39733040841095,1,1229159,9211,1278,EMPTY,B,17,2025-11-06,63480,156B,1229159,20251106 17:44,2352,,2025-11-06T17:44:25.230766,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
FITCHBURG-CADDIS,False,220,43.099939267400394,-89.3491917658685,1,1229163,32890,1278,EMPTY,B,0,2025-11-06,62580,162B,1229163,20251106 17:44,2330,,2025-11-06T17:44:25.231806,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
FITCHBURG-CADDIS,False,226,43.075463073559945,-89.38306795688617,1,1229127,45601,1278,EMPTY,B,9,2025-11-06,61680,155B,1229127,20251106 17:44,2305,,2025-11-06T17:44:25.231806,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
FITCHBURG-CADDIS,False,359,43.038895,-89.394824,1,1229156,64517,1278,EMPTY,B,8,2025-11-06,60780,161B,1229156,20251106 17:44,2317,,2025-11-06T17:44:25.231806,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
FITCHBURG-CADDIS,False,206,43.01950301310271,-89.42246122503114,1,1229155,76567,1278,EMPTY,B,8,2025-11-06,58920,160B,1229155,20251106 17:44,2357,,2025-11-06T17:44:25.231806,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
FITCHBURG-CADDIS,False,54,43.01958166666667,-89.420915,1,1229126,76998,1278,EMPTY,B,0,2025-11-06,59820,154B,1229126,20251106 17:44,2340,,2025-11-06T17:44:25.231806,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
NORTHPORT,False,3,43.07179791507161,-89.40070723626356,1,1229095,24965,1280,EMPTY,B,0,2025-11-06,62460,159B,1229095,20251106 17:44,2326,,2025-11-06T17:44:25.231806,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
NORTHPORT,False,121,43.073181483229,-89.38419174594664,1,1229062,30138,1280,EMPTY,B,13,2025-11-06,61560,158B,1229062,20251106 17:44,2338,,2025-11-06T17:44:25.231806,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
NORTHPORT,False,300,43.13389744057941,-89.37068095047923,1,1229094,60144,1280,EMPTY,B,0,2025-11-06,60660,157B,1229094,20251106 17:44,2327,,2025-11-06T17:44:25.231806,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
MCKEE,False,271,43.068023261184614,-89.42353685110963,1,1230554,12189,506494,HALF_EMPTY,E,0,2025-11-06,62760,117E,1230554,20251106 17:44,114,,2025-11-06T17:44:27.607852,54.0,0.0,13.9,0,0,0,partly cloudy,1,3,1,0,0,0,0,0
MCKEE,False,180,43.022553632981776,-89.50562,1,1230563,54600,506494,EMPTY,E,23,2025-11-06,60960,113E,1230563,20251106 17:44,1912,,2025-11-06T17:44:27.607852,54.0,0.0,13.9,0,0,0,partly cloudy,1,3,1,0,0,0,0,0
CAPITOL SQUARE,False,89,43.06088640024954,-89.45845993915471,1,1230533,32866,506589,EMPTY,E,2,2025-11-06,62340,111E,1230533,20251106 17:44,107,,2025-11-06T17:44:27.607852,54.0,0.0,13.9,0,0,0,partly cloudy,1,3,1,0,0,0,0,0
1-SPRECHER,False,133,43.05038453430783,-89.50700784983937,1,1230110,7392,506006,EMPTY,D,0,2025-11-06,63480,114E,1230110,20251106 17:44,1901,,2025-11-06T17:44:29.909903,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-SPRECHER,False,46,43.067547920164394,-89.41311055412879,1,1230153,40057,506006,EMPTY,D,0,2025-11-06,61620,113C,1230153,20251106 17:44,987,,2025-11-06T17:44:29.909903,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-SPRECHER,False,95,43.09869160968819,-89.30546032894571,1,1230109,74337,506006,EMPTY,D,26,2025-11-06,59820,115D,1230109,20251106 17:44,2208,,2025-11-06T17:44:29.909903,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-SPRECHER,True,179,43.08572000000001,-89.26459333333332,1,1230151,92704,506006,EMPTY,D,0,2025-11-06,58020,114D,1230151,20251106 17:44,101,,2025-11-06T17:44:29.909903,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-JUNCTION,False,226,43.076626772656574,-89.38911118799076,1,1230190,44704,506009,HALF_EMPTY,D,18,2025-11-06,62040,112D,1230190,20251106 17:44,1911,,2025-11-06T17:44:29.909903,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-JUNCTION,False,268,43.04636942873813,-89.49695300312071,1,1230216,81090,506009,EMPTY,D,0,2025-11-06,60240,115C,1230216,20251106 17:44,145,,2025-11-06T17:44:29.909903,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-AIRPORT,False,344,42.989092213664314,-89.5406858150489,1,1230127,9878,506661,EMPTY,D,22,2025-11-06,63540,123D,1230127,20251106 17:44,147,,2025-11-06T17:44:29.909903,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
