des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp,weather_temp,weather_precipitation,weather_wind_speed,weather_is_rainy,weather_is_snowy,weather_is_extreme,weather_condition,has_alert,alert_count,has_detour,has_event,has_weather_alert,has_construction_alert,is_event_day,has_construction
1-SPRECHER,False,87,43.09947842301311,-89.2673509507644,1,1230149,84108,506006,EMPTY,D,15,2025-11-06,54540,115C,1230149,20251106 16:15,145,,2025-11-06T16:15:24.213460,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-JUNCTION,False,36,43.09680884919273,-89.26189070360782,1,1230189,6284,506009,EMPTY,D,27,2025-11-06,58380,114E,1230189,20251106 16:15,1901,,2025-11-06T16:15:24.213460,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-JUNCTION,False,225,43.07718778923016,-89.38830580810615,1,1230215,44408,506009,HALF_EMPTY,D,4,2025-11-06,56580,113C,1230215,20251106 16:15,987,,2025-11-06T16:15:24.213460,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-JUNCTION,False,270,43.053720000176625,-89.47323507172372,1,1230188,72192,506009,EMPTY,D,0,2025-11-06,54780,115D,1230188,20251106 16:15,2208,,2025-11-06T16:15:24.213460,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-AIRPORT,False,74,42.989895951674505,-89.5366601059365,1,1230152,10971,506661,EMPTY,D,4,2025-11-06,58020,121D,1230152,20251106 16:15,110,,2025-11-06T16:15:24.213460,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-AIRPORT,False,0,43.10357139407266,-89.36396,1,1230150,86792,506661,HALF_EMPTY,D,5,2025-11-06,54480,125D,1230150,20251106 16:15,986,,2025-11-06T16:15:24.213460,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-AIRPORT,True,2,43.137431666666664,-89.34656166666667,1,1230124,107521,506661,EMPTY,D,0,2025-11-06,52740,122D,1230124,20251106 16:15,142,,2025-11-06T16:15:24.213460,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-EPIC CAMPUS,False,182,43.13000008451289,-89.36356868070087,1,1230217,12396,506672,EMPTY,D,2,2025-11-06,57840,123D,1230217,20251106 16:15,147,,2025-11-06T16:15:24.213460,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-EPIC CAMPUS,False,231,43.06807936949336,-89.4123793836907,1,1230172,43431,506672,HALF_EMPTY,D,0,2025-11-06,56040,126D,1230172,20251106 16:15,1908,,2025-11-06T16:15:24.213460,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-BUCKEYE,False,314,43.084419128508486,-89.36243112940836,1,1229705,25854,327,FULL,C,0,2025-11-06,56040,116C,1229705,20251106 16:15,128,,2025-11-06T16:15:26.504126,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
U.W. HOSPITAL,False,221,43.07439233250885,-89.37890921061344,1,1229777,38306,331,EMPTY,C,0,2025-11-06,56640,112C,1229777,20251106 16:15,2005,,2025-11-06T16:15:26.504126,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
1-SPRECHER,False,91,43.07329446516418,-89.41121729828909,1,1229726,9496,349,HALF_EMPTY,C,19,2025-11-06,57840,117C,1229726,20251106 16:15,1906,,2025-11-06T16:15:26.504126,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
1-SPRECHER,False,45,43.07887024086915,-89.36868753523943,1,1229691,22999,349,HALF_EMPTY,C,19,2025-11-06,56940,111C,1229691,20251106 16:15,106,,2025-11-06T16:15:26.504126,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
1-SPRECHER,False,33,43.08585333333334,-89.264665,1,1229739,56074,349,EMPTY,C,0,2025-11-06,55140,111D,1229739,20251106 16:15,123,,2025-11-06T16:15:26.504126,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
U.W. HOSPITAL,False,149,43.08573833333333,-89.26459000000001,1,1229811,40,454,EMPTY,C,0,2025-11-06,58620,120C,1229811,20251106 16:15,118,,2025-11-06T16:15:26.504126,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
U.W. HOSPITAL,False,268,43.083658568056975,-89.32475189162561,1,1229798,16223,454,EMPTY,C,0,2025-11-06,57720,114C,1229798,20251106 16:15,135,,2025-11-06T16:15:26.504126,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
U.W. HOSPITAL,False,285,43.07360220322118,-89.43347476095627,1,1229760,52061,454,EMPTY,C,0,2025-11-06,55920,119C,1229760,20251106 16:15,1915,,2025-11-06T16:15:26.504126,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
MCKEE,False,180,43.07334391473507,-89.43885,1,1230562,18702,506494,HALF_EMPTY,E,17,2025-11-06,57360,113D,1230562,20251106 16:15,155,,2025-11-06T16:15:28.812396,54.0,0.0,13.9,0,0,0,partly cloudy,1,3,1,0,0,0,0,0
MCKEE,False,177,43.05258564960694,-89.47369660115073,1,1230552,35018,506494,HALF_EMPTY,E,15,2025-11-06,55560,115E,1230552,20251106 16:15,119,,2025-11-06T16:15:28.813408,54.0,0.0,13.9,0,0,0,partly cloudy,1,3,1,0,0,0,0,0
CAPITOL SQUARE,False,178,43.069258927093806,-89.42863261878334,1,1230521,46742,506589,EMPTY,E,39,2025-11-06,56880,112E,1230521,20251106 16:15,129,,2025-11-06T16:15:28.813408,54.0,0.0,13.9,0,0,0,partly cloudy,1,3,1,0,0,0,0,0
EAGLE HEIGHTS VIA U.W. CAMPUS,False,271,43.07516546129733,-89.41362523017281,1,1228513,19925,439,EMPTY,84,21,2025-11-06,57540,4284,1228513,20251106 16:15,995,,2025-11-06T16:15:31.159832,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
EAGLE HEIGHTS VIA U.W. CAMPUS,False,347,43.08732233447226,-89.44220014782354,1,1228514,1270,462,EMPTY,84,1,2025-11-06,58440,4184,1228514,20251106 16:15,985,,2025-11-06T16:15:31.159832,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
EAST TOWNE,False,0,43.03414124403987,-89.38259688416319,1,1231060,13921,373,EMPTY,G,24,2025-11-06,57900,114G,1231060,20251106 16:15,2215,,2025-11-06T16:15:33.481390,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
EAST TOWNE,False,88,43.098307518883544,-89.3170363660396,1,1231059,58345,373,HALF_EMPTY,G,0,2025-11-06,56100,115G,1231059,20251106 16:15,2206,,2025-11-06T16:15:33.481390,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
SOUTH TRANSFER,False,180,43.09818344198607,-89.32116,1,1231096,24515,506612,EMPTY,G,0,2025-11-06,57420,122G,1231096,20251106 16:15,1914,,2025-11-06T16:15:33.481390,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
SOUTH TRANSFER,False,4,43.03489925747002,-89.3850130477476,1,1231095,73171,506612,EMPTY,G,16,2025-11-06,55620,111G,1231095,20251106 16:15,158,,2025-11-06T16:15:33.481390,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
FITCHBURG-CADDIS,False,118,43.132066727749795,-89.36709096797146,1,1229125,18282,1278,EMPTY,B,0,2025-11-06,58020,159B,1229125,20251106 16:15,2326,,2025-11-06T16:15:35.798856,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
FITCHBURG-CADDIS,False,235,43.0919624984091,-89.35978514774672,1,1229154,36969,1278,EMPTY,B,46,2025-11-06,57120,158B,1229154,20251106 16:15,2338,,2025-11-06T16:15:35.798856,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
FITCHBURG-CADDIS,False,159,43.0671650203086,-89.40107518482702,1,1229124,53114,1278,EMPTY,B,7,2025-11-06,56220,157B,1229124,20251106 16:15,2327,,2025-11-06T16:15:35.798856,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
FITCHBURG-CADDIS,False,182,43.04967138395177,-89.39428547904001,1,1229153,59910,1278,HALF_EMPTY,B,23,2025-11-06,55320,156B,1229153,20251106 16:15,2352,,2025-11-06T16:15:35.798856,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
NORTHPORT,False,23,43.031924099500635,-89.40852693136299,1,1229060,6186,1280,EMPTY,B,24,2025-11-06,57900,155B,1229060,20251106 16:15,2305,,2025-11-06T16:15:35.798856,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
NORTHPORT,False,84,43.071954719046666,-89.3986068115126,1,1229092,25632,1280,EMPTY,B,0,2025-11-06,57000,152B,1229092,20251106 16:15,2301,,2025-11-06T16:15:35.798856,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
NORTHPORT,False,44,43.094777743593475,-89.35573888261503,1,1229059,41450,1280,EMPTY,B,25,2025-11-06,56100,154B,1229059,20251106 16:15,2340,,2025-11-06T16:15:35.798856,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
KENNEDY/DROP OFFS ONLY,False,268,43.13377,-89.3845,1,1229189,3021,1284,EMPTY,B,25,2025-11-06,58560,151B,1229189,20251106 16:15,2309,,2025-11-06T16:15:35.798856,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-JUNCTION,False,97,43.06837494845326,-89.51769078442756,1,1232597,41041,354,EMPTY,R,0,2025-11-06,56280,117E,1232597,20251106 16:15,114,,2025-11-06T16:15:38.126637,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
CAPITOL SQUARE,False,47,43.07293631729381,-89.39249117821232,1,1232543,48787,363,EMPTY,R,0,2025-11-06,56460,111E,1232543,20251106 16:15,107,,2025-11-06T16:15:38.126637,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
CAPITOL SQUARE,False,253,43.10444300639312,-89.48760433974675,1,1232528,5880,382,EMPTY,R,5,2025-11-06,58200,113E,1232528,20251106 16:15,1912,,2025-11-06T16:15:38.126637,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
2-SOUTH RIDGE,False,270,43.073299899151,-89.40226747789086,1,1232581,5130,478,HALF_EMPTY,R,18,2025-11-06,58080,181E,1232581,20251106 16:15,138,,2025-11-06T16:15:38.126637,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
EAST TOWNE VIA HAYES,False,275,43.13557663171348,-89.29990969149632,1,1232358,11984,431,EMPTY,P,7,2025-11-06,58080,117G,1232358,20251106 16:15,2204,,2025-11-06T16:15:40.387121,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
SHERMAN,False,113,43.071914804906044,-89.39555546774272,1,1227461,694,1258,EMPTY,28,7,2025-11-06,58500,431X,1227461,20251106 16:15,154,,2025-11-06T16:15:42.667072,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
SHERMAN,False,126,43.07823012621193,-89.42976038923568,1,1227451,13951,1288,EMPTY,28,10,2025-11-06,57720,11128,1227451,20251106 16:15,1910,,2025-11-06T16:15:42.667072,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
SHERMAN,False,46,43.08761344109528,-89.37170777005218,1,1227450,33594,1288,EMPTY,28,18,2025-11-06,55980,11228,1227450,20251106 16:15,151,,2025-11-06T16:15:42.667072,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
WHITNEY VIA SHERMAN,False,190,43.07874919399129,-89.43081029591167,1,1227480,30220,1298,HALF_EMPTY,28,9,2025-11-06,56700,11328,1227480,20251106 16:15,2213,,2025-11-06T16:15:42.667072,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
JUNCTION,False,172,43.147812480085754,-89.29925865849276,1,1228639,6470,387,EMPTY,A,33,2025-11-06,58380,115A,1228639,20251106 16:15,2360,,2025-11-06T16:15:44.978560,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
JUNCTION,False,271,43.07479046143689,-89.3911527946661,1,1228636,52193,387,HALF_EMPTY,A,9,2025-11-06,56580,127A,1228636,20251106 16:15,2349,,2025-11-06T16:15:44.978560,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
JUNCTION,False,269,43.060770204972286,-89.50300376064902,1,1228633,86982,387,EMPTY,A,34,2025-11-06,54780,151A,1228633,20251106 16:15,2328,,2025-11-06T16:15:44.979624,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-AMERICAN CENTER,False,87,43.06085201794909,-89.4728546815166,1,1228576,16120,414,EMPTY,A,13,2025-11-06,57960,122A,1228576,20251106 16:15,2304,,2025-11-06T16:15:44.979624,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-AMERICAN CENTER,False,44,43.08214001654177,-89.37351647764655,1,1228575,49945,414,FULL,A,7,2025-11-06,56160,120A,1228575,20251106 16:15,2341,,2025-11-06T16:15:44.979624,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-AMERICAN CENTER,False,319,43.14575233584721,-89.29708883765203,1,1228574,91688,414,EMPTY,A,33,2025-11-06,54360,125A,1228574,20251106 16:15,2324,,2025-11-06T16:15:44.979624,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-SUN PRAIRIE VIA HIGH CROSSING,False,110,43.07372240953602,-89.43484215644946,1,1228547,30828,421,HALF_EMPTY,A,24,2025-11-06,57060,119A,1228547,20251106 16:15,2344,,2025-11-06T16:15:44.979624,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-SUN PRAIRIE VIA HIGH CROSSING,False,64,43.12028635257663,-89.32741111480685,1,1228530,69456,421,FULL,A,27,2025-11-06,55260,121A,1228530,20251106 16:15,2339,,2025-11-06T16:15:44.979624,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-SUN PRAIRIE VIA HIGH CROSSING,False,13,43.15684833333333,-89.26689499999999,1,1228546,95552,421,EMPTY,A,0,2025-11-06,53520,118A,1228546,20251106 16:12,2361,,2025-11-06T16:15:44.979624,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
JUNCTION VIA HIGH CROSSING,False,279,43.12107462010243,-89.32453418199664,1,1228596,27302,469,EMPTY,A,0,2025-11-06,57420,126A,1228596,20251106 16:15,2359,,2025-11-06T16:15:44.979624,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
JUNCTION VIA HIGH CROSSING,False,270,43.073301141547326,-89.40243938747304,1,1228613,56935,469,FULL,A,16,2025-11-06,55620,111A,1228613,20251106 16:15,2307,,2025-11-06T16:15:44.979624,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
JUNCTION VIA HIGH CROSSING,False,157,43.05796,-89.52796833333332,1,1228595,96630,469,EMPTY,A,0,2025-11-06,53880,113A,1228595,20251106 16:15,2347,,2025-11-06T16:15:44.979624,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
MONONA/DUTCH MILL,False,45,43.070342683331916,-89.38447611662154,1,1227546,28922,1289,HALF_EMPTY,38,25,2025-11-06,56820,11438,1227546,20251106 16:15,2203,,2025-11-06T16:15:47.269754,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
JENIFER,False,196,43.07553166666666,-89.46808333333333,1,1227547,160,1290,EMPTY,38,0,2025-11-06,58620,11338,1227547,20251106 16:15,1903,,2025-11-06T16:15:47.270762,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
WHITNEY,False,225,43.07129465736167,-89.38311159526783,1,1227574,6276,1294,EMPTY,38,19,2025-11-06,57840,11138,1227574,20251106 16:15,983,,2025-11-06T16:15:47.270762,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
WHITNEY,False,264,43.047791505540474,-89.32449080787501,1,1227575,8777,1301,EMPTY,38,0,2025-11-06,58020,11238,1227575,20251106 16:15,2006,,2025-11-06T16:15:47.270762,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
MEMORIAL UNION,False,281,43.07629599797804,-89.40185373123182,1,1227941,582,505854,EMPTY,80,6,2025-11-06,58560,1380,1227941,20251106 16:15,115,,2025-11-06T16:15:49.596035,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
MEMORIAL UNION,False,194,43.07535403719218,-89.40616259391277,1,1227940,2244,505854,HALF_EMPTY,80,3,2025-11-06,58320,7280,1227940,20251106 16:15,2315,,2025-11-06T16:15:49.596035,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
MEMORIAL UNION,False,280,43.07893183302927,-89.42615948930334,1,1227939,8913,505854,EMPTY,80,28,2025-11-06,58020,7580,1227939,20251106 16:15,2356,,2025-11-06T16:15:49.596035,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
MEMORIAL UNION,False,89,43.075140000068856,-89.41017666265721,1,1227938,16055,505854,EMPTY,80,11,2025-11-06,57780,1280,1227938,20251106 16:15,124,,2025-11-06T16:15:49.596035,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
MEMORIAL UNION,False,92,43.0751266,-89.40842,1,1227937,16524,505854,HALF_EMPTY,80,20,2025-11-06,57480,7480,1227937,20251106 16:15,131,,2025-11-06T16:15:49.596035,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
MEMORIAL UNION,False,270,43.07334520018263,-89.40715834440485,1,1227936,18077,505854,EMPTY,80,1,2025-11-06,57240,7380,1227936,20251106 16:15,2320,,2025-11-06T16:15:49.596035,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
MEMORIAL UNION,False,89,43.071010000180834,-89.40392331532615,1,1227935,20616,505854,HALF_EMPTY,80,9,2025-11-06,56940,1180,1227935,20251106 16:15,102,,2025-11-06T16:15:49.596035,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
MEMORIAL UNION,False,3,43.072898674435336,-89.39743225128306,1,1227934,23056,505854,HALF_EMPTY,80,0,2025-11-06,56700,7180,1227934,20251106 16:15,153,,2025-11-06T16:15:49.596035,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
MEMORIAL UNION,False,270,43.07588166666666,-89.40014000000001,1,1227933,24880,505854,EMPTY,80,0,2025-11-06,56400,7080,1227933,20251106 16:15,991,,2025-11-06T16:15:49.596035,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
OWL CREEK,False,264,43.098377100483155,-89.31826569462054,1,1231995,50960,1239,EMPTY,L,0,2025-11-06,56220,112L,1231995,20251106 16:15,1913,,2025-11-06T16:15:51.890130,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
CHEROKEE,True,78,43.09820390127056,-89.31817676690663,1,1231980,37760,1265,EMPTY,L,0,2025-11-06,56220,111L,1231980,20251106 16:15,2011,,2025-11-06T16:15:51.890130,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
CAPITOL SQUARE VIA MIDDLETON,False,273,43.07495842323101,-89.53274582579768,1,1230730,8976,433,EMPTY,F,7,2025-11-06,58200,114A,1230730,20251106 16:15,2306,,2025-11-06T16:15:54.228669,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
CAPITOL SQUARE VIA MIDDLETON,False,167,43.07461722445119,-89.46770033731563,1,1230729,52831,433,HALF_EMPTY,F,8,2025-11-06,56280,124A,1230729,20251106 16:15,2362,,2025-11-06T16:15:54.228669,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
JUNCTION VIA MIDDLETON,False,29,43.07600870718872,-89.46755092427682,1,1230765,24499,486,EMPTY,F,0,2025-11-06,57000,123A,1230765,20251106 16:15,2351,,2025-11-06T16:15:54.228669,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
JUNCTION VIA MIDDLETON,False,179,43.075290218351554,-89.53284566741017,1,1230764,68192,486,EMPTY,F,33,2025-11-06,55200,112A,1230764,20251106 16:15,2325,,2025-11-06T16:15:54.228669,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
SOUTH TRANSFER,False,301,43.04542849883224,-89.38857356204683,1,1232164,26328,506540,EMPTY,O,3,2025-11-06,57000,123G,1232164,20251106 16:15,125,,2025-11-06T16:15:56.538373,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
ERIN,False,89,43.06206510004339,-89.40140832883154,1,1232190,8753,506541,EMPTY,O,0,2025-11-06,57900,113G,1232190,20251106 16:15,134,,2025-11-06T16:15:56.538373,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
