des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp,weather_temp,weather_precipitation,weather_wind_speed,weather_is_rainy,weather_is_snowy,weather_is_extreme,weather_condition,has_alert,alert_count,has_detour,has_event,has_weather_alert,has_construction_alert,is_event_day,has_construction
MEMORIAL UNION VIA EAGLE HEIGHTS,False,270,43.07513336123553,-89.40912992079166,1,1228077,3138,386,HALF_EMPTY,80,20,2025-11-15,71100,6180,1228077,20251115 19:46,119,,2025-11-15T19:46:18.262994,52.0,0.0,14.1,0,0,0,clear,0,0,0,0,0,0,0,0
JUNCTION VIA HIGH CROSSING,False,205,43.063166784230795,-89.47232367376276,1,1228726,80424,372,EMPTY,A,33,2025-11-15,68100,221A,1228726,20251115 19:46,2351,,2025-11-15T19:46:20.581815,52.0,0.0,14.1,0,0,0,clear,0,0,0,0,0,0,0,0
2-AMERICAN CENTER,False,357,43.073462684540495,-89.45672826997033,1,1228710,24200,414,HALF_EMPTY,A,0,2025-11-15,70260,220A,1228710,20251115 19:46,2315,,2025-11-15T19:46:20.581815,52.0,0.0,14.1,0,0,0,clear,0,0,0,0,0,0,0,0
1-SUN PRAIRIE VIA HIGH CROSSING,False,44,43.09854345398061,-89.35072836952857,1,1228665,58465,421,EMPTY,A,31,2025-11-15,68460,217A,1228665,20251115 19:46,2325,,2025-11-15T19:46:20.581815,52.0,0.0,14.1,0,0,0,clear,0,0,0,0,0,0,0,0
JUNCTION VIA HIGH CROSSING,False,230,43.108818165297116,-89.33640894917914,1,1228743,33748,469,EMPTY,A,9,2025-11-15,69960,214A,1228743,20251115 19:46,2362,,2025-11-15T19:46:20.581815,52.0,0.0,14.1,0,0,0,clear,0,0,0,0,0,0,0,0
JUNCTION VIA HIGH CROSSING,True,167,43.057943333333334,-89.52797833333334,1,1228769,96630,469,EMPTY,A,0,2025-11-15,66360,213A,1228769,20251115 19:46,2353,,2025-11-15T19:46:20.581815,52.0,0.0,14.1,0,0,0,clear,0,0,0,0,0,0,0,0
SHEBOYGAN VIA MIDDLETON,False,359,43.057836,-89.528334,1,1230809,18,347,EMPTY,F,7,2025-11-15,71160,211F,1230809,20251115 19:46,128,,2025-11-15T19:46:22.841775,52.0,0.0,14.1,0,0,0,clear,0,0,0,0,0,0,0,0
JUNCTION VIA MIDDLETON,False,291,43.111196836404844,-89.50672188705374,1,1230840,22720,481,EMPTY,F,28,2025-11-15,70560,213F,1230840,20251115 19:46,2205,,2025-11-15T19:46:22.841775,52.0,0.0,14.1,0,0,0,clear,0,0,0,0,0,0,0,0
2-BUCKEYE,False,90,43.07336236458574,-89.41522407379293,1,1229846,8426,327,FULL,C,22,2025-11-15,70620,212C,1229846,20251115 19:46,139,,2025-11-15T19:46:25.137574,52.0,0.0,14.1,0,0,0,clear,0,0,0,0,0,0,0,0
1-SPRECHER,False,87,43.08383806607169,-89.3181830998156,1,1229830,41245,349,EMPTY,C,30,2025-11-15,68820,215C,1229830,20251115 19:46,152,,2025-11-15T19:46:25.137574,52.0,0.0,14.1,0,0,0,clear,0,0,0,0,0,0,0,0
U.W. HOSPITAL,False,259,43.07267547961042,-89.42219407967968,1,1229865,48653,508,HALF_EMPTY,C,0,2025-11-15,68760,211C,1229865,20251115 19:46,2204,,2025-11-15T19:46:25.137574,52.0,0.0,14.1,0,0,0,clear,0,0,0,0,0,0,0,0
U.W. HOSPITAL,False,268,43.083773645076995,-89.32447970997045,1,1229883,18825,515,EMPTY,C,12,2025-11-15,70380,213C,1229883,20251115 19:46,2015,,2025-11-15T19:46:25.137574,52.0,0.0,14.1,0,0,0,clear,0,0,0,0,0,0,0,0
FITCHBURG-CADDIS,False,270,43.13376831216611,-89.3843494830112,1,1229289,2980,1278,EMPTY,B,9,2025-11-15,71100,260B,1229289,20251115 19:46,2339,,2025-11-15T19:46:27.452808,52.0,0.0,14.1,0,0,0,clear,0,0,0,0,0,0,0,0
FITCHBURG-CADDIS,False,271,43.073217092772026,-89.39719168144951,1,1229320,49978,1278,EMPTY,B,1,2025-11-15,69300,259B,1229320,20251115 19:46,2308,,2025-11-15T19:46:27.452808,52.0,0.0,14.1,0,0,0,clear,0,0,0,0,0,0,0,0
FITCHBURG-CADDIS,False,52,43.019418333333334,-89.42121833333334,1,1229288,76998,1278,EMPTY,B,0,2025-11-15,67500,258B,1229288,20251115 19:46,2345,,2025-11-15T19:46:27.452808,52.0,0.0,14.1,0,0,0,clear,0,0,0,0,0,0,0,0
NORTHPORT,False,3,43.07185225938916,-89.40070277499262,1,1229259,24985,1280,HALF_EMPTY,B,0,2025-11-15,69840,257B,1229259,20251115 19:46,2323,,2025-11-15T19:46:27.452808,52.0,0.0,14.1,0,0,0,clear,0,0,0,0,0,0,0,0
NORTHPORT,False,300,43.13392162855757,-89.37073824122737,1,1229258,60161,1280,EMPTY,B,2,2025-11-15,68520,255B,1229258,20251115 19:46,2338,,2025-11-15T19:46:27.452808,52.0,0.0,14.1,0,0,0,clear,0,0,0,0,0,0,0,0
