des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp
CAPITOL SQUARE,False,344,43.01621387140221,-89.51138397479129,1,1230513,3285,506369,EMPTY,E,0,2025-10-01,27780,117E,1230513,20251001 07:44,2015,,2025-10-01T07:44:49.716507
CAPITOL SQUARE,False,107,43.072970323464006,-89.43248921624058,1,1230529,44631,506369,HALF_EMPTY,E,24,2025-10-01,25980,113E,1230529,20251001 07:44,1907,,2025-10-01T07:44:49.716513
MCKEE,False,89,43.0742,-89.43896,1,1230544,18389,506370,EMPTY,E,21,2025-10-01,26760,116E,1230544,20251001 07:44,125,,2025-10-01T07:44:49.716515
JUNCTION,False,181,43.05759833333333,-89.52811666666666,1,1227601,34987,504,EMPTY,55,0,2025-10-01,26700,13475,1227601,20251001 07:44,2014,,2025-10-01T07:44:52.130655
EPIC CAMPUS,False,167,43.001729235409464,-89.55941819916993,1,1227612,31550,512,EMPTY,55,35,2025-10-01,26820,13175,1227612,20251001 07:44,2344,,2025-10-01T07:44:52.130660
1-SPRECHER,False,93,43.05011141622435,-89.50351039686716,1,1230100,8329,506006,EMPTY,D,0,2025-10-01,27480,111D,1230100,20251001 07:44,154,,2025-10-01T07:44:54.568382
1-SPRECHER,False,92,43.07107155961236,-89.40759870487987,1,1230133,42237,506006,HALF_EMPTY,D,13,2025-10-01,25680,114D,1230133,20251001 07:44,2207,,2025-10-01T07:44:54.568388
1-SPRECHER,False,159,43.08565,-89.26452499999999,1,1230099,92704,506006,EMPTY,D,0,2025-10-01,23880,112D,1230099,20251001 07:44,996,,2025-10-01T07:44:54.568389
1-JUNCTION,False,268,43.0990639,-89.29236,1,1230199,15468,506009,EMPTY,D,20,2025-10-01,27360,115C,1230199,20251001 07:44,995,,2025-10-01T07:44:54.568391
1-JUNCTION,False,227,43.090881736036536,-89.36729823349631,1,1230180,37192,506009,HALF_EMPTY,D,0,2025-10-01,25560,113D,1230180,20251001 07:44,2010,,2025-10-01T07:44:54.568392
1-JUNCTION,False,270,43.0463066001244,-89.50289340358475,1,1230196,82625,506009,EMPTY,D,1,2025-10-01,24000,111C,1230196,20251001 07:44,145,,2025-10-01T07:44:54.568393
2-AIRPORT,False,78,42.99455328901054,-89.51450624570549,1,1230136,17153,506338,EMPTY,D,19,2025-10-01,27420,126D,1230136,20251001 07:44,2013,,2025-10-01T07:44:54.568394
2-AIRPORT,False,48,43.057148342610674,-89.42898198168152,1,1230116,60529,506338,EMPTY,D,11,2025-10-01,25620,121D,1230116,20251001 07:44,131,,2025-10-01T07:44:54.568395
2-AIRPORT,False,339,43.09677782181443,-89.36363896412975,1,1230134,84978,506338,EMPTY,D,4,2025-10-01,23820,124D,1230134,20251001 07:44,159,,2025-10-01T07:44:54.568397
2-EPIC CAMPUS,False,107,43.11739750553913,-89.3636952923419,1,1230164,17088,506350,HALF_EMPTY,D,18,2025-10-01,27060,125D,1230164,20251001 07:44,986,,2025-10-01T07:44:54.568398
2-EPIC CAMPUS,False,227,43.06264728512521,-89.42060459231226,1,1230198,46273,506350,EMPTY,D,18,2025-10-01,25500,122D,1230198,20251001 07:44,2201,,2025-10-01T07:44:54.568399
2-EPIC CAMPUS,False,159,42.99278203022379,-89.52673581645128,1,1230163,96291,506350,EMPTY,D,19,2025-10-01,23700,123D,1230163,20251001 07:44,100,,2025-10-01T07:44:54.568400
CAPITOL SQUARE VIA MIDDLETON,False,0,43.07471996368295,-89.52689,1,1230713,7287,506312,EMPTY,F,0,2025-10-01,27540,124A,1230713,20251001 07:44,2361,,2025-10-01T07:44:56.967812
CAPITOL SQUARE VIA MIDDLETON,False,110,43.07306983423974,-89.46718575362061,1,1230712,52660,506312,HALF_EMPTY,F,20,2025-10-01,25680,125A,1230712,20251001 07:44,2333,,2025-10-01T07:44:56.967818
JUNCTION VIA MIDDLETON,False,310,43.08876132327531,-89.48438306930613,1,1230748,31026,506314,EMPTY,F,31,2025-10-01,26520,112A,1230748,20251001 07:44,2313,,2025-10-01T07:44:56.967820
JUNCTION VIA MIDDLETON,False,181,43.071512083062096,-89.52518902048934,1,1230747,70439,506314,EMPTY,F,1,2025-10-01,24720,116A,1230747,20251001 07:44,2358,,2025-10-01T07:44:56.967821
U.W. HOSPITAL,False,72,43.011333972012224,-89.37697568482784,1,1227724,15569,501,EMPTY,65,5,2025-10-01,27420,13165,1227724,20251001 07:44,1912,,2025-10-01T07:44:59.430506
U.W. HOSPITAL,False,359,43.078342780791075,-89.42508913781738,1,1227723,54887,501,EMPTY,65,22,2025-10-01,25620,131G,1227723,20251001 07:44,116,,2025-10-01T07:44:59.430509
FITCHBURG,False,102,43.03545625581397,-89.38005785621132,1,1227733,28971,506375,EMPTY,65,12,2025-10-01,26400,13265,1227733,20251001 07:44,144,,2025-10-01T07:44:59.430510
JUNCTION,False,31,43.15369685520455,-89.30447909368766,1,1228620,3164,387,EMPTY,A,20,2025-10-01,27720,115A,1228620,20251001 07:44,2304,,2025-10-01T07:45:01.832466
JUNCTION,False,286,43.07620655510819,-89.38407888425816,1,1228640,50074,387,HALF_EMPTY,A,35,2025-10-01,25860,127A,1228640,20251001 07:44,2310,,2025-10-01T07:45:01.832470
JUNCTION,False,261,43.06057780417072,-89.51712365602319,1,1228641,90768,387,EMPTY,A,0,2025-10-01,24060,114A,1228641,20251001 07:44,2362,,2025-10-01T07:45:01.832471
2-AMERICAN CENTER,False,89,43.06063601361633,-89.50301043742581,1,1228559,8032,414,EMPTY,A,0,2025-10-01,27540,122A,1228559,20251001 07:45,2330,,2025-10-01T07:45:01.832472
2-AMERICAN CENTER,False,44,43.087159860700524,-89.3664003097079,1,1228558,52580,414,HALF_EMPTY,A,0,2025-10-01,25800,120A,1228558,20251001 07:44,2321,,2025-10-01T07:45:01.832472
