des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp
FITCHBURG-CADDIS,False,219,43.09993073233696,-89.34920054452971,1,1229412,32800,506170,EMPTY,B,4,2025-09-28,63840,344B,1229412,20250928 18:02,2316,,2025-09-28T18:02:48.409560
FITCHBURG-CADDIS,False,187,43.04435615714054,-89.39428930086355,1,1229411,62217,506170,HALF_EMPTY,B,5,2025-09-28,62040,343B,1229411,20250928 18:02,2313,,2025-09-28T18:02:48.409564
NORTHPORT,False,0,43.03929247937221,-89.39395,1,1229375,12481,506366,EMPTY,B,32,2025-09-28,64440,346B,1229375,20250928 18:02,2355,,2025-09-28T18:02:48.409565
NORTHPORT,False,270,43.10683000020797,-89.35440157558436,1,1229374,47815,506366,EMPTY,B,0,2025-09-28,62460,345B,1229374,20250928 18:02,2339,,2025-09-28T18:02:48.409566
2-BUCKEYE,False,20,43.07871837433972,-89.3688364770813,1,1229914,22930,327,EMPTY,C,0,2025-09-28,63420,316C,1229914,20250928 18:02,130,,2025-09-28T18:02:50.745302
1-SPRECHER,False,359,43.07755333333333,-89.429055,1,1229899,92,349,EMPTY,C,5,2025-09-28,65220,311C,1229899,20250928 18:02,110,,2025-09-28T18:02:50.745307
U.W. HOSPITAL,False,149,43.08576166666667,-89.26464166666668,1,1229934,26,508,EMPTY,C,0,2025-09-28,65160,314C,1229934,20250928 18:02,1911,,2025-09-28T18:02:50.745308
U.W. HOSPITAL,False,315,43.07138953371761,-89.38874951932077,1,1229951,41846,515,EMPTY,C,19,2025-09-28,63120,312C,1229951,20250928 18:02,145,,2025-09-28T18:02:50.745309
SHEBOYGAN VIA MIDDLETON,False,23,43.102560776154476,-89.51161117797474,1,1230869,28732,506311,EMPTY,F,20,2025-09-28,63960,312F,1230869,20250928 18:02,136,,2025-09-28T18:02:53.099375
JUNCTION VIA MIDDLETON,False,266,43.08542942030186,-89.53163395485478,1,1230900,42119,506313,EMPTY,F,30,2025-09-28,63360,311F,1230900,20250928 18:02,2007,,2025-09-28T18:02:53.099402
MEMORIAL UNION VIA EAGLE HEIGHTS,False,243,43.08628577268773,-89.43869482187507,1,1228151,15749,506364,EMPTY,80,0,2025-09-28,63900,4180,1228151,20250928 18:02,2205,,2025-09-28T18:02:55.421412
MCKEE,False,270,43.03200530003761,-89.49142671729702,1,1230637,46844,506370,EMPTY,E,37,2025-09-28,62760,311E,1230637,20250928 18:02,995,,2025-09-28T18:02:57.724734
1-SUN PRAIRIE VIA HIGH CROSSING,False,89,43.0602600001758,-89.52600328130674,1,1228785,1866,506161,EMPTY,A,0,2025-09-28,64860,316A,1228785,20250928 18:02,2323,,2025-09-28T18:03:00.070336
1-SUN PRAIRIE VIA HIGH CROSSING,False,21,43.14427366284048,-89.28278934598934,1,1228784,86104,506161,EMPTY,A,0,2025-09-28,61140,311A,1228784,20250928 18:02,2305,,2025-09-28T18:03:00.070342
2-AMERICAN CENTER VIA HIGH CROSSING,False,131,43.073244941741585,-89.38437469566887,1,1228800,45418,506162,HALF_EMPTY,A,0,2025-09-28,63000,313A,1228800,20250928 18:02,2303,,2025-09-28T18:03:00.070343
JUNCTION VIA HIGH CROSSING,False,318,43.07517961295773,-89.39127759094019,1,1228838,54087,506168,EMPTY,A,1,2025-09-28,62760,314A,1228838,20250928 18:02,2315,,2025-09-28T18:03:00.070344
JUNCTION VIA HIGH CROSSING,False,187,43.149886245754765,-89.29907116819663,1,1228822,5684,506367,EMPTY,A,38,2025-09-28,64500,315A,1228822,20250928 18:02,2320,,2025-09-28T18:03:00.070345
JUNCTION VIA HIGH CROSSING,False,172,43.05770166666666,-89.52796833333332,1,1228821,97988,506367,EMPTY,A,0,2025-09-28,60900,312A,1228821,20250928 18:02,2308,,2025-09-28T18:03:00.070345
1-SPRECHER,False,181,43.057365,-89.52799333333333,1,1230311,276,506006,EMPTY,D,0,2025-09-28,65040,312D,1230311,20250928 18:02,117,,2025-09-28T18:03:02.361803
1-SPRECHER,False,87,43.09821031339497,-89.31718074540395,1,1230310,71298,506006,EMPTY,D,10,2025-09-28,61440,313D,1230310,20250928 18:02,154,,2025-09-28T18:03:02.361808
1-JUNCTION,False,192,43.07109116209219,-89.40410507568741,1,1230363,50014,506009,HALF_EMPTY,D,0,2025-09-28,62520,311D,1230363,20250928 18:02,2009,,2025-09-28T18:03:02.361808
2-AIRPORT,False,92,43.07214527561749,-89.40355655429431,1,1230327,63728,506340,HALF_EMPTY,D,2,2025-09-28,62520,321D,1230327,20250928 18:02,2011,,2025-09-28T18:03:02.361809
2-VERONA,False,271,43.128832575321304,-89.35081266926505,1,1230347,5072,506346,EMPTY,D,24,2025-09-28,64800,322D,1230347,20250928 18:02,2212,,2025-09-28T18:03:02.361810
2-VERONA,False,0,43.014579678442104,-89.48057,1,1230346,75932,506346,EMPTY,D,20,2025-09-28,61200,323D,1230346,20250928 18:02,2214,,2025-09-28T18:03:02.361810
