des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp,weather_temp,weather_precipitation,weather_wind_speed,weather_is_rainy,weather_is_snowy,weather_is_extreme,weather_condition,has_alert,alert_count,has_detour,has_event,has_weather_alert,has_construction_alert,is_event_day,has_construction
MEMORIAL UNION,False,271,43.07593,-89.40045,1,1227942,24890,505854,EMPTY,80,0,2025-11-06,59640,7380,1227942,20251106 17:16,2320,,2025-11-06T17:17:03.606203,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
MEMORIAL UNION VIA EAGLE HEIGHTS,False,272,43.0764847,-89.41382,1,1227951,4882,506364,EMPTY,80,26,2025-11-06,61680,4284,1227951,20251106 17:16,995,,2025-11-06T17:17:11.757842,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
MEMORIAL UNION VIA EAGLE HEIGHTS,False,243,43.08630586686457,-89.4386383094344,1,1227950,15732,506364,HALF_EMPTY,80,3,2025-11-06,61200,1380,1227950,20251106 17:16,115,,2025-11-06T17:17:11.757842,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
MEMORIAL UNION VIA EAGLE HEIGHTS,False,177,43.07646492668081,-89.42438704199593,1,1227949,28183,506364,EMPTY,80,0,2025-11-06,60780,7580,1227949,20251106 17:16,2356,,2025-11-06T17:17:11.757842,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
MEMORIAL UNION VIA EAGLE HEIGHTS,False,146,43.073593561041626,-89.40619217867761,1,1227947,34035,506364,HALF_EMPTY,80,0,2025-11-06,59940,7480,1227947,20251106 17:16,131,,2025-11-06T17:17:11.757842,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
MEMORIAL UNION VIA EAGLE HEIGHTS,False,89,43.0721700000486,-89.4055033333032,1,1227948,36149,506364,HALF_EMPTY,80,25,2025-11-06,60360,1280,1227948,20251106 17:16,124,,2025-11-06T17:17:11.757842,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
MEMORIAL UNION VIA EAGLE HEIGHTS,False,270,43.07583620022465,-89.39900834084334,1,1227946,40921,506364,EMPTY,80,2,2025-11-06,59400,1180,1227946,20251106 17:17,102,,2025-11-06T17:17:11.757842,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
CAPITOL SQUARE VIA MIDDLETON,False,359,43.057846,-89.528334,1,1230732,0,433,EMPTY,F,0,2025-11-06,62100,123A,1230732,20251106 17:17,2351,,2025-11-06T17:17:14.054562,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
CAPITOL SQUARE VIA MIDDLETON,False,129,43.08615570653245,-89.48015340878742,1,1230731,47229,433,EMPTY,F,38,2025-11-06,60120,151A,1230731,20251106 17:17,2328,,2025-11-06T17:17:14.054562,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
JUNCTION VIA MIDDLETON,False,29,43.07622407894053,-89.4673832075292,1,1230767,24590,486,HALF_EMPTY,F,11,2025-11-06,60600,124A,1230767,20251106 17:17,2362,,2025-11-06T17:17:14.054562,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
JUNCTION VIA MIDDLETON,False,143,43.085817295623556,-89.52801994305541,1,1230766,62067,486,EMPTY,F,1,2025-11-06,58800,117A,1230766,20251106 17:17,2337,,2025-11-06T17:17:14.054562,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
EAGLE HEIGHTS VIA U.W. CAMPUS,False,319,43.08641731431597,-89.4415392117319,1,1228516,846,462,EMPTY,84,18,2025-11-06,62040,4184,1228516,20251106 17:17,985,,2025-11-06T17:17:16.359741,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
FITCHBURG,False,271,43.00721532524567,-89.39579581648088,1,1227730,46748,489,EMPTY,65,11,2025-11-06,60000,116E,1227730,20251106 17:17,100,,2025-11-06T17:17:18.640309,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
U.W. HOSPITAL,False,40,43.04656373209054,-89.37430944447775,1,1227727,32401,501,EMPTY,65,12,2025-11-06,61260,18265,1227727,20251106 17:17,139,,2025-11-06T17:17:18.640309,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
U.W. HOSPITAL,False,255,43.07653746679592,-89.42116263936242,1,1227726,53228,501,EMPTY,65,0,2025-11-06,59460,18165,1227726,20251106 17:17,141,,2025-11-06T17:17:18.640309,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
2-BUCKEYE,False,161,43.0835601328434,-89.31637364200292,1,1229706,41803,327,EMPTY,C,0,2025-11-06,59640,119C,1229706,20251106 17:17,1915,,2025-11-06T17:17:20.957267,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
U.W. HOSPITAL,False,316,43.07327634105226,-89.39140153934243,1,1229778,42838,331,EMPTY,C,0,2025-11-06,60240,116C,1229778,20251106 17:17,128,,2025-11-06T17:17:20.957267,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
1-SPRECHER,False,98,43.072226510461014,-89.40752413583648,1,1229727,10566,349,HALF_EMPTY,C,4,2025-11-06,61440,114C,1229727,20251106 17:17,135,,2025-11-06T17:17:20.957267,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
1-SPRECHER,False,74,43.07589,-89.37634,1,1229692,20640,349,HALF_EMPTY,C,0,2025-11-06,60540,112C,1229692,20251106 17:17,2005,,2025-11-06T17:17:20.957267,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
1-SPRECHER,False,88,43.08462022207052,-89.27312887360527,1,1229740,53317,349,EMPTY,C,13,2025-11-06,58740,118C,1229740,20251106 17:17,2207,,2025-11-06T17:17:20.957267,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
U.W. HOSPITAL,False,155,43.085715,-89.26460333333334,1,1229812,46,454,EMPTY,C,0,2025-11-06,62340,117C,1229812,20251106 17:17,1906,,2025-11-06T17:17:20.957267,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
U.W. HOSPITAL,False,220,43.08635700486218,-89.36018354600424,1,1229799,28673,454,EMPTY,C,22,2025-11-06,61380,111C,1229799,20251106 17:17,106,,2025-11-06T17:17:20.957267,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
U.W. HOSPITAL,False,271,43.07326782991577,-89.39851696136564,1,1229761,42420,454,HALF_EMPTY,C,28,2025-11-06,59520,111D,1229761,20251106 17:17,123,,2025-11-06T17:17:20.957267,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
FITCHBURG-CADDIS,False,1,43.139037209778905,-89.39778266798943,1,1229127,8147,1278,EMPTY,B,24,2025-11-06,61680,155B,1229127,20251106 17:17,2305,,2025-11-06T17:17:23.259335,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
FITCHBURG-CADDIS,False,226,43.082698218250584,-89.37299824875276,1,1229156,41813,1278,EMPTY,B,15,2025-11-06,60780,161B,1229156,20251106 17:17,2317,,2025-11-06T17:17:23.259335,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
FITCHBURG-CADDIS,False,271,43.07327237222912,-89.399917737089,1,1229126,50652,1278,EMPTY,B,0,2025-11-06,59820,154B,1229126,20251106 17:17,2340,,2025-11-06T17:17:23.259335,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
FITCHBURG-CADDIS,False,359,43.038895,-89.394824,1,1229155,64352,1278,HALF_EMPTY,B,0,2025-11-06,58920,160B,1229155,20251106 17:17,2357,,2025-11-06T17:17:23.259335,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
NORTHPORT,False,55,43.01958,-89.42089666666668,1,1229095,106,1280,EMPTY,B,0,2025-11-06,62460,159B,1229095,20251106 17:17,2326,,2025-11-06T17:17:23.259335,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
NORTHPORT,False,16,43.03862161469886,-89.40391614721335,1,1229062,8944,1280,EMPTY,B,8,2025-11-06,61560,158B,1229062,20251106 17:17,2338,,2025-11-06T17:17:23.259335,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
NORTHPORT,False,46,43.07243315325891,-89.39329806914947,1,1229094,27110,1280,HALF_EMPTY,B,41,2025-11-06,60660,157B,1229094,20251106 17:17,2327,,2025-11-06T17:17:23.259335,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
NORTHPORT,False,2,43.10343564028969,-89.35032498698254,1,1229061,45452,1280,HALF_EMPTY,B,0,2025-11-06,59700,156B,1229061,20251106 17:17,2352,,2025-11-06T17:17:23.259335,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
NORTHPORT,False,300,43.13380007693913,-89.37045033857125,1,1229093,60072,1280,EMPTY,B,0,2025-11-06,58800,153B,1229093,20251106 17:17,2353,,2025-11-06T17:17:23.259335,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
MCKEE,False,358,43.072455864823425,-89.42853436168055,1,1230563,15217,506494,HALF_EMPTY,E,0,2025-11-06,60960,113E,1230563,20251106 17:17,1912,,2025-11-06T17:17:25.583211,54.0,0.0,13.9,0,0,0,partly cloudy,1,3,1,0,0,0,0,0
MCKEE,False,176,43.022185776471694,-89.50562537289282,1,1230553,54735,506494,EMPTY,E,0,2025-11-06,59160,111E,1230553,20251106 17:17,107,,2025-11-06T17:17:25.583211,54.0,0.0,13.9,0,0,0,partly cloudy,1,3,1,0,0,0,0,0
CAPITOL SQUARE,False,212,43.068112969537694,-89.42888508733148,1,1230522,47176,506589,EMPTY,E,5,2025-11-06,60540,113D,1230522,20251106 17:17,155,,2025-11-06T17:17:25.583211,54.0,0.0,13.9,0,0,0,partly cloudy,1,3,1,0,0,0,0,0
CAPITOL SQUARE,False,91,43.06772141255504,-89.4130897621021,1,1230532,51471,506589,HALF_EMPTY,E,12,2025-11-06,58680,115E,1230532,20251106 17:17,119,,2025-11-06T17:17:25.583211,54.0,0.0,13.9,0,0,0,partly cloudy,1,3,1,0,0,0,0,0
1-SPRECHER,False,180,43.04985,-89.50327,1,1230153,8482,506006,EMPTY,D,9,2025-11-06,61620,113C,1230153,20251106 17:17,987,,2025-11-06T17:17:27.868448,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-SPRECHER,False,84,43.072026213736265,-89.40351752833347,1,1230109,43686,506006,FULL,D,0,2025-11-06,59820,115D,1230109,20251106 17:17,2208,,2025-11-06T17:17:27.868448,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-SPRECHER,False,82,43.0987455667058,-89.30076257476034,1,1230151,75504,506006,EMPTY,D,19,2025-11-06,58020,114D,1230151,20251106 17:17,101,,2025-11-06T17:17:27.868448,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
