des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp
1-SUN PRAIRIE VIA HIGH CROSSING,False,89,43.06074000015406,-89.48365326883399,1,1228782,13172,506161,EMPTY,A,34,2025-09-28,53940,316A,1228782,20250928 15:09,2323,,2025-09-28T15:09:18.498961
1-SUN PRAIRIE VIA HIGH CROSSING,False,0,43.1568,-89.26699,1,1228781,95619,506161,EMPTY,A,0,2025-09-28,50340,311A,1228781,20250928 15:06,2305,,2025-09-28T15:09:18.498966
2-AMERICAN CENTER VIA HIGH CROSSING,False,46,43.08539882649964,-89.36880185908912,1,1228797,51916,506162,HALF_EMPTY,A,32,2025-09-28,52140,313A,1228797,20250928 15:09,2303,,2025-09-28T15:09:18.498966
JUNCTION VIA HIGH CROSSING,False,270,43.0733147004854,-89.40359002769044,1,1228835,57595,506168,HALF_EMPTY,A,40,2025-09-28,51960,314A,1228835,20250928 15:09,2315,,2025-09-28T15:09:18.498967
JUNCTION VIA HIGH CROSSING,False,240,43.13350471007691,-89.2959270397546,1,1228819,17889,506367,EMPTY,A,37,2025-09-28,53700,315A,1228819,20250928 15:09,2320,,2025-09-28T15:09:18.498968
JUNCTION VIA HIGH CROSSING,True,172,43.05770833333333,-89.52792833333334,1,1228818,97988,506367,EMPTY,A,0,2025-09-28,50100,312A,1228818,20250928 15:09,2308,,2025-09-28T15:09:18.498969
EAST TOWNE,False,34,43.039026666666665,-89.39473833333335,1,1231205,52,373,HALF_EMPTY,G,0,2025-09-28,54600,316G,1231205,20250928 15:09,1913,,2025-09-28T15:09:20.802436
EAST TOWNE,False,359,43.08374078878504,-89.31624857625627,1,1231204,52717,373,EMPTY,G,0,2025-09-28,52800,319G,1231204,20250928 15:09,151,,2025-09-28T15:09:20.802441
SOUTH TRANSFER,False,237,43.11129429072129,-89.31794348525007,1,1231241,18459,505531,EMPTY,G,0,2025-09-28,53820,311G,1231241,20250928 15:09,138,,2025-09-28T15:09:20.802442
SOUTH TRANSFER,False,276,43.03571205530739,-89.38007521363916,1,1231240,68368,505531,EMPTY,G,17,2025-09-28,52020,314G,1231240,20250928 15:09,1908,,2025-09-28T15:09:20.802443
U.W. HOSPITAL,False,1,43.113076666666664,-89.47203833333333,1,1232689,15,499,EMPTY,R,0,2025-09-28,54480,313C,1232689,20250928 15:09,1907,,2025-09-28T15:09:23.071527
1-JUNCTION,False,159,43.0703456562393,-89.52025835901641,1,1232737,28988,528,EMPTY,R,28,2025-09-28,53640,315C,1232737,20250928 15:09,106,,2025-09-28T15:09:23.071532
MEMORIAL UNION VIA EAGLE HEIGHTS,False,181,43.08901556532919,-89.43368662167379,1,1228129,20296,506364,EMPTY,80,21,2025-09-28,53400,5080,1228129,20250928 15:09,114,,2025-09-28T15:09:25.352370
MEMORIAL UNION VIA EAGLE HEIGHTS,False,271,43.07584546295642,-89.39964316526681,1,1228147,41089,506364,EMPTY,80,13,2025-09-28,51900,4180,1228147,20250928 15:09,2205,,2025-09-28T15:09:25.352375
EAST TOWNE VIA HAYES,False,358,43.132836072215,-89.31560553207544,1,1232429,3122,431,EMPTY,P,27,2025-09-28,54480,318G,1232429,20250928 15:09,2203,,2025-09-28T15:09:27.622516
SHEBOYGAN VIA MIDDLETON,False,110,43.104371240617304,-89.48709967965863,1,1230863,38828,506311,EMPTY,F,18,2025-09-28,53100,312F,1230863,20250928 15:09,136,,2025-09-28T15:09:29.905723
JUNCTION VIA MIDDLETON,False,319,43.07997177850296,-89.47243975288585,1,1230895,5898,506313,EMPTY,F,26,2025-09-28,54360,313F,1230895,20250928 15:09,119,,2025-09-28T15:09:29.905728
JUNCTION VIA MIDDLETON,False,181,43.05749666666667,-89.52810833333334,1,1230894,55326,506313,EMPTY,F,0,2025-09-28,52560,311F,1230894,20250928 15:09,2007,,2025-09-28T15:09:29.905729
SOUTH TRANSFER,False,92,43.035059556165706,-89.42529202728679,1,1231566,39761,350,EMPTY,H,30,2025-09-28,53280,312G,1231566,20250928 15:09,132,,2025-09-28T15:09:32.182505
WEST TOWNE,False,270,43.03856383044914,-89.40011014469599,1,1231602,1938,400,EMPTY,H,32,2025-09-28,54420,317G,1231602,20250928 15:09,2213,,2025-09-28T15:09:32.182509
WEST TOWNE,False,359,43.05714939225635,-89.50270393029339,1,1231601,51748,400,EMPTY,H,7,2025-09-28,52620,320G,1231601,20250928 15:09,125,,2025-09-28T15:09:32.182510
OWL CREEK,True,264,43.09839353512581,-89.3180211831586,1,1232051,50959,1239,EMPTY,L,0,2025-09-28,51720,312L,1232051,20250928 15:09,998,,2025-09-28T15:09:34.459054
CHEROKEE,False,87,43.12107356261881,-89.3244334552783,1,1232038,47427,1265,EMPTY,L,12,2025-09-28,51720,311L,1232038,20250928 15:09,1915,,2025-09-28T15:09:34.459059
SOUTH TRANSFER,False,272,43.0417597397595,-89.39351307314932,1,1232259,28505,488,EMPTY,O,11,2025-09-28,53520,315G,1232259,20250928 15:09,2013,,2025-09-28T15:09:36.729417
DOWNTOWN S.P.,False,25,43.156884999999996,-89.26725166666665,1,1232917,67677,436,EMPTY,S,0,2025-09-28,51900,311S,1232917,20250928 15:09,131,,2025-09-28T15:09:39.004695
FITCHBURG-CADDIS,False,224,43.09242924395639,-89.35917128958793,1,1229406,36617,506170,EMPTY,B,0,2025-09-28,53040,343B,1229406,20250928 15:09,2313,,2025-09-28T15:09:41.281956
FITCHBURG-CADDIS,False,207,43.035804025754764,-89.4060071592421,1,1229405,68827,506170,EMPTY,B,31,2025-09-28,51240,339B,1229405,20250928 15:09,2326,,2025-09-28T15:09:41.281961
NORTHPORT,False,91,43.07201921490135,-89.396443547961,1,1229369,26096,506366,EMPTY,B,15,2025-09-28,53460,342B,1229369,20250928 15:09,2341,,2025-09-28T15:09:41.281961
NORTHPORT,False,357,43.11269634729273,-89.35366355521636,1,1229368,50070,506366,EMPTY,B,0,2025-09-28,51660,341B,1229368,20250928 15:09,2353,,2025-09-28T15:09:41.281962
WEST TOWNE,False,238,43.065258505679296,-89.50502616845571,1,1231891,44681,385,EMPTY,J,30,2025-09-28,52800,313G,1231891,20250928 15:09,148,,2025-09-28T15:09:43.581934
1-SPRECHER,False,89,43.04620897143472,-89.50222498872944,1,1230308,10072,506006,EMPTY,D,0,2025-09-28,54240,312D,1230308,20250928 15:09,117,,2025-09-28T15:09:45.852542
1-SPRECHER,False,80,43.09966784205113,-89.26187324663502,1,1230307,85577,506006,EMPTY,D,19,2025-09-28,50640,313D,1230307,20250928 15:09,154,,2025-09-28T15:09:45.852546
1-JUNCTION,False,231,43.06548813449176,-89.41645862499269,1,1230360,54265,506009,HALF_EMPTY,D,22,2025-09-28,51660,311D,1230360,20250928 15:09,2009,,2025-09-28T15:09:45.852547
2-AIRPORT,False,49,43.0804558,-89.38187,1,1230324,70740,506340,HALF_EMPTY,D,0,2025-09-28,51720,321D,1230324,20250928 15:09,2011,,2025-09-28T15:09:45.852548
2-VERONA,False,180,43.12144380425055,-89.36381,1,1230344,15405,506346,EMPTY,D,30,2025-09-28,54000,322D,1230344,20250928 15:09,2212,,2025-09-28T15:09:45.852548
2-VERONA,False,258,42.993399332457344,-89.52315740219282,1,1230343,94085,506346,EMPTY,D,30,2025-09-28,50400,323D,1230343,20250928 15:09,2214,,2025-09-28T15:09:45.852549
2-BUCKEYE,False,114,43.093521401730946,-89.34038279196078,1,1229911,33612,327,EMPTY,C,5,2025-09-28,52620,316C,1229911,20250928 15:09,130,,2025-09-28T15:09:48.121993
1-SPRECHER,False,333,43.07760401151572,-89.42902170517921,1,1229896,104,349,EMPTY,C,0,2025-09-28,54420,311C,1229896,20250928 15:09,110,,2025-09-28T15:09:48.121998
U.W. HOSPITAL,False,295,43.09035737336552,-89.33189974601889,1,1229931,19471,508,EMPTY,C,32,2025-09-28,54180,314C,1229931,20250928 15:09,1911,,2025-09-28T15:09:48.121999
U.W. HOSPITAL,False,267,43.07337018192921,-89.4003589232486,1,1229948,45433,515,HALF_EMPTY,C,0,2025-09-28,52200,312C,1229948,20250928 15:09,145,,2025-09-28T15:09:48.122000
