des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp,weather_temp,weather_precipitation,weather_wind_speed,weather_is_rainy,weather_is_snowy,weather_is_extreme,weather_condition,has_alert,alert_count,has_detour,has_event,has_weather_alert,has_construction_alert,is_event_day,has_construction
U.W. HOSPITAL VIA EAGLE HEIGHTS,False,251,43.07675902865398,-89.40218306238269,1,1227975,825,369,EMPTY,80,9,2025-11-06,63120,7480,1227975,20251106 17:33,131,,2025-11-06T17:33:46.415561,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
U.W. HOSPITAL VIA EAGLE HEIGHTS,False,340,43.077574999999996,-89.42901833333332,1,1227974,9089,369,EMPTY,80,0,2025-11-06,62160,7380,1227974,20251106 17:33,2320,,2025-11-06T17:33:46.415561,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
MEMORIAL UNION VIA EAGLE HEIGHTS,False,270,43.07655000003797,-89.42180832605145,1,1227952,6960,506364,HALF_EMPTY,80,8,2025-11-06,62640,1180,1227952,20251106 17:33,102,,2025-11-06T17:33:46.415561,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
MEMORIAL UNION VIA EAGLE HEIGHTS,False,75,43.08395,-89.4335556,1,1227951,22165,506364,EMPTY,80,28,2025-11-06,61680,4284,1227951,20251106 17:33,995,,2025-11-06T17:33:46.415561,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
MEMORIAL UNION VIA EAGLE HEIGHTS,False,91,43.076441421973044,-89.41312352123536,1,1227950,31165,506364,HALF_EMPTY,80,30,2025-11-06,61200,1380,1227950,20251106 17:33,115,,2025-11-06T17:33:46.415561,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
MEMORIAL UNION VIA EAGLE HEIGHTS,False,89,43.070960000002444,-89.40160669396158,1,1227949,37605,506364,FULL,80,0,2025-11-06,60780,7580,1227949,20251106 17:33,2356,,2025-11-06T17:33:46.415561,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
MEMORIAL UNION VIA EAGLE HEIGHTS,False,270,43.07590666666667,-89.400355,1,1227948,41229,506364,EMPTY,80,0,2025-11-06,60360,1280,1227948,20251106 17:33,124,,2025-11-06T17:33:46.415561,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
CAPITOL SQUARE VIA MIDDLETON,False,89,43.09006603474267,-89.52460978088453,1,1230732,17625,433,EMPTY,F,11,2025-11-06,62100,123A,1230732,20251106 17:33,2351,,2025-11-06T17:33:48.707958,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
CAPITOL SQUARE VIA MIDDLETON,False,91,43.072143071244554,-89.4041635719764,1,1230731,71458,433,HALF_EMPTY,F,13,2025-11-06,60120,151A,1230731,20251106 17:33,2328,,2025-11-06T17:33:48.707958,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
JUNCTION VIA MIDDLETON,False,281,43.07345085692638,-89.43347021700532,1,1230768,13396,486,HALF_EMPTY,F,0,2025-11-06,62400,114A,1230768,20251106 17:33,2306,,2025-11-06T17:33:48.707958,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
JUNCTION VIA MIDDLETON,False,190,43.103456292899324,-89.5114356976194,1,1230767,47225,486,EMPTY,F,30,2025-11-06,60600,124A,1230767,20251106 17:33,2362,,2025-11-06T17:33:48.707958,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
JUNCTION VIA MIDDLETON,False,173,43.05795666666666,-89.52798,1,1230766,76501,486,EMPTY,F,0,2025-11-06,58800,117A,1230766,20251106 17:33,2337,,2025-11-06T17:33:48.707958,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
EAGLE HEIGHTS VIA U.W. CAMPUS,False,122,43.07614656549419,-89.40600123572449,1,1228516,17518,462,EMPTY,84,5,2025-11-06,62040,4184,1228516,20251106 17:33,985,,2025-11-06T17:33:50.754804,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
FITCHBURG,False,148,43.07345621957523,-89.40609148359283,1,1227734,8335,489,HALF_EMPTY,65,0,2025-11-06,61980,18165,1227734,20251106 17:33,141,,2025-11-06T17:33:52.787190,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
