des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp,weather_temp,weather_precipitation,weather_wind_speed,weather_is_rainy,weather_is_snowy,weather_is_extreme,weather_condition,has_alert,alert_count,has_detour,has_event,has_weather_alert,has_construction_alert,is_event_day,has_construction
U.W. HOSPITAL VIA EAGLE HEIGHTS,False,270,43.076491679657764,-89.41513493503565,1,1227976,5226,369,HALF_EMPTY,80,18,2025-11-06,64020,7580,1227976,20251106 17:50,2356,,2025-11-06T17:50:29.468808,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
U.W. HOSPITAL VIA EAGLE HEIGHTS,False,76,43.08769960044753,-89.44075761325783,1,1227975,17434,369,EMPTY,80,23,2025-11-06,63120,7480,1227975,20251106 17:50,131,,2025-11-06T17:50:29.468808,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
MEMORIAL UNION VIA EAGLE HEIGHTS,False,321,43.08638153692337,-89.44151005076276,1,1227953,16546,506364,EMPTY,80,18,2025-11-06,63540,1280,1227953,20251106 17:50,124,,2025-11-06T17:50:29.468808,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
MEMORIAL UNION VIA EAGLE HEIGHTS,False,131,43.07830663072478,-89.42993128894051,1,1227952,26328,506364,EMPTY,80,4,2025-11-06,62640,1180,1227952,20251106 17:50,102,,2025-11-06T17:50:29.468808,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
MEMORIAL UNION VIA EAGLE HEIGHTS,False,0,43.073503333333335,-89.406245,1,1227951,34061,506364,EMPTY,80,39,2025-11-06,61680,4284,1227951,20251106 17:50,995,,2025-11-06T17:50:29.468808,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
MEMORIAL UNION VIA EAGLE HEIGHTS,False,272,43.075901666666674,-89.40032000000001,1,1227950,41229,506364,HALF_EMPTY,80,4,2025-11-06,61200,1380,1227950,20251106 17:50,115,,2025-11-06T17:50:29.468808,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
CAPITOL SQUARE VIA MIDDLETON,False,269,43.0749037677896,-89.53091951318467,1,1230733,8475,433,EMPTY,F,31,2025-11-06,64020,115A,1230733,20251106 17:50,2360,,2025-11-06T17:50:31.784545,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
CAPITOL SQUARE VIA MIDDLETON,False,163,43.1026392752595,-89.48638850561814,1,1230732,40365,433,EMPTY,F,6,2025-11-06,62100,123A,1230732,20251106 17:50,2351,,2025-11-06T17:50:31.784545,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
JUNCTION VIA MIDDLETON,False,356,43.0962840334296,-89.4858700200096,1,1230768,34146,486,EMPTY,F,30,2025-11-06,62400,114A,1230768,20251106 17:50,2306,,2025-11-06T17:50:31.784545,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
JUNCTION VIA MIDDLETON,False,89,43.0747978531103,-89.52894829410752,1,1230767,69411,486,EMPTY,F,31,2025-11-06,60600,124A,1230767,20251106 17:50,2362,,2025-11-06T17:50:31.784545,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
EAGLE HEIGHTS VIA U.W. CAMPUS,False,261,43.08619983000419,-89.43709838025791,1,1228516,30954,462,EMPTY,84,11,2025-11-06,62040,4184,1228516,20251106 17:50,985,,2025-11-06T17:50:33.827685,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
FITCHBURG,False,169,43.07723191834444,-89.42911676184973,1,1227731,1066,489,EMPTY,65,0,2025-11-06,63780,18265,1227731,20251106 17:50,139,,2025-11-06T17:50:35.884537,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
FITCHBURG,False,194,43.03848635289907,-89.37900311499392,1,1227734,27315,489,EMPTY,65,30,2025-11-06,61980,18165,1227734,20251106 17:50,141,,2025-11-06T17:50:35.884537,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
2-BUCKEYE,False,93,43.07204724016669,-89.40413818868025,1,1229707,11468,327,HALF_EMPTY,C,20,2025-11-06,63300,111D,1229707,20251106 17:50,123,,2025-11-06T17:50:38.195321,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
U.W. HOSPITAL,False,277,43.073437348669074,-89.30938019415153,1,1229779,10417,331,EMPTY,C,0,2025-11-06,63960,119C,1229779,20251106 17:50,1915,,2025-11-06T17:50:38.195321,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
1-SPRECHER,False,310,43.07861086271009,-89.43016921181155,1,1229693,588,349,EMPTY,C,1,2025-11-06,64200,116C,1229693,20251106 17:50,128,,2025-11-06T17:50:38.195321,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
1-SPRECHER,False,68,43.09205078009297,-89.35445798562469,1,1229741,29635,349,EMPTY,C,21,2025-11-06,62400,120C,1229741,20251106 17:50,118,,2025-11-06T17:50:38.195321,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
1-SPRECHER,False,87,43.08389945940934,-89.31631848155378,1,1229727,41746,349,EMPTY,C,16,2025-11-06,61440,114C,1229727,20251106 17:50,135,,2025-11-06T17:50:38.195321,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
1-SPRECHER,False,150,43.08571,-89.26458166666667,1,1229692,56074,349,EMPTY,C,0,2025-11-06,60540,112C,1229692,20251106 17:50,2005,,2025-11-06T17:50:38.195321,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
U.W. HOSPITAL,False,272,43.09397811360807,-89.34344689314443,1,1229762,22953,454,EMPTY,C,21,2025-11-06,63240,118C,1229762,20251106 17:50,2207,,2025-11-06T17:50:38.195321,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
U.W. HOSPITAL,False,315,43.07253671542641,-89.39028002057809,1,1229812,39852,454,EMPTY,C,9,2025-11-06,62340,117C,1229812,20251106 17:50,1906,,2025-11-06T17:50:38.195321,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
FITCHBURG-CADDIS,False,268,43.13371666666667,-89.37318666666667,1,1229161,2,1278,EMPTY,B,0,2025-11-06,64440,157B,1229161,20251106 17:50,2327,,2025-11-06T17:50:40.526775,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
FITCHBURG-CADDIS,False,121,43.13402094665088,-89.37162654154547,1,1229159,16857,1278,EMPTY,B,0,2025-11-06,63480,156B,1229159,20251106 17:50,2352,,2025-11-06T17:50:40.526775,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
FITCHBURG-CADDIS,False,227,43.08664839691442,-89.36731894495577,1,1229163,39711,1278,EMPTY,B,26,2025-11-06,62580,162B,1229163,20251106 17:50,2330,,2025-11-06T17:50:40.526775,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
