des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp
JUNCTION,False,223,43.12778776174829,-89.30893804157036,1,1228763,19986,387,EMPTY,A,3,2025-09-27,56460,213A,1228763,20250927 15:50,2327,,2025-09-27T15:50:36.410500
2-AMERICAN CENTER,False,89,43.060635102836876,-89.50500266656319,1,1228703,7497,414,EMPTY,A,30,2025-09-27,56640,215A,1228703,20250927 15:50,2352,,2025-09-27T15:50:36.410511
1-SUN PRAIRIE VIA HIGH CROSSING,False,103,43.0730968357234,-89.43233900446097,1,1228677,31473,421,HALF_EMPTY,A,30,2025-09-27,55740,218A,1228677,20250927 15:50,2320,,2025-09-27T15:50:36.410513
JUNCTION,False,280,43.07344,-89.4333954,1,1228760,63770,506325,FULL,A,0,2025-09-27,54660,211A,1228760,20250927 15:50,2342,,2025-09-27T15:50:36.410515
JUNCTION,False,172,43.05768166666667,-89.52796333333332,1,1228757,95163,506325,EMPTY,A,0,2025-09-27,52860,216A,1228757,20250927 15:50,2338,,2025-09-27T15:50:36.410516
2-AMERICAN CENTER,False,20,43.074640756506874,-89.38212955699295,1,1228702,46103,506326,HALF_EMPTY,A,10,2025-09-27,54840,214A,1228702,20250927 15:50,2330,,2025-09-27T15:50:36.410518
1-SUN PRAIRIE VIA HIGH CROSSING,False,44,43.12626285216848,-89.31051244564203,1,1228661,75485,506327,EMPTY,A,13,2025-09-27,53940,221A,1228661,20250927 15:50,2334,,2025-09-27T15:50:36.410520
1-SUN PRAIRIE VIA HIGH CROSSING,True,10,43.156841666666665,-89.26691666666666,1,1228676,95479,506327,EMPTY,A,0,2025-09-27,52140,219A,1228676,20250927 15:50,2353,,2025-09-27T15:50:36.410521
JUNCTION VIA HIGH CROSSING,False,223,43.09808337610854,-89.35165021766485,1,1228740,39284,506331,EMPTY,A,35,2025-09-27,55560,220A,1228740,20250927 15:50,2303,,2025-09-27T15:50:36.410523
JUNCTION VIA HIGH CROSSING,False,271,43.073187389882634,-89.39528186908473,1,1228722,55092,506331,HALF_EMPTY,A,10,2025-09-27,53760,217A,1228722,20250927 15:50,2323,,2025-09-27T15:50:36.410524
EAST TOWNE,False,103,43.035181052944665,-89.37246293447309,1,1231131,17122,373,EMPTY,G,23,2025-09-27,56400,212G,1231131,20250927 15:50,1915,,2025-09-27T15:50:38.995397
EAST TOWNE,False,192,43.10843666666666,-89.31430833333334,1,1231130,65228,373,EMPTY,G,28,2025-09-27,54600,216G,1231130,20250927 15:50,995,,2025-09-27T15:50:38.995405
SOUTH TRANSFER,False,180,43.06866226893354,-89.31435560245488,1,1231168,37725,505531,EMPTY,G,26,2025-09-27,55620,218G,1231168,20250927 15:50,154,,2025-09-27T15:50:38.995407
SOUTH TRANSFER,False,270,43.0385300002462,-89.39494682350144,1,1231167,88041,505531,EMPTY,G,11,2025-09-27,53820,211G,1231167,20250927 15:50,137,,2025-09-27T15:50:38.995409
