des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp
FITCHBURG-CADDIS,False,270,43.133757755580355,-89.38325706745553,1,1229139,2688,1278,EMPTY,B,20,2025-09-25,30120,140B,1229139,20250925 08:27,2323,,2025-09-25T08:28:01.692085
FITCHBURG-CADDIS,False,160,43.104402878317565,-89.35093146759209,1,1229109,31152,1278,EMPTY,B,32,2025-09-25,29220,136B,1229109,20250925 08:27,2355,,2025-09-25T08:28:01.692099
FITCHBURG-CADDIS,False,271,43.07479156972525,-89.39070687839227,1,1229138,47973,1278,HALF_EMPTY,B,9,2025-09-25,28320,138B,1229138,20250925 08:27,2308,,2025-09-25T08:28:01.692101
FITCHBURG-CADDIS,False,202,43.0415381153216,-89.39422839116105,1,1229108,62868,1278,EMPTY,B,0,2025-09-25,27420,134B,1229108,20250925 08:27,2328,,2025-09-25T08:28:01.692102
FITCHBURG-CADDIS,False,53,43.01959166666667,-89.42091666666666,1,1229137,75919,1278,EMPTY,B,0,2025-09-25,26520,133B,1229137,20250925 08:27,2304,,2025-09-25T08:28:01.692103
NORTHPORT,False,90,43.038549329805996,-89.39869985932532,1,1229077,10315,1280,EMPTY,B,37,2025-09-25,30120,135B,1229077,20250925 08:27,2320,,2025-09-25T08:28:01.692104
NORTHPORT,False,352,43.06023250413335,-89.40054160848348,1,1229044,20747,1280,HALF_EMPTY,B,0,2025-09-25,29220,139B,1229044,20250925 08:27,2331,,2025-09-25T08:28:01.692105
NORTHPORT,False,45,43.09191499406502,-89.35964960575238,1,1229076,39965,1280,EMPTY,B,9,2025-09-25,28320,131B,1229076,20250925 08:27,2337,,2025-09-25T08:28:01.692106
NORTHPORT,False,239,43.13365171257285,-89.37135398061712,1,1229043,60394,1280,EMPTY,B,15,2025-09-25,27420,137B,1229043,20250925 08:27,2301,,2025-09-25T08:28:01.692107
JUNCTION,False,224,43.109946382761365,-89.3349720966966,1,1228624,31657,387,EMPTY,A,41,2025-09-25,29580,117A,1228624,20250925 08:28,2305,,2025-09-25T08:28:04.003730
JUNCTION,False,262,43.07326867765414,-89.42538118027667,1,1228620,61634,387,EMPTY,A,36,2025-09-25,27720,115A,1228620,20250925 08:27,2317,,2025-09-25T08:28:04.003734
JUNCTION,False,172,43.057725,-89.52797000000001,1,1228640,95245,387,EMPTY,A,0,2025-09-25,25860,127A,1228640,20250925 08:27,2315,,2025-09-25T08:28:04.003735
2-AMERICAN CENTER,False,89,43.07525490263132,-89.45298440316859,1,1228560,25879,414,HALF_EMPTY,A,0,2025-09-25,29280,116A,1228560,20250925 08:27,2345,,2025-09-25T08:28:04.003736
2-AMERICAN CENTER,False,46,43.1040523462826,-89.34217837401758,1,1228559,61522,414,HALF_EMPTY,A,2,2025-09-25,27540,122A,1228559,20250925 08:27,2330,,2025-09-25T08:28:04.003736
