des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp
CAPITOL SQUARE,False,89,43.031627700100856,-89.49719491574149,1,1230514,12694,506369,EMPTY,E,0,2025-10-02,31560,112E,1230514,20251002 08:56,1907,,2025-10-02T08:56:52.276115
CAPITOL SQUARE,False,98,43.06896427959974,-89.39213805270907,1,1230530,57446,506369,EMPTY,E,3,2025-10-02,29700,116E,1230530,20251002 08:56,020,,2025-10-02T08:56:52.276124
MCKEE,False,182,43.05002563213718,-89.4737294783773,1,1230545,35952,506370,EMPTY,E,20,2025-10-02,30360,115E,1230545,20251002 08:56,112,,2025-10-02T08:56:52.276124
JUNCTION,False,77,42.99688,-89.563935,1,1227605,0,504,HALF_EMPTY,55,0,2025-10-02,32400,13575,1227605,20251002 08:56,1910,,2025-10-02T08:56:54.576329
1-SPRECHER,False,352,43.05068452400112,-89.47327692048609,1,1230101,19531,506006,HALF_EMPTY,D,0,2025-10-02,31080,113D,1230101,20251002 08:56,2203,,2025-10-02T08:56:56.878500
1-SPRECHER,False,45,43.08440141574898,-89.37624601966904,1,1230135,52699,506006,EMPTY,D,16,2025-10-02,29280,111C,1230135,20251002 08:56,147,,2025-10-02T08:56:56.878506
1-SPRECHER,False,56,43.08637083232408,-89.26548718428889,1,1230100,92352,506006,EMPTY,D,0,2025-10-02,27480,111D,1230100,20251002 08:56,150,,2025-10-02T08:56:56.878506
1-JUNCTION,False,270,43.09828570005165,-89.32699665058661,1,1230201,24295,506009,HALF_EMPTY,D,0,2025-10-02,31140,114D,1230201,20251002 08:56,2015,,2025-10-02T08:56:56.878507
1-JUNCTION,False,228,43.057244614865255,-89.4290201108013,1,1230181,58591,506009,EMPTY,D,13,2025-10-02,29160,112D,1230181,20251002 08:56,116,,2025-10-02T08:56:56.878508
1-JUNCTION,False,181,43.057648333333326,-89.52811333333332,1,1230199,92409,506009,EMPTY,D,0,2025-10-02,27360,115C,1230199,20251002 08:56,118,,2025-10-02T08:56:56.878508
2-AIRPORT,False,178,43.01566290992794,-89.49042838643336,1,1230138,29960,506338,EMPTY,D,15,2025-10-02,31020,122D,1230138,20251002 08:56,2004,,2025-10-02T08:56:56.878509
2-AIRPORT,False,47,43.06693275301923,-89.41416068180213,1,1230117,65855,506338,HALF_EMPTY,D,15,2025-10-02,29220,123D,1230117,20251002 08:56,111,,2025-10-02T08:56:56.878510
2-AIRPORT,False,0,43.13518962526855,-89.34648,1,1230136,107435,506338,EMPTY,D,0,2025-10-02,27420,126D,1230136,20251002 08:56,1903,,2025-10-02T08:56:56.878511
2-EPIC CAMPUS,False,224,43.08129879093974,-89.38249164555242,1,1230165,32636,506350,HALF_EMPTY,D,15,2025-10-02,30660,121D,1230165,20251002 08:56,132,,2025-10-02T08:56:56.878511
2-EPIC CAMPUS,False,221,43.03251169446225,-89.45799834637987,1,1230200,62399,506350,EMPTY,D,9,2025-10-02,28860,124D,1230200,20251002 08:56,145,,2025-10-02T08:56:56.878512
2-EPIC CAMPUS,False,244,42.996896666666665,-89.56374,1,1230164,110211,506350,EMPTY,D,0,2025-10-02,27060,125D,1230164,20251002 08:56,999,,2025-10-02T08:56:56.878512
CAPITOL SQUARE VIA MIDDLETON,False,177,43.0969956929188,-89.5236473846608,1,1230715,23303,506312,EMPTY,F,11,2025-10-02,31200,112A,1230715,20251002 08:56,2304,,2025-10-02T08:56:59.167124
CAPITOL SQUARE VIA MIDDLETON,False,91,43.07215295228445,-89.40478254253598,1,1230714,70395,506312,EMPTY,F,23,2025-10-02,29340,114A,1230714,20251002 08:56,2354,,2025-10-02T08:56:59.167128
JUNCTION VIA MIDDLETON,False,271,43.07325103990891,-89.39904466202339,1,1230751,4149,506314,EMPTY,F,16,2025-10-02,31920,124A,1230751,20251002 08:56,2360,,2025-10-02T08:56:59.167129
JUNCTION VIA MIDDLETON,False,180,43.09962374443989,-89.51146,1,1230750,48681,506314,EMPTY,F,26,2025-10-02,30120,125A,1230750,20251002 08:56,2342,,2025-10-02T08:56:59.167129
U.W. HOSPITAL,False,270,43.07897,-89.42941833333335,1,1227725,54974,506382,EMPTY,65,0,2025-10-02,29220,13265,1227725,20251002 08:56,996,,2025-10-02T08:57:01.480004
JUNCTION,False,276,43.12021165912923,-89.32944362604967,1,1228628,27206,387,HALF_EMPTY,A,9,2025-10-02,31380,120A,1228628,20251002 08:57,2325,,2025-10-02T08:57:03.791967
JUNCTION,False,273,43.07536689780196,-89.4518073950621,1,1228624,68784,387,EMPTY,A,0,2025-10-02,29580,117A,1228624,20251002 08:56,2327,,2025-10-02T08:57:03.791975
2-AMERICAN CENTER,False,89,43.0752530565776,-89.45318654238694,1,1228561,25825,414,HALF_EMPTY,A,20,2025-10-02,31080,127A,1228561,20251002 08:56,2350,,2025-10-02T08:57:03.791976
2-AMERICAN CENTER,False,40,43.10883630343832,-89.33619499392482,1,1228560,63907,414,EMPTY,A,16,2025-10-02,29280,116A,1228560,20251002 08:57,2313,,2025-10-02T08:57:03.791977
1-SUN PRAIRIE VIA HIGH CROSSING,False,89,43.06056926965554,-89.5081179483364,1,1228540,6660,421,EMPTY,A,19,2025-10-02,31980,118A,1228540,20251002 08:56,2306,,2025-10-02T08:57:03.791978
1-SUN PRAIRIE VIA HIGH CROSSING,False,91,43.072065181308126,-89.39927792744658,1,1228523,40533,421,HALF_EMPTY,A,0,2025-10-02,30180,126A,1228523,20251002 08:57,2305,,2025-10-02T08:57:03.791978
1-SUN PRAIRIE VIA HIGH CROSSING,False,38,43.149597012840765,-89.28050545986265,1,1228539,88189,421,EMPTY,A,56,2025-10-02,28380,111A,1228539,20251002 08:56,2361,,2025-10-02T08:57:03.791979
JUNCTION VIA HIGH CROSSING,False,14,43.15680666666667,-89.26689999999999,1,1228589,8,469,HALF_EMPTY,A,0,2025-10-02,32280,113A,1228589,20251002 08:56,2315,,2025-10-02T08:57:03.791979
JUNCTION VIA HIGH CROSSING,False,226,43.079704110636804,-89.37722070780727,1,1228606,49002,469,FULL,A,30,2025-10-02,30480,119A,1228606,20251002 08:56,2307,,2025-10-02T08:57:03.791980
JUNCTION VIA HIGH CROSSING,False,267,43.06079076545462,-89.49674678606806,1,1228588,86826,469,EMPTY,A,0,2025-10-02,28680,121A,1228588,20251002 08:56,2355,,2025-10-02T08:57:03.791980
EPIC CAMPUS,False,180,43.00615060252143,-89.49900099084346,1,1227773,25470,1229,EMPTY,75,23,2025-10-02,31500,13375,1227773,20251002 08:56,146,,2025-10-02T08:57:06.073706
CAPITOL SQUARE,False,65,42.991828050292426,-89.52951554233805,1,1227739,12989,1274,EMPTY,75,24,2025-10-02,31800,13675,1227739,20251002 08:56,127,,2025-10-02T08:57:06.073710
CAPITOL SQUARE,False,53,43.07340819104592,-89.38588872682243,1,1227738,72656,1274,EMPTY,75,18,2025-10-02,30000,13475,1227738,20251002 08:56,141,,2025-10-02T08:57:06.073711
EAGLE HEIGHTS,False,0,43.075905,-89.400585,1,1227839,360,362,EMPTY,80,17,2025-10-02,32220,3284,1227839,20251002 08:56,107,,2025-10-02T08:57:08.347031
EAGLE HEIGHTS,False,284,43.086218,-89.436498,1,1227838,15201,362,EMPTY,80,0,2025-10-02,31320,3184,1227838,20251002 08:56,2211,,2025-10-02T08:57:08.347035
MEMORIAL UNION,False,194,43.07554873461548,-89.40608797225643,1,1227843,2171,505854,EMPTY,80,20,2025-10-02,32100,3180,1227843,20251002 08:57,2324,,2025-10-02T08:57:08.347035
MEMORIAL UNION,False,271,43.07652441097849,-89.41897602705701,1,1227842,6194,505854,EMPTY,80,9,2025-10-02,31860,1380,1227842,20251002 08:56,155,,2025-10-02T08:57:08.347036
MEMORIAL UNION,False,89,43.07515000007812,-89.41245999376531,1,1227840,15445,505854,HALF_EMPTY,80,16,2025-10-02,31020,1280,1227840,20251002 08:56,138,,2025-10-02T08:57:08.347036
MEMORIAL UNION VIA EAGLE HEIGHTS,False,159,43.07771318553072,-89.42928651955687,1,1227841,10893,505855,EMPTY,80,11,2025-10-02,31740,3380,1227841,20251002 08:56,2338,,2025-10-02T08:57:08.347037
MEMORIAL UNION,False,0,43.07529311205477,-89.39734,1,1227837,14157,505856,HALF_EMPTY,80,10,2025-10-02,30780,3280,1227837,20251002 08:56,2207,,2025-10-02T08:57:08.347038
MEMORIAL UNION VIA EAGLE HEIGHTS,False,166,43.07733465336948,-89.42911818086908,1,1227835,26754,506364,FULL,80,7,2025-10-02,30540,1580,1227835,20251002 08:56,997,,2025-10-02T08:57:08.347039
MEMORIAL UNION VIA EAGLE HEIGHTS,False,112,43.0724147865202,-89.40781568467914,1,1227834,35520,506364,EMPTY,80,15,2025-10-02,30000,1480,1227834,20251002 08:57,983,,2025-10-02T08:57:08.347039
MEMORIAL UNION VIA EAGLE HEIGHTS,False,0,43.07471985012549,-89.39736,1,1227831,40048,506364,EMPTY,80,0,2025-10-02,29520,1180,1227831,20251002 08:56,134,,2025-10-02T08:57:08.347040
U.W. HOSPITAL,False,302,43.0838228592149,-89.32493997536254,1,1229770,18955,331,EMPTY,C,10,2025-10-02,31380,119C,1229770,20251002 08:57,2014,,2025-10-02T08:57:10.629117
U.W. HOSPITAL,False,226,43.072949472870626,-89.38075423241062,1,1229753,36445,454,HALF_EMPTY,C,13,2025-10-02,30480,118C,1229753,20251002 08:57,1909,,2025-10-02T08:57:10.629121
U.W. HOSPITAL,False,270,43.07345435672967,-89.40779622868172,1,1229803,44854,454,HALF_EMPTY,C,0,2025-10-02,29580,117C,1229803,20251002 08:57,131,,2025-10-02T08:57:10.629122
2-BUCKEYE,False,136,43.070224361514036,-89.39095407232776,1,1229699,15663,506387,EMPTY,C,0,2025-10-02,31140,115D,1229699,20251002 08:57,1911,,2025-10-02T08:57:10.629122
1-SPRECHER,False,83,43.072192909218415,-89.42645827664408,1,1229684,5386,506388,EMPTY,C,24,2025-10-02,31920,116C,1229684,20251002 08:57,988,,2025-10-02T08:57:10.629123
