des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp
OWL CREEK,False,178,43.07348310031237,-89.3260995679887,1,1231991,63042,1239,EMPTY,L,25,2025-09-25,38220,112L,1231991,20250925 11:32,123,,2025-09-25T11:32:44.546562
CHEROKEE,False,169,43.12107594831748,-89.3304969136837,1,1231976,53163,1265,EMPTY,L,0,2025-09-25,38220,111L,1231976,20250925 11:32,122,,2025-09-25T11:32:44.546573
FITCHBURG-CADDIS,False,121,43.133920437862415,-89.37140295867087,1,1229145,16927,1278,EMPTY,B,0,2025-09-25,41040,149B,1229145,20250925 11:32,2328,,2025-09-25T11:32:46.853197
FITCHBURG-CADDIS,False,220,43.09994839704128,-89.3491810751459,1,1229115,32885,1278,EMPTY,B,0,2025-09-25,40140,148B,1229115,20250925 11:32,2304,,2025-09-25T11:32:46.853202
FITCHBURG-CADDIS,False,179,43.05988206620231,-89.40084889211404,1,1229144,55815,1278,EMPTY,B,16,2025-09-25,39240,147B,1229144,20250925 11:32,2338,,2025-09-25T11:32:46.853203
FITCHBURG-CADDIS,False,359,43.038895,-89.394824,1,1229114,64352,1278,EMPTY,B,0,2025-09-25,38340,140B,1229114,20250925 11:32,2323,,2025-09-25T11:32:46.853203
FITCHBURG-CADDIS,False,52,43.01957666666667,-89.42092333333333,1,1229143,75918,1278,EMPTY,B,0,2025-09-25,37440,146B,1229143,20250925 11:32,2362,,2025-09-25T11:32:46.853204
NORTHPORT,False,226,43.03855869844495,-89.3949303378643,1,1229083,11948,1280,EMPTY,B,8,2025-09-25,41040,145B,1229083,20250925 11:32,2359,,2025-09-25T11:32:46.853205
NORTHPORT,False,91,43.07477567186119,-89.38921429031745,1,1229050,28552,1280,EMPTY,B,0,2025-09-25,40140,144B,1229050,20250925 11:32,2327,,2025-09-25T11:32:46.853205
NORTHPORT,False,45,43.09778762314698,-89.35175727529314,1,1229082,42985,1280,EMPTY,B,35,2025-09-25,39240,143B,1229082,20250925 11:32,2354,,2025-09-25T11:32:46.853206
KENNEDY/DROP OFFS ONLY,False,270,43.13373452775062,-89.3797446650118,1,1229179,1758,1284,EMPTY,B,30,2025-09-25,41340,142B,1229179,20250925 11:32,2350,,2025-09-25T11:32:46.853207
JUNCTION,False,223,43.096410891340994,-89.35380545307567,1,1228625,38765,387,EMPTY,A,12,2025-09-25,40380,125A,1228625,20250925 11:32,2352,,2025-09-25T11:32:49.492102
JUNCTION,False,274,43.072898525793335,-89.46092674436532,1,1228621,72043,387,EMPTY,A,41,2025-09-25,38580,123A,1228621,20250925 11:32,2314,,2025-09-25T11:32:49.492108
2-AMERICAN CENTER,False,114,43.07286810117122,-89.40921459156438,1,1228566,37806,414,EMPTY,A,0,2025-09-25,40140,112A,1228566,20250925 11:32,2326,,2025-09-25T11:32:49.492109
2-AMERICAN CENTER,False,86,43.12106240508144,-89.32522629780217,1,1228565,70138,414,EMPTY,A,0,2025-09-25,38340,114A,1228565,20250925 11:32,2341,,2025-09-25T11:32:49.492110
1-SUN PRAIRIE VIA HIGH CROSSING,False,89,43.06066262746008,-89.49971026983464,1,1228526,8916,421,EMPTY,A,35,2025-09-25,41040,126A,1228526,20250925 11:32,2316,,2025-09-25T11:32:49.492110
1-SUN PRAIRIE VIA HIGH CROSSING,False,7,43.07469544212886,-89.38213076781042,1,1228542,46022,421,HALF_EMPTY,A,7,2025-09-25,39240,111A,1228542,20250925 11:32,2347,,2025-09-25T11:32:49.492111
1-SUN PRAIRIE VIA HIGH CROSSING,False,359,43.156799,-89.266988,1,1228525,95552,421,EMPTY,A,6,2025-09-25,37440,113A,1228525,20250925 11:32,2318,,2025-09-25T11:32:49.492112
JUNCTION VIA HIGH CROSSING,False,228,43.13921201986569,-89.28898028833194,1,1228609,14018,469,EMPTY,A,43,2025-09-25,41280,119A,1228609,20250925 11:32,2356,,2025-09-25T11:32:49.492113
JUNCTION VIA HIGH CROSSING,False,298,43.07482239970756,-89.39126561688393,1,1228591,53748,469,HALF_EMPTY,A,1,2025-09-25,39480,121A,1228591,20250925 11:32,2353,,2025-09-25T11:32:49.492114
WEST TOWNE,False,302,43.05225173427806,-89.48323813194126,1,1231815,34942,385,EMPTY,J,20,2025-09-25,39900,119G,1231815,20250925 11:32,1911,,2025-09-25T11:32:51.814531
BROOKS,False,70,43.053547762807,-89.45838124175843,1,1231785,17451,429,EMPTY,J,15,2025-09-25,40800,111G,1231785,20250925 11:32,100,,2025-09-25T11:32:51.814535
DOWNTOWN S.P.,False,66,43.18009901644479,-89.23287895200303,1,1232883,14727,436,EMPTY,S,20,2025-09-25,41100,112S,1232883,20250925 11:32,121,,2025-09-25T11:32:54.101726
1-SPRECHER,False,53,43.060720236915486,-89.42339153217732,1,1230141,36345,505941,EMPTY,D,16,2025-09-25,40260,111C,1230141,20250925 11:32,135,,2025-09-25T11:32:56.407580
1-SPRECHER,False,88,43.09821488765732,-89.31698312065491,1,1230103,71350,505941,EMPTY,D,0,2025-09-25,38460,111D,1230103,20250925 11:32,148,,2025-09-25T11:32:56.407584
1-SPRECHER,False,155,43.085848333333324,-89.26468833333332,1,1230139,92698,505941,EMPTY,D,0,2025-09-25,36660,114D,1230139,20250925 11:32,2009,,2025-09-25T11:32:56.407585
