des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp
SOUTH TRANSFER,False,144,43.03687843474841,-89.49795068843389,1,1231422,11991,350,EMPTY,H,34,2025-10-02,51480,117G,1231422,20251002 14:26,135,,2025-10-02T14:27:02.279330
SOUTH TRANSFER,False,93,43.039016666666676,-89.39477000000001,1,1231421,55149,350,EMPTY,H,0,2025-10-02,49680,122G,1231421,20251002 14:27,126,,2025-10-02T14:27:02.279335
WEST TOWNE,False,209,43.031656508492745,-89.46175504850969,1,1231459,31623,400,EMPTY,H,4,2025-10-02,50700,118G,1231459,20251002 14:27,137,,2025-10-02T14:27:02.279337
CAPITOL SQUARE,False,88,43.03164079993623,-89.49547789548215,1,1230536,13096,506369,EMPTY,E,30,2025-10-02,51480,113E,1230536,20251002 14:27,1908,,2025-10-02T14:27:04.718970
CAPITOL SQUARE,False,89,43.067920000288595,-89.42528328393493,1,1230519,48202,506369,EMPTY,E,26,2025-10-02,49680,111E,1230519,20251002 14:18,153,,2025-10-02T14:27:04.718975
MCKEE,False,183,43.03966655699045,-89.47784822746794,1,1230567,40114,506370,EMPTY,E,30,2025-10-02,50160,117E,1230567,20251002 14:26,2013,,2025-10-02T14:27:04.718976
EAST TOWNE,False,3,43.03972693039501,-89.35449752613133,1,1231056,24660,373,EMPTY,G,21,2025-10-02,50700,111G,1231056,20251002 14:26,110,,2025-10-02T14:27:07.162468
EAST TOWNE,False,317,43.1285,-89.30878833333333,1,1231055,82019,373,EMPTY,G,4,2025-10-02,48900,121G,1231055,20251002 14:26,984,,2025-10-02T14:27:07.162472
SOUTH TRANSFER,False,251,43.12847,-89.30891833333332,1,1231093,20,505531,EMPTY,G,0,2025-10-02,52020,120G,1231093,20251002 14:27,154,,2025-10-02T14:27:07.162473
SOUTH TRANSFER,False,177,43.05345698885003,-89.32538046572189,1,1231092,46543,505531,EMPTY,G,35,2025-10-02,50220,119G,1231092,20251002 14:26,2005,,2025-10-02T14:27:07.162473
SOUTH TRANSFER,False,36,43.039118333333334,-89.39467666666665,1,1231091,88193,505531,EMPTY,G,0,2025-10-02,48420,113G,1231091,20251002 14:26,1902,,2025-10-02T14:27:07.162474
EAGLE HEIGHTS VIA U.W. CAMPUS,False,277,43.08629333333333,-89.43869333333332,1,1228507,32,462,EMPTY,84,0,2025-10-02,52140,4284,1228507,20251002 14:27,989,,2025-10-02T14:27:09.638653
EAGLE HEIGHTS VIA U.W. CAMPUS,False,90,43.07645869484908,-89.4154382783894,1,1228506,14926,462,EMPTY,84,22,2025-10-02,51240,4184,1228506,20251002 14:27,986,,2025-10-02T14:27:09.638659
