des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp
1-SUN PRAIRIE VIA HIGH CROSSING,False,27,43.10027312040311,-89.34869137297427,1,1228779,59490,506161,EMPTY,A,30,2025-09-28,43200,316A,1228779,20250928 12:43,2323,,2025-09-28T12:43:51.946482
2-AMERICAN CENTER VIA HIGH CROSSING,False,9,43.062834686892806,-89.47223983813652,1,1228795,16935,506162,EMPTY,A,30,2025-09-28,44940,312A,1228795,20250928 12:43,2308,,2025-09-28T12:43:51.946487
JUNCTION VIA HIGH CROSSING,False,182,43.11703410968017,-89.3305706205195,1,1228833,29956,506168,HALF_EMPTY,A,31,2025-09-28,44820,311A,1228833,20250928 12:43,2305,,2025-09-28T12:43:51.946488
JUNCTION VIA HIGH CROSSING,True,177,43.05771,-89.52795166666668,1,1228832,97042,506168,EMPTY,A,0,2025-09-28,41220,314A,1228832,20250928 12:43,2315,,2025-09-28T12:43:51.946489
JUNCTION VIA HIGH CROSSING,False,259,43.07363835545473,-89.42261790453792,1,1228816,63695,506367,HALF_EMPTY,A,49,2025-09-28,42960,315A,1228816,20250928 12:43,2320,,2025-09-28T12:43:51.946489
EAST TOWNE,False,136,43.03884554612354,-89.38435742790229,1,1231200,3192,373,EMPTY,G,15,2025-09-28,45600,317G,1231200,20250928 12:43,2213,,2025-09-28T12:43:54.213510
EAST TOWNE,False,88,43.0983117460626,-89.31675321882531,1,1231199,58420,373,EMPTY,G,0,2025-09-28,43800,320G,1231199,20250928 12:43,125,,2025-09-28T12:43:54.213515
SOUTH TRANSFER,False,182,43.09416918111142,-89.31633077171068,1,1231236,27101,505531,EMPTY,G,24,2025-09-28,44820,315G,1231236,20250928 12:43,2013,,2025-09-28T12:43:54.213516
SOUTH TRANSFER,False,17,43.04286249178072,-89.37726916738747,1,1231235,77561,505531,EMPTY,G,27,2025-09-28,43020,319G,1231235,20250928 12:43,151,,2025-09-28T12:43:54.213517
2-SOUTH RIDGE,False,7,43.10424241558843,-89.49267500359187,1,1232719,34480,490,EMPTY,R,5,2025-09-28,44640,312C,1232719,20250928 12:43,145,,2025-09-28T12:43:56.494477
U.W. HOSPITAL,False,3,43.07493708871961,-89.5185500935221,1,1232703,13082,516,EMPTY,R,9,2025-09-28,45480,315C,1232703,20250928 12:43,106,,2025-09-28T12:43:56.494481
MEMORIAL UNION VIA EAGLE HEIGHTS,False,171,43.07726,-89.4291,1,1228126,26782,506364,EMPTY,80,0,2025-09-28,44400,2180,1228126,20250928 12:43,153,,2025-09-28T12:43:58.762039
MEMORIAL UNION VIA EAGLE HEIGHTS,False,271,43.07592666666666,-89.40023333333332,1,1228144,41229,506364,HALF_EMPTY,80,0,2025-09-28,42900,4180,1228144,20250928 12:43,2205,,2025-09-28T12:43:58.762043
EAST TOWNE VIA HAYES,False,206,43.13827774164888,-89.30007455716743,1,1232424,10887,431,EMPTY,P,23,2025-09-28,45480,312G,1232424,20250928 12:43,132,,2025-09-28T12:44:01.040915
SHEBOYGAN VIA MIDDLETON,False,167,43.07480293252003,-89.46775642754614,1,1230858,51891,506311,EMPTY,F,15,2025-09-28,44160,311F,1230858,20250928 12:43,2007,,2025-09-28T12:44:03.313414
JUNCTION VIA MIDDLETON,False,18,43.09651145625528,-89.48576451530745,1,1230890,13558,506313,EMPTY,F,0,2025-09-28,45360,312F,1230890,20250928 12:43,136,,2025-09-28T12:44:03.313423
JUNCTION VIA MIDDLETON,False,200,43.05768166666667,-89.52809833333335,1,1230889,55326,506313,EMPTY,F,0,2025-09-28,43560,313F,1230889,20250928 12:43,119,,2025-09-28T12:44:03.313424
SOUTH TRANSFER,False,180,43.02727861815574,-89.426279,1,1231561,43409,350,EMPTY,H,19,2025-09-28,44280,314G,1231561,20250928 12:43,1908,,2025-09-28T12:44:05.596112
WEST TOWNE,False,265,43.02666690579924,-89.41947761239857,1,1231597,10216,400,EMPTY,H,23,2025-09-28,45420,313G,1231597,20250928 12:43,148,,2025-09-28T12:44:05.596118
WEST TOWNE,False,1,43.05899961694972,-89.50269840772233,1,1231596,52426,400,EMPTY,H,0,2025-09-28,43620,311G,1231596,20250928 12:44,138,,2025-09-28T12:44:05.596118
OWL CREEK,True,264,43.09837558789344,-89.31828819864026,1,1232049,50966,1239,EMPTY,L,0,2025-09-28,42720,312L,1232049,20250928 12:43,998,,2025-09-28T12:44:07.861293
CHEROKEE,False,169,43.12099251978133,-89.33047513487938,1,1232036,53128,1265,EMPTY,L,0,2025-09-28,42720,311L,1232036,20250928 12:44,1915,,2025-09-28T12:44:07.861298
DOWNTOWN S.P.,False,7,43.191850005148986,-89.2112808392033,1,1232915,29704,436,EMPTY,S,24,2025-09-28,44700,311S,1232915,20250928 12:43,131,,2025-09-28T12:44:10.136681
KENNEDY/DROP OFFS ONLY,False,0,43.14067060703087,-89.39775563004126,1,1229429,8742,1284,EMPTY,B,35,2025-09-28,45600,336B,1229429,20250928 12:44,2355,,2025-09-28T12:44:12.398845
FITCHBURG-CADDIS,False,226,43.075610927978275,-89.3851045763347,1,1229401,46204,506170,HALF_EMPTY,B,0,2025-09-28,44040,338B,1229401,20250928 12:43,2354,,2025-09-28T12:44:12.398850
FITCHBURG-CADDIS,False,126,43.01932719507183,-89.42233436035173,1,1229400,76976,506170,EMPTY,B,12,2025-09-28,42240,339B,1229400,20250928 12:43,2326,,2025-09-28T12:44:12.398851
NORTHPORT,False,357,43.06760377953989,-89.40086788306137,1,1229364,23305,506366,HALF_EMPTY,B,9,2025-09-28,44580,337B,1229364,20250928 12:44,2359,,2025-09-28T12:44:12.398852
WEST TOWNE,False,2,43.07671903733548,-89.4339422131716,1,1231889,9928,385,EMPTY,J,23,2025-09-28,45600,318G,1231889,20250928 12:44,2203,,2025-09-28T12:44:14.664697
BROOKS,False,85,43.07227665811559,-89.40739410832323,1,1231871,43208,429,HALF_EMPTY,J,11,2025-09-28,44400,316G,1231871,20250928 12:44,1913,,2025-09-28T12:44:14.664701
CAPITOL SQUARE,False,67,43.070879705414384,-89.44037737825005,1,1230615,41179,506369,EMPTY,E,21,2025-09-28,44400,311E,1230615,20250928 12:44,995,,2025-09-28T12:44:16.937629
MCKEE,False,0,43.07010658944776,-89.4285,1,1230632,14350,506370,EMPTY,E,27,2025-09-28,44760,312E,1230632,20250928 12:44,120,,2025-09-28T12:44:16.937633
1-SPRECHER,False,46,43.08310567571358,-89.37811232481266,1,1230305,52012,506006,EMPTY,D,0,2025-09-28,43440,312D,1230305,20250928 12:44,117,,2025-09-28T12:44:19.205564
1-JUNCTION,False,222,43.10083556534421,-89.35372238002861,1,1230358,32181,506009,EMPTY,D,15,2025-09-28,44520,313D,1230358,20250928 12:44,154,,2025-09-28T12:44:19.205568
1-JUNCTION,False,175,43.057495,-89.52812166666666,1,1230357,92410,506009,EMPTY,D,0,2025-09-28,40920,311D,1230357,20250928 12:44,2009,,2025-09-28T12:44:19.205569
2-AIRPORT,False,73,43.026794510401494,-89.46164371465368,1,1230322,37626,506340,EMPTY,D,16,2025-09-28,44520,323D,1230322,20250928 12:44,2214,,2025-09-28T12:44:19.205569
2-AIRPORT,True,3,43.13735833333333,-89.34652166666667,1,1230321,102033,506340,EMPTY,D,0,2025-09-28,40920,321D,1230321,20250928 12:44,2011,,2025-09-28T12:44:19.205570
2-VERONA,False,222,43.03705748291918,-89.45298505002582,1,1230341,58760,506346,EMPTY,D,35,2025-09-28,43200,322D,1230341,20250928 12:44,2212,,2025-09-28T12:44:19.205571
2-BUCKEYE,False,96,43.073250019662126,-89.41062468500424,1,1229909,9654,327,HALF_EMPTY,C,26,2025-09-28,45420,313C,1229909,20250928 12:44,1907,,2025-09-28T12:44:21.499967
1-SPRECHER,False,88,43.08406437195418,-89.3069579186578,1,1229893,44205,349,EMPTY,C,30,2025-09-28,43620,311C,1229893,20250928 12:44,110,,2025-09-28T12:44:21.499971
