des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp,weather_temp,weather_precipitation,weather_wind_speed,weather_is_rainy,weather_is_snowy,weather_is_extreme,weather_condition,has_alert,alert_count,has_detour,has_event,has_weather_alert,has_construction_alert,is_event_day,has_construction
U.W. HOSPITAL,False,228,43.07071493045297,-89.38416002896018,1,1229812,37615,454,EMPTY,C,0,2025-11-06,62340,117C,1229812,20251106 17:46,1906,,2025-11-06T17:46:25.243660,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
U.W. HOSPITAL,False,285,43.07342257808198,-89.432578302429,1,1229799,51806,454,EMPTY,C,0,2025-11-06,61380,111C,1229799,20251106 17:46,106,,2025-11-06T17:46:25.243660,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
FITCHBURG-CADDIS,False,79,43.14187259002879,-89.3926420201363,1,1229159,10455,1278,EMPTY,B,0,2025-11-06,63480,156B,1229159,20251106 17:46,2352,,2025-11-06T17:46:27.554698,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
FITCHBURG-CADDIS,False,224,43.09862542862222,-89.35092840720547,1,1229163,33559,1278,EMPTY,B,9,2025-11-06,62580,162B,1229163,20251106 17:46,2330,,2025-11-06T17:46:27.554698,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
FITCHBURG-CADDIS,False,225,43.075172423143094,-89.3857179630422,1,1229127,46558,1278,EMPTY,B,21,2025-11-06,61680,155B,1229127,20251106 17:46,2305,,2025-11-06T17:46:27.554698,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
FITCHBURG-CADDIS,False,257,43.03858992813836,-89.39803664332274,1,1229156,65667,1278,EMPTY,B,15,2025-11-06,60780,161B,1229156,20251106 17:46,2317,,2025-11-06T17:46:27.554698,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
FITCHBURG-CADDIS,False,54,43.01958166666667,-89.420915,1,1229126,75918,1278,EMPTY,B,0,2025-11-06,59820,154B,1229126,20251106 17:46,2340,,2025-11-06T17:46:27.554698,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
NORTHPORT,False,123,43.01936049181222,-89.41958434861887,1,1229063,555,1280,EMPTY,B,0,2025-11-06,63480,160B,1229063,20251106 17:46,2357,,2025-11-06T17:46:27.554698,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
NORTHPORT,False,54,43.07223066378567,-89.39360460865583,1,1229095,26999,1280,EMPTY,B,36,2025-11-06,62460,159B,1229095,20251106 17:46,2326,,2025-11-06T17:46:27.554698,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
NORTHPORT,False,53,43.07593945138451,-89.38240422663752,1,1229062,31561,1280,EMPTY,B,0,2025-11-06,61560,158B,1229062,20251106 17:46,2338,,2025-11-06T17:46:27.554698,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
NORTHPORT,False,268,43.133713333333326,-89.37317499999999,1,1229094,60847,1280,EMPTY,B,0,2025-11-06,60660,157B,1229094,20251106 17:46,2327,,2025-11-06T17:46:27.554698,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
MCKEE,False,13,43.068090596856855,-89.42865976754943,1,1230554,13601,506494,EMPTY,E,5,2025-11-06,62760,117E,1230554,20251106 17:46,114,,2025-11-06T17:46:29.866352,54.0,0.0,13.9,0,0,0,partly cloudy,1,3,1,0,0,0,0,0
MCKEE,False,155,43.01568316655679,-89.51147629232759,1,1230563,58053,506494,EMPTY,E,20,2025-11-06,60960,113E,1230563,20251106 17:46,1912,,2025-11-06T17:46:29.866352,54.0,0.0,13.9,0,0,0,partly cloudy,1,3,1,0,0,0,0,0
CAPITOL SQUARE,False,34,43.068494797801975,-89.45445996001163,1,1230533,36729,506589,EMPTY,E,16,2025-11-06,62340,111E,1230533,20251106 17:46,107,,2025-11-06T17:46:29.866352,54.0,0.0,13.9,0,0,0,partly cloudy,1,3,1,0,0,0,0,0
1-SPRECHER,False,180,43.04968515389585,-89.50327,1,1230110,8542,506006,EMPTY,D,15,2025-11-06,63480,114E,1230110,20251106 17:46,1901,,2025-11-06T17:46:32.223295,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-SPRECHER,False,92,43.071074274295675,-89.40768444566177,1,1230153,42214,506006,EMPTY,D,4,2025-11-06,61620,113C,1230153,20251106 17:46,987,,2025-11-06T17:46:32.223295,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-SPRECHER,False,84,43.09897848261183,-89.29098764102916,1,1230109,77998,506006,EMPTY,D,33,2025-11-06,59820,115D,1230109,20251106 17:46,2208,,2025-11-06T17:46:32.223295,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-SPRECHER,True,155,43.08571630105399,-89.26460887338892,1,1230151,92704,506006,EMPTY,D,0,2025-11-06,58020,114D,1230151,20251106 17:46,101,,2025-11-06T17:46:32.223295,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-JUNCTION,False,230,43.075266601753796,-89.39104885937864,1,1230190,45418,506009,HALF_EMPTY,D,12,2025-11-06,62040,112D,1230190,20251106 17:46,1911,,2025-11-06T17:46:32.223295,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-JUNCTION,False,0,43.04989978043345,-89.50298,1,1230216,83921,506009,EMPTY,D,0,2025-11-06,60240,115C,1230216,20251106 17:46,145,,2025-11-06T17:46:32.223295,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-AIRPORT,False,73,42.992633627874014,-89.52673972756054,1,1230127,13813,506661,EMPTY,D,28,2025-11-06,63540,123D,1230127,20251106 17:46,147,,2025-11-06T17:46:32.223295,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-AIRPORT,False,307,43.03266043357575,-89.45766306161232,1,1230154,47498,506661,EMPTY,D,0,2025-11-06,61620,126D,1230154,20251106 17:46,1908,,2025-11-06T17:46:32.223295,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-AIRPORT,False,89,43.12606000002432,-89.36354001879918,1,1230126,95026,506661,EMPTY,D,0,2025-11-06,59820,181D,1230126,20251106 17:46,143,,2025-11-06T17:46:32.223295,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-AIRPORT,True,18,43.137388333333334,-89.34654,1,1230152,107521,506661,EMPTY,D,0,2025-11-06,58020,121D,1230152,20251106 17:46,110,,2025-11-06T17:46:32.223295,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-EPIC CAMPUS,False,227,43.05788256352609,-89.42791596938329,1,1230218,49009,506672,HALF_EMPTY,D,18,2025-11-06,61560,125D,1230218,20251106 17:46,986,,2025-11-06T17:46:32.223295,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-EPIC CAMPUS,False,259,42.98857833035669,-89.54480674613006,1,1230173,101059,506672,EMPTY,D,31,2025-11-06,59640,122D,1230173,20251106 17:46,142,,2025-11-06T17:46:32.223295,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
JUNCTION,False,333,43.0010637265759,-89.55887849069612,1,1227608,2929,504,EMPTY,55,34,2025-11-06,63900,18775,1227608,20251106 17:46,021,,2025-11-06T17:46:34.507931,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
EPIC CAMPUS,False,132,43.054415878606875,-89.52098073212365,1,1227619,2903,512,EMPTY,55,26,2025-11-06,63720,18575,1227619,20251106 17:46,996,,2025-11-06T17:46:34.507931,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
JUNCTION,False,182,43.150993857468855,-89.2988528020232,1,1228644,5295,387,EMPTY,A,24,2025-11-06,63780,122A,1228644,20251106 17:46,2304,,2025-11-06T17:46:36.812537,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
JUNCTION,False,226,43.08043458539082,-89.37618131111341,1,1228627,47093,387,EMPTY,A,30,2025-11-06,61980,120A,1228627,20251106 17:46,2341,,2025-11-06T17:46:36.812537,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
JUNCTION,False,272,43.06086046950024,-89.47895003176178,1,1228623,80534,387,HALF_EMPTY,A,0,2025-11-06,60180,125A,1228623,20251106 17:46,2324,,2025-11-06T17:46:36.812537,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-AMERICAN CENTER,False,88,43.060447785581275,-89.51850053972676,1,1228579,3873,414,EMPTY,A,31,2025-11-06,63600,117A,1228579,20251106 17:46,2337,,2025-11-06T17:46:36.812537,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-AMERICAN CENTER,False,46,43.08364157402534,-89.3712898571962,1,1228578,50767,414,HALF_EMPTY,A,31,2025-11-06,61620,127A,1228578,20251106 17:46,2349,,2025-11-06T17:46:36.812537,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-SUN PRAIRIE VIA HIGH CROSSING,False,358,43.075171224331875,-89.45680960089214,1,1228532,24824,421,HALF_EMPTY,A,0,2025-11-06,62580,126A,1228532,20251106 17:46,2359,,2025-11-06T17:46:36.812537,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-SUN PRAIRIE VIA HIGH CROSSING,False,46,43.10406585493197,-89.34215884397338,1,1228548,61529,421,HALF_EMPTY,A,0,2025-11-06,60720,111A,1228548,20251106 17:46,2307,,2025-11-06T17:46:36.812537,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-SUN PRAIRIE VIA HIGH CROSSING,True,8,43.15683000000001,-89.26689666666668,1,1228531,95552,421,EMPTY,A,0,2025-11-06,58860,113A,1228531,20251106 17:46,2347,,2025-11-06T17:46:36.812537,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
JUNCTION VIA HIGH CROSSING,False,227,43.11275637944804,-89.33107793735327,1,1228615,31713,469,EMPTY,A,11,2025-11-06,62820,119A,1228615,20251106 17:46,2344,,2025-11-06T17:46:36.812537,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
JUNCTION VIA HIGH CROSSING,False,271,43.07533852687953,-89.44642169004959,1,1228597,68863,469,HALF_EMPTY,A,35,2025-11-06,61020,121A,1228597,20251106 17:46,2339,,2025-11-06T17:46:36.812537,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
CAPITOL SQUARE,False,77,42.99455733998071,-89.51447788430889,1,1227743,17172,1274,HALF_EMPTY,75,16,2025-11-06,63300,18275,1227743,20251106 17:46,111,,2025-11-06T17:46:39.145157,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
CAPITOL SQUARE,False,122,43.015631013913264,-89.4253167877245,1,1227742,47292,1274,HALF_EMPTY,75,3,2025-11-06,62400,18675,1227742,20251106 17:46,2314,,2025-11-06T17:46:39.145157,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
CAPITOL SQUARE,False,46,43.06712956447053,-89.39478869712421,1,1227741,69302,1274,HALF_EMPTY,75,7,2025-11-06,61500,18175,1227741,20251106 17:46,1905,,2025-11-06T17:46:39.145157,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
CAPITOL SQUARE,False,46,43.06713959667931,-89.39477438644117,1,1227753,69307,1274,EMPTY,75,7,2025-11-06,61800,18475,1227753,20251106 17:46,122,,2025-11-06T17:46:39.145157,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
