des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp,weather_temp,weather_precipitation,weather_wind_speed,weather_is_rainy,weather_is_snowy,weather_is_extreme,weather_condition,has_alert,alert_count,has_detour,has_event,has_weather_alert,has_construction_alert,is_event_day,has_construction
DOWNTOWN S.P.,False,8,43.18372086372848,-89.21355343027984,1,1232887,26677,436,EMPTY,S,19,2025-11-06,55500,112S,1232887,20251106 15:38,2214,,2025-11-06T15:38:44.655203,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
EAGLE HEIGHTS VIA U.W. CAMPUS,False,172,43.07731125733022,-89.42910250555842,1,1228511,11081,462,EMPTY,84,31,2025-11-06,55740,4284,1228511,20251106 15:38,995,,2025-11-06T15:38:55.040791,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
EAGLE HEIGHTS VIA U.W. CAMPUS,False,17,43.077153521099305,-89.42893055905049,1,1228510,24496,462,HALF_EMPTY,84,1,2025-11-06,54840,4184,1228510,20251106 15:38,985,,2025-11-06T15:38:55.040791,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
BROOKS,False,0,43.07025460806518,-89.42863,1,1231789,29836,506535,EMPTY,J,23,2025-11-06,55200,113G,1231789,20251106 15:38,134,,2025-11-06T15:38:57.291362,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
WEST TOWNE,False,257,43.07365124646194,-89.42249288130776,1,1231804,6252,506536,EMPTY,J,45,2025-11-06,56100,116G,1231804,20251106 15:38,2007,,2025-11-06T15:38:57.291362,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
WEST TOWNE,False,182,43.06323911209148,-89.50773816390071,1,1231819,46229,506536,EMPTY,J,26,2025-11-06,54300,112G,1231819,20251106 15:38,130,,2025-11-06T15:38:57.291362,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
2-EPIC CAMPUS,False,200,43.07017796779291,-89.40910118196167,1,1230214,42077,1302,HALF_EMPTY,D,16,2025-11-06,54240,181D,1230214,20251106 15:38,143,,2025-11-06T15:38:59.567007,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-EPIC CAMPUS,False,180,43.01080815044393,-89.49901609741416,1,1230171,83726,1302,HALF_EMPTY,D,18,2025-11-06,52440,121D,1230171,20251106 15:38,110,,2025-11-06T15:38:59.567007,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-SPRECHER,False,158,43.0578346,-89.5283356,1,1230108,0,506006,EMPTY,D,0,2025-11-06,56220,112D,1230108,20251106 15:38,1911,,2025-11-06T15:38:59.567007,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-SPRECHER,False,91,43.07101091190104,-89.40428683859241,1,1230149,43121,506006,HALF_EMPTY,D,5,2025-11-06,54540,115C,1230149,20251106 15:38,145,,2025-11-06T15:38:59.567007,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
