des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp
2-BUCKEYE,False,69,43.07453999999999,-89.27811000000001,1,1229833,56519,327,EMPTY,C,0,2025-09-27,23940,213C,1229833,20250927 07:23,145,,2025-09-27T07:23:33.358829
1-SPRECHER,False,45,43.06861302035144,-89.38690111005545,1,1229818,16589,349,EMPTY,C,23,2025-09-27,25740,215C,1229818,20250927 07:23,2013,,2025-09-27T07:23:33.358833
U.W. HOSPITAL,False,249,43.09279878553725,-89.35188883387076,1,1229853,25198,508,EMPTY,C,15,2025-09-27,25680,211C,1229853,20250927 07:23,125,,2025-09-27T07:23:33.358834
FITCHBURG-CADDIS,False,250,43.1338,-89.3732147,1,1229316,0,506332,EMPTY,B,0,2025-09-27,26580,232B,1229316,20250927 07:23,2331,,2025-09-27T07:23:35.644191
FITCHBURG-CADDIS,False,223,43.096309074966506,-89.35393119098742,1,1229266,34627,506332,EMPTY,B,0,2025-09-27,25680,236B,1229266,20250927 07:23,2308,,2025-09-27T07:23:35.644196
FITCHBURG-CADDIS,False,226,43.07378584485912,-89.39313505522033,1,1229317,48864,506332,EMPTY,B,18,2025-09-27,24780,233B,1229317,20250927 07:23,2359,,2025-09-27T07:23:35.644197
FITCHBURG-CADDIS,False,197,43.02370499596508,-89.41540646237442,1,1229265,73577,506332,EMPTY,B,9,2025-09-27,23880,235B,1229265,20250927 07:23,2347,,2025-09-27T07:23:35.644197
NORTHPORT,False,47,43.02873577518344,-89.41089144929332,1,1229261,4818,506333,EMPTY,B,20,2025-09-27,26460,231B,1229261,20250927 07:23,2304,,2025-09-27T07:23:35.644198
NORTHPORT,False,131,43.073281593296734,-89.38443148163499,1,1229205,30174,506333,EMPTY,B,0,2025-09-27,25080,234B,1229205,20250927 07:23,2312,,2025-09-27T07:23:35.644199
JUNCTION,False,227,43.12074398588558,-89.31891094315634,1,1228767,23608,506325,EMPTY,A,37,2025-09-27,25860,211A,1228767,20250927 07:23,2342,,2025-09-27T07:23:37.936200
JUNCTION,False,173,43.073427023913894,-89.456930050354,1,1228768,70838,506325,EMPTY,A,10,2025-09-27,24060,216A,1228768,20250927 07:23,2338,,2025-09-27T07:23:37.936204
1-SUN PRAIRIE VIA HIGH CROSSING,False,100,43.075096637237586,-89.44043031633126,1,1228712,29132,506327,EMPTY,A,33,2025-09-27,25620,214A,1228712,20250927 07:23,2343,,2025-09-27T07:23:37.936205
1-SUN PRAIRIE VIA HIGH CROSSING,False,6,43.15685833333334,-89.26688666666665,1,1228711,95479,506327,EMPTY,A,0,2025-09-27,22680,213A,1228711,20250927 07:23,2327,,2025-09-27T07:23:37.936205
2-AMERICAN CENTER VIA HIGH CROSSING,False,0,43.12001697479341,-89.33044221721448,1,1228685,68638,506328,EMPTY,A,0,2025-09-27,23580,212A,1228685,20250927 07:23,2354,,2025-09-27T07:23:37.936206
JUNCTION VIA HIGH CROSSING,False,226,43.07861067739189,-89.37876958505495,1,1228714,49365,506331,EMPTY,A,9,2025-09-27,24960,217A,1228714,20250927 07:23,2315,,2025-09-27T07:23:37.936207
JUNCTION VIA HIGH CROSSING,False,266,43.06046455626231,-89.52566297469008,1,1228731,94429,506331,EMPTY,A,28,2025-09-27,23160,215A,1228731,20250927 07:23,2352,,2025-09-27T07:23:37.936207
2-VERONA,False,226,43.07788521228792,-89.38743200015394,1,1230265,33785,435,EMPTY,D,15,2025-09-27,25380,221D,1230265,20250927 07:23,148,,2025-09-27T07:23:40.218649
2-VERONA,True,4,42.986643333333326,-89.55306666666665,1,1230264,102611,435,EMPTY,D,0,2025-09-27,21780,222D,1230264,20250927 07:23,131,,2025-09-27T07:23:40.218653
1-JUNCTION,False,271,43.05201203199771,-89.51762528179012,1,1230281,87857,448,EMPTY,D,11,2025-09-27,23280,213D,1230281,20250927 07:23,138,,2025-09-27T07:23:40.218654
2-AIRPORT,False,182,43.128936223710525,-89.35535766554898,1,1230245,96358,1297,EMPTY,D,18,2025-09-27,23160,223D,1230245,20250927 07:23,135,,2025-09-27T07:23:40.218654
1-SPRECHER,False,80,43.051001282311276,-89.44423942059912,1,1230229,29497,505941,EMPTY,D,24,2025-09-27,25620,211D,1230229,20250927 07:23,2007,,2025-09-27T07:23:40.218655
1-SPRECHER,False,249,43.08584333333333,-89.26468166666668,1,1230228,92700,505941,EMPTY,D,0,2025-09-27,22020,212D,1230228,20250927 07:23,106,,2025-09-27T07:23:40.218656
SHEBOYGAN VIA MIDDLETON,False,91,43.08543,-89.53161,1,1230784,13630,506311,EMPTY,F,30,2025-09-27,26220,212F,1230784,20250927 07:23,120,,2025-09-27T07:23:42.512511
JUNCTION VIA MIDDLETON,False,133,43.0982901724363,-89.52297599222894,1,1230815,35355,506313,EMPTY,F,9,2025-09-27,25560,211F,1230815,20250927 07:23,1913,,2025-09-27T07:23:42.512515
