des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp,weather_temp,weather_precipitation,weather_wind_speed,weather_is_rainy,weather_is_snowy,weather_is_extreme,weather_condition,has_alert,alert_count,has_detour,has_event,has_weather_alert,has_construction_alert,is_event_day,has_construction
FITCHBURG,False,140,43.047459638197445,-89.37547617113789,1,1227731,23682,489,EMPTY,65,30,2025-11-06,63780,18265,1227731,20251106 18:13,139,,2025-11-06T18:13:30.986716,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
2-BUCKEYE,False,39,43.08861480060048,-89.35770653152952,1,1229707,27909,327,HALF_EMPTY,C,11,2025-11-06,63300,111D,1229707,20251106 18:13,123,,2025-11-06T18:13:33.269225,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
U.W. HOSPITAL,False,224,43.071948749732165,-89.38235301105549,1,1229779,39526,331,EMPTY,C,17,2025-11-06,63960,119C,1229779,20251106 18:13,1915,,2025-11-06T18:13:33.269225,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
1-SPRECHER,False,45,43.068624736346386,-89.38688480012713,1,1229693,16595,349,HALF_EMPTY,C,20,2025-11-06,64200,116C,1229693,20251106 18:13,128,,2025-11-06T18:13:33.269225,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
1-SPRECHER,False,48,43.086255,-89.26499666666665,1,1229727,55933,349,EMPTY,C,0,2025-11-06,61440,114C,1229727,20251106 18:13,135,,2025-11-06T18:13:33.269225,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
1-SPRECHER,False,154,43.08578000000001,-89.26461333333333,1,1229741,56074,349,EMPTY,C,0,2025-11-06,62400,120C,1229741,20251106 18:13,118,,2025-11-06T18:13:33.269225,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
DEMPSEY,False,113,43.07301702972973,-89.40976834023279,1,1229728,9897,445,EMPTY,C,16,2025-11-06,65100,111C,1229728,20251106 18:13,106,,2025-11-06T18:13:33.270228,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
U.W. HOSPITAL,False,267,43.08405309203641,-89.3110926654657,1,1229800,12611,454,EMPTY,C,27,2025-11-06,65040,112C,1229800,20251106 18:13,2005,,2025-11-06T18:13:33.270228,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
U.W. HOSPITAL,False,271,43.073348265172534,-89.40410999162256,1,1229762,43861,454,HALF_EMPTY,C,18,2025-11-06,63240,118C,1229762,20251106 18:13,2207,,2025-11-06T18:13:33.270228,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
FITCHBURG-CADDIS,False,298,43.13395892169139,-89.39562166173388,1,1229128,6001,1278,EMPTY,B,20,2025-11-06,65340,158B,1229128,20251106 18:13,2338,,2025-11-06T18:13:35.581356,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
FITCHBURG-CADDIS,False,160,43.101367421190055,-89.34945276721471,1,1229161,32345,1278,EMPTY,B,24,2025-11-06,64440,157B,1229161,20251106 18:13,2327,,2025-11-06T18:13:35.581356,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
FITCHBURG-CADDIS,False,227,43.074744044811965,-89.39173565773964,1,1229159,48296,1278,EMPTY,B,36,2025-11-06,63480,156B,1229159,20251106 18:13,2352,,2025-11-06T18:13:35.581356,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
FITCHBURG-CADDIS,False,359,43.038895,-89.394824,1,1229163,64352,1278,EMPTY,B,0,2025-11-06,62580,162B,1229163,20251106 18:13,2330,,2025-11-06T18:13:35.581356,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
FITCHBURG-CADDIS,False,208,43.031392262123724,-89.40926554274115,1,1229127,70303,1278,EMPTY,B,16,2025-11-06,61680,155B,1229127,20251106 18:13,2305,,2025-11-06T18:13:35.581356,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
NORTHPORT,False,27,43.031231584765614,-89.4091226614394,1,1229064,5882,1280,EMPTY,B,0,2025-11-06,65400,161B,1229064,20251106 18:13,2317,,2025-11-06T18:13:35.581356,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
NORTHPORT,False,352,43.068212250055176,-89.4007654061432,1,1229096,23641,1280,EMPTY,B,18,2025-11-06,64500,154B,1229096,20251106 18:13,2340,,2025-11-06T18:13:35.581356,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
NORTHPORT,False,94,43.07597236943189,-89.38219986937335,1,1229063,31621,1280,EMPTY,B,0,2025-11-06,63480,160B,1229063,20251106 18:13,2357,,2025-11-06T18:13:35.581356,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
NORTHPORT,False,273,43.13376333333334,-89.37328666666666,1,1229095,60847,1280,EMPTY,B,0,2025-11-06,62460,159B,1229095,20251106 18:13,2326,,2025-11-06T18:13:35.581356,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
MCKEE,False,243,43.07088733315328,-89.44059377584718,1,1230564,19953,506494,EMPTY,E,24,2025-11-06,64560,181E,1230564,20251106 18:13,138,,2025-11-06T18:13:37.874581,54.0,0.0,13.9,0,0,0,partly cloudy,1,3,1,0,0,0,0,0
MCKEE,False,274,43.031725166082815,-89.50224359602193,1,1230554,49739,506494,EMPTY,E,30,2025-11-06,62760,117E,1230554,20251106 18:13,114,,2025-11-06T18:13:37.874581,54.0,0.0,13.9,0,0,0,partly cloudy,1,3,1,0,0,0,0,0
CAPITOL SQUARE,False,116,43.068535410023024,-89.45321651125339,1,1230523,37061,506589,EMPTY,E,26,2025-11-06,64200,113E,1230523,20251106 18:13,1912,,2025-11-06T18:13:37.874581,54.0,0.0,13.9,0,0,0,partly cloudy,1,3,1,0,0,0,0,0
CAPITOL SQUARE,False,46,43.074305,-89.38256000000001,1,1230533,60506,506589,EMPTY,E,19,2025-11-06,62340,111E,1230533,20251106 18:13,107,,2025-11-06T18:13:37.874581,54.0,0.0,13.9,0,0,0,partly cloudy,1,3,1,0,0,0,0,0
1-SPRECHER,False,92,43.05015430938745,-89.50454836654355,1,1230155,8050,506006,EMPTY,D,17,2025-11-06,65400,115C,1230155,20251106 18:13,145,,2025-11-06T18:13:40.185181,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-SPRECHER,False,96,43.07196611144707,-89.39598294265014,1,1230110,45653,506006,EMPTY,D,12,2025-11-06,63480,114E,1230110,20251106 18:13,1901,,2025-11-06T18:13:40.185181,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-SPRECHER,False,127,43.09825811914627,-89.32923474018071,1,1230153,68346,506006,EMPTY,D,0,2025-11-06,61620,113C,1230153,20251106 18:13,987,,2025-11-06T18:13:40.185181,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-SPRECHER,False,137,43.08561666666666,-89.26454833333334,1,1230109,92704,506006,EMPTY,D,0,2025-11-06,59820,115D,1230109,20251106 18:13,2208,,2025-11-06T18:13:40.185181,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-JUNCTION,False,226,43.092622160477454,-89.36476677851033,1,1230219,36267,506009,EMPTY,D,17,2025-11-06,63900,114D,1230219,20251106 18:13,101,,2025-11-06T18:13:40.185181,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-JUNCTION,False,270,43.046350000080714,-89.48352507575751,1,1230190,77543,506009,EMPTY,D,27,2025-11-06,62040,112D,1230190,20251106 18:13,1911,,2025-11-06T18:13:40.185181,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-AIRPORT,False,38,43.04851404282046,-89.4385163218207,1,1230127,55628,506661,EMPTY,D,0,2025-11-06,63540,123D,1230127,20251106 18:13,147,,2025-11-06T18:13:40.185181,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-AIRPORT,False,44,43.07414153692019,-89.39085589018676,1,1230154,72893,506661,HALF_EMPTY,D,9,2025-11-06,61620,126D,1230154,20251106 18:13,1908,,2025-11-06T18:13:40.186261,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-EPIC CAMPUS,False,276,43.073344549431376,-89.4040347674438,1,1230174,39543,506672,HALF_EMPTY,D,87,2025-11-06,63360,124D,1230174,20251106 18:13,992,,2025-11-06T18:13:40.186261,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-EPIC CAMPUS,False,180,43.004596862967595,-89.49902,1,1230218,86156,506672,EMPTY,D,30,2025-11-06,61560,125D,1230218,20251106 18:13,986,,2025-11-06T18:13:40.186261,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-VERONA,False,289,43.13487437672793,-89.35875929622316,1,1230220,9304,506673,EMPTY,D,24,2025-11-06,65160,121D,1230220,20251106 18:13,110,,2025-11-06T18:13:40.186261,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
EPIC CAMPUS,False,181,43.05588197014434,-89.5277632108055,1,1227620,848,512,EMPTY,55,0,2025-11-06,65520,18775,1227620,20251106 18:13,021,,2025-11-06T18:13:42.496438,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
JUNCTION,False,223,43.076257551863534,-89.38207719076698,1,1228644,49292,387,EMPTY,A,0,2025-11-06,63780,122A,1228644,20251106 18:13,2304,,2025-11-06T18:13:44.822563,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
JUNCTION,False,185,43.067698861390596,-89.46844638750693,1,1228627,75943,387,EMPTY,A,0,2025-11-06,61980,120A,1228627,20251106 18:13,2341,,2025-11-06T18:13:44.822563,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-AMERICAN CENTER,False,88,43.06039838733703,-89.52175835460338,1,1228580,3007,414,EMPTY,A,26,2025-11-06,65400,125A,1228580,20251106 18:13,2324,,2025-11-06T18:13:44.822563,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-AMERICAN CENTER,False,137,43.07338019254313,-89.38455977858848,1,1228579,45102,414,EMPTY,A,16,2025-11-06,63600,117A,1228579,20251106 18:13,2337,,2025-11-06T18:13:44.822563,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-SUN PRAIRIE VIA HIGH CROSSING,False,88,43.075267518886335,-89.45147905607766,1,1228549,26275,421,EMPTY,A,9,2025-11-06,64500,118A,1228549,20251106 18:13,2361,,2025-11-06T18:13:44.822563,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-SUN PRAIRIE VIA HIGH CROSSING,False,45,43.09196098053237,-89.3595851717438,1,1228532,55079,421,HALF_EMPTY,A,0,2025-11-06,62580,126A,1228532,20251106 18:13,2359,,2025-11-06T18:13:44.822563,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-SUN PRAIRIE VIA HIGH CROSSING,False,16,43.15685333333332,-89.26687666666666,1,1228548,95552,421,EMPTY,A,0,2025-11-06,60720,111A,1228548,20251106 18:13,2307,,2025-11-06T18:13:44.822563,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
JUNCTION VIA HIGH CROSSING,False,258,43.12021237836972,-89.33007605989167,1,1228598,28899,469,EMPTY,A,15,2025-11-06,64680,113A,1228598,20251106 18:13,2347,,2025-11-06T18:13:44.822563,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
JUNCTION VIA HIGH CROSSING,False,273,43.07537578942454,-89.45200373514268,1,1228615,70359,469,HALF_EMPTY,A,16,2025-11-06,62820,119A,1228615,20251106 18:13,2344,,2025-11-06T18:13:44.822563,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
JUNCTION VIA HIGH CROSSING,False,164,43.05794833333333,-89.52796166666667,1,1228597,96630,469,EMPTY,A,0,2025-11-06,61020,121A,1228597,20251106 18:13,2339,,2025-11-06T18:13:44.822563,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
EPIC CAMPUS,False,269,43.01579734630028,-89.49306709900755,1,1227765,44788,1252,EMPTY,75,36,2025-11-06,63480,18375,1227765,20251106 18:13,2345,,2025-11-06T18:13:47.164389,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
CAPITOL SQUARE,False,77,42.993490634354345,-89.52124753235604,1,1227744,15307,1274,HALF_EMPTY,75,31,2025-11-06,65100,18575,1227744,20251106 18:13,996,,2025-11-06T18:13:47.164389,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
CAPITOL SQUARE,False,329,43.05814136605384,-89.39973899504002,1,1227743,65292,1274,HALF_EMPTY,75,24,2025-11-06,63300,18275,1227743,20251106 18:13,111,,2025-11-06T18:13:47.164389,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
