des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp
2-BUCKEYE,False,265,43.07886117281031,-89.43114169546371,1,1229707,874,327,EMPTY,C,24,2025-09-26,63300,111D,1229707,20250926 17:37,114,,2025-09-26T17:37:47.991864
U.W. HOSPITAL,False,81,43.07868404576037,-89.43194014096416,1,1229778,56752,331,EMPTY,C,21,2025-09-26,60240,116C,1229778,20250926 17:37,116,,2025-09-26T17:37:47.991876
1-SPRECHER,False,129,43.0714666981104,-89.39259373356367,1,1229741,14518,349,HALF_EMPTY,C,0,2025-09-26,62400,120C,1229741,20250926 17:37,998,,2025-09-26T17:37:47.991879
1-SPRECHER,False,314,43.08448074335456,-89.36251618683326,1,1229727,25887,349,EMPTY,C,5,2025-09-26,61440,114C,1229727,20250926 17:37,123,,2025-09-26T17:37:47.991881
1-SPRECHER,False,92,43.08410969270717,-89.29997310027188,1,1229692,46102,349,EMPTY,C,30,2025-09-26,60540,112C,1229692,20250926 17:37,122,,2025-09-26T17:37:47.991883
U.W. HOSPITAL,False,270,43.08460824613581,-89.28642083034593,1,1229762,6131,454,EMPTY,C,31,2025-09-26,63240,118C,1229762,20250926 17:37,1911,,2025-09-26T17:37:47.991886
U.W. HOSPITAL,False,253,43.092340723344385,-89.35389381853679,1,1229812,25826,454,EMPTY,C,15,2025-09-26,62340,117C,1229812,20250926 17:37,147,,2025-09-26T17:37:47.991888
U.W. HOSPITAL,False,271,43.07325657372953,-89.39774317356144,1,1229799,42214,454,EMPTY,C,25,2025-09-26,61380,111C,1229799,20250926 17:37,131,,2025-09-26T17:37:47.991890
EPIC CAMPUS,False,138,43.07395659107618,-89.3853173982714,1,1227765,1011,1252,EMPTY,75,7,2025-09-26,63480,18375,1227765,20250926 17:37,2340,,2025-09-26T17:37:50.781766
EPIC CAMPUS,False,265,42.988054257489466,-89.55137610691771,1,1227764,67099,1252,EMPTY,75,41,2025-09-26,61080,18775,1227764,20250926 17:37,2009,,2025-09-26T17:37:50.781777
CAPITOL SQUARE,False,125,42.99683196604272,-89.56299817319896,1,1227743,254,1274,HALF_EMPTY,75,11,2025-09-26,63300,18275,1227743,20250926 17:37,1910,,2025-09-26T17:37:50.781780
CAPITOL SQUARE,False,89,43.01569997764333,-89.49115961457922,1,1227742,29602,1274,HALF_EMPTY,75,0,2025-09-26,62400,18675,1227742,20250926 17:37,2215,,2025-09-26T17:37:50.781783
