des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp
U.W. HOSPITAL VIA EAGLE HEIGHTS,False,270,43.07649539718656,-89.41592491366045,1,1227992,5434,369,EMPTY,80,15,2025-09-30,91200,8180,1227992,20251001 01:25,137,,2025-10-01T01:25:34.884996
MEMORIAL UNION VIA JOHNSON/WASHINGTON,False,316,43.07347726389482,-89.3916630139187,1,1228381,18952,444,EMPTY,81,7,2025-09-30,90300,8181,1228381,20251001 01:25,984,,2025-10-01T01:25:37.337325
MEMORIAL UNION VIA OBSERVATORY/BREESE,False,273,43.076532563962225,-89.40978738578431,1,1228445,3056,335,EMPTY,82,19,2025-09-30,91200,8182,1228445,20251001 01:25,1915,,2025-10-01T01:25:39.774163
