des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp
JUNCTION,False,1,43.03626590484742,-89.52377948512199,1,1227608,23914,504,EMPTY,55,22,2025-09-29,63900,18775,1227608,20250929 17:58,990,,2025-09-29T17:58:20.950994
EPIC CAMPUS,False,263,42.99757454548643,-89.55955014795055,1,1227619,33458,512,EMPTY,55,26,2025-09-29,63720,18575,1227619,20250929 17:58,983,,2025-09-29T17:58:20.950999
1-SPRECHER,False,91,43.053536758712426,-89.45299685070223,1,1230110,25912,506006,EMPTY,D,26,2025-09-29,63480,114E,1230110,20250929 17:58,2009,,2025-09-29T17:58:23.344723
1-SPRECHER,False,33,43.09849913263868,-89.35650526401069,1,1230153,59782,506006,EMPTY,D,0,2025-09-29,61620,113C,1230153,20250929 17:58,998,,2025-09-29T17:58:23.344727
1-SPRECHER,False,161,43.08560000000001,-89.26456666666667,1,1230109,92704,506006,EMPTY,D,0,2025-09-29,59820,115D,1230109,20250929 17:58,2007,,2025-09-29T17:58:23.344728
1-JUNCTION,False,299,43.09927169966978,-89.33099015128992,1,1230219,25358,506009,EMPTY,D,24,2025-09-29,63900,114D,1230219,20250929 17:58,2011,,2025-09-29T17:58:23.344729
1-JUNCTION,False,230,43.06991105614474,-89.40957937837652,1,1230190,51877,506009,FULL,D,11,2025-09-29,62040,112D,1230190,20250929 17:58,2214,,2025-09-29T17:58:23.344730
1-JUNCTION,False,355,43.05214107216509,-89.51846114659918,1,1230216,88368,506009,EMPTY,D,21,2025-09-29,60240,115C,1230216,20250929 17:58,107,,2025-09-29T17:58:23.344730
2-AIRPORT,False,0,43.01749971819448,-89.47586,1,1230127,36738,506338,EMPTY,D,31,2025-09-29,63540,123D,1230127,20250929 17:58,134,,2025-09-29T17:58:23.344731
2-AIRPORT,False,47,43.06757493661247,-89.41314286151949,1,1230154,66215,506338,EMPTY,D,0,2025-09-29,61620,126D,1230154,20250929 17:58,1908,,2025-09-29T17:58:23.344731
2-AIRPORT,True,6,43.13737833333333,-89.34654166666665,1,1230152,108209,506338,EMPTY,D,0,2025-09-29,58020,121D,1230152,20250929 17:58,135,,2025-09-29T17:58:23.344732
2-EPIC CAMPUS,False,226,43.076290717330096,-89.38958931054623,1,1230174,35267,506350,EMPTY,D,22,2025-09-29,63360,124D,1230174,20250929 17:58,153,,2025-09-29T17:58:23.344733
2-EPIC CAMPUS,False,268,43.03900415984812,-89.45080398576312,1,1230218,58713,506350,EMPTY,D,0,2025-09-29,61560,125D,1230218,20250929 17:58,991,,2025-09-29T17:58:23.344733
JUNCTION,False,257,43.120165620446784,-89.33037915919107,1,1228644,27394,387,EMPTY,A,0,2025-09-29,63780,122A,1228644,20250929 17:58,2305,,2025-09-29T17:58:25.663496
JUNCTION,False,270,43.0732998903721,-89.40226626315994,1,1228627,55366,387,HALF_EMPTY,A,24,2025-09-29,61980,120A,1228627,20250929 17:58,2308,,2025-09-29T17:58:25.663500
2-AMERICAN CENTER,False,357,43.07423034811379,-89.45676924205983,1,1228579,24479,414,EMPTY,A,22,2025-09-29,63600,117A,1228579,20250929 17:58,2342,,2025-09-29T17:58:25.663501
2-AMERICAN CENTER,False,1,43.115051415056776,-89.33064334940707,1,1228578,66816,414,HALF_EMPTY,A,37,2025-09-29,61620,127A,1228578,20250929 17:58,2313,,2025-09-29T17:58:25.663502
1-SUN PRAIRIE VIA HIGH CROSSING,False,90,43.06025191895907,-89.5258937319869,1,1228549,1899,421,EMPTY,A,1,2025-09-29,64500,118A,1228549,20250929 17:58,2356,,2025-09-29T17:58:25.663502
1-SUN PRAIRIE VIA HIGH CROSSING,False,111,43.07195489660124,-89.39870574809174,1,1228532,40701,421,HALF_EMPTY,A,0,2025-09-29,62580,126A,1228532,20250929 17:58,2353,,2025-09-29T17:58:25.663503
1-SUN PRAIRIE VIA HIGH CROSSING,False,359,43.156799,-89.266988,1,1228548,95552,421,EMPTY,A,0,2025-09-29,60720,111A,1228548,20250929 17:58,2312,,2025-09-29T17:58:25.663504
JUNCTION VIA HIGH CROSSING,False,359,43.156799,-89.266988,1,1228598,0,469,HALF_EMPTY,A,0,2025-09-29,64680,113A,1228598,20250929 17:58,2315,,2025-09-29T17:58:25.663504
JUNCTION VIA HIGH CROSSING,False,226,43.08744065110772,-89.36626707491628,1,1228615,44979,469,HALF_EMPTY,A,22,2025-09-29,62820,119A,1228615,20250929 17:58,2350,,2025-09-29T17:58:25.663505
JUNCTION VIA HIGH CROSSING,False,270,43.06085700034518,-89.49050341987252,1,1228597,85152,469,EMPTY,A,39,2025-09-29,61020,121A,1228597,20250929 17:58,2359,,2025-09-29T17:58:25.663505
U.W. HOSPITAL,False,227,43.075515542909116,-89.37727689089789,1,1229762,35131,454,EMPTY,C,22,2025-09-29,63240,118C,1229762,20250929 17:58,2013,,2025-09-29T17:58:28.006711
U.W. HOSPITAL,False,270,43.07345623460806,-89.40805537583232,1,1229812,44923,454,HALF_EMPTY,C,15,2025-09-29,62340,117C,1229812,20250929 17:58,1912,,2025-09-29T17:58:28.006715
2-BUCKEYE,False,136,43.07022599208406,-89.39095620691519,1,1229707,15662,506376,FULL,C,0,2025-09-29,63300,111D,1229707,20250929 17:58,131,,2025-09-29T17:58:28.006716
