des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp
2-BUCKEYE,False,88,43.093805024131555,-89.34210307738985,1,1229835,33119,327,EMPTY,C,20,2025-09-27,31140,216C,1229835,20250927 09:07,151,,2025-09-27T09:07:32.181204
U.W. HOSPITAL,False,264,43.084600012553786,-89.28318223189967,1,1229855,5277,508,EMPTY,C,34,2025-09-27,32700,214C,1229855,20250927 09:07,119,,2025-09-27T09:07:32.181208
U.W. HOSPITAL,False,271,43.073232759356095,-89.39610609406333,1,1229872,44351,515,EMPTY,C,18,2025-09-27,30720,212C,1229872,20250927 09:07,136,,2025-09-27T09:07:32.181209
EAST TOWNE,False,0,43.039118333333334,-89.39468166666666,1,1231118,88,373,EMPTY,G,0,2025-09-27,33000,216G,1231118,20250927 09:07,995,,2025-09-27T09:07:34.471270
EAST TOWNE,False,47,43.07785247285786,-89.31874521176009,1,1231117,50252,373,EMPTY,G,24,2025-09-27,31200,217G,1231117,20250927 09:07,153,,2025-09-27T09:07:34.471274
SOUTH TRANSFER,False,358,43.10985561912883,-89.30995148886147,1,1231155,15342,505531,EMPTY,G,17,2025-09-27,32220,212G,1231155,20250927 09:07,1915,,2025-09-27T09:07:34.471274
SOUTH TRANSFER,False,274,43.03549947339766,-89.37457116975277,1,1231154,66894,505531,EMPTY,G,8,2025-09-27,30420,214G,1231154,20250927 09:07,122,,2025-09-27T09:07:34.471275
DOWNTOWN S.P.,False,0,43.154158333333335,-89.27092333333333,1,1232895,65925,436,EMPTY,S,0,2025-09-27,30300,211S,1232895,20250927 09:07,132,,2025-09-27T09:07:36.749688
U.W. HOSPITAL,False,237,43.108052532635725,-89.4797580817456,1,1232617,3364,499,EMPTY,R,31,2025-09-27,32880,213C,1232617,20250927 09:07,145,,2025-09-27T09:07:39.058398
1-JUNCTION,False,271,43.07507883222696,-89.51759348425185,1,1232665,26805,528,EMPTY,R,18,2025-09-27,32040,215C,1232665,20250927 09:07,2013,,2025-09-27T09:07:39.058402
FITCHBURG-CADDIS,False,269,43.133755,-89.37317166666665,1,1229270,0,506332,EMPTY,B,0,2025-09-27,32880,241B,1229270,20250927 09:07,2350,,2025-09-27T09:07:41.346547
FITCHBURG-CADDIS,False,195,43.107001949599564,-89.35473550255438,1,1229298,29197,506332,EMPTY,B,0,2025-09-27,31980,236B,1229298,20250927 09:07,2308,,2025-09-27T09:07:41.346551
FITCHBURG-CADDIS,False,229,43.08195200394258,-89.37395210807296,1,1229269,42048,506332,HALF_EMPTY,B,15,2025-09-27,31080,240B,1229269,20250927 09:07,2341,,2025-09-27T09:07:41.346552
FITCHBURG-CADDIS,False,271,43.03857991698414,-89.40140086413507,1,1229297,66567,506332,EMPTY,B,33,2025-09-27,30180,235B,1229297,20250927 09:07,2347,,2025-09-27T09:07:41.346552
FITCHBURG-CADDIS,False,53,43.01946666666666,-89.42111000000001,1,1229268,76997,506332,EMPTY,B,0,2025-09-27,29280,234B,1229268,20250927 09:07,2312,,2025-09-27T09:07:41.346553
NORTHPORT,False,26,43.031093807546,-89.40922596175757,1,1229209,5795,506333,EMPTY,B,0,2025-09-27,32520,238B,1229209,20250927 09:07,2320,,2025-09-27T09:07:41.346553
NORTHPORT,False,15,43.067881919372304,-89.40076829447155,1,1229237,23386,506333,HALF_EMPTY,B,0,2025-09-27,31680,239B,1229237,20250927 09:07,2323,,2025-09-27T09:07:41.346554
NORTHPORT,False,47,43.08216159054605,-89.37348209974003,1,1229208,34989,506333,EMPTY,B,0,2025-09-27,30900,237B,1229208,20250927 09:07,2322,,2025-09-27T09:07:41.346555
NORTHPORT,False,357,43.1127006885148,-89.35366379809034,1,1229236,49890,506333,EMPTY,B,0,2025-09-27,30060,232B,1229236,20250927 09:07,2331,,2025-09-27T09:07:41.346555
SOUTH TRANSFER,False,359,43.04107443273597,-89.3842087884195,1,1232218,23460,488,EMPTY,O,12,2025-09-27,31920,215G,1232218,20250927 09:07,104,,2025-09-27T09:07:43.615288
OWL CREEK,False,88,43.062248149748356,-89.3117178077455,1,1232017,71086,1239,EMPTY,L,24,2025-09-27,29220,211L,1232017,20250927 09:07,2009,,2025-09-27T09:07:45.912229
CHEROKEE,False,7,43.115910342930185,-89.36368736166008,1,1232003,69220,1265,EMPTY,L,27,2025-09-27,29220,212L,1232003,20250927 09:07,998,,2025-09-27T09:07:45.912238
WEST TOWNE,False,181,43.06119,-89.50785666666667,1,1231849,46548,385,EMPTY,J,0,2025-09-27,31200,213G,1231849,20250927 09:07,117,,2025-09-27T09:07:48.226527
MCKEE,False,177,43.01674475130483,-89.51163496468105,1,1230594,58362,506334,EMPTY,E,3,2025-09-27,30360,212E,1230594,20250927 09:07,1911,,2025-09-27T09:07:50.544069
CAPITOL SQUARE,False,43,43.073771666666666,-89.38329666666665,1,1230577,60506,506369,EMPTY,E,0,2025-09-27,30000,211E,1230577,20250927 09:07,110,,2025-09-27T09:07:50.544073
SOUTH TRANSFER,False,84,43.0349476637079,-89.4361379783047,1,1231483,36782,350,EMPTY,H,31,2025-09-27,31680,211G,1231483,20250927 09:07,137,,2025-09-27T09:07:52.835666
WEST TOWNE,False,271,43.03850752500926,-89.39576304031218,1,1231519,761,400,EMPTY,H,21,2025-09-27,32820,219G,1231519,20250927 09:07,997,,2025-09-27T09:07:52.835670
WEST TOWNE,False,2,43.054445536666904,-89.50292916642223,1,1231518,50742,400,EMPTY,H,30,2025-09-27,31020,220G,1231518,20250927 09:07,123,,2025-09-27T09:07:52.835671
JUNCTION,False,224,43.08755857752729,-89.36608392579465,1,1228755,43196,506325,HALF_EMPTY,A,11,2025-09-27,31320,218A,1228755,20250927 09:07,2317,,2025-09-27T09:07:55.147333
JUNCTION,False,269,43.06074850447082,-89.50471025070341,1,1228751,87308,506325,EMPTY,A,40,2025-09-27,29460,221A,1228751,20250927 09:07,2334,,2025-09-27T09:07:55.147337
2-AMERICAN CENTER,False,45,43.06594534249021,-89.46920795242244,1,1228689,18347,506326,EMPTY,A,35,2025-09-27,31620,213A,1228689,20250927 09:07,2327,,2025-09-27T09:07:55.147338
2-AMERICAN CENTER,False,45,43.085510680425514,-89.36864270633255,1,1228688,51834,506326,EMPTY,A,38,2025-09-27,30120,211A,1228688,20250927 09:07,2342,,2025-09-27T09:07:55.147338
1-SUN PRAIRIE VIA HIGH CROSSING,False,89,43.060623200045136,-89.50638665747063,1,1228655,7107,506327,EMPTY,A,34,2025-09-27,32520,219A,1228655,20250927 09:07,2353,,2025-09-27T09:07:55.147339
1-SUN PRAIRIE VIA HIGH CROSSING,False,131,43.0732434792073,-89.38437242969619,1,1228670,45278,506327,EMPTY,A,1,2025-09-27,30900,220A,1228670,20250927 09:07,2303,,2025-09-27T09:07:55.147339
1-SUN PRAIRIE VIA HIGH CROSSING,False,38,43.15008348375554,-89.27997891217613,1,1228654,88334,506327,EMPTY,A,60,2025-09-27,29220,217A,1228654,20250927 09:07,2315,,2025-09-27T09:07:55.147340
JUNCTION VIA HIGH CROSSING,False,226,43.13021438453925,-89.30526971512377,1,1228716,20107,506331,EMPTY,A,5,2025-09-27,32220,215A,1228716,20250927 09:07,2352,,2025-09-27T09:07:55.147341
JUNCTION VIA HIGH CROSSING,False,276,43.12021263864479,-89.32946174030319,1,1228733,28620,506331,EMPTY,A,30,2025-09-27,30360,214A,1228733,20250927 09:07,2330,,2025-09-27T09:07:55.147341
2-VERONA,False,271,43.13493880351506,-89.36273058742148,1,1230267,10387,435,EMPTY,D,16,2025-09-27,32460,222D,1230267,20250927 09:07,131,,2025-09-27T09:07:57.454453
2-VERONA,False,263,42.98844829629372,-89.5461150561873,1,1230266,99567,435,EMPTY,D,31,2025-09-27,28860,223D,1230266,20250927 09:07,135,,2025-09-27T09:07:57.454457
1-JUNCTION,False,178,43.07040470604676,-89.40907350848555,1,1230283,51506,448,EMPTY,D,20,2025-09-27,30180,211D,1230283,20250927 09:07,2007,,2025-09-27T09:07:57.454458
2-AIRPORT,False,91,43.07201337272018,-89.39569503824693,1,1230247,65198,1297,HALF_EMPTY,D,13,2025-09-27,30180,221D,1230247,20250927 09:07,148,,2025-09-27T09:07:57.454459
1-SPRECHER,False,281,43.04977,-89.50327999999999,1,1230231,8512,505941,EMPTY,D,0,2025-09-27,32700,212D,1230231,20250927 09:07,106,,2025-09-27T09:07:57.454459
1-SPRECHER,False,184,43.09125378279929,-89.26133162643384,1,1230230,88876,505941,EMPTY,D,15,2025-09-27,29100,213D,1230230,20250927 09:07,138,,2025-09-27T09:07:57.454460
SHEBOYGAN VIA MIDDLETON,False,125,43.08824,-89.48375,1,1230787,45154,506311,EMPTY,F,37,2025-09-27,31560,212F,1230787,20250927 09:07,120,,2025-09-27T09:07:59.750342
JUNCTION VIA MIDDLETON,False,273,43.07304707597341,-89.4633166433511,1,1230819,1657,506313,EMPTY,F,15,2025-09-27,32760,213F,1230819,20250927 09:07,2011,,2025-09-27T09:07:59.750346
JUNCTION VIA MIDDLETON,False,231,43.065383492878084,-89.52579142538222,1,1230818,52311,506313,EMPTY,F,0,2025-09-27,30960,211F,1230818,20250927 09:07,1913,,2025-09-27T09:07:59.750346
EAST TOWNE VIA HAYES,False,43,43.12850166666667,-89.30877333333335,1,1232381,47,431,EMPTY,P,0,2025-09-27,32880,218G,1232381,20250927 09:08,154,,2025-09-27T09:08:02.048108
