des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp,weather_temp,weather_precipitation,weather_wind_speed,weather_is_rainy,weather_is_snowy,weather_is_extreme,weather_condition,has_alert,alert_count,has_detour,has_event,has_weather_alert,has_construction_alert,is_event_day,has_construction
U.W. HOSPITAL VIA EAGLE HEIGHTS,False,290,43.076069999999994,-89.40567833333334,1,1227974,1906,369,HALF_EMPTY,80,0,2025-11-06,62160,7380,1227974,20251106 17:21,2320,,2025-11-06T17:21:16.307043,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
MEMORIAL UNION VIA EAGLE HEIGHTS,False,296,43.07697439416422,-89.42671984694613,1,1227951,8324,506364,EMPTY,80,18,2025-11-06,61680,4284,1227951,20251106 17:21,995,,2025-11-06T17:21:16.307043,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
MEMORIAL UNION VIA EAGLE HEIGHTS,False,181,43.08901231809815,-89.43368675877423,1,1227950,20297,506364,EMPTY,80,18,2025-11-06,61200,1380,1227950,20251106 17:21,115,,2025-11-06T17:21:16.307043,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
MEMORIAL UNION VIA EAGLE HEIGHTS,False,91,43.07644118861916,-89.4131113829329,1,1227949,31168,506364,HALF_EMPTY,80,5,2025-11-06,60780,7580,1227949,20251106 17:20,2356,,2025-11-06T17:21:16.307043,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
MEMORIAL UNION VIA EAGLE HEIGHTS,False,91,43.07216036243373,-89.40412376570424,1,1227947,36515,506364,HALF_EMPTY,80,5,2025-11-06,59940,7480,1227947,20251106 17:20,131,,2025-11-06T17:21:16.307043,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
MEMORIAL UNION VIA EAGLE HEIGHTS,False,0,43.072802786065196,-89.39744,1,1227948,39392,506364,HALF_EMPTY,80,15,2025-11-06,60360,1280,1227948,20251106 17:21,124,,2025-11-06T17:21:16.307043,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
MEMORIAL UNION VIA EAGLE HEIGHTS,False,273,43.07589333333333,-89.400175,1,1227946,41229,506364,EMPTY,80,0,2025-11-06,59400,1180,1227946,20251106 17:21,102,,2025-11-06T17:21:16.308140,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
CAPITOL SQUARE VIA MIDDLETON,False,359,43.057846,-89.528334,1,1230732,0,433,EMPTY,F,5,2025-11-06,62100,123A,1230732,20251106 17:21,2351,,2025-11-06T17:21:18.581255,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
CAPITOL SQUARE VIA MIDDLETON,False,80,43.07281622067985,-89.46507534203606,1,1230731,54075,433,EMPTY,F,22,2025-11-06,60120,151A,1230731,20251106 17:21,2328,,2025-11-06T17:21:18.581255,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
JUNCTION VIA MIDDLETON,False,312,43.08901021427907,-89.48477540714315,1,1230767,31280,486,HALF_EMPTY,F,33,2025-11-06,60600,124A,1230767,20251106 17:21,2362,,2025-11-06T17:21:18.581255,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
JUNCTION VIA MIDDLETON,False,149,43.07373404158601,-89.526714130187,1,1230766,70282,486,EMPTY,F,33,2025-11-06,58800,117A,1230766,20251106 17:21,2337,,2025-11-06T17:21:18.581255,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
EAGLE HEIGHTS VIA U.W. CAMPUS,False,183,43.08470789607946,-89.4337566047571,1,1228516,6171,462,EMPTY,84,15,2025-11-06,62040,4184,1228516,20251106 17:21,985,,2025-11-06T17:21:20.652713,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
