des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp,weather_temp,weather_precipitation,weather_wind_speed,weather_is_rainy,weather_is_snowy,weather_is_extreme,weather_condition,has_alert,alert_count,has_detour,has_event,has_weather_alert,has_construction_alert,is_event_day,has_construction
MEMORIAL UNION,False,271,43.07592833333333,-89.400455,1,1227942,24890,505854,EMPTY,80,0,2025-11-06,59640,7380,1227942,20251106 17:14,2320,,2025-11-06T17:15:01.802369,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
MEMORIAL UNION VIA EAGLE HEIGHTS,False,270,43.07515000010033,-89.41218167389228,1,1227951,3948,506364,EMPTY,80,15,2025-11-06,61680,4284,1227951,20251106 17:14,995,,2025-11-06T17:15:01.802369,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
MEMORIAL UNION VIA EAGLE HEIGHTS,False,255,43.083992742172214,-89.4333567321235,1,1227950,13591,506364,HALF_EMPTY,80,12,2025-11-06,61200,1380,1227950,20251106 17:14,115,,2025-11-06T17:15:01.802369,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
MEMORIAL UNION VIA EAGLE HEIGHTS,False,171,43.0772534224544,-89.42909868036648,1,1227949,26784,506364,EMPTY,80,0,2025-11-06,60780,7580,1227949,20251106 17:14,2356,,2025-11-06T17:15:01.802369,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
MEMORIAL UNION VIA EAGLE HEIGHTS,False,89,43.075120000171786,-89.40799166055142,1,1227947,33007,506364,HALF_EMPTY,80,11,2025-11-06,59940,7480,1227947,20251106 17:14,131,,2025-11-06T17:15:01.802369,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
MEMORIAL UNION VIA EAGLE HEIGHTS,False,158,43.0735321,-89.40616,1,1227948,34060,506364,HALF_EMPTY,80,0,2025-11-06,60360,1280,1227948,20251106 17:14,124,,2025-11-06T17:15:01.802369,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
MEMORIAL UNION VIA EAGLE HEIGHTS,False,1,43.07418520038592,-89.39738513569087,1,1227946,39853,506364,HALF_EMPTY,80,11,2025-11-06,59400,1180,1227946,20251106 17:14,102,,2025-11-06T17:15:01.803517,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
CAPITOL SQUARE VIA MIDDLETON,False,168,43.05741,-89.52797166666666,1,1230732,161,433,EMPTY,F,0,2025-11-06,62100,123A,1230732,20251106 17:15,2351,,2025-11-06T17:15:04.099953,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
CAPITOL SQUARE VIA MIDDLETON,False,155,43.093527368426784,-89.48579365664501,1,1230731,43734,433,EMPTY,F,18,2025-11-06,60120,151A,1230731,20251106 17:14,2328,,2025-11-06T17:15:04.099953,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
JUNCTION VIA MIDDLETON,False,291,43.07309519218486,-89.46728279651228,1,1230767,23373,486,HALF_EMPTY,F,0,2025-11-06,60600,124A,1230767,20251106 17:14,2362,,2025-11-06T17:15:04.099953,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
