des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp
2-BUCKEYE,False,45,43.06840648909918,-89.38718862382939,1,1229834,16482,327,EMPTY,C,24,2025-09-27,27540,212C,1229834,20250927 07:53,136,,2025-09-27T07:53:33.692740
1-SPRECHER,False,154,43.08570833333333,-89.26460166666666,1,1229818,56074,349,EMPTY,C,0,2025-09-27,25740,215C,1229818,20250927 07:53,2013,,2025-09-27T07:53:33.692744
U.W. HOSPITAL,False,231,43.08462355955743,-89.36242186376836,1,1229871,32113,515,EMPTY,C,0,2025-09-27,27180,213C,1229871,20250927 07:53,145,,2025-09-27T07:53:33.692745
FITCHBURG-CADDIS,False,270,43.133770000338195,-89.39004138029536,1,1229296,4496,506332,EMPTY,B,24,2025-09-27,28380,238B,1229296,20250927 07:53,2320,,2025-09-27T07:53:35.994750
FITCHBURG-CADDIS,False,177,43.12157201695246,-89.35509640064363,1,1229267,23809,506332,EMPTY,B,23,2025-09-27,27480,237B,1229267,20250927 07:53,2322,,2025-09-27T07:53:35.994754
FITCHBURG-CADDIS,False,270,43.07480044739435,-89.3912473985081,1,1229316,48175,506332,EMPTY,B,1,2025-09-27,26580,232B,1229316,20250927 07:53,2331,,2025-09-27T07:53:35.994755
FITCHBURG-CADDIS,False,217,43.036874094496575,-89.40534151795913,1,1229266,68001,506332,EMPTY,B,0,2025-09-27,25680,236B,1229266,20250927 07:53,2308,,2025-09-27T07:53:35.994756
NORTHPORT,False,28,43.02864584400475,-89.41099668822211,1,1229235,4775,506333,EMPTY,B,30,2025-09-27,28260,233B,1229235,20250927 07:53,2359,,2025-09-27T07:53:35.994756
NORTHPORT,False,357,43.06747626511488,-89.40086074785891,1,1229206,23258,506333,EMPTY,B,0,2025-09-27,27360,235B,1229206,20250927 07:53,2347,,2025-09-27T07:53:35.994757
NORTHPORT,False,270,43.10683000002564,-89.35398998158632,1,1229261,47524,506333,EMPTY,B,26,2025-09-27,26460,231B,1229261,20250927 07:53,2304,,2025-09-27T07:53:35.994757
NORTHPORT,False,272,43.13374999999999,-89.37294833333333,1,1229205,60799,506333,EMPTY,B,0,2025-09-27,25080,234B,1229205,20250927 07:53,2312,,2025-09-27T07:53:35.994758
MEMORIAL UNION VIA EAGLE HEIGHTS,False,171,43.07724101848788,-89.42909619179534,1,1228062,27717,506353,EMPTY,80,0,2025-09-27,27000,2280,1228062,20250927 07:53,1908,,2025-09-27T07:53:38.286343
MCKEE,False,268,43.06104202902343,-89.47175249708255,1,1230593,32464,506334,EMPTY,E,0,2025-09-27,26760,211E,1230593,20250927 07:53,110,,2025-09-27T07:53:40.590861
CAPITOL SQUARE,False,91,43.06793563359624,-89.42620286299076,1,1230576,47955,506369,EMPTY,E,23,2025-09-27,26400,212E,1230576,20250927 07:53,147,,2025-09-27T07:53:40.590865
JUNCTION,False,318,43.12067315998083,-89.32371174603281,1,1228747,25360,506325,EMPTY,A,18,2025-09-27,27660,219A,1228747,20250927 07:53,2353,,2025-09-27T07:53:42.859415
JUNCTION,False,289,43.07467397743643,-89.43783492412015,1,1228767,64972,506325,EMPTY,A,36,2025-09-27,25860,211A,1228767,20250927 07:53,2342,,2025-09-27T07:53:42.859419
2-AMERICAN CENTER,False,89,43.060570000208145,-89.50802827749835,1,1228687,6668,506326,EMPTY,A,0,2025-09-27,28320,216A,1228687,20250927 07:53,2338,,2025-09-27T07:53:42.859420
2-AMERICAN CENTER,False,42,43.08702645723054,-89.36658645802463,1,1228686,52613,506326,EMPTY,A,18,2025-09-27,26520,218A,1228686,20250927 07:53,2317,,2025-09-27T07:53:42.859420
1-SUN PRAIRIE VIA HIGH CROSSING,False,88,43.075266985734046,-89.45155296214332,1,1228669,26163,506327,EMPTY,A,0,2025-09-27,27420,215A,1228669,20250927 07:53,2352,,2025-09-27T07:53:42.859421
1-SUN PRAIRIE VIA HIGH CROSSING,False,44,43.11967277705011,-89.3200266118553,1,1228712,71986,506327,EMPTY,A,37,2025-09-27,25620,214A,1228712,20250927 07:53,2343,,2025-09-27T07:53:42.859422
JUNCTION VIA HIGH CROSSING,False,14,43.15682333333333,-89.26689499999999,1,1228715,14,506331,EMPTY,A,0,2025-09-27,28560,212A,1228715,20250927 07:53,2354,,2025-09-27T07:53:42.859422
JUNCTION VIA HIGH CROSSING,False,227,43.0820855958066,-89.37374680995907,1,1228732,47521,506331,HALF_EMPTY,A,3,2025-09-27,26760,213A,1228732,20250927 07:53,2327,,2025-09-27T07:53:42.859423
JUNCTION VIA HIGH CROSSING,False,265,43.06068776790827,-89.50723651158808,1,1228714,89513,506331,EMPTY,A,16,2025-09-27,24960,217A,1228714,20250927 07:53,2315,,2025-09-27T07:53:42.859423
2-VERONA,False,189,43.01587663960574,-89.47568198978337,1,1230265,71777,435,EMPTY,D,4,2025-09-27,25380,221D,1230265,20250927 07:53,148,,2025-09-27T07:53:45.149453
1-JUNCTION,False,230,43.08524834407671,-89.37703047050178,1,1230282,40496,448,EMPTY,D,0,2025-09-27,26880,212D,1230282,20250927 07:53,106,,2025-09-27T07:53:45.149457
1-JUNCTION,False,185,43.05752833333333,-89.52811500000001,1,1230281,92153,448,EMPTY,D,0,2025-09-27,23280,213D,1230281,20250927 07:53,138,,2025-09-27T07:53:45.149458
2-AIRPORT,True,1,43.13724166666666,-89.34655833333333,1,1230245,101384,1297,EMPTY,D,0,2025-09-27,23160,223D,1230245,20250927 07:53,135,,2025-09-27T07:53:45.149458
1-SPRECHER,False,91,43.09818880651049,-89.31845134655957,1,1230229,71002,505941,EMPTY,D,0,2025-09-27,25620,211D,1230229,20250927 07:53,2007,,2025-09-27T07:53:45.149459
SHEBOYGAN VIA MIDDLETON,False,21,43.085908322620824,-89.52839997594911,1,1230785,14559,506311,EMPTY,F,1,2025-09-27,28020,211F,1230785,20250927 07:53,1913,,2025-09-27T07:53:47.429906
JUNCTION VIA MIDDLETON,False,262,43.09683629522895,-89.52561965614123,1,1230816,32892,506313,EMPTY,F,34,2025-09-27,27360,213F,1230816,20250927 07:53,2011,,2025-09-27T07:53:47.429910
