des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp,weather_temp,weather_precipitation,weather_wind_speed,weather_is_rainy,weather_is_snowy,weather_is_extreme,weather_condition,has_alert,alert_count,has_detour,has_event,has_weather_alert,has_construction_alert,is_event_day,has_construction
1-SPRECHER,False,177,43.07392428512926,-89.4338131499554,1,1229693,3132,349,EMPTY,C,0,2025-11-06,64200,116C,1229693,20251106 17:54,128,,2025-11-06T17:54:50.729251,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
1-SPRECHER,False,93,43.0937859074807,-89.34121599932419,1,1229741,33355,349,EMPTY,C,16,2025-11-06,62400,120C,1229741,20251106 17:54,118,,2025-11-06T17:54:50.729251,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
1-SPRECHER,False,89,43.08431903539948,-89.29264354165635,1,1229727,48087,349,EMPTY,C,33,2025-11-06,61440,114C,1229727,20251106 17:54,135,,2025-11-06T17:54:50.729251,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
1-SPRECHER,False,150,43.08571,-89.26458166666667,1,1229692,56074,349,EMPTY,C,0,2025-11-06,60540,112C,1229692,20251106 17:54,2005,,2025-11-06T17:54:50.729251,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
U.W. HOSPITAL,False,220,43.085934743667494,-89.36067060215656,1,1229762,28872,454,EMPTY,C,16,2025-11-06,63240,118C,1229762,20251106 17:54,2207,,2025-11-06T17:54:50.729251,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
U.W. HOSPITAL,False,230,43.07334977313637,-89.39383022630282,1,1229812,41197,454,EMPTY,C,0,2025-11-06,62340,117C,1229812,20251106 17:54,1906,,2025-11-06T17:54:50.729251,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
FITCHBURG-CADDIS,False,270,43.133713594798884,-89.37481243090727,1,1229161,433,1278,EMPTY,B,26,2025-11-06,64440,157B,1229161,20251106 17:54,2327,,2025-11-06T17:54:53.022967,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
FITCHBURG-CADDIS,False,178,43.12153259290065,-89.35510067874438,1,1229159,23876,1278,EMPTY,B,35,2025-11-06,63480,156B,1229159,20251106 17:54,2352,,2025-11-06T17:54:53.022967,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
FITCHBURG-CADDIS,False,317,43.076000273600165,-89.38376045964044,1,1229163,45870,1278,EMPTY,B,9,2025-11-06,62580,162B,1229163,20251106 17:54,2330,,2025-11-06T17:54:53.022967,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
FITCHBURG-CADDIS,False,188,43.07223,-89.400793,1,1229127,51230,1278,EMPTY,B,0,2025-11-06,61680,155B,1229127,20251106 17:54,2305,,2025-11-06T17:54:53.022967,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
FITCHBURG-CADDIS,False,53,43.019463333333334,-89.42113499999999,1,1229156,76998,1278,EMPTY,B,0,2025-11-06,60780,161B,1229156,20251106 17:54,2317,,2025-11-06T17:54:53.022967,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
NORTHPORT,False,104,43.01976500000001,-89.42050166666668,1,1229096,267,1280,EMPTY,B,5,2025-11-06,64500,154B,1229096,20251106 17:54,2340,,2025-11-06T17:54:53.022967,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
NORTHPORT,False,93,43.038500000228574,-89.39441606899943,1,1229063,12116,1280,EMPTY,B,0,2025-11-06,63480,160B,1229063,20251106 17:54,2357,,2025-11-06T17:54:53.022967,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
NORTHPORT,False,45,43.08694058201971,-89.36669152960596,1,1229095,37406,1280,EMPTY,B,17,2025-11-06,62460,159B,1229095,20251106 17:54,2326,,2025-11-06T17:54:53.022967,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
NORTHPORT,False,44,43.09605108660231,-89.35403895952301,1,1229062,42103,1280,EMPTY,B,26,2025-11-06,61560,158B,1229062,20251106 17:54,2338,,2025-11-06T17:54:53.022967,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
MCKEE,False,217,43.0760269,-89.38466,1,1230564,1,506494,EMPTY,E,9,2025-11-06,64560,181E,1230564,20251106 17:54,138,,2025-11-06T17:54:55.355187,54.0,0.0,13.9,0,0,0,partly cloudy,1,3,1,0,0,0,0,0
MCKEE,False,285,43.068209621897346,-89.45068306655571,1,1230554,23293,506494,EMPTY,E,10,2025-11-06,62760,117E,1230554,20251106 17:54,114,,2025-11-06T17:54:55.355187,54.0,0.0,13.9,0,0,0,partly cloudy,1,3,1,0,0,0,0,0
CAPITOL SQUARE,False,270,43.015865300074054,-89.49957341607308,1,1230523,99,506589,EMPTY,E,3,2025-11-06,64200,113E,1230523,20251106 17:54,1912,,2025-11-06T17:54:55.355187,54.0,0.0,13.9,0,0,0,partly cloudy,1,3,1,0,0,0,0,0
CAPITOL SQUARE,False,89,43.07206730000782,-89.42871999417235,1,1230533,45690,506589,EMPTY,E,8,2025-11-06,62340,111E,1230533,20251106 17:54,107,,2025-11-06T17:54:55.355187,54.0,0.0,13.9,0,0,0,partly cloudy,1,3,1,0,0,0,0,0
1-SPRECHER,False,76,43.05355351206964,-89.47282076662883,1,1230110,20648,506006,EMPTY,D,20,2025-11-06,63480,114E,1230110,20251106 17:54,1901,,2025-11-06T17:54:57.687527,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-SPRECHER,False,48,43.07480345436464,-89.38989381669587,1,1230153,47632,506006,HALF_EMPTY,D,16,2025-11-06,61620,113C,1230153,20251106 17:54,987,,2025-11-06T17:54:57.687527,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-SPRECHER,False,147,43.0861811264243,-89.2649692684652,1,1230109,92554,506006,EMPTY,D,15,2025-11-06,59820,115D,1230109,20251106 17:54,2208,,2025-11-06T17:54:57.687527,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-JUNCTION,False,270,43.0993462,-89.2756042,1,1230219,11176,506009,EMPTY,D,22,2025-11-06,63900,114D,1230219,20251106 17:54,101,,2025-11-06T17:54:57.687527,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-JUNCTION,False,0,43.07110489540679,-89.40744,1,1230190,50986,506009,HALF_EMPTY,D,0,2025-11-06,62040,112D,1230190,20251106 17:54,1911,,2025-11-06T17:54:57.687527,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-JUNCTION,False,181,43.05750333333334,-89.5281,1,1230216,92405,506009,EMPTY,D,0,2025-11-06,60240,115C,1230216,20251106 17:54,145,,2025-11-06T17:54:57.687527,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-AIRPORT,False,89,43.01572000005453,-89.48347323834925,1,1230127,31788,506661,EMPTY,D,26,2025-11-06,63540,123D,1230127,20251106 17:54,147,,2025-11-06T17:54:57.687527,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-AIRPORT,False,47,43.052234759571874,-89.43634241008715,1,1230154,57183,506661,EMPTY,D,25,2025-11-06,61620,126D,1230154,20251106 17:54,1908,,2025-11-06T17:54:57.687527,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-AIRPORT,False,0,43.13702808882165,-89.3464,1,1230126,107418,506661,EMPTY,D,5,2025-11-06,59820,181D,1230126,20251106 17:54,143,,2025-11-06T17:54:57.687527,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-AIRPORT,True,18,43.137388333333334,-89.34654833333335,1,1230152,107521,506661,EMPTY,D,0,2025-11-06,58020,121D,1230152,20251106 17:54,110,,2025-11-06T17:54:57.687527,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-EPIC CAMPUS,False,282,43.03855341462457,-89.45135268053637,1,1230218,58724,506672,HALF_EMPTY,D,0,2025-11-06,61560,125D,1230218,20251106 17:54,986,,2025-11-06T17:54:57.687527,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
JUNCTION,False,51,43.03420453210895,-89.52507194974633,1,1227608,23029,504,EMPTY,55,30,2025-11-06,63900,18775,1227608,20251106 17:54,021,,2025-11-06T17:54:59.997138,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
EPIC CAMPUS,False,180,43.022345735198854,-89.55304849824311,1,1227619,23120,512,EMPTY,55,42,2025-11-06,63720,18575,1227619,20251106 17:54,996,,2025-11-06T17:54:59.997138,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
JUNCTION,False,226,43.122502496554795,-89.31631471678551,1,1228644,22762,387,EMPTY,A,31,2025-11-06,63780,122A,1228644,20251106 17:54,2304,,2025-11-06T17:55:02.282883,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
JUNCTION,False,265,43.0733580629303,-89.39949365727199,1,1228627,54690,387,EMPTY,A,0,2025-11-06,61980,120A,1228627,20251106 17:54,2341,,2025-11-06T17:55:02.282883,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
JUNCTION,False,271,43.06058541614358,-89.52159495558381,1,1228623,91959,387,HALF_EMPTY,A,0,2025-11-06,60180,125A,1228623,20251106 17:54,2324,,2025-11-06T17:55:02.282883,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-AMERICAN CENTER,False,27,43.07247647604417,-89.46791137412808,1,1228579,20904,414,EMPTY,A,17,2025-11-06,63600,117A,1228579,20251106 17:54,2337,,2025-11-06T17:55:02.282883,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-AMERICAN CENTER,False,52,43.10427977588218,-89.3418357501465,1,1228578,61645,414,EMPTY,A,21,2025-11-06,61620,127A,1228578,20251106 17:54,2349,,2025-11-06T17:55:02.282883,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-SUN PRAIRIE VIA HIGH CROSSING,False,169,43.057693333333326,-89.52795333333333,1,1228549,58,421,EMPTY,A,0,2025-11-06,64500,118A,1228549,20251106 17:54,2361,,2025-11-06T17:55:02.282883,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-SUN PRAIRIE VIA HIGH CROSSING,False,94,43.07337120935893,-89.41232598639338,1,1228532,36942,421,HALF_EMPTY,A,15,2025-11-06,62580,126A,1228532,20251106 17:54,2359,,2025-11-06T17:55:02.282883,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-SUN PRAIRIE VIA HIGH CROSSING,False,86,43.12106517331085,-89.3251628273446,1,1228548,70155,421,HALF_EMPTY,A,0,2025-11-06,60720,111A,1228548,20251106 17:54,2307,,2025-11-06T17:55:02.282883,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
JUNCTION VIA HIGH CROSSING,False,8,43.15684833333333,-89.26689333333334,1,1228598,23,469,EMPTY,A,0,2025-11-06,64680,113A,1228598,20251106 17:54,2347,,2025-11-06T17:55:02.282883,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
JUNCTION VIA HIGH CROSSING,False,226,43.08238146198745,-89.37345347176029,1,1228615,47590,469,EMPTY,A,6,2025-11-06,62820,119A,1228615,20251106 17:54,2344,,2025-11-06T17:55:02.282883,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
JUNCTION VIA HIGH CROSSING,False,229,43.06107129503739,-89.47230667531842,1,1228597,80249,469,HALF_EMPTY,A,9,2025-11-06,61020,121A,1228597,20251106 17:54,2339,,2025-11-06T17:55:02.282883,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
EPIC CAMPUS,False,225,43.06562869358768,-89.39718663953836,1,1227765,5453,1252,EMPTY,75,26,2025-11-06,63480,18375,1227765,20251106 17:55,2345,,2025-11-06T17:55:04.579451,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
CAPITOL SQUARE,False,91,43.01569544501972,-89.48206202793014,1,1227743,32042,1274,HALF_EMPTY,75,20,2025-11-06,63300,18275,1227743,20251106 17:54,111,,2025-11-06T17:55:04.579451,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
CAPITOL SQUARE,False,26,43.051028409842694,-89.39942219252421,1,1227742,62562,1274,HALF_EMPTY,75,30,2025-11-06,62400,18675,1227742,20251106 17:55,2314,,2025-11-06T17:55:04.579451,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
