des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp
FITCHBURG-CADDIS,False,160,43.10162107880673,-89.3495794141748,1,1229411,32157,506170,HALF_EMPTY,B,31,2025-09-28,62040,343B,1229411,20250928 17:35,2313,,2025-09-28T17:36:05.405964
FITCHBURG-CADDIS,False,186,43.03836166190186,-89.40427607243463,1,1229410,67771,506170,EMPTY,B,0,2025-09-28,60240,346B,1229410,20250928 17:35,2355,,2025-09-28T17:36:05.405974
NORTHPORT,False,346,43.050726696871656,-89.39423707251211,1,1229374,16702,506366,EMPTY,B,26,2025-09-28,62460,345B,1229374,20250928 17:35,2339,,2025-09-28T17:36:05.405975
NORTHPORT,False,279,43.12917120930299,-89.3590439140804,1,1229373,56742,506366,EMPTY,B,18,2025-09-28,60660,341B,1229373,20250928 17:35,2353,,2025-09-28T17:36:05.405976
NORTHPORT,False,272,43.13376166666667,-89.37294500000002,1,1229372,60980,506366,EMPTY,B,0,2025-09-28,58860,344B,1229372,20250928 17:36,2316,,2025-09-28T17:36:05.405977
1-SPRECHER,False,42,43.08477524706519,-89.36199578749122,1,1229898,26070,349,EMPTY,C,15,2025-09-28,61620,314C,1229898,20250928 17:36,1911,,2025-09-28T17:36:07.703555
U.W. HOSPITAL,False,253,43.07327271888703,-89.39469202752902,1,1229933,41359,508,HALF_EMPTY,C,0,2025-09-28,61500,315C,1229933,20250928 17:36,106,,2025-09-28T17:36:07.703560
U.W. HOSPITAL,False,277,43.07327487603244,-89.30772353025925,1,1229951,9976,515,EMPTY,C,0,2025-09-28,63120,312C,1229951,20250928 17:35,145,,2025-09-28T17:36:07.703561
SHEBOYGAN VIA MIDDLETON,False,191,43.09628491638788,-89.48607534422855,1,1230868,41876,506311,EMPTY,F,31,2025-09-28,62100,313F,1230868,20250928 17:35,119,,2025-09-28T17:36:09.987851
JUNCTION VIA MIDDLETON,False,206,43.06412381245865,-89.52704126231615,1,1230899,52890,506313,EMPTY,F,30,2025-09-28,61560,312F,1230899,20250928 17:35,136,,2025-09-28T17:36:09.987855
MEMORIAL UNION VIA EAGLE HEIGHTS,False,328,43.086738756073686,-89.44187510992757,1,1228132,16749,506364,EMPTY,80,9,2025-09-28,62400,5080,1228132,20250928 17:36,114,,2025-09-28T17:36:12.269817
MEMORIAL UNION VIA EAGLE HEIGHTS,False,49,43.07549392042942,-89.39724762546578,1,1228150,40363,506364,HALF_EMPTY,80,0,2025-09-28,60900,4180,1228150,20250928 17:36,2205,,2025-09-28T17:36:12.269823
CAPITOL SQUARE,False,89,43.06088640028208,-89.45768993169007,1,1230620,33070,506369,EMPTY,E,9,2025-09-28,62400,312E,1230620,20250928 17:36,120,,2025-09-28T17:36:14.552429
MCKEE,False,272,43.067857979831864,-89.40809550191621,1,1230637,8074,506370,EMPTY,E,15,2025-09-28,62760,311E,1230637,20250928 17:36,995,,2025-09-28T17:36:14.552434
1-SUN PRAIRIE VIA HIGH CROSSING,False,46,43.080637977452625,-89.37556086022342,1,1228784,49413,506161,HALF_EMPTY,A,35,2025-09-28,61140,311A,1228784,20250928 17:36,2305,,2025-09-28T17:36:16.847520
2-AMERICAN CENTER VIA HIGH CROSSING,False,89,43.06063000010762,-89.50346664332977,1,1228800,7886,506162,EMPTY,A,37,2025-09-28,63000,313A,1228800,20250928 17:36,2303,,2025-09-28T17:36:16.847525
2-AMERICAN CENTER VIA HIGH CROSSING,False,323,43.147112140009895,-89.28940013670136,1,1228799,88285,506162,EMPTY,A,33,2025-09-28,59340,315A,1228799,20250928 17:36,2320,,2025-09-28T17:36:16.847525
JUNCTION VIA HIGH CROSSING,False,277,43.07345055586348,-89.40712555004502,1,1228821,59510,506367,HALF_EMPTY,A,0,2025-09-28,60900,312A,1228821,20250928 17:36,2308,,2025-09-28T17:36:16.847526
1-SPRECHER,False,91,43.07206696173233,-89.40267514673074,1,1230310,43911,506006,HALF_EMPTY,D,0,2025-09-28,61440,313D,1230310,20250928 17:36,154,,2025-09-28T17:36:19.121637
1-JUNCTION,False,267,43.09893080401559,-89.30097449994575,1,1230363,17657,506009,EMPTY,D,39,2025-09-28,62520,311D,1230363,20250928 17:36,2009,,2025-09-28T17:36:19.121642
1-JUNCTION,False,181,43.057628333333334,-89.52810333333333,1,1230362,92406,506009,EMPTY,D,0,2025-09-28,58920,312D,1230362,20250928 17:36,117,,2025-09-28T17:36:19.121642
2-AIRPORT,False,89,43.01553000013162,-89.47622818298638,1,1230327,29660,506340,EMPTY,D,21,2025-09-28,62520,321D,1230327,20250928 17:36,2011,,2025-09-28T17:36:19.121643
2-AIRPORT,False,180,43.12905021956655,-89.35535,1,1230326,96935,506340,EMPTY,D,0,2025-09-28,58920,322D,1230326,20250928 17:36,2212,,2025-09-28T17:36:19.121644
2-VERONA,False,227,43.068111474613325,-89.41244839256048,1,1230346,42650,506346,HALF_EMPTY,D,0,2025-09-28,61200,323D,1230346,20250928 17:36,2214,,2025-09-28T17:36:19.121644
