des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp
SOUTH TRANSFER,False,163,43.05736538732501,-89.5039810776789,1,1231426,2982,350,EMPTY,H,0,2025-10-01,58680,116G,1231426,20251001 16:25,153,,2025-10-01T16:25:34.957740
SOUTH TRANSFER,False,73,43.03857220519091,-89.4029906995549,1,1231425,52827,350,EMPTY,H,0,2025-10-01,56880,112G,1231425,20251001 16:25,1908,,2025-10-01T16:25:34.957747
WEST TOWNE,False,271,43.03904355557024,-89.45887420744342,1,1231463,28291,400,HALF_EMPTY,H,17,2025-10-01,57900,121G,1231463,20251001 16:25,128,,2025-10-01T16:25:34.957748
EAST TOWNE,False,90,43.04712256949566,-89.34872583189156,1,1231060,28427,373,EMPTY,G,27,2025-10-01,57900,114G,1231060,20251001 16:25,2005,,2025-10-01T16:25:37.313414
EAST TOWNE,False,1,43.11863795367257,-89.29776340578537,1,1231059,75557,373,HALF_EMPTY,G,38,2025-10-01,56100,115G,1231059,20251001 16:25,150,,2025-10-01T16:25:37.313418
SOUTH TRANSFER,False,137,43.12847333333334,-89.30890333333333,1,1231097,24,505531,EMPTY,G,0,2025-10-01,59220,117G,1231097,20251001 16:25,136,,2025-10-01T16:25:37.313419
SOUTH TRANSFER,False,165,43.062260817905845,-89.31411981370273,1,1231096,40078,505531,EMPTY,G,11,2025-10-01,57420,122G,1231096,20251001 16:25,112,,2025-10-01T16:25:37.313420
SOUTH TRANSFER,False,27,43.03911333333334,-89.39467333333332,1,1231095,88193,505531,HALF_EMPTY,G,0,2025-10-01,55620,111G,1231095,20251001 16:25,149,,2025-10-01T16:25:37.313421
1-SPRECHER,False,88,43.05359554154301,-89.46383742839409,1,1230151,23005,506006,EMPTY,D,26,2025-10-01,58020,114D,1230151,20251001 16:25,2207,,2025-10-01T16:25:39.672160
1-SPRECHER,False,52,43.07648900159513,-89.38737136184216,1,1230108,48559,506006,FULL,D,16,2025-10-01,56220,112D,1230108,20251001 16:25,996,,2025-10-01T16:25:39.672164
1-SPRECHER,False,128,43.09469333007868,-89.26151490303154,1,1230149,87646,506006,EMPTY,D,24,2025-10-01,54540,115C,1230149,20251001 16:25,995,,2025-10-01T16:25:39.672165
1-JUNCTION,False,268,43.09834190916179,-89.3214860884709,1,1230189,22867,506009,EMPTY,D,18,2025-10-01,58380,114E,1230189,20251001 16:25,1909,,2025-10-01T16:25:39.672166
1-JUNCTION,False,229,43.05760591458881,-89.4284800354742,1,1230215,58397,506009,EMPTY,D,26,2025-10-01,56580,113C,1230215,20251001 16:25,991,,2025-10-01T16:25:39.672166
1-JUNCTION,False,270,43.046474500043075,-89.47936671107782,1,1230188,76434,506009,EMPTY,D,0,2025-10-01,54780,115D,1230188,20251001 16:25,1910,,2025-10-01T16:25:39.672167
2-AIRPORT,False,8,43.00625267637778,-89.4989813420923,1,1230152,24255,506338,EMPTY,D,26,2025-10-01,58020,121D,1230152,20251001 16:25,131,,2025-10-01T16:25:39.672168
2-AIRPORT,False,0,43.07126125556527,-89.40409,1,1230125,69422,506338,HALF_EMPTY,D,7,2025-10-01,56220,124D,1230125,20251001 16:25,159,,2025-10-01T16:25:39.672168
2-AIRPORT,False,2,43.10096347739033,-89.36402187221576,1,1230150,86529,506338,HALF_EMPTY,D,5,2025-10-01,54480,125D,1230150,20251001 16:25,986,,2025-10-01T16:25:39.672169
2-AIRPORT,True,16,43.137415,-89.34651333333335,1,1230124,108209,506338,EMPTY,D,0,2025-10-01,52740,122D,1230124,20251001 16:25,2201,,2025-10-01T16:25:39.672169
2-EPIC CAMPUS,False,241,43.08953117902303,-89.3693224107029,1,1230217,27947,506350,EMPTY,D,15,2025-10-01,57840,123D,1230217,20251001 16:25,100,,2025-10-01T16:25:39.672170
2-EPIC CAMPUS,False,230,43.034702497612045,-89.45589274343571,1,1230172,60888,506350,HALF_EMPTY,D,17,2025-10-01,56040,126D,1230172,20251001 16:25,2013,,2025-10-01T16:25:39.672171
2-EPIC CAMPUS,False,266,42.98797432724171,-89.5527953767713,1,1230214,103497,506350,EMPTY,D,0,2025-10-01,54240,181D,1230214,20251001 16:25,118,,2025-10-01T16:25:39.672171
BROOKS,False,90,43.05658534683562,-89.50319835785912,1,1231790,3456,429,EMPTY,J,0,2025-10-01,58800,120G,1231790,20251001 16:25,117,,2025-10-01T16:25:42.062075
BROOKS,False,204,43.077989264573795,-89.43365631372126,1,1231773,34230,429,EMPTY,J,18,2025-10-01,57000,119G,1231773,20251001 16:25,2009,,2025-10-01T16:25:42.062080
FITCHBURG-CADDIS,False,1,43.14067055427855,-89.3977424784026,1,1229155,8743,1278,EMPTY,B,30,2025-10-01,58920,160B,1229155,20251001 16:25,2356,,2025-10-01T16:25:44.458916
FITCHBURG-CADDIS,False,222,43.09626208626143,-89.35398882706193,1,1229125,34735,1278,EMPTY,B,0,2025-10-01,58020,159B,1229125,20251001 16:25,2303,,2025-10-01T16:25:44.458925
FITCHBURG-CADDIS,False,271,43.07477118544676,-89.38931231109639,1,1229154,47600,1278,EMPTY,B,0,2025-10-01,57120,158B,1229154,20251001 16:25,2358,,2025-10-01T16:25:44.458928
FITCHBURG-CADDIS,False,131,43.05392429924357,-89.39654717053534,1,1229124,58281,1278,HALF_EMPTY,B,16,2025-10-01,56220,157B,1229124,20251001 16:25,2334,,2025-10-01T16:25:44.458930
FITCHBURG-CADDIS,False,207,43.03485562074715,-89.40666632772583,1,1229153,68854,1278,EMPTY,B,32,2025-10-01,55320,156B,1229153,20251001 16:25,2311,,2025-10-01T16:25:44.458931
NORTHPORT,False,28,43.03655169811562,-89.40523604743734,1,1229093,8099,1280,EMPTY,B,39,2025-10-01,58800,153B,1229093,20251001 16:25,2360,,2025-10-01T16:25:44.458933
NORTHPORT,False,350,43.06385033387567,-89.40057198310218,1,1229060,22017,1280,EMPTY,B,0,2025-10-01,57900,155B,1229060,20251001 16:25,2338,,2025-10-01T16:25:44.458934
NORTHPORT,False,45,43.09012260396255,-89.36216101586734,1,1229092,39025,1280,EMPTY,B,31,2025-10-01,57000,152B,1229092,20251001 16:25,2331,,2025-10-01T16:25:44.458936
NORTHPORT,False,304,43.12890699214908,-89.35826637778104,1,1229059,56328,1280,EMPTY,B,18,2025-10-01,56100,154B,1229059,20251001 16:25,2357,,2025-10-01T16:25:44.458937
JUNCTION,False,1,43.03681476414094,-89.52376099711586,1,1227606,24114,504,HALF_EMPTY,55,12,2025-10-01,58500,18175,1227606,20251001 16:25,116,,2025-10-01T16:25:46.832994
WHITNEY,False,270,43.07514963234417,-89.41245707583397,1,1227574,15990,1294,HALF_EMPTY,38,0,2025-10-01,57840,11138,1227574,20251001 16:25,1914,,2025-10-01T16:25:49.201611
WHITNEY,False,0,43.074954286675805,-89.32601920504689,1,1227575,27278,1301,EMPTY,38,32,2025-10-01,58020,11238,1227575,20251001 16:25,138,,2025-10-01T16:25:49.201616
MONONA/DUTCH MILL,False,47,43.07336984928826,-89.38194498710925,1,1227546,30805,506385,HALF_EMPTY,38,10,2025-10-01,56820,11438,1227546,20251001 16:25,152,,2025-10-01T16:25:49.201616
JENIFER,False,109,43.07347024950139,-89.43402807261216,1,1227547,11006,506386,EMPTY,38,0,2025-10-01,58620,11338,1227547,20251001 16:25,148,,2025-10-01T16:25:49.201617
FITCHBURG,False,122,43.07227088712997,-89.40581741451611,1,1227729,8808,506381,HALF_EMPTY,65,125,2025-10-01,58200,18265,1227729,20251001 16:25,998,,2025-10-01T16:25:51.628319
FITCHBURG,False,270,43.00986000010439,-89.3855001361298,1,1227728,43863,506381,EMPTY,65,33,2025-10-01,56400,18165,1227728,20251001 16:25,980,,2025-10-01T16:25:51.628326
JUNCTION,False,297,43.119149530889906,-89.3217124506645,1,1228639,24697,387,HALF_EMPTY,A,15,2025-10-01,58380,115A,1228639,20251001 16:25,2304,,2025-10-01T16:25:54.030777
JUNCTION,False,271,43.07318935762658,-89.39542064731877,1,1228636,53591,387,HALF_EMPTY,A,21,2025-10-01,56580,127A,1228636,20251001 16:25,2310,,2025-10-01T16:25:54.030785
JUNCTION,False,159,43.057968333333335,-89.52797333333335,1,1228633,95108,387,EMPTY,A,0,2025-10-01,54780,151A,1228633,20251001 16:25,2345,,2025-10-01T16:25:54.030795
2-AMERICAN CENTER,False,357,43.073500617275855,-89.45673029453354,1,1228576,24214,414,EMPTY,A,0,2025-10-01,57960,122A,1228576,20251001 16:25,2330,,2025-10-01T16:25:54.030797
2-AMERICAN CENTER,False,34,43.10569382589738,-89.34028874047044,1,1228575,62312,414,HALF_EMPTY,A,26,2025-10-01,56160,120A,1228575,20251001 16:25,2321,,2025-10-01T16:25:54.030797
1-SUN PRAIRIE VIA HIGH CROSSING,False,92,43.06053347932816,-89.5169535398896,1,1228531,4293,421,EMPTY,A,0,2025-10-01,58860,113A,1228531,20251001 16:25,2316,,2025-10-01T16:25:54.030798
1-SUN PRAIRIE VIA HIGH CROSSING,False,91,43.07210077154492,-89.40161035102584,1,1228547,39908,421,HALF_EMPTY,A,0,2025-10-01,57060,119A,1228547,20251001 16:25,2322,,2025-10-01T16:25:54.030798
1-SUN PRAIRIE VIA HIGH CROSSING,False,31,43.136122576266445,-89.29091234905536,1,1228530,82322,421,EMPTY,A,23,2025-10-01,55260,121A,1228530,20251001 16:25,2301,,2025-10-01T16:25:54.030799
JUNCTION VIA HIGH CROSSING,False,0,43.156825,-89.26686166666666,1,1228614,18,469,EMPTY,A,0,2025-10-01,59220,118A,1228614,20251001 16:25,2355,,2025-10-01T16:25:54.030800
JUNCTION VIA HIGH CROSSING,False,226,43.08093237989891,-89.37547299646862,1,1228596,48352,469,EMPTY,A,28,2025-10-01,57420,126A,1228596,20251001 16:25,2309,,2025-10-01T16:25:54.030800
JUNCTION VIA HIGH CROSSING,False,271,43.075394388340094,-89.44998663013618,1,1228613,69818,469,FULL,A,0,2025-10-01,55620,111A,1228613,20251001 16:25,2337,,2025-10-01T16:25:54.030801
MEMORIAL UNION,False,1,43.076208561937165,-89.4127020013484,1,1227943,4484,505854,HALF_EMPTY,80,9,2025-10-01,58860,7080,1227943,20251001 16:25,2203,,2025-10-01T16:25:57.315460
MEMORIAL UNION,False,253,43.07897590688724,-89.4293444012722,1,1227941,9769,505854,EMPTY,80,0,2025-10-01,58560,1380,1227941,20251001 16:25,135,,2025-10-01T16:25:57.315466
MEMORIAL UNION,False,89,43.07709000002861,-89.42879000171685,1,1227940,10923,505854,EMPTY,80,15,2025-10-01,58320,7280,1227940,20251001 16:25,2353,,2025-10-01T16:25:57.315466
MEMORIAL UNION,False,180,43.07515874443473,-89.41274,1,1227939,15370,505854,EMPTY,80,10,2025-10-01,58020,7580,1227939,20251001 16:25,2328,,2025-10-01T16:25:57.315467
MEMORIAL UNION,False,89,43.07096000001352,-89.40159166713009,1,1227938,21238,505854,EMPTY,80,0,2025-10-01,57780,1280,1227938,20251001 16:25,126,,2025-10-01T16:25:57.315468
MEMORIAL UNION,False,89,43.07096000002973,-89.40139832883155,1,1227937,21289,505854,EMPTY,80,0,2025-10-01,57480,7480,1227937,20251001 16:25,146,,2025-10-01T16:25:57.315469
MEMORIAL UNION,False,2,43.07134066346734,-89.39748878915938,1,1227936,22487,505854,EMPTY,80,15,2025-10-01,57240,7380,1227936,20251001 16:25,2307,,2025-10-01T16:25:57.315469
MEMORIAL UNION,False,272,43.07591333333333,-89.40033666666668,1,1227934,24890,505854,EMPTY,80,0,2025-10-01,56700,7180,1227934,20251001 16:25,2206,,2025-10-01T16:25:57.315470
MEMORIAL UNION VIA EAGLE HEIGHTS,False,273,43.075891666666664,-89.40015833333334,1,1227946,5,506364,EMPTY,80,0,2025-10-01,59400,1180,1227946,20251001 16:25,123,,2025-10-01T16:25:57.315470
1-JUNCTION,False,182,43.05750666666666,-89.52810666666667,1,1232597,51206,354,EMPTY,R,0,2025-10-01,56280,117E,1232597,20251001 16:25,2015,,2025-10-01T16:25:59.645944
CAPITOL SQUARE,False,95,43.07292554110036,-89.46126987288716,1,1232528,31155,382,EMPTY,R,34,2025-10-01,58200,113E,1232528,20251001 16:25,1907,,2025-10-01T16:25:59.645948
2-SOUTH RIDGE,False,288,43.0748666714901,-89.43867454659932,1,1232581,15040,478,HALF_EMPTY,R,20,2025-10-01,58080,181E,1232581,20251001 16:25,1911,,2025-10-01T16:25:59.645949
OWL CREEK,False,264,43.09838702512641,-89.31811803768129,1,1231995,50986,1239,EMPTY,L,0,2025-10-01,56220,112L,1231995,20251001 16:25,1903,,2025-10-01T16:26:01.995972
CHEROKEE,False,320,43.11387846955479,-89.32136518902625,1,1231980,44402,1265,EMPTY,L,42,2025-10-01,56220,111L,1231980,20251001 16:25,113,,2025-10-01T16:26:01.995976
U.W. HOSPITAL,False,267,43.07337042701375,-89.40035206049032,1,1229777,45436,331,HALF_EMPTY,C,0,2025-10-01,56640,112C,1229777,20251001 16:26,2011,,2025-10-01T16:26:04.381527
U.W. HOSPITAL,False,2,43.084054867150435,-89.32502395788558,1,1229811,16451,454,EMPTY,C,0,2025-10-01,58620,120C,1229811,20251001 16:26,2215,,2025-10-01T16:26:04.381532
U.W. HOSPITAL,False,224,43.084653883907045,-89.3623810574859,1,1229798,29518,454,EMPTY,C,0,2025-10-01,57720,114C,1229798,20251001 16:25,114,,2025-10-01T16:26:04.381533
2-BUCKEYE,False,71,43.07340161025848,-89.29069540511301,1,1229705,53483,506387,EMPTY,C,18,2025-10-01,56040,116C,1229705,20251001 16:25,101,,2025-10-01T16:26:04.381534
1-SPRECHER,False,78,43.07200605692842,-89.42815293430755,1,1229740,4930,506388,EMPTY,C,0,2025-10-01,58740,118C,1229740,20251001 16:25,1915,,2025-10-01T16:26:04.381534
1-SPRECHER,False,139,43.06972718773899,-89.39021474253032,1,1229726,15895,506388,FULL,C,15,2025-10-01,57840,117C,1229726,20251001 16:25,137,,2025-10-01T16:26:04.381535
1-SPRECHER,False,23,43.09064744047865,-89.35616260906575,1,1229691,29399,506388,HALF_EMPTY,C,9,2025-10-01,56940,111C,1229691,20251001 16:25,145,,2025-10-01T16:26:04.381536
1-SPRECHER,False,87,43.08560333333333,-89.26451833333334,1,1229739,56544,506388,EMPTY,C,0,2025-10-01,55140,111D,1229739,20251001 16:25,154,,2025-10-01T16:26:04.381536
CAPITOL SQUARE,False,339,43.03340271509995,-89.47688638202992,1,1230532,18692,506369,EMPTY,E,21,2025-10-01,58680,115E,1230532,20251001 16:25,155,,2025-10-01T16:26:06.727406
CAPITOL SQUARE,False,78,43.06769602006771,-89.40828652961366,1,1230521,52756,506369,EMPTY,E,15,2025-10-01,56880,112E,1230521,20251001 16:26,2004,,2025-10-01T16:26:06.727412
MCKEE,False,228,43.06899976474503,-89.45456173884558,1,1230562,24394,506370,HALF_EMPTY,E,9,2025-10-01,57360,113D,1230562,20251001 16:25,2010,,2025-10-01T16:26:06.727413
EAGLE HEIGHTS VIA U.W. CAMPUS,False,273,43.08621368853239,-89.43418301663905,1,1228513,30158,439,HALF_EMPTY,84,19,2025-10-01,57540,4284,1228513,20251001 16:26,984,,2025-10-01T16:26:09.070681
EAGLE HEIGHTS VIA U.W. CAMPUS,False,148,43.077904352170904,-89.42944593457872,1,1228514,10844,462,EMPTY,84,22,2025-10-01,58440,4184,1228514,20251001 16:25,983,,2025-10-01T16:26:09.070685
CAPITOL SQUARE VIA MIDDLETON,False,74,43.0983849,-89.52722,1,1230730,21635,506312,EMPTY,F,0,2025-10-01,58200,114A,1230730,20251001 16:26,2362,,2025-10-01T16:26:11.462494
CAPITOL SQUARE VIA MIDDLETON,False,110,43.07283504962524,-89.46639997520174,1,1230729,52885,506312,HALF_EMPTY,F,28,2025-10-01,56280,124A,1230729,20251001 16:26,2361,,2025-10-01T16:26:11.462499
JUNCTION VIA MIDDLETON,False,271,43.07476326641229,-89.38961419152024,1,1230766,1381,506314,EMPTY,F,0,2025-10-01,58800,117A,1230766,20251001 16:26,2314,,2025-10-01T16:26:11.462500
JUNCTION VIA MIDDLETON,False,300,43.084786859080005,-89.47801896485797,1,1230765,28794,506314,HALF_EMPTY,F,8,2025-10-01,57000,123A,1230765,20251001 16:26,2339,,2025-10-01T16:26:11.462500
