des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp
2-BUCKEYE,False,90,43.072038103405944,-89.40163289192355,1,1229708,12138,327,FULL,C,4,2025-11-05,66960,118C,1229708,20251105 18:51,113,,2025-11-05T18:51:58.407989
U.W. HOSPITAL,False,275,43.07345532422516,-89.29577446395979,1,1229780,6787,331,EMPTY,C,22,2025-11-05,67680,111D,1229780,20251105 18:51,130,,2025-11-05T18:51:58.407989
1-SPRECHER,False,197,43.07724017367035,-89.43402056219725,1,1229746,1955,349,EMPTY,C,23,2025-11-05,67860,119C,1229746,20251105 18:51,155,,2025-11-05T18:51:58.407989
1-SPRECHER,False,31,43.08264426463732,-89.3633343463324,1,1229742,24961,349,EMPTY,C,18,2025-11-05,66060,117C,1229742,20251105 18:51,2206,,2025-11-05T18:51:58.407989
U.W. HOSPITAL,False,220,43.08774627572763,-89.35877150536307,1,1229816,28043,454,EMPTY,C,20,2025-11-05,66960,120C,1229816,20251105 18:51,2005,,2025-11-05T18:51:58.407989
U.W. HOSPITAL,False,315,43.072907594966146,-89.39078186797796,1,1229813,40043,454,HALF_EMPTY,C,13,2025-11-05,66000,114C,1229813,20251105 18:51,2210,,2025-11-05T18:51:58.407989
U.W. HOSPITAL,False,346,43.074342931977924,-89.43362943386232,1,1229800,52362,454,EMPTY,C,0,2025-11-05,65040,112C,1229800,20251105 18:51,111,,2025-11-05T18:51:58.407989
JUNCTION,False,221,43.13990718309104,-89.29286925599209,1,1228599,13846,387,EMPTY,A,56,2025-11-05,67440,127A,1228599,20251105 18:51,2330,,2025-11-05T18:52:02.430244
JUNCTION,False,273,43.073401335550315,-89.40965327799749,1,1228643,57354,387,HALF_EMPTY,A,24,2025-11-05,65640,112A,1228643,20251105 18:51,2349,,2025-11-05T18:52:02.430244
JUNCTION,False,271,43.060598093922756,-89.52253518676248,1,1228644,92209,387,EMPTY,A,17,2025-11-05,63780,122A,1228644,20251105 18:51,2358,,2025-11-05T18:52:02.430244
2-AMERICAN CENTER,False,355,43.0678458980339,-89.46838635475808,1,1228581,19188,414,EMPTY,A,0,2025-11-05,67200,120A,1228581,20251105 18:51,2352,,2025-11-05T18:52:02.430244
