des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp
JUNCTION VIA HIGH CROSSING,False,240,43.10405909207057,-89.34238873138294,1,1228726,37084,372,EMPTY,A,0,2025-09-27,68100,221A,1228726,20250927 19:21,2334,,2025-09-27T19:21:50.183157
2-AMERICAN CENTER,False,137,43.0737470933074,-89.38502813382405,1,1228709,44918,414,EMPTY,A,24,2025-09-27,67560,216A,1228709,20250927 19:21,2338,,2025-09-27T19:21:50.183163
2-AMERICAN CENTER,False,269,43.153735592474284,-89.30787726152744,1,1228708,96996,414,EMPTY,A,35,2025-09-27,65760,218A,1228708,20250927 19:21,2320,,2025-09-27T19:21:50.183165
1-SUN PRAIRIE VIA HIGH CROSSING,False,357,43.07404914535657,-89.45675957082383,1,1228665,24413,421,EMPTY,A,0,2025-09-27,68460,217A,1228665,20250927 19:21,2323,,2025-09-27T19:21:50.183166
1-SUN PRAIRIE VIA HIGH CROSSING,False,40,43.104085,-89.342132,1,1228680,61539,421,EMPTY,A,9,2025-09-27,66660,215A,1228680,20250927 19:21,2350,,2025-09-27T19:21:50.183167
JUNCTION VIA HIGH CROSSING,False,9,43.156794999999995,-89.26688,1,1228743,5,469,EMPTY,A,0,2025-09-27,69960,214A,1228743,20250927 19:21,2330,,2025-09-27T19:21:50.183168
JUNCTION VIA HIGH CROSSING,False,269,43.060664477768334,-89.51212814996185,1,1228769,90950,469,EMPTY,A,16,2025-09-27,66360,213A,1228769,20250927 19:21,2327,,2025-09-27T19:21:50.183169
MEMORIAL UNION VIA EAGLE HEIGHTS,False,191,43.081202056586235,-89.42827224895224,1,1228076,24620,506364,EMPTY,80,21,2025-09-27,68400,6180,1228076,20250927 19:21,147,,2025-09-27T19:21:52.496027
SHEBOYGAN VIA MIDDLETON,False,37,43.07624,-89.53265,1,1230808,9391,506311,EMPTY,F,26,2025-09-27,69360,212F,1230808,20250927 19:21,120,,2025-09-27T19:21:54.828075
JUNCTION VIA MIDDLETON,False,226,43.10247570296556,-89.51186127591498,1,1230839,26859,506313,EMPTY,F,9,2025-09-27,68760,211F,1230839,20250927 19:21,1913,,2025-09-27T19:21:54.828081
MEMORIAL UNION VIA JOHNSON/WASHINGTON,False,154,43.071936546077765,-89.39747257225011,1,1228384,12266,444,EMPTY,81,17,2025-09-27,68700,6181,1228384,20250927 19:21,114,,2025-09-27T19:21:57.287396
FITCHBURG-CADDIS,False,114,43.13624340163695,-89.37776383211826,1,1229320,15003,1278,EMPTY,B,33,2025-09-27,69300,259B,1229320,20250927 19:21,2331,,2025-09-27T19:21:59.603478
FITCHBURG-CADDIS,False,180,43.06352358643114,-89.40086401107762,1,1229288,54465,1278,EMPTY,B,11,2025-09-27,67500,258B,1229288,20250927 19:21,2362,,2025-09-27T19:21:59.603484
