des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp,weather_temp,weather_precipitation,weather_wind_speed,weather_is_rainy,weather_is_snowy,weather_is_extreme,weather_condition,has_alert,alert_count,has_detour,has_event,has_weather_alert,has_construction_alert,is_event_day,has_construction
2-AIRPORT,False,117,43.02389633103171,-89.47095323993136,1,1230127,39718,506661,EMPTY,D,0,2025-11-06,63540,123D,1230127,20251106 18:01,147,,2025-11-06T18:01:11.723160,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-AIRPORT,False,49,43.06528,-89.4166,1,1230154,64281,506661,EMPTY,D,0,2025-11-06,61620,126D,1230154,20251106 18:01,1908,,2025-11-06T18:01:11.723160,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-AIRPORT,True,18,43.13739666666667,-89.34654833333335,1,1230152,107521,506661,EMPTY,D,0,2025-11-06,58020,121D,1230152,20251106 18:01,110,,2025-11-06T18:01:11.723160,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-EPIC CAMPUS,False,210,43.0265206881807,-89.46584960593954,1,1230218,67280,506672,EMPTY,D,28,2025-11-06,61560,125D,1230218,20251106 18:01,986,,2025-11-06T18:01:11.723160,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
JUNCTION,False,271,43.0556332684845,-89.52673381293997,1,1227608,33904,504,EMPTY,55,0,2025-11-06,63900,18775,1227608,20251106 18:01,021,,2025-11-06T18:01:14.023544,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
JUNCTION,False,214,43.113215872474306,-89.33053623042736,1,1228644,29967,387,EMPTY,A,4,2025-11-06,63780,122A,1228644,20251106 18:01,2304,,2025-11-06T18:01:16.323910,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
JUNCTION,False,282,43.073434344349785,-89.43336913573359,1,1228627,63794,387,FULL,A,0,2025-11-06,61980,120A,1228627,20251106 18:01,2341,,2025-11-06T18:01:16.323910,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-AMERICAN CENTER,False,90,43.075197735309985,-89.44822893427914,1,1228579,27153,414,EMPTY,A,39,2025-11-06,63600,117A,1228579,20251106 18:01,2337,,2025-11-06T18:01:16.323910,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-AMERICAN CENTER,False,45,43.12080686810239,-89.31844072255434,1,1228578,72597,414,EMPTY,A,22,2025-11-06,61620,127A,1228578,20251106 18:01,2349,,2025-11-06T18:01:16.323910,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-SUN PRAIRIE VIA HIGH CROSSING,False,89,43.060635413792646,-89.50432248528105,1,1228549,7679,421,EMPTY,A,26,2025-11-06,64500,118A,1228549,20251106 18:01,2361,,2025-11-06T18:01:16.323910,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-SUN PRAIRIE VIA HIGH CROSSING,False,90,43.07201997312981,-89.39769824674046,1,1228532,40966,421,FULL,A,34,2025-11-06,62580,126A,1228532,20251106 18:01,2359,,2025-11-06T18:01:16.323910,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-SUN PRAIRIE VIA HIGH CROSSING,False,53,43.13121830769209,-89.3032482829837,1,1228548,78193,421,EMPTY,A,0,2025-11-06,60720,111A,1228548,20251106 18:01,2307,,2025-11-06T18:01:16.323910,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
JUNCTION VIA HIGH CROSSING,False,196,43.160859164620234,-89.26908612340284,1,1228598,3459,469,EMPTY,A,41,2025-11-06,64680,113A,1228598,20251106 18:01,2347,,2025-11-06T18:01:16.323910,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
JUNCTION VIA HIGH CROSSING,False,271,43.07321760088371,-89.39722353487379,1,1228615,55597,469,EMPTY,A,19,2025-11-06,62820,119A,1228615,20251106 18:01,2344,,2025-11-06T18:01:16.323910,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
JUNCTION VIA HIGH CROSSING,False,266,43.06067555933821,-89.50751281592365,1,1228597,89693,469,EMPTY,A,0,2025-11-06,61020,121A,1228597,20251106 18:01,2339,,2025-11-06T18:01:16.323910,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
EPIC CAMPUS,False,207,43.03685155219623,-89.40521549083732,1,1227765,16912,1252,EMPTY,75,5,2025-11-06,63480,18375,1227765,20251106 18:01,2345,,2025-11-06T18:01:18.634137,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
CAPITOL SQUARE,False,242,42.99691666666666,-89.56376833333334,1,1227744,31,1274,EMPTY,75,0,2025-11-06,65100,18575,1227744,20251106 18:01,996,,2025-11-06T18:01:18.634137,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
CAPITOL SQUARE,False,88,43.015636242063806,-89.43232714575144,1,1227743,45401,1274,HALF_EMPTY,75,9,2025-11-06,63300,18275,1227743,20251106 18:01,111,,2025-11-06T18:01:18.634137,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
CAPITOL SQUARE,False,46,43.06635306414835,-89.39589635449293,1,1227742,68893,1274,HALF_EMPTY,75,5,2025-11-06,62400,18675,1227742,20251106 18:01,2314,,2025-11-06T18:01:18.634137,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
