des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp
JUNCTION,False,226,43.12561828552218,-89.31188189858317,1,1228639,21107,387,EMPTY,A,40,2025-09-26,58380,115A,1228639,20250926 16:23,2303,,2025-09-26T16:23:24.186214
JUNCTION,False,226,43.075198258772836,-89.38568935129425,1,1228636,50664,387,HALF_EMPTY,A,16,2025-09-26,56580,127A,1228636,20250926 16:23,2339,,2025-09-26T16:23:24.186227
JUNCTION,False,261,43.06057681781606,-89.51713310703086,1,1228633,90770,387,EMPTY,A,2,2025-09-26,54780,151A,1228633,20250926 16:23,2337,,2025-09-26T16:23:24.186230
2-AMERICAN CENTER,False,90,43.07520140601055,-89.44885224841755,1,1228576,26986,414,EMPTY,A,36,2025-09-26,57960,122A,1228576,20250926 16:23,2330,,2025-09-26T16:23:24.186232
2-AMERICAN CENTER,False,45,43.09155978114581,-89.36014731287375,1,1228575,54869,414,HALF_EMPTY,A,21,2025-09-26,56160,120A,1228575,20250926 16:23,2316,,2025-09-26T16:23:24.186233
1-SUN PRAIRIE VIA HIGH CROSSING,False,88,43.06036852675464,-89.52372766041634,1,1228531,2480,421,EMPTY,A,0,2025-09-26,58860,113A,1228531,20250926 16:23,2323,,2025-09-26T16:23:24.186235
1-SUN PRAIRIE VIA HIGH CROSSING,False,54,43.072259185664755,-89.39354953099627,1,1228547,42106,421,HALF_EMPTY,A,5,2025-09-26,57060,119A,1228547,20250926 16:23,2361,,2025-09-26T16:23:24.186237
1-SUN PRAIRIE VIA HIGH CROSSING,False,130,43.131183243885026,-89.30242451115599,1,1228530,78393,421,EMPTY,A,18,2025-09-26,55260,121A,1228530,20250926 16:23,2355,,2025-09-26T16:23:24.186238
JUNCTION VIA HIGH CROSSING,False,359,43.15685166666667,-89.26690500000001,1,1228614,23,469,EMPTY,A,0,2025-09-26,59220,118A,1228614,20250926 16:23,2341,,2025-09-26T16:23:24.186240
JUNCTION VIA HIGH CROSSING,False,224,43.09274401092781,-89.35877016042244,1,1228596,42181,469,HALF_EMPTY,A,20,2025-09-26,57420,126A,1228596,20250926 16:23,2362,,2025-09-26T16:23:24.186242
JUNCTION VIA HIGH CROSSING,False,265,43.07299413978421,-89.46338365828132,1,1228613,74225,469,HALF_EMPTY,A,15,2025-09-26,55620,111A,1228613,20250926 16:23,2327,,2025-09-26T16:23:24.186243
FITCHBURG,False,91,43.07207785361852,-89.40010401838575,1,1227729,10358,489,EMPTY,65,23,2025-09-26,58200,18265,1227729,20250926 16:23,148,,2025-09-26T16:23:26.491965
FITCHBURG,False,358,43.004941137094754,-89.42003090206227,1,1227728,53595,489,EMPTY,65,0,2025-09-26,56400,18165,1227728,20250926 16:23,988,,2025-09-26T16:23:26.491976
1-SPRECHER,False,78,43.05353513585956,-89.47004565586273,1,1230151,21341,505941,EMPTY,D,16,2025-09-26,58020,114D,1230151,20250926 16:23,2211,,2025-09-26T16:23:28.804017
1-SPRECHER,False,48,43.09177361472974,-89.36558616679895,1,1230108,56508,505941,HALF_EMPTY,D,26,2025-09-26,56220,112D,1230108,20250926 16:23,106,,2025-09-26T16:23:28.804029
1-SPRECHER,False,158,43.08574166666667,-89.26459500000001,1,1230149,92704,505941,EMPTY,D,0,2025-09-26,54540,115C,1230149,20250926 16:23,997,,2025-09-26T16:23:28.804031
1-JUNCTION,False,265,43.09852625949166,-89.31392135603089,1,1230189,20918,505944,EMPTY,D,16,2025-09-26,58380,114E,1230189,20250926 16:23,129,,2025-09-26T16:23:28.804033
1-JUNCTION,False,184,43.07226,-89.40409,1,1230215,49587,505944,HALF_EMPTY,D,0,2025-09-26,56580,113C,1230215,20250926 16:23,110,,2025-09-26T16:23:28.804036
1-JUNCTION,False,284,43.05086347505016,-89.51186212295391,1,1230188,86474,505944,EMPTY,D,12,2025-09-26,54780,115D,1230188,20250926 16:23,2004,,2025-09-26T16:23:28.804037
2-AIRPORT,False,36,43.000246387191126,-89.50054354083586,1,1230152,21877,506011,HALF_EMPTY,D,32,2025-09-26,58020,121D,1230152,20250926 16:23,120,,2025-09-26T16:23:28.804039
2-AIRPORT,False,88,43.07094,-89.409,1,1230125,67962,506011,HALF_EMPTY,D,37,2025-09-26,56220,124D,1230125,20250926 16:23,151,,2025-09-26T16:23:28.804041
2-AIRPORT,False,162,43.128814180419134,-89.35486566824929,1,1230150,103332,506011,EMPTY,D,15,2025-09-26,54480,125D,1230150,20250926 16:23,119,,2025-09-26T16:23:28.804043
2-AIRPORT,True,1,43.13741166666667,-89.34652499999999,1,1230124,108209,506011,EMPTY,D,0,2025-09-26,52740,122D,1230124,20250926 16:23,2210,,2025-09-26T16:23:28.804045
2-EPIC CAMPUS,False,226,43.08805121569817,-89.3728895229401,1,1230217,29082,506019,EMPTY,D,12,2025-09-26,57840,123D,1230217,20250926 16:23,995,,2025-09-26T16:23:28.804047
2-EPIC CAMPUS,False,216,43.035073356629326,-89.4572868218209,1,1230172,61385,506019,EMPTY,D,15,2025-09-26,56040,126D,1230172,20250926 16:23,1903,,2025-09-26T16:23:28.804049
2-EPIC CAMPUS,False,249,42.99058043806578,-89.53324369139833,1,1230214,98175,506019,EMPTY,D,0,2025-09-26,54240,181D,1230214,20250926 16:23,983,,2025-09-26T16:23:28.804051
BROOKS,False,358,43.067632408591315,-89.4090079245288,1,1232150,4879,506282,EMPTY,O,7,2025-09-26,58500,113G,1232150,20250926 16:23,135,,2025-09-26T16:23:31.121255
SOUTH TRANSFER,False,32,43.03913333333333,-89.39465833333334,1,1232164,30348,506283,EMPTY,O,0,2025-09-26,57000,123G,1232164,20250926 16:23,2015,,2025-09-26T16:23:31.121264
SOUTH TRANSFER,False,88,43.06060592802172,-89.50577054053589,1,1231426,798,350,HALF_EMPTY,H,16,2025-09-26,58680,116G,1231426,20250926 16:23,130,,2025-09-26T16:23:33.441997
SOUTH TRANSFER,False,23,43.032058263279154,-89.40844617921059,1,1231425,49864,350,EMPTY,H,4,2025-09-26,56880,112G,1231425,20250926 16:23,2205,,2025-09-26T16:23:33.442002
WEST TOWNE,False,242,43.033524187502714,-89.4562998991299,1,1231463,24585,400,EMPTY,H,3,2025-09-26,57900,121G,1231463,20250926 16:23,2007,,2025-09-26T16:23:33.442003
MONONA/DUTCH MILL,False,91,43.07200959106189,-89.39546537697235,1,1227546,24985,1289,EMPTY,38,0,2025-09-26,56820,11438,1227546,20250926 16:23,146,,2025-09-26T16:23:35.732695
JENIFER,False,90,43.07524629943426,-89.45133194312038,1,1227547,6295,1290,EMPTY,38,0,2025-09-26,58620,11338,1227547,20250926 16:23,2008,,2025-09-26T16:23:35.732703
WHITNEY,False,270,43.075121744960086,-89.40759984338011,1,1227574,14699,1294,HALF_EMPTY,38,0,2025-09-26,57840,11138,1227574,20250926 16:23,104,,2025-09-26T16:23:35.732705
WHITNEY,False,45,43.06906313671549,-89.33906066807886,1,1227575,21668,1301,EMPTY,38,19,2025-09-26,58020,11238,1227575,20250926 16:23,137,,2025-09-26T16:23:35.732706
EAGLE HEIGHTS VIA U.W. CAMPUS,False,351,43.084493493839624,-89.43359309378583,1,1228513,29388,439,HALF_EMPTY,84,15,2025-09-26,57540,4284,1228513,20250926 16:23,108,,2025-09-26T16:23:38.066792
EAGLE HEIGHTS VIA U.W. CAMPUS,False,91,43.07654733541183,-89.42402078306078,1,1228514,12605,462,EMPTY,84,16,2025-09-26,58440,4184,1228514,20250926 16:23,2206,,2025-09-26T16:23:38.066802
FITCHBURG-CADDIS,False,145,43.10485411509916,-89.35117693880592,1,1229125,30973,1278,EMPTY,B,15,2025-09-26,58020,159B,1229125,20250926 16:23,2338,,2025-09-26T16:23:40.374139
FITCHBURG-CADDIS,False,314,43.07837968419944,-89.37905228577232,1,1229154,44098,1278,EMPTY,B,26,2025-09-26,57120,158B,1229154,20250926 16:23,2315,,2025-09-26T16:23:40.374148
