des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp
CAPITOL SQUARE,False,89,43.0609169000504,-89.46445997750699,1,1230512,31255,506369,EMPTY,E,0,2025-10-02,24240,111E,1230512,20251002 07:04,153,,2025-10-02T07:04:26.573534
MCKEE,False,270,43.0680122002097,-89.42283170514047,1,1230560,12001,506370,EMPTY,E,26,2025-10-02,24960,117E,1230560,20251002 07:04,2013,,2025-10-02T07:04:26.573540
MCKEE,False,176,43.02181158394962,-89.50559787716166,1,1230543,54872,506370,EMPTY,E,26,2025-10-02,23160,113E,1230543,20251002 07:04,1908,,2025-10-02T07:04:26.573541
JUNCTION,False,50,43.0153844485697,-89.55322030588137,1,1227600,9046,504,EMPTY,55,0,2025-10-02,24900,13175,1227600,20251002 07:04,2328,,2025-10-02T07:04:29.017623
EPIC CAMPUS,False,181,43.04814280084026,-89.51786916696719,1,1227611,5673,512,EMPTY,55,30,2025-10-02,25020,13575,1227611,20251002 07:04,1910,,2025-10-02T07:04:29.017628
1-SPRECHER,False,36,43.067132642325014,-89.41367484501174,1,1230099,39842,506006,HALF_EMPTY,D,3,2025-10-02,23880,112D,1230099,20251002 07:04,116,,2025-10-02T07:04:31.335275
1-SPRECHER,False,95,43.0986938,-89.30549,1,1230098,74329,506006,EMPTY,D,26,2025-10-02,22320,115D,1230098,20251002 07:04,1911,,2025-10-02T07:04:31.335281
1-SPRECHER,True,159,43.085725000000004,-89.26459833333332,1,1230160,92704,506006,EMPTY,D,0,2025-10-02,20640,113D,1230160,20251002 07:04,2203,,2025-10-02T07:04:31.335283
1-JUNCTION,False,232,43.0982386746396,-89.35710565134306,1,1230196,33440,506009,EMPTY,D,21,2025-10-02,24000,111C,1230196,20251002 07:04,147,,2025-10-02T07:04:31.335284
1-JUNCTION,False,270,43.05375000005468,-89.46238002443803,1,1230179,69331,506009,EMPTY,D,28,2025-10-02,22380,111D,1230179,20251002 07:04,150,,2025-10-02T07:04:31.335286
