des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp,weather_temp,weather_precipitation,weather_wind_speed,weather_is_rainy,weather_is_snowy,weather_is_extreme,weather_condition,has_alert,alert_count,has_detour,has_event,has_weather_alert,has_construction_alert,is_event_day,has_construction
1-SUN PRAIRIE VIA HIGH CROSSING,False,45,43.09196040551813,-89.35958597742588,1,1228665,55079,421,EMPTY,A,1,2025-11-15,68460,217A,1228665,20251115 19:44,2325,,2025-11-15T19:44:16.656995,52.0,0.0,14.1,0,0,0,clear,0,0,0,0,0,0,0,0
JUNCTION VIA HIGH CROSSING,False,214,43.11320794989822,-89.330543691827,1,1228743,31492,469,EMPTY,A,11,2025-11-15,69960,214A,1228743,20251115 19:44,2362,,2025-11-15T19:44:16.656995,52.0,0.0,14.1,0,0,0,clear,0,0,0,0,0,0,0,0
JUNCTION VIA HIGH CROSSING,True,167,43.057939999999995,-89.52798499999999,1,1228769,96630,469,EMPTY,A,0,2025-11-15,66360,213A,1228769,20251115 19:44,2353,,2025-11-15T19:44:16.656995,52.0,0.0,14.1,0,0,0,clear,0,0,0,0,0,0,0,0
SHEBOYGAN VIA MIDDLETON,False,205,43.05781333333333,-89.52811500000001,1,1230809,19,347,EMPTY,F,0,2025-11-15,71160,211F,1230809,20251115 19:44,128,,2025-11-15T19:44:19.006440,52.0,0.0,14.1,0,0,0,clear,0,0,0,0,0,0,0,0
SHEBOYGAN VIA MIDDLETON,False,157,43.07293,-89.45671833333333,1,1230808,56164,347,EMPTY,F,9,2025-11-15,69360,212F,1230808,20251115 19:44,2013,,2025-11-15T19:44:19.006440,52.0,0.0,14.1,0,0,0,clear,0,0,0,0,0,0,0,0
JUNCTION VIA MIDDLETON,False,265,43.10412612333507,-89.4906036595557,1,1230840,17591,481,EMPTY,F,21,2025-11-15,70560,213F,1230840,20251115 19:44,2205,,2025-11-15T19:44:19.006440,52.0,0.0,14.1,0,0,0,clear,0,0,0,0,0,0,0,0
2-BUCKEYE,False,69,43.07228189349773,-89.42469986095064,1,1229846,5863,327,HALF_EMPTY,C,0,2025-11-15,70620,212C,1229846,20251115 19:44,139,,2025-11-15T19:44:21.294617,52.0,0.0,14.1,0,0,0,clear,0,0,0,0,0,0,0,0
1-SPRECHER,False,123,43.08947448478271,-89.32955599437845,1,1229830,36873,349,EMPTY,C,30,2025-11-15,68820,215C,1229830,20251115 19:44,152,,2025-11-15T19:44:21.294617,52.0,0.0,14.1,0,0,0,clear,0,0,0,0,0,0,0,0
U.W. HOSPITAL,False,268,43.07352136103373,-89.41395202796083,1,1229865,46426,508,HALF_EMPTY,C,15,2025-11-15,68760,211C,1229865,20251115 19:44,2204,,2025-11-15T19:44:21.294617,52.0,0.0,14.1,0,0,0,clear,0,0,0,0,0,0,0,0
U.W. HOSPITAL,False,1,43.08121065899816,-89.31614382472408,1,1229883,15647,515,EMPTY,C,25,2025-11-15,70380,213C,1229883,20251115 19:44,2015,,2025-11-15T19:44:21.294617,52.0,0.0,14.1,0,0,0,clear,0,0,0,0,0,0,0,0
FITCHBURG-CADDIS,False,54,43.133745,-89.373205,1,1229289,4,1278,EMPTY,B,0,2025-11-15,71100,260B,1229289,20251115 19:44,2339,,2025-11-15T19:44:23.595215,52.0,0.0,14.1,0,0,0,clear,0,0,0,0,0,0,0,0
FITCHBURG-CADDIS,False,332,43.07490341269811,-89.39148359090412,1,1229320,48207,1278,EMPTY,B,39,2025-11-15,69300,259B,1229320,20251115 19:44,2308,,2025-11-15T19:44:23.595215,52.0,0.0,14.1,0,0,0,clear,0,0,0,0,0,0,0,0
FITCHBURG-CADDIS,False,52,43.01941166666667,-89.42121833333334,1,1229288,76998,1278,EMPTY,B,0,2025-11-15,67500,258B,1229288,20251115 19:44,2345,,2025-11-15T19:44:23.595215,52.0,0.0,14.1,0,0,0,clear,0,0,0,0,0,0,0,0
NORTHPORT,False,17,43.06790420854064,-89.40075744166698,1,1229259,23557,1280,EMPTY,B,0,2025-11-15,69840,257B,1229259,20251115 19:44,2323,,2025-11-15T19:44:23.595215,52.0,0.0,14.1,0,0,0,clear,0,0,0,0,0,0,0,0
NORTHPORT,False,296,43.128239844277694,-89.35659069081515,1,1229258,55817,1280,EMPTY,B,30,2025-11-15,68520,255B,1229258,20251115 19:44,2338,,2025-11-15T19:44:23.595215,52.0,0.0,14.1,0,0,0,clear,0,0,0,0,0,0,0,0
