des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp
JUNCTION,False,165,43.15162804561273,-89.29889242310729,1,1228763,5061,387,EMPTY,A,0,2025-09-27,56460,213A,1228763,20250927 15:45,2327,,2025-09-27T15:45:22.324740
2-AMERICAN CENTER,False,359,43.057846,-89.528334,1,1228703,0,414,EMPTY,A,0,2025-09-27,56640,215A,1228703,20250927 15:45,2352,,2025-09-27T15:45:22.324748
1-SUN PRAIRIE VIA HIGH CROSSING,False,357,43.073887755478935,-89.45675095704986,1,1228677,24354,421,EMPTY,A,8,2025-09-27,55740,218A,1228677,20250927 15:45,2320,,2025-09-27T15:45:22.324750
JUNCTION,False,265,43.07335774842858,-89.39952712194977,1,1228760,54702,506325,HALF_EMPTY,A,0,2025-09-27,54660,211A,1228760,20250927 15:45,2342,,2025-09-27T15:45:22.324751
JUNCTION,False,89,43.05917000000478,-89.52828166713009,1,1228757,94465,506325,EMPTY,A,15,2025-09-27,52860,216A,1228757,20250927 15:45,2338,,2025-09-27T15:45:22.324752
2-AMERICAN CENTER,False,47,43.073473600997886,-89.39177871702057,1,1228702,42584,506326,HALF_EMPTY,A,0,2025-09-27,54840,214A,1228702,20250927 15:45,2330,,2025-09-27T15:45:22.324753
2-AMERICAN CENTER,False,244,43.14509476648414,-89.28330028623131,1,1228701,86529,506326,EMPTY,A,28,2025-09-27,53040,212A,1228701,20250927 15:45,2354,,2025-09-27T15:45:22.324755
1-SUN PRAIRIE VIA HIGH CROSSING,False,45,43.112878996817855,-89.33075232470927,1,1228661,66003,506327,HALF_EMPTY,A,0,2025-09-27,53940,221A,1228661,20250927 15:45,2334,,2025-09-27T15:45:22.324756
1-SUN PRAIRIE VIA HIGH CROSSING,True,10,43.15684666666666,-89.26692499999999,1,1228676,95479,506327,EMPTY,A,0,2025-09-27,52140,219A,1228676,20250927 15:45,2353,,2025-09-27T15:45:22.324757
JUNCTION VIA HIGH CROSSING,False,214,43.113194104407505,-89.33055908764305,1,1228740,31373,506331,HALF_EMPTY,A,15,2025-09-27,55560,220A,1228740,20250927 15:45,2303,,2025-09-27T15:45:22.324758
