des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp
1-SPRECHER,False,93,43.09377589066905,-89.34098524980548,1,1229818,33417,349,EMPTY,C,16,2025-09-27,25740,215C,1229818,20250927 07:36,2013,,2025-09-27T07:36:35.938458
U.W. HOSPITAL,False,42,43.07309136576285,-89.39107986921833,1,1229853,40101,508,EMPTY,C,1,2025-09-27,25680,211C,1229853,20250927 07:36,125,,2025-09-27T07:36:35.938462
U.W. HOSPITAL,False,268,43.07346706512402,-89.29462786356059,1,1229871,6483,515,EMPTY,C,15,2025-09-27,27180,213C,1229871,20250927 07:36,145,,2025-09-27T07:36:35.938463
FITCHBURG-CADDIS,False,110,43.128677195288276,-89.35842324033695,1,1229316,20822,506332,EMPTY,B,4,2025-09-27,26580,232B,1229316,20250927 07:36,2331,,2025-09-27T07:36:38.217937
FITCHBURG-CADDIS,False,180,43.072743985466815,-89.40069,1,1229266,51088,506332,EMPTY,B,17,2025-09-27,25680,236B,1229266,20250927 07:36,2308,,2025-09-27T07:36:38.217941
FITCHBURG-CADDIS,False,270,43.03861159984626,-89.40378057048895,1,1229317,67213,506332,EMPTY,B,5,2025-09-27,24780,233B,1229317,20250927 07:36,2359,,2025-09-27T07:36:38.217942
FITCHBURG-CADDIS,True,40,43.01957921874711,-89.42091292935575,1,1229265,76997,506332,EMPTY,B,0,2025-09-27,23880,235B,1229265,20250927 07:36,2347,,2025-09-27T07:36:38.217943
NORTHPORT,False,11,43.07199335978638,-89.40069091430978,1,1229261,24924,506333,HALF_EMPTY,B,3,2025-09-27,26460,231B,1229261,20250927 07:36,2304,,2025-09-27T07:36:38.217943
NORTHPORT,False,349,43.1045087255717,-89.35090933115575,1,1229205,45913,506333,EMPTY,B,36,2025-09-27,25080,234B,1229205,20250927 07:36,2312,,2025-09-27T07:36:38.217944
MEMORIAL UNION VIA EAGLE HEIGHTS,False,273,43.076608038685514,-89.42441127654003,1,1228062,8579,506353,EMPTY,80,18,2025-09-27,27000,2280,1228062,20250927 07:36,1908,,2025-09-27T07:36:40.503620
MCKEE,False,270,43.06777085055056,-89.4015708375519,1,1230593,7082,506334,EMPTY,E,0,2025-09-27,26760,211E,1230593,20250927 07:36,110,,2025-09-27T07:36:42.803265
