des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp
CAPITOL SQUARE,False,70,43.06802005184573,-89.4473586873122,1,1230530,38670,506369,EMPTY,E,0,2025-10-01,29700,116E,1230530,20251001 08:42,125,,2025-10-01T08:42:14.460664
MCKEE,False,356,43.072191202258836,-89.4285248190883,1,1230545,15112,506370,EMPTY,E,18,2025-10-01,30360,115E,1230545,20251001 08:42,155,,2025-10-01T08:42:14.460670
MCKEE,False,188,43.0160255,-89.51161,1,1230561,57925,506370,EMPTY,E,0,2025-10-01,28560,112E,1230561,20251001 08:42,2004,,2025-10-01T08:42:14.460672
JUNCTION,False,92,43.038300752656724,-89.51811811233426,1,1227604,25814,504,EMPTY,55,10,2025-10-01,30600,13275,1227604,20251001 08:42,118,,2025-10-01T08:42:16.891497
EPIC CAMPUS,False,246,42.99762847474843,-89.55903475669967,1,1227615,33318,512,FULL,55,30,2025-10-01,30420,13675,1227615,20251001 08:42,146,,2025-10-01T08:42:16.891501
1-SPRECHER,False,158,43.0578346,-89.5283356,1,1230101,0,506006,EMPTY,D,0,2025-10-01,31080,113D,1230101,20251001 08:42,2010,,2025-10-01T08:42:19.322269
1-SPRECHER,False,106,43.07190051621379,-89.39551261451109,1,1230135,45789,506006,EMPTY,D,0,2025-10-01,29280,111C,1230135,20251001 08:42,145,,2025-10-01T08:42:19.322273
1-SPRECHER,False,125,43.09887172480782,-89.33030959011937,1,1230100,67974,506006,EMPTY,D,26,2025-10-01,27480,111D,1230100,20251001 08:42,154,,2025-10-01T08:42:19.322274
1-JUNCTION,False,318,43.09511656322217,-89.26198955348322,1,1230201,5610,506009,EMPTY,D,24,2025-10-01,31140,114D,1230201,20251001 08:42,2207,,2025-10-01T08:42:19.322275
1-JUNCTION,False,228,43.077573292763,-89.38786921917958,1,1230181,44222,506009,HALF_EMPTY,D,18,2025-10-01,29160,112D,1230181,20251001 08:42,996,,2025-10-01T08:42:19.322275
1-JUNCTION,False,269,43.046399911543176,-89.49190962401516,1,1230199,79790,506009,EMPTY,D,33,2025-10-01,27360,115C,1230199,20251001 08:42,995,,2025-10-01T08:42:19.322276
2-AIRPORT,False,85,42.988071348810216,-89.54930541663673,1,1230138,7521,506338,EMPTY,D,28,2025-10-01,31020,122D,1230138,20251001 08:42,2201,,2025-10-01T08:42:19.322276
2-AIRPORT,False,63,43.03354054812696,-89.45592112171886,1,1230117,48110,506338,HALF_EMPTY,D,7,2025-10-01,29220,123D,1230117,20251001 08:42,100,,2025-10-01T08:42:19.322277
2-AIRPORT,False,0,43.09966630003036,-89.36406,1,1230136,86055,506338,EMPTY,D,31,2025-10-01,27420,126D,1230136,20251001 08:42,2013,,2025-10-01T08:42:19.322278
2-EPIC CAMPUS,False,182,43.131767828129036,-89.36346902974691,1,1230165,11749,506350,EMPTY,D,19,2025-10-01,30660,121D,1230165,20251001 08:42,131,,2025-10-01T08:42:19.322278
2-EPIC CAMPUS,False,231,43.06968979688529,-89.40976164120833,1,1230200,42403,506350,EMPTY,D,18,2025-10-01,28860,124D,1230200,20251001 08:42,159,,2025-10-01T08:42:19.322279
2-EPIC CAMPUS,False,181,43.010278919802886,-89.49901473072556,1,1230164,84374,506350,EMPTY,D,24,2025-10-01,27060,125D,1230164,20251001 08:42,986,,2025-10-01T08:42:19.322279
CAPITOL SQUARE VIA MIDDLETON,False,43,43.06498441320189,-89.52587185722503,1,1230715,3360,506312,EMPTY,F,30,2025-10-01,31200,112A,1230715,20251001 08:42,2313,,2025-10-01T08:42:21.742195
CAPITOL SQUARE VIA MIDDLETON,False,131,43.077074550975986,-89.46909312837305,1,1230714,50852,506312,HALF_EMPTY,F,3,2025-10-01,29340,114A,1230714,20251001 08:42,2362,,2025-10-01T08:42:21.742200
JUNCTION VIA MIDDLETON,False,276,43.07526557659445,-89.44354266436338,1,1230750,16111,506314,EMPTY,F,0,2025-10-01,30120,125A,1230750,20251001 08:42,2333,,2025-10-01T08:42:21.742200
JUNCTION VIA MIDDLETON,False,194,43.0745282741748,-89.52717665428692,1,1230749,69247,506314,EMPTY,F,0,2025-10-01,28320,123A,1230749,20251001 08:42,2339,,2025-10-01T08:42:21.742201
U.W. HOSPITAL,False,253,43.07325577020545,-89.3947706021452,1,1227725,45248,501,FULL,65,0,2025-10-01,29220,13265,1227725,20251001 08:42,144,,2025-10-01T08:42:24.211420
JUNCTION,False,64,43.153692085396166,-89.31573883974569,1,1228628,95,387,EMPTY,A,9,2025-10-01,31380,120A,1228628,20251001 08:42,2321,,2025-10-01T08:42:26.621507
JUNCTION,False,224,43.09083457163931,-89.36141289432311,1,1228624,41657,387,HALF_EMPTY,A,35,2025-10-01,29580,117A,1228624,20251001 08:42,2314,,2025-10-01T08:42:26.621512
JUNCTION,False,172,43.061365911145366,-89.47233654915404,1,1228620,78615,387,EMPTY,A,0,2025-10-01,27720,115A,1228620,20251001 08:42,2304,,2025-10-01T08:42:26.621514
2-AMERICAN CENTER,False,89,43.06063410746022,-89.50717994269075,1,1228561,6913,414,EMPTY,A,11,2025-10-01,31080,127A,1228561,20251001 08:42,2310,,2025-10-01T08:42:26.621515
2-AMERICAN CENTER,False,48,43.07360899448514,-89.38352478972391,1,1228560,45467,414,EMPTY,A,0,2025-10-01,29280,116A,1228560,20251001 08:42,2358,,2025-10-01T08:42:26.621516
2-AMERICAN CENTER,False,328,43.15247252089411,-89.29913989311395,1,1228559,94406,414,EMPTY,A,6,2025-10-01,27540,122A,1228559,20251001 08:42,2330,,2025-10-01T08:42:26.621517
1-SUN PRAIRIE VIA HIGH CROSSING,False,82,43.07302165786969,-89.45710642384641,1,1228523,23988,421,HALF_EMPTY,A,0,2025-10-01,30180,126A,1228523,20251001 08:42,2309,,2025-10-01T08:42:26.621518
