des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp
2-BUCKEYE,False,44,43.08354438520256,-89.362088484001,1,1229707,25426,327,EMPTY,C,16,2025-09-26,63300,111D,1229707,20250926 18:05,114,,2025-09-26T18:05:27.276346
U.W. HOSPITAL,False,209,43.09156247776478,-89.35569887311921,1,1229779,29001,331,EMPTY,C,8,2025-09-26,63960,119C,1229779,20250926 18:05,2207,,2025-09-26T18:05:27.276353
1-SPRECHER,False,90,43.072041771875085,-89.40211592798016,1,1229693,12008,349,HALF_EMPTY,C,17,2025-09-26,64200,116C,1229693,20250926 18:05,116,,2025-09-26T18:05:27.276354
1-SPRECHER,False,102,43.08433886643502,-89.28716126852791,1,1229741,49569,349,EMPTY,C,31,2025-09-26,62400,120C,1229741,20250926 18:05,998,,2025-09-26T18:05:27.276354
1-SPRECHER,False,52,43.08582,-89.26465666666667,1,1229727,56074,349,EMPTY,C,0,2025-09-26,61440,114C,1229727,20250926 18:05,123,,2025-09-26T18:05:27.276355
DEMPSEY,False,299,43.07875301248945,-89.43043731447855,1,1229728,677,445,EMPTY,C,11,2025-09-26,65100,111C,1229728,20250926 18:05,131,,2025-09-26T18:05:27.276356
U.W. HOSPITAL,False,163,43.08569727001207,-89.26462214759233,1,1229800,51,454,EMPTY,C,0,2025-09-26,65040,112C,1229800,20250926 18:05,122,,2025-09-26T18:05:27.276356
U.W. HOSPITAL,False,322,43.07309835395642,-89.39099990462319,1,1229762,40151,454,EMPTY,C,0,2025-09-26,63240,118C,1229762,20250926 18:05,1911,,2025-09-26T18:05:27.276357
U.W. HOSPITAL,False,267,43.0733209280731,-89.40173810983288,1,1229812,43225,454,EMPTY,C,17,2025-09-26,62340,117C,1229812,20250926 18:05,147,,2025-09-26T18:05:27.276357
EPIC CAMPUS,False,270,43.01580100138983,-89.49786043596627,1,1227765,46075,1252,EMPTY,75,15,2025-09-26,63480,18375,1227765,20250926 18:05,2340,,2025-09-26T18:05:29.583045
CAPITOL SQUARE,False,64,42.99686463163351,-89.56383546507556,1,1227744,7,1274,EMPTY,75,0,2025-09-26,65100,18575,1227744,20250926 18:05,1902,,2025-09-26T18:05:29.583050
CAPITOL SQUARE,False,29,43.046214288764304,-89.40303344601149,1,1227743,60540,1274,HALF_EMPTY,75,35,2025-09-26,63300,18275,1227743,20250926 18:05,1910,,2025-09-26T18:05:29.583051
