des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp,weather_temp,weather_precipitation,weather_wind_speed,weather_is_rainy,weather_is_snowy,weather_is_extreme,weather_condition,has_alert,alert_count,has_detour,has_event,has_weather_alert,has_construction_alert,is_event_day,has_construction
1-SPRECHER,False,49,43.093329309647075,-89.36328313276115,1,1230149,57302,506006,EMPTY,D,16,2025-11-06,54540,115C,1230149,20251106 15:53,145,,2025-11-06T15:54:02.226797,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-SPRECHER,False,152,43.08581000000001,-89.26464166666668,1,1230107,92704,506006,EMPTY,D,0,2025-11-06,52800,114E,1230107,20251106 15:53,1901,,2025-11-06T15:54:02.226797,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-JUNCTION,False,270,43.09896470005317,-89.29925163639172,1,1230215,17199,506009,EMPTY,D,26,2025-11-06,56580,113C,1230215,20251106 15:53,987,,2025-11-06T15:54:02.226797,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-JUNCTION,False,271,43.07338,-89.4000549,1,1230188,48133,506009,FULL,D,0,2025-11-06,54780,115D,1230188,20251106 15:53,2208,,2025-11-06T15:54:02.226797,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-JUNCTION,False,290,43.05074302917789,-89.51132430107633,1,1230213,86324,506009,FULL,D,26,2025-11-06,52980,114D,1230213,20251106 15:53,101,,2025-11-06T15:54:02.226797,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-AIRPORT,False,0,43.07179309329211,-89.4041,1,1230150,68929,506661,HALF_EMPTY,D,0,2025-11-06,54480,125D,1230150,20251106 15:53,986,,2025-11-06T15:54:02.226797,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-AIRPORT,False,91,43.13483192753201,-89.36128622424226,1,1230124,98788,506661,EMPTY,D,23,2025-11-06,52740,122D,1230124,20251106 15:53,142,,2025-11-06T15:54:02.226797,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-AIRPORT,False,6,43.13725833333333,-89.34656166666667,1,1230148,107508,506661,EMPTY,D,0,2025-11-06,50940,123D,1230148,20251106 15:54,147,,2025-11-06T15:54:02.226797,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-EPIC CAMPUS,False,154,43.09690580854588,-89.36381719783479,1,1230172,24570,506672,EMPTY,D,26,2025-11-06,56040,126D,1230172,20251106 15:53,1908,,2025-11-06T15:54:02.226797,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-BUCKEYE,False,86,43.072018978651684,-89.40357962600588,1,1229705,11618,327,FULL,C,0,2025-11-06,56040,116C,1229705,20251106 15:54,128,,2025-11-06T15:54:04.496104,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
U.W. HOSPITAL,False,315,43.076356129127035,-89.31913137547252,1,1229777,13369,331,EMPTY,C,26,2025-11-06,56640,112C,1229777,20251106 15:54,2005,,2025-11-06T15:54:04.496104,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
1-SPRECHER,False,85,43.07226383686332,-89.42526475931001,1,1229691,5711,349,HALF_EMPTY,C,0,2025-11-06,56940,111C,1229691,20251106 15:54,106,,2025-11-06T15:54:04.496104,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
1-SPRECHER,False,73,43.09243543427429,-89.35294492846468,1,1229739,30061,349,HALF_EMPTY,C,23,2025-11-06,55140,111D,1229739,20251106 15:54,123,,2025-11-06T15:54:04.496104,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
1-SPRECHER,False,39,43.085862666693046,-89.26619844560784,1,1229725,55465,349,EMPTY,C,18,2025-11-06,54360,120C,1229725,20251106 15:54,118,,2025-11-06T15:54:04.496104,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
1-SPRECHER,False,47,43.085715,-89.26459666666666,1,1229690,56074,349,EMPTY,C,0,2025-11-06,53460,114C,1229690,20251106 15:54,135,,2025-11-06T15:54:04.496104,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
U.W. HOSPITAL,False,232,43.077081065596744,-89.3733711850809,1,1229760,33911,454,EMPTY,C,16,2025-11-06,55920,119C,1229760,20251106 15:53,1915,,2025-11-06T15:54:04.496104,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
U.W. HOSPITAL,False,282,43.0733504435025,-89.39986171157439,1,1229810,42781,454,HALF_EMPTY,C,0,2025-11-06,55020,118C,1229810,20251106 15:54,2207,,2025-11-06T15:54:04.496104,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
MCKEE,False,215,43.075614249605394,-89.38508255882303,1,1230562,188,506494,EMPTY,E,1,2025-11-06,57360,113D,1230562,20251106 15:53,155,,2025-11-06T15:54:06.764598,54.0,0.0,13.9,0,0,0,partly cloudy,1,3,1,0,0,0,0,0
MCKEE,False,276,43.067987563956656,-89.42866026793014,1,1230552,13557,506494,HALF_EMPTY,E,0,2025-11-06,55560,115E,1230552,20251106 15:53,119,,2025-11-06T15:54:06.764598,54.0,0.0,13.9,0,0,0,partly cloudy,1,3,1,0,0,0,0,0
CAPITOL SQUARE,False,88,43.031639331773086,-89.49554252330945,1,1230521,13077,506589,EMPTY,E,26,2025-11-06,56880,112E,1230521,20251106 15:54,129,,2025-11-06T15:54:06.764598,54.0,0.0,13.9,0,0,0,partly cloudy,1,3,1,0,0,0,0,0
CAPITOL SQUARE,False,92,43.067734104010796,-89.4172161275898,1,1230537,50369,506589,FULL,E,6,2025-11-06,55140,116E,1230537,20251106 15:53,100,,2025-11-06T15:54:06.764598,54.0,0.0,13.9,0,0,0,partly cloudy,1,3,1,0,0,0,0,0
EAGLE HEIGHTS VIA U.W. CAMPUS,False,172,43.077358,-89.429111,1,1228512,11064,462,EMPTY,84,0,2025-11-06,56640,4184,1228512,20251106 15:53,985,,2025-11-06T15:54:09.088233,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
EAGLE HEIGHTS VIA U.W. CAMPUS,False,253,43.08398954545615,-89.43338069051482,1,1228511,29184,462,EMPTY,84,12,2025-11-06,55740,4284,1228511,20251106 15:54,995,,2025-11-06T15:54:09.088233,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
EAST TOWNE,False,4,43.043404918527074,-89.35416158210033,1,1231059,26056,373,EMPTY,G,13,2025-11-06,56100,115G,1231059,20251106 15:54,2206,,2025-11-06T15:54:11.348579,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
EAST TOWNE,False,258,43.12111273763339,-89.3007942359824,1,1231058,77230,373,EMPTY,G,0,2025-11-06,54300,117G,1231058,20251106 15:54,2204,,2025-11-06T15:54:11.348579,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
SOUTH TRANSFER,False,138,43.12845333333333,-89.30890833333333,1,1231096,19,506612,EMPTY,G,0,2025-11-06,57420,122G,1231096,20251106 15:54,1914,,2025-11-06T15:54:11.348579,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
SOUTH TRANSFER,False,257,43.06224788075828,-89.31482846373937,1,1231095,40299,506612,EMPTY,G,11,2025-11-06,55620,111G,1231095,20251106 15:54,158,,2025-11-06T15:54:11.348579,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
SOUTH TRANSFER,False,270,43.038520000208294,-89.39456015189162,1,1231094,87942,506612,EMPTY,G,18,2025-11-06,53820,121G,1231094,20251106 15:52,2013,,2025-11-06T15:54:11.348579,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
FITCHBURG-CADDIS,False,1,43.140502518046375,-89.39774661305192,1,1229154,8682,1278,EMPTY,B,24,2025-11-06,57120,158B,1229154,20251106 15:54,2338,,2025-11-06T15:54:13.582691,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
FITCHBURG-CADDIS,False,138,43.10049674193587,-89.34896267856509,1,1229124,32694,1278,EMPTY,B,0,2025-11-06,56220,157B,1229124,20251106 15:54,2327,,2025-11-06T15:54:13.582691,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
FITCHBURG-CADDIS,False,235,43.09195905120011,-89.35979204827925,1,1229153,36971,1278,HALF_EMPTY,B,0,2025-11-06,55320,156B,1229153,20251106 15:54,2352,,2025-11-06T15:54:13.582691,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
FITCHBURG-CADDIS,False,158,43.06255537175005,-89.4008473038308,1,1229123,54835,1278,HALF_EMPTY,B,11,2025-11-06,54420,153B,1229123,20251106 15:54,2353,,2025-11-06T15:54:13.582691,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
FITCHBURG-CADDIS,False,215,43.021626469661584,-89.41741210147983,1,1229152,74550,1278,EMPTY,B,11,2025-11-06,53520,155B,1229152,20251106 15:53,2305,,2025-11-06T15:54:13.582691,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
NORTHPORT,False,19,43.02695756737303,-89.41214527145252,1,1229092,4104,1280,EMPTY,B,16,2025-11-06,57000,152B,1229092,20251106 15:54,2301,,2025-11-06T15:54:13.582691,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
NORTHPORT,False,355,43.0673599038135,-89.4008525530979,1,1229059,23321,1280,EMPTY,B,1,2025-11-06,56100,154B,1229059,20251106 15:54,2340,,2025-11-06T15:54:13.582691,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
NORTHPORT,False,54,43.08230605828073,-89.3732234482053,1,1229091,34965,1280,EMPTY,B,18,2025-11-06,55200,151B,1229091,20251106 15:54,2309,,2025-11-06T15:54:13.582691,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
NORTHPORT,False,260,43.10688694955866,-89.35197744083796,1,1229058,46949,1280,HALF_EMPTY,B,5,2025-11-06,54300,150B,1229058,20251106 15:54,2342,,2025-11-06T15:54:13.582691,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-JUNCTION,False,262,43.07330647897151,-89.42499706936287,1,1232597,11312,354,HALF_EMPTY,R,39,2025-11-06,56280,117E,1232597,20251106 15:54,114,,2025-11-06T15:54:15.842584,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
CAPITOL SQUARE,False,126,43.07636820125161,-89.50099688337265,1,1232543,17967,363,EMPTY,R,25,2025-11-06,56460,111E,1232543,20251106 15:54,107,,2025-11-06T15:54:15.842584,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
2-SOUTH RIDGE,False,273,43.11305333333333,-89.47202833333334,1,1232580,52305,478,EMPTY,R,0,2025-11-06,54480,113E,1232580,20251106 15:54,1912,,2025-11-06T15:54:15.842584,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
SHERMAN,False,90,43.07513180057736,-89.41010622219154,1,1227450,20050,1288,HALF_EMPTY,28,12,2025-11-06,55980,11228,1227450,20251106 15:54,151,,2025-11-06T15:54:18.101685,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
WHITNEY VIA SHERMAN,False,314,43.08396457250745,-89.37875040803844,1,1227480,13203,1298,EMPTY,28,0,2025-11-06,56700,11328,1227480,20251106 15:54,2213,,2025-11-06T15:54:18.101685,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
WHITNEY VIA SHERMAN,False,267,43.075379352588584,-89.45654287867198,1,1227479,38822,1298,EMPTY,28,0,2025-11-06,54900,11128,1227479,20251106 15:54,1910,,2025-11-06T15:54:18.101685,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
JUNCTION,False,218,43.12354366470766,-89.3150125869137,1,1228636,22243,387,EMPTY,A,0,2025-11-06,56580,127A,1228636,20251106 15:54,2349,,2025-11-06T15:54:20.437867,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
JUNCTION,False,282,43.073433979571725,-89.4333667982516,1,1228633,63793,387,HALF_EMPTY,A,0,2025-11-06,54780,151A,1228633,20251106 15:54,2328,,2025-11-06T15:54:20.437867,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
JUNCTION,False,153,43.05794666666667,-89.527975,1,1228630,95108,387,EMPTY,A,0,2025-11-06,52980,122A,1228630,20251106 15:54,2304,,2025-11-06T15:54:20.437867,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-AMERICAN CENTER,False,88,43.075267,-89.451503,1,1228575,26275,414,EMPTY,A,0,2025-11-06,56160,120A,1228575,20251106 15:54,2341,,2025-11-06T15:54:20.437867,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-AMERICAN CENTER,False,32,43.10068996576036,-89.34842974680939,1,1228574,59473,414,EMPTY,A,0,2025-11-06,54360,125A,1228574,20251106 15:54,2324,,2025-11-06T15:54:20.437867,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-SUN PRAIRIE VIA HIGH CROSSING,False,99,43.05723383564697,-89.52768831748934,1,1228547,331,421,EMPTY,A,11,2025-11-06,57060,119A,1228547,20251106 15:54,2344,,2025-11-06T15:54:20.437867,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-SUN PRAIRIE VIA HIGH CROSSING,False,91,43.07473958259701,-89.38683118705242,1,1228530,44272,421,HALF_EMPTY,A,0,2025-11-06,55260,121A,1228530,20251106 15:54,2339,,2025-11-06T15:54:20.437867,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-SUN PRAIRIE VIA HIGH CROSSING,False,53,43.131191618008046,-89.30329811830248,1,1228546,78177,421,EMPTY,A,3,2025-11-06,53520,118A,1228546,20251106 15:54,2361,,2025-11-06T15:54:20.437867,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
JUNCTION VIA HIGH CROSSING,False,0,43.156816666666664,-89.26687833333332,1,1228596,13,469,EMPTY,A,0,2025-11-06,57420,126A,1228596,20251106 15:54,2359,,2025-11-06T15:54:20.437867,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
JUNCTION VIA HIGH CROSSING,False,232,43.10206479456242,-89.34719711759425,1,1228613,37612,469,HALF_EMPTY,A,35,2025-11-06,55620,111A,1228613,20251106 15:54,2307,,2025-11-06T15:54:20.437867,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
JUNCTION VIA HIGH CROSSING,False,291,43.073096030867895,-89.46728611269894,1,1228595,75300,469,HALF_EMPTY,A,0,2025-11-06,53880,113A,1228595,20251106 15:54,2347,,2025-11-06T15:54:20.437867,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
MONONA/DUTCH MILL,False,90,43.0752037913942,-89.4476891070175,1,1227546,7269,1289,EMPTY,38,30,2025-11-06,56820,11438,1227546,20251106 15:54,2203,,2025-11-06T15:54:22.702412,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
MONONA/DUTCH MILL,False,359,43.049007068219346,-89.31685080936019,1,1227544,75405,1289,EMPTY,38,24,2025-11-06,53280,11238,1227544,20251106 15:54,2006,,2025-11-06T15:54:22.702412,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
JENIFER,False,45,43.068717550637494,-89.38675139805422,1,1227545,28100,1290,EMPTY,38,0,2025-11-06,55080,11138,1227545,20251106 15:54,983,,2025-11-06T15:54:22.702412,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
WHITNEY,False,124,43.078185491653244,-89.43343061388897,1,1227573,68024,1301,EMPTY,38,13,2025-11-06,54300,11338,1227573,20251106 15:54,1903,,2025-11-06T15:54:22.702412,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
MEMORIAL UNION,False,270,43.075940000105575,-89.40394500257618,1,1227936,1419,505854,HALF_EMPTY,80,0,2025-11-06,57240,7380,1227936,20251106 15:54,2320,,2025-11-06T15:54:25.013258,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
MEMORIAL UNION,False,270,43.075140000060756,-89.41009334071245,1,1227935,3392,505854,FULL,80,7,2025-11-06,56940,1180,1227935,20251106 15:54,102,,2025-11-06T15:54:25.013258,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
MEMORIAL UNION,False,273,43.0788817139308,-89.42570010566932,1,1227934,8790,505854,EMPTY,80,20,2025-11-06,56700,7180,1227934,20251106 15:54,153,,2025-11-06T15:54:25.013258,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
MEMORIAL UNION,False,89,43.07647710026733,-89.41976999737945,1,1227933,13065,505854,EMPTY,80,0,2025-11-06,56400,7080,1227933,20251106 15:54,991,,2025-11-06T15:54:25.013258,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
MEMORIAL UNION,False,198,43.07555042135194,-89.41276935353582,1,1227932,15221,505854,HALF_EMPTY,80,13,2025-11-06,56160,1380,1227932,20251106 15:54,115,,2025-11-06T15:54:25.013258,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
MEMORIAL UNION,False,196,43.07387347952358,-89.40630689228837,1,1227931,17537,505854,FULL,80,0,2025-11-06,55860,7280,1227931,20251106 15:54,2315,,2025-11-06T15:54:25.013258,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
MEMORIAL UNION,False,1,43.07442245103101,-89.39737896486861,1,1227930,23569,505854,EMPTY,80,15,2025-11-06,55620,7580,1227930,20251106 15:54,2356,,2025-11-06T15:54:25.013258,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
MEMORIAL UNION,False,273,43.075888333333324,-89.40038000000001,1,1227929,24890,505854,EMPTY,80,0,2025-11-06,55320,1280,1227929,20251106 15:54,124,,2025-11-06T15:54:25.013258,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
MEMORIAL UNION,False,272,43.07588666666667,-89.40017833333334,1,1227928,24890,505854,EMPTY,80,0,2025-11-06,55080,7480,1227928,20251106 15:54,131,,2025-11-06T15:54:25.013258,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
OWL CREEK,False,95,43.11057762191804,-89.34831685117852,1,1231995,23668,1239,EMPTY,L,32,2025-11-06,56220,112L,1231995,20251106 15:54,1913,,2025-11-06T15:54:27.260320,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
CHEROKEE,False,264,43.06200833554924,-89.32435449525484,1,1231980,21027,1265,EMPTY,L,8,2025-11-06,56220,111L,1231980,20251106 15:54,2011,,2025-11-06T15:54:27.260320,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
CAPITOL SQUARE VIA MIDDLETON,False,3,43.0965545798524,-89.52350183227826,1,1230729,20286,433,EMPTY,F,0,2025-11-06,56280,124A,1230729,20251106 15:54,2362,,2025-11-06T15:54:29.527769,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
CAPITOL SQUARE VIA MIDDLETON,False,89,43.075253015128624,-89.45584329956505,1,1230728,57347,433,EMPTY,F,30,2025-11-06,54540,117A,1230728,20251106 15:54,2337,,2025-11-06T15:54:29.528794,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
JUNCTION VIA MIDDLETON,False,270,43.07333935188761,-89.40561627942644,1,1230765,5861,486,EMPTY,F,0,2025-11-06,57000,123A,1230765,20251106 15:54,2351,,2025-11-06T15:54:29.528794,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
JUNCTION VIA MIDDLETON,False,272,43.111517599775574,-89.50930820519501,1,1230764,44088,486,EMPTY,F,9,2025-11-06,55200,112A,1230764,20251106 15:54,2325,,2025-11-06T15:54:29.528794,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
BROOKS,False,339,43.0700068771079,-89.40899344973917,1,1232149,5747,506539,EMPTY,O,0,2025-11-06,56700,118G,1232149,20251106 15:54,2004,,2025-11-06T15:54:31.787711,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
SOUTH TRANSFER,False,177,43.07123590995134,-89.40408908419732,1,1232164,2054,506540,EMPTY,O,15,2025-11-06,57000,123G,1232164,20251106 15:54,125,,2025-11-06T15:54:31.787711,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
