des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp
1-SUN PRAIRIE VIA HIGH CROSSING,False,136,43.119630288473914,-89.3223868542879,1,1228774,71273,506161,EMPTY,A,23,2025-09-28,25620,314A,1228774,20250928 07:48,2315,,2025-09-28T07:48:57.660025
2-AMERICAN CENTER VIA HIGH CROSSING,False,89,43.06073760032368,-89.48484158539055,1,1228790,12855,506162,EMPTY,A,39,2025-09-28,27420,315A,1228790,20250928 07:48,2320,,2025-09-28T07:48:57.660029
JUNCTION VIA HIGH CROSSING,False,210,43.10061789420826,-89.34865102158788,1,1228828,38119,506168,HALF_EMPTY,A,0,2025-09-28,26760,313A,1228828,20250928 07:48,2303,,2025-09-28T07:48:57.660030
JUNCTION VIA HIGH CROSSING,False,265,43.060674864669686,-89.50753759905781,1,1228811,90918,506367,EMPTY,A,0,2025-09-28,24900,311A,1228811,20250928 07:48,2305,,2025-09-28T07:48:57.660031
MEMORIAL UNION VIA EAGLE HEIGHTS,False,125,43.08450187051224,-89.42919501040785,1,1228120,23371,506364,EMPTY,80,24,2025-09-28,27000,2180,1228120,20250928 07:48,153,,2025-09-28T07:49:00.123987
SHEBOYGAN VIA MIDDLETON,False,23,43.06649,-89.52426,1,1230849,4028,506311,EMPTY,F,28,2025-09-28,28020,311F,1230849,20250928 07:48,2007,,2025-09-28T07:49:02.573997
JUNCTION VIA MIDDLETON,False,291,43.104935298743946,-89.49505137045273,1,1230880,18708,506313,EMPTY,F,30,2025-09-28,27360,313F,1230880,20250928 07:48,119,,2025-09-28T07:49:02.574001
FITCHBURG-CADDIS,False,277,43.13380964729249,-89.39523659633525,1,1229392,5879,506170,EMPTY,B,24,2025-09-28,27900,334B,1229392,20250928 07:48,2316,,2025-09-28T07:49:05.007886
FITCHBURG-CADDIS,False,192,43.07225690539422,-89.40078678010923,1,1229391,51641,506170,EMPTY,B,0,2025-09-28,26100,332B,1229391,20250928 07:48,2327,,2025-09-28T07:49:05.007891
FITCHBURG-CADDIS,False,52,43.019420000000004,-89.42122833333333,1,1229390,77364,506170,EMPTY,B,0,2025-09-28,24300,333B,1229390,20250928 07:48,2317,,2025-09-28T07:49:05.007891
NORTHPORT,False,48,43.073099650834095,-89.386344498729,1,1229354,29610,506366,EMPTY,B,0,2025-09-28,26880,331B,1229354,20250928 07:48,2339,,2025-09-28T07:49:05.007892
CAPITOL SQUARE,False,89,43.067783400063064,-89.4212349870408,1,1230610,49300,506369,EMPTY,E,23,2025-09-28,26400,312E,1230610,20250928 07:49,120,,2025-09-28T07:49:07.471765
MCKEE,False,213,43.06321670448349,-89.45830104592338,1,1230627,27194,506370,EMPTY,E,28,2025-09-28,26760,311E,1230627,20250928 07:48,995,,2025-09-28T07:49:07.471769
1-SPRECHER,False,160,43.10045790147595,-89.34904766866725,1,1230300,63128,506006,EMPTY,D,0,2025-09-28,25620,311D,1230300,20250928 07:49,2009,,2025-09-28T07:49:09.903427
1-JUNCTION,False,226,43.092778585665734,-89.36454145948669,1,1230353,36183,506009,EMPTY,D,0,2025-09-28,26880,312D,1230353,20250928 07:49,117,,2025-09-28T07:49:09.903433
1-JUNCTION,False,279,43.05752166666666,-89.52811000000001,1,1230352,92408,506009,EMPTY,D,0,2025-09-28,23280,313D,1230352,20250928 07:48,154,,2025-09-28T07:49:09.903434
2-AIRPORT,False,53,43.03373213360794,-89.45541716202437,1,1230317,42095,506340,EMPTY,D,7,2025-09-28,26700,322D,1230317,20250928 07:48,2212,,2025-09-28T07:49:09.903436
2-AIRPORT,True,2,43.13746,-89.34652,1,1230316,102033,506340,EMPTY,D,0,2025-09-28,23160,323D,1230316,20250928 07:49,2214,,2025-09-28T07:49:09.903437
2-VERONA,False,215,43.02705586973424,-89.46530221995613,1,1230336,66279,506346,EMPTY,D,31,2025-09-28,25380,321D,1230336,20250928 07:48,2011,,2025-09-28T07:49:09.903438
2-BUCKEYE,False,86,43.07202715203412,-89.40339765230499,1,1229904,11666,327,EMPTY,C,15,2025-09-28,27540,312C,1229904,20250928 07:48,145,,2025-09-28T07:49:12.298822
1-SPRECHER,False,87,43.085725000000004,-89.2646,1,1229888,56074,349,EMPTY,C,0,2025-09-28,25740,315C,1229888,20250928 07:48,106,,2025-09-28T07:49:12.298826
U.W. HOSPITAL,False,224,43.08467695336016,-89.36234985813752,1,1229941,32086,515,EMPTY,C,11,2025-09-28,27180,313C,1229941,20250928 07:49,1907,,2025-09-28T07:49:12.298827
