des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp,weather_temp,weather_precipitation,weather_wind_speed,weather_is_rainy,weather_is_snowy,weather_is_extreme,weather_condition,has_alert,alert_count,has_detour,has_event,has_weather_alert,has_construction_alert,is_event_day,has_construction
U.W. HOSPITAL VIA EAGLE HEIGHTS,False,1,43.07627333333333,-89.41267500000001,1,1227974,4507,369,HALF_EMPTY,80,2,2025-11-06,62160,7380,1227974,20251106 17:27,2320,,2025-11-06T17:27:30.843367,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
MEMORIAL UNION VIA EAGLE HEIGHTS,False,270,43.07513000032289,-89.40895001272456,1,1227952,3087,506364,FULL,80,17,2025-11-06,62640,1180,1227952,20251106 17:27,102,,2025-11-06T17:27:30.843367,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
MEMORIAL UNION VIA EAGLE HEIGHTS,False,282,43.08623203686674,-89.43657289221579,1,1227951,15204,506364,EMPTY,80,33,2025-11-06,61680,4284,1227951,20251106 17:27,995,,2025-11-06T17:27:30.843367,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
MEMORIAL UNION VIA EAGLE HEIGHTS,False,120,43.076888431079794,-89.42651711313302,1,1227950,27539,506364,EMPTY,80,22,2025-11-06,61200,1380,1227950,20251106 17:27,115,,2025-11-06T17:27:30.843367,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
MEMORIAL UNION VIA EAGLE HEIGHTS,False,270,43.07335327917856,-89.40791369168554,1,1227949,34648,506364,FULL,80,24,2025-11-06,60780,7580,1227949,20251106 17:27,2356,,2025-11-06T17:27:30.843367,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
MEMORIAL UNION VIA EAGLE HEIGHTS,False,34,43.07299392238405,-89.39736546896759,1,1227947,39437,506364,EMPTY,80,0,2025-11-06,59940,7480,1227947,20251106 17:27,131,,2025-11-06T17:27:30.843367,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
MEMORIAL UNION VIA EAGLE HEIGHTS,False,270,43.07589666666666,-89.40037333333333,1,1227948,41229,506364,EMPTY,80,0,2025-11-06,60360,1280,1227948,20251106 17:27,124,,2025-11-06T17:27:30.843367,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
CAPITOL SQUARE VIA MIDDLETON,False,257,43.07496707184543,-89.53166180591965,1,1230732,8683,433,EMPTY,F,16,2025-11-06,62100,123A,1230732,20251106 17:27,2351,,2025-11-06T17:27:33.149838,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
CAPITOL SQUARE VIA MIDDLETON,False,96,43.07510859184423,-89.44047263729033,1,1230731,61469,433,HALF_EMPTY,F,31,2025-11-06,60120,151A,1230731,20251106 17:27,2328,,2025-11-06T17:27:33.149838,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
JUNCTION VIA MIDDLETON,False,265,43.07335752592387,-89.39950232161549,1,1230768,4288,486,EMPTY,F,0,2025-11-06,62400,114A,1230768,20251106 17:27,2306,,2025-11-06T17:27:33.149838,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
