des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp
JUNCTION,False,226,43.08941711794063,-89.36341815174966,1,1228628,42405,387,EMPTY,A,32,2025-09-26,31380,120A,1228628,20250926 09:08,2316,,2025-09-26T09:08:19.673230
JUNCTION,False,221,43.064759010279495,-89.47106751180509,1,1228624,77276,387,EMPTY,A,32,2025-09-26,29580,117A,1228624,20250926 09:08,2350,,2025-09-26T09:08:19.673236
2-AMERICAN CENTER,False,172,43.05740833333333,-89.52797333333335,1,1228562,240,414,EMPTY,A,0,2025-09-26,32940,123A,1228562,20250926 09:08,2354,,2025-09-26T09:08:19.673237
2-AMERICAN CENTER,False,90,43.07201363032495,-89.3958680619174,1,1228561,41457,414,EMPTY,A,25,2025-09-26,31080,127A,1228561,20250926 09:08,2339,,2025-09-26T09:08:19.673239
2-AMERICAN CENTER,False,140,43.14635758967522,-89.28295135691829,1,1228560,86099,414,EMPTY,A,27,2025-09-26,29280,116A,1228560,20250926 09:08,2310,,2025-09-26T09:08:19.673240
1-SUN PRAIRIE VIA HIGH CROSSING,False,357,43.07349468784878,-89.45672997806547,1,1228540,24212,421,HALF_EMPTY,A,0,2025-09-26,31980,118A,1228540,20250926 09:08,2341,,2025-09-26T09:08:19.673241
1-SUN PRAIRIE VIA HIGH CROSSING,False,45,43.096471911589006,-89.35356954653632,1,1228523,57390,421,EMPTY,A,6,2025-09-26,30180,126A,1228523,20250926 09:08,2362,,2025-09-26T09:08:19.673242
1-SUN PRAIRIE VIA HIGH CROSSING,False,49,43.15951956967856,-89.26907542721516,1,1228539,92948,421,EMPTY,A,46,2025-09-26,28380,111A,1228539,20250926 09:08,2327,,2025-09-26T09:08:19.673243
JUNCTION VIA HIGH CROSSING,False,312,43.13150614396574,-89.30265527797641,1,1228589,19261,469,EMPTY,A,0,2025-09-26,32280,113A,1228589,20250926 09:08,2323,,2025-09-26T09:08:19.673244
JUNCTION VIA HIGH CROSSING,False,227,43.07371536820115,-89.39325816598156,1,1228606,54462,469,HALF_EMPTY,A,15,2025-09-26,30480,119A,1228606,20250926 09:08,2361,,2025-09-26T09:08:19.673245
JUNCTION VIA HIGH CROSSING,False,232,43.05828220168706,-89.527917764635,1,1228588,96574,469,EMPTY,A,10,2025-09-26,28680,121A,1228588,20250926 09:08,2355,,2025-09-26T09:08:19.673246
1-SPRECHER,False,158,43.0578346,-89.5283356,1,1230137,270,505941,EMPTY,D,0,2025-09-26,32880,115C,1230137,20250926 09:08,997,,2025-09-26T09:08:21.953635
1-SPRECHER,False,49,43.066292647445636,-89.41493588514062,1,1230101,39385,505941,HALF_EMPTY,D,22,2025-09-26,31080,113D,1230101,20250926 09:08,2010,,2025-09-26T09:08:21.953640
1-SPRECHER,False,91,43.098897108659834,-89.29363238620398,1,1230135,77359,505941,EMPTY,D,25,2025-09-26,29280,111C,1230135,20250926 09:08,131,,2025-09-26T09:08:21.953641
1-JUNCTION,False,218,43.08503265274859,-89.37726572277995,1,1230201,40523,505944,HALF_EMPTY,D,16,2025-09-26,31140,114D,1230201,20250926 09:08,2211,,2025-09-26T09:08:21.953642
1-JUNCTION,False,266,43.053801430684985,-89.4649328748403,1,1230181,70013,505944,EMPTY,D,0,2025-09-26,29160,112D,1230181,20250926 09:08,106,,2025-09-26T09:08:21.953642
2-AIRPORT,False,50,43.03903,-89.45013,1,1230138,50956,506011,EMPTY,D,0,2025-09-26,31020,122D,1230138,20250926 09:08,2210,,2025-09-26T09:08:21.953643
2-AIRPORT,False,44,43.081305096581566,-89.38063980951948,1,1230117,77358,506011,EMPTY,D,23,2025-09-26,29220,123D,1230117,20250926 09:08,995,,2025-09-26T09:08:21.953644
2-EPIC CAMPUS,False,271,43.128833382431736,-89.35087950181062,1,1230202,5187,506019,EMPTY,D,23,2025-09-26,32640,126D,1230202,20250926 09:08,1903,,2025-09-26T09:08:21.953644
2-EPIC CAMPUS,False,227,43.06701869219435,-89.4140481921873,1,1230165,43905,506019,EMPTY,D,24,2025-09-26,30660,121D,1230165,20250926 09:08,120,,2025-09-26T09:08:21.953645
2-EPIC CAMPUS,False,270,43.0157800001539,-89.49330358629314,1,1230200,80854,506019,EMPTY,D,31,2025-09-26,28860,124D,1230200,20250926 09:08,151,,2025-09-26T09:08:21.953646
2-EPIC CAMPUS,True,215,42.99690833333334,-89.56374833333332,1,1230164,110211,506019,EMPTY,D,0,2025-09-26,27060,125D,1230164,20250926 09:08,119,,2025-09-26T09:08:21.953647
ERIN,False,271,43.073320364073325,-89.40366771198039,1,1232176,670,505843,EMPTY,O,15,2025-09-26,32700,116G,1232176,20250926 09:08,130,,2025-09-26T09:08:24.274163
SOUTH TRANSFER,False,218,43.04500777937975,-89.37635097283501,1,1232157,19277,506283,EMPTY,O,30,2025-09-26,31800,123G,1232157,20250926 09:08,2015,,2025-09-26T09:08:24.274168
