des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp
1-SUN PRAIRIE VIA HIGH CROSSING,False,92,43.07522559504456,-89.44288015882364,1,1228778,28478,506161,HALF_EMPTY,A,15,2025-09-28,39600,311A,1228778,20250928 11:19,2305,,2025-09-28T11:19:58.239932
1-SUN PRAIRIE VIA HIGH CROSSING,True,13,43.15685,-89.26690666666667,1,1228777,95620,506161,EMPTY,A,0,2025-09-28,36120,314A,1228777,20250928 11:19,2315,,2025-09-28T11:19:58.239936
2-AMERICAN CENTER VIA HIGH CROSSING,False,1,43.115746322327446,-89.330626115071,1,1228793,67220,506162,EMPTY,A,37,2025-09-28,37860,315A,1228793,20250928 11:19,2320,,2025-09-28T11:19:58.239937
JUNCTION VIA HIGH CROSSING,False,270,43.06090550035441,-89.4769167546953,1,1228831,81770,506168,EMPTY,A,30,2025-09-28,37620,316A,1228831,20250928 11:19,2323,,2025-09-28T11:19:58.239938
JUNCTION VIA HIGH CROSSING,False,307,43.13153,-89.30266,1,1228815,20159,506367,EMPTY,A,0,2025-09-28,39360,312A,1228815,20250928 11:19,2308,,2025-09-28T11:19:58.239938
JUNCTION VIA HIGH CROSSING,True,163,43.05771500000001,-89.527945,1,1228814,97988,506367,EMPTY,A,0,2025-09-28,35760,313A,1228814,20250928 11:19,2303,,2025-09-28T11:19:58.239939
EAST TOWNE,False,73,43.03192017264112,-89.38370424545771,1,1231197,12891,373,EMPTY,G,20,2025-09-28,40200,315G,1231197,20250928 11:19,2013,,2025-09-28T11:20:00.510944
EAST TOWNE,False,90,43.10670008320358,-89.30771805599181,1,1231196,68142,373,EMPTY,G,28,2025-09-28,38400,319G,1231196,20250928 11:19,151,,2025-09-28T11:20:00.510949
SOUTH TRANSFER,False,226,43.07700176258561,-89.32001925148414,1,1231233,33784,505531,EMPTY,G,12,2025-09-28,39420,311G,1231233,20250928 11:19,138,,2025-09-28T11:20:00.510950
SOUTH TRANSFER,False,302,43.03904166666666,-89.39475666666667,1,1231232,88193,505531,HALF_EMPTY,G,0,2025-09-28,37620,316G,1231232,20250928 11:19,1913,,2025-09-28T11:20:00.510951
U.W. HOSPITAL,False,181,43.08112761741633,-89.5022939975211,1,1232685,17800,499,EMPTY,R,26,2025-09-28,40020,316C,1232685,20250928 11:19,130,,2025-09-28T11:20:02.782545
1-JUNCTION,False,359,43.057836,-89.528334,1,1232733,40204,528,EMPTY,R,15,2025-09-28,39240,311C,1232733,20250928 11:19,110,,2025-09-28T11:20:02.782550
MEMORIAL UNION VIA EAGLE HEIGHTS,False,91,43.0709343,-89.3992844,1,1228124,38223,506364,FULL,80,0,2025-09-28,38400,2180,1228124,20250928 11:19,153,,2025-09-28T11:20:05.057587
EAST TOWNE VIA HAYES,False,140,43.12849500000001,-89.30890833333333,1,1232421,17470,431,EMPTY,P,0,2025-09-28,40080,313G,1232421,20250928 11:20,148,,2025-09-28T11:20:07.347341
SHEBOYGAN VIA MIDDLETON,False,350,43.07215467872559,-89.52508194123143,1,1230856,6172,506311,EMPTY,F,0,2025-09-28,40560,313F,1230856,20250928 11:20,119,,2025-09-28T11:20:09.613445
JUNCTION VIA MIDDLETON,False,271,43.11152927474656,-89.50967511534408,1,1230887,23452,506313,EMPTY,F,16,2025-09-28,39960,312F,1230887,20250928 11:20,136,,2025-09-28T11:20:09.613450
SOUTH TRANSFER,False,86,43.030826132701186,-89.41400330057812,1,1231558,48299,350,EMPTY,H,18,2025-09-28,38880,312G,1231558,20250928 11:20,132,,2025-09-28T11:20:11.887080
WEST TOWNE,False,272,43.03482881806566,-89.42824775395006,1,1231594,16682,400,EMPTY,H,24,2025-09-28,40020,317G,1231594,20250928 11:20,2213,,2025-09-28T11:20:11.887085
OWL CREEK,True,264,43.0983951743163,-89.31799679559667,1,1232048,50953,1239,EMPTY,L,0,2025-09-28,38220,311L,1232048,20250928 11:20,1915,,2025-09-28T11:20:14.164030
CHEROKEE,True,78,43.09821368551421,-89.31811159803311,1,1232035,37777,1265,EMPTY,L,1,2025-09-28,38220,312L,1232035,20250928 11:20,998,,2025-09-28T11:20:14.164035
BROOKS,False,337,43.039151666666676,-89.39464500000001,1,1232237,108,495,EMPTY,O,0,2025-09-28,40920,314G,1232237,20250928 11:20,1908,,2025-09-28T11:20:16.444252
DOWNTOWN S.P.,False,27,43.156898333333324,-89.26724333333335,1,1232913,67684,436,EMPTY,S,0,2025-09-28,37500,311S,1232913,20250928 11:20,131,,2025-09-28T11:20:18.728477
FITCHBURG-CADDIS,False,116,43.13986638300741,-89.38845207987062,1,1229399,11828,506170,EMPTY,B,0,2025-09-28,40440,337B,1229399,20250928 11:20,2359,,2025-09-28T11:20:21.008844
