des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp
1-SPRECHER,False,50,43.06519801336156,-89.41652441255664,1,1230111,38773,506006,EMPTY,D,0,2025-09-29,68700,114D,1230111,20250929 19:28,2011,,2025-09-29T19:28:46.293438
1-JUNCTION,False,349,43.09789628907435,-89.26090700601678,1,1230221,6786,506009,EMPTY,D,22,2025-09-29,69900,117C,1230221,20250929 19:28,1912,,2025-09-29T19:28:46.293442
1-JUNCTION,False,180,43.05760166666667,-89.528125,1,1230191,92411,506009,EMPTY,D,0,2025-09-29,66180,115D,1230191,20250929 19:28,2007,,2025-09-29T19:28:46.293443
2-AIRPORT,False,77,42.993478860784485,-89.52129400608743,1,1230128,15299,506338,EMPTY,D,36,2025-09-29,69660,124D,1230128,20250929 19:28,153,,2025-09-29T19:28:46.293443
2-AIRPORT,False,89,43.113820000031616,-89.36372170909533,1,1230156,91239,506338,EMPTY,D,0,2025-09-29,65820,122D,1230156,20250929 19:28,2203,,2025-09-29T19:28:46.293444
2-VERONA,False,272,43.071066363342425,-89.40724059457304,1,1230175,40639,506346,HALF_EMPTY,D,4,2025-09-29,68340,126D,1230175,20250929 19:28,1908,,2025-09-29T19:28:46.293444
JUNCTION,False,229,43.11906702844095,-89.32154097421272,1,1228652,24642,387,EMPTY,A,7,2025-09-29,69240,117A,1228652,20250929 19:28,2342,,2025-09-29T19:28:48.568490
JUNCTION,False,268,43.075265844202875,-89.44331829087207,1,1228599,66507,387,HALF_EMPTY,A,0,2025-09-29,67440,127A,1228599,20250929 19:28,2313,,2025-09-29T19:28:48.568495
2-AMERICAN CENTER,False,89,43.07526613053252,-89.45160589010594,1,1228586,26247,414,EMPTY,A,1,2025-09-29,69060,122A,1228586,20250929 19:28,2305,,2025-09-29T19:28:48.568495
2-AMERICAN CENTER,False,46,43.10787728693849,-89.33767262718291,1,1228581,63376,414,EMPTY,A,33,2025-09-29,67200,120A,1228581,20250929 19:28,2308,,2025-09-29T19:28:48.568496
1-SUN PRAIRIE VIA HIGH CROSSING,False,359,43.057846,-89.528334,1,1228585,0,421,EMPTY,A,5,2025-09-29,70020,113A,1228585,20250929 19:28,2315,,2025-09-29T19:28:48.568497
1-SUN PRAIRIE VIA HIGH CROSSING,False,91,43.07477543328293,-89.3891979958168,1,1228550,43645,421,HALF_EMPTY,A,1,2025-09-29,68160,119A,1228550,20250929 19:28,2350,,2025-09-29T19:28:48.568497
1-SUN PRAIRIE VIA HIGH CROSSING,False,46,43.12287247509052,-89.31546615929419,1,1228533,73696,421,EMPTY,A,32,2025-09-29,66300,124A,1228533,20250929 19:28,2310,,2025-09-29T19:28:48.568498
JUNCTION VIA HIGH CROSSING,False,15,43.15702613747189,-89.26690361594564,1,1228616,85,469,EMPTY,A,9,2025-09-29,70080,118A,1228616,20250929 19:28,2356,,2025-09-29T19:28:48.568498
JUNCTION VIA HIGH CROSSING,False,227,43.0758726333985,-89.3847251344826,1,1228653,51825,469,EMPTY,A,20,2025-09-29,68280,126A,1228653,20250929 19:28,2353,,2025-09-29T19:28:48.568499
JUNCTION VIA HIGH CROSSING,False,266,43.060701506029616,-89.50699381478319,1,1228642,89573,469,EMPTY,A,16,2025-09-29,66480,111A,1228642,20250929 19:28,2312,,2025-09-29T19:28:48.568500
U.W. HOSPITAL,False,270,43.073454247943566,-89.40778121620265,1,1229780,47430,331,EMPTY,C,0,2025-09-29,67680,111D,1229780,20250929 19:28,131,,2025-09-29T19:28:50.834276
U.W. HOSPITAL,False,227,43.07552800381073,-89.37725839076137,1,1229763,35052,508,EMPTY,C,17,2025-09-29,68760,114E,1229763,20250929 19:28,2009,,2025-09-29T19:28:50.834280
2-BUCKEYE,False,75,43.07369428585975,-89.28128242140835,1,1229708,56024,506376,EMPTY,C,24,2025-09-29,66960,118C,1229708,20250929 19:28,2013,,2025-09-29T19:28:50.834281
1-SPRECHER,False,115,43.07300637047625,-89.40979155710401,1,1229694,9898,506377,EMPTY,C,15,2025-09-29,69660,114C,1229694,20250929 19:28,114,,2025-09-29T19:28:50.834281
DEMPSEY,False,46,43.07327026646553,-89.38205785268546,1,1229748,19337,506378,EMPTY,C,15,2025-09-29,68760,112C,1229748,20250929 19:28,137,,2025-09-29T19:28:50.834282
CAPITOL SQUARE,False,269,43.01585851686902,-89.50021951151484,1,1230524,271,506369,EMPTY,E,23,2025-09-29,69600,112E,1230524,20250929 19:28,1911,,2025-09-29T19:28:53.114219
MEMORIAL UNION VIA EAGLE HEIGHTS,False,253,43.07656698096792,-89.42099184401167,1,1227961,6740,506364,EMPTY,80,0,2025-09-29,69600,1280,1227961,20250929 19:28,148,,2025-09-29T19:28:55.372496
MEMORIAL UNION VIA EAGLE HEIGHTS,False,189,43.08124415414438,-89.4282583318435,1,1227960,24603,506364,EMPTY,80,30,2025-09-29,68940,1180,1227960,20250929 19:28,130,,2025-09-29T19:28:55.372500
MEMORIAL UNION VIA EAGLE HEIGHTS,False,271,43.07089666666668,-89.399525,1,1227983,38160,506364,EMPTY,80,0,2025-09-29,68220,8180,1227983,20250929 19:28,146,,2025-09-29T19:28:55.372500
MEMORIAL UNION VIA EAGLE HEIGHTS,False,272,43.075880000000005,-89.40040166666668,1,1227958,41229,506364,EMPTY,80,0,2025-09-29,67500,1380,1227958,20250929 19:28,987,,2025-09-29T19:28:55.372501
MEMORIAL UNION VIA OBSERVATORY/BREESE,False,180,43.074585435090235,-89.42510900949692,1,1228433,8049,335,EMPTY,82,20,2025-09-29,69600,8182,1228433,20250929 19:28,101,,2025-09-29T19:28:57.658920
FITCHBURG-CADDIS,False,270,43.13378350754641,-89.39195788092897,1,1229131,5011,1278,EMPTY,B,25,2025-09-29,69900,161B,1229131,20250929 19:28,2320,,2025-09-29T19:28:59.912934
FITCHBURG-CADDIS,False,223,43.09830568636959,-89.35134966699583,1,1229168,33721,1278,EMPTY,B,30,2025-09-29,68940,164B,1229168,20250929 19:28,2333,,2025-09-29T19:28:59.912937
