des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp,weather_temp,weather_precipitation,weather_wind_speed,weather_is_rainy,weather_is_snowy,weather_is_extreme,weather_condition,has_alert,alert_count,has_detour,has_event,has_weather_alert,has_construction_alert,is_event_day,has_construction
FITCHBURG,False,91,43.07209075595396,-89.40096347350959,1,1227731,10128,489,HALF_EMPTY,65,10,2025-11-06,63780,18265,1227731,20251106 18:02,139,,2025-11-06T18:03:04.654273,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
FITCHBURG,False,0,43.00693,-89.40368,1,1227734,48873,489,EMPTY,65,16,2025-11-06,61980,18165,1227734,20251106 18:02,141,,2025-11-06T18:03:04.654273,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
2-BUCKEYE,False,44,43.07441306984654,-89.38049075130165,1,1229707,19374,327,HALF_EMPTY,C,9,2025-11-06,63300,111D,1229707,20251106 18:03,123,,2025-11-06T18:03:06.968172,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
U.W. HOSPITAL,False,209,43.09155730286753,-89.35570285577462,1,1229779,29003,331,EMPTY,C,15,2025-11-06,63960,119C,1229779,20251106 18:03,1915,,2025-11-06T18:03:06.968172,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
1-SPRECHER,False,113,43.07288765925633,-89.4093601980145,1,1229693,10015,349,HALF_EMPTY,C,12,2025-11-06,64200,116C,1229693,20251106 18:03,128,,2025-11-06T18:03:06.968172,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
1-SPRECHER,False,92,43.08411047255615,-89.29999843812908,1,1229741,46096,349,EMPTY,C,30,2025-11-06,62400,120C,1229741,20251106 18:03,118,,2025-11-06T18:03:06.968172,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
1-SPRECHER,False,48,43.08625833333334,-89.26499666666665,1,1229727,55933,349,EMPTY,C,0,2025-11-06,61440,114C,1229727,20251106 18:03,135,,2025-11-06T18:03:06.968172,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
U.W. HOSPITAL,False,150,43.085713333333324,-89.26459166666667,1,1229800,47,454,EMPTY,C,0,2025-11-06,65040,112C,1229800,20251106 18:03,2005,,2025-11-06T18:03:06.968172,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
U.W. HOSPITAL,False,221,43.07430953390478,-89.37901020731834,1,1229762,35766,454,EMPTY,C,9,2025-11-06,63240,118C,1229762,20251106 18:03,2207,,2025-11-06T18:03:06.968172,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
U.W. HOSPITAL,False,261,43.07256592694831,-89.42418930677026,1,1229812,49262,454,EMPTY,C,24,2025-11-06,62340,117C,1229812,20251106 18:03,1906,,2025-11-06T18:03:06.968172,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
FITCHBURG-CADDIS,False,114,43.135971752793864,-89.37692765024465,1,1229161,15248,1278,EMPTY,B,30,2025-11-06,64440,157B,1229161,20251106 18:03,2327,,2025-11-06T18:03:09.265344,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
FITCHBURG-CADDIS,False,223,43.09642022578912,-89.35379328657746,1,1229159,34674,1278,EMPTY,B,18,2025-11-06,63480,156B,1229159,20251106 18:03,2352,,2025-11-06T18:03:09.265344,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
FITCHBURG-CADDIS,False,181,43.067888846574036,-89.40103423420014,1,1229163,52837,1278,EMPTY,B,0,2025-11-06,62580,162B,1229163,20251106 18:03,2330,,2025-11-06T18:03:09.265344,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
FITCHBURG-CADDIS,False,182,43.04937737150788,-89.39430057959834,1,1229127,60019,1278,EMPTY,B,9,2025-11-06,61680,155B,1229127,20251106 18:03,2305,,2025-11-06T18:03:09.265344,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
FITCHBURG-CADDIS,False,53,43.019458333333326,-89.42113166666668,1,1229156,76998,1278,EMPTY,B,0,2025-11-06,60780,161B,1229156,20251106 18:03,2317,,2025-11-06T18:03:09.265344,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
NORTHPORT,False,359,43.038895,-89.394824,1,1229096,11481,1280,EMPTY,B,0,2025-11-06,64500,154B,1229096,20251106 18:03,2340,,2025-11-06T18:03:09.265344,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
NORTHPORT,False,355,43.06683628198169,-89.40080112869663,1,1229063,23128,1280,EMPTY,B,24,2025-11-06,63480,160B,1229063,20251106 18:02,2357,,2025-11-06T18:03:09.265344,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
NORTHPORT,False,5,43.11090986319035,-89.35421974383873,1,1229095,49188,1280,EMPTY,B,38,2025-11-06,62460,159B,1229095,20251106 18:02,2326,,2025-11-06T18:03:09.265344,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
NORTHPORT,False,359,43.112694278894786,-89.35366324952895,1,1229062,49866,1280,EMPTY,B,0,2025-11-06,61560,158B,1229062,20251106 18:03,2338,,2025-11-06T18:03:09.265344,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
MCKEE,False,270,43.06783290001302,-89.4054500076791,1,1230564,7369,506494,EMPTY,E,17,2025-11-06,64560,181E,1230564,20251106 18:02,138,,2025-11-06T18:03:11.549350,54.0,0.0,13.9,0,0,0,partly cloudy,1,3,1,0,0,0,0,0
MCKEE,False,181,43.051095826742454,-89.47366199741705,1,1230554,35562,506494,EMPTY,E,24,2025-11-06,62760,117E,1230554,20251106 18:02,114,,2025-11-06T18:03:11.550471,54.0,0.0,13.9,0,0,0,partly cloudy,1,3,1,0,0,0,0,0
CAPITOL SQUARE,False,89,43.0318300001121,-89.47707659046867,1,1230523,18019,506589,EMPTY,E,0,2025-11-06,64200,113E,1230523,20251106 18:03,1912,,2025-11-06T18:03:11.550471,54.0,0.0,13.9,0,0,0,partly cloudy,1,3,1,0,0,0,0,0
CAPITOL SQUARE,False,89,43.06769560003074,-89.40824832883155,1,1230533,52766,506589,EMPTY,E,12,2025-11-06,62340,111E,1230533,20251106 18:02,107,,2025-11-06T18:03:11.550471,54.0,0.0,13.9,0,0,0,partly cloudy,1,3,1,0,0,0,0,0
1-SPRECHER,False,51,43.06361592682713,-89.41896667296457,1,1230110,37929,506006,EMPTY,D,13,2025-11-06,63480,114E,1230110,20251106 18:03,1901,,2025-11-06T18:03:13.928328,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-SPRECHER,False,45,43.09205181974695,-89.3651824973946,1,1230153,56657,506006,HALF_EMPTY,D,26,2025-11-06,61620,113C,1230153,20251106 18:03,987,,2025-11-06T18:03:13.928328,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-SPRECHER,False,154,43.085845,-89.26468666666666,1,1230109,92700,506006,EMPTY,D,0,2025-11-06,59820,115D,1230109,20251106 18:03,2208,,2025-11-06T18:03:13.928328,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-JUNCTION,False,301,43.09925586104416,-89.330944683445,1,1230219,25345,506009,EMPTY,D,28,2025-11-06,63900,114D,1230219,20251106 18:03,101,,2025-11-06T18:03:13.928328,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-JUNCTION,False,264,43.05136087837641,-89.44129880858866,1,1230190,62563,506009,HALF_EMPTY,D,26,2025-11-06,62040,112D,1230190,20251106 18:03,1911,,2025-11-06T18:03:13.928328,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-JUNCTION,False,181,43.057513333333326,-89.52809166666665,1,1230216,92402,506009,EMPTY,D,0,2025-11-06,60240,115C,1230216,20251106 18:03,145,,2025-11-06T18:03:13.928328,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-AIRPORT,False,3,43.024552163989284,-89.46728523886999,1,1230127,41400,506661,EMPTY,D,25,2025-11-06,63540,123D,1230127,20251106 18:03,147,,2025-11-06T18:03:13.928328,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-AIRPORT,False,51,43.06953545726313,-89.41001923998583,1,1230154,66625,506661,EMPTY,D,21,2025-11-06,61620,126D,1230154,20251106 18:03,1908,,2025-11-06T18:03:13.928328,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-AIRPORT,True,18,43.13740166666666,-89.34654666666665,1,1230152,107521,506661,EMPTY,D,0,2025-11-06,58020,121D,1230152,20251106 18:03,110,,2025-11-06T18:03:13.928328,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-EPIC CAMPUS,False,124,43.02384489103367,-89.47104958074372,1,1230218,69962,506672,EMPTY,D,11,2025-11-06,61560,125D,1230218,20251106 18:03,986,,2025-11-06T18:03:13.928328,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
JUNCTION,False,359,43.057836,-89.528334,1,1227608,35032,504,EMPTY,55,21,2025-11-06,63900,18775,1227608,20251106 18:03,021,,2025-11-06T18:03:16.256783,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
JUNCTION,False,230,43.10798124942453,-89.33782525811506,1,1228644,32714,387,HALF_EMPTY,A,37,2025-11-06,63780,122A,1228644,20251106 18:03,2304,,2025-11-06T18:03:18.551570,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
JUNCTION,False,268,43.07527144460251,-89.44307990125562,1,1228627,66446,387,FULL,A,13,2025-11-06,61980,120A,1228627,20251106 18:03,2341,,2025-11-06T18:03:18.551570,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-AMERICAN CENTER,False,110,43.07350154395254,-89.43403671174346,1,1228579,31058,414,EMPTY,A,0,2025-11-06,63600,117A,1228579,20251106 18:03,2337,,2025-11-06T18:03:18.551570,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-AMERICAN CENTER,False,45,43.126230052298546,-89.31055299859099,1,1228578,75505,414,EMPTY,A,0,2025-11-06,61620,127A,1228578,20251106 18:03,2349,,2025-11-06T18:03:18.551570,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-SUN PRAIRIE VIA HIGH CROSSING,False,90,43.06074479903413,-89.49601621827375,1,1228549,9908,421,EMPTY,A,24,2025-11-06,64500,118A,1228549,20251106 18:03,2361,,2025-11-06T18:03:18.551570,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-SUN PRAIRIE VIA HIGH CROSSING,False,91,43.07477624499832,-89.38925343463488,1,1228532,43630,421,FULL,A,3,2025-11-06,62580,126A,1228532,20251106 18:03,2359,,2025-11-06T18:03:18.551570,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-SUN PRAIRIE VIA HIGH CROSSING,False,52,43.133299760948915,-89.2960604264663,1,1228548,80559,421,EMPTY,A,31,2025-11-06,60720,111A,1228548,20251106 18:03,2307,,2025-11-06T18:03:18.551570,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
JUNCTION VIA HIGH CROSSING,False,200,43.14477102186418,-89.28270626374162,1,1228598,11414,469,EMPTY,A,28,2025-11-06,64680,113A,1228598,20251106 18:03,2347,,2025-11-06T18:03:18.551570,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
JUNCTION VIA HIGH CROSSING,False,265,43.07335683219942,-89.39951351452963,1,1228615,56217,469,EMPTY,A,0,2025-11-06,62820,119A,1228615,20251106 18:03,2344,,2025-11-06T18:03:18.551570,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
JUNCTION VIA HIGH CROSSING,False,270,43.060590003172344,-89.51819686261334,1,1228597,92577,469,EMPTY,A,30,2025-11-06,61020,121A,1228597,20251106 18:03,2339,,2025-11-06T18:03:18.551570,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
EPIC CAMPUS,False,207,43.03159775720992,-89.40909321384265,1,1227765,19100,1252,EMPTY,75,0,2025-11-06,63480,18375,1227765,20251106 18:03,2345,,2025-11-06T18:03:20.903041,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
CAPITOL SQUARE,False,242,42.99691333333333,-89.563765,1,1227744,32,1274,EMPTY,75,0,2025-11-06,65100,18575,1227744,20251106 18:03,996,,2025-11-06T18:03:20.903041,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
CAPITOL SQUARE,False,54,43.016645909225346,-89.4220751950373,1,1227743,48368,1274,HALF_EMPTY,75,30,2025-11-06,63300,18275,1227743,20251106 18:03,111,,2025-11-06T18:03:20.903041,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
CAPITOL SQUARE,False,99,43.06896313675338,-89.39214465197611,1,1227742,70313,1274,EMPTY,75,3,2025-11-06,62400,18675,1227742,20251106 18:03,2314,,2025-11-06T18:03:20.903041,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
