des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp,weather_temp,weather_precipitation,weather_wind_speed,weather_is_rainy,weather_is_snowy,weather_is_extreme,weather_condition,has_alert,alert_count,has_detour,has_event,has_weather_alert,has_construction_alert,is_event_day,has_construction
MEMORIAL UNION,False,3,43.07476,-89.39738000000001,1,1227942,23692,505854,EMPTY,80,24,2025-11-06,59640,7380,1227942,20251106 17:08,2320,,2025-11-06T17:08:47.132554,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
MEMORIAL UNION VIA EAGLE HEIGHTS,False,0,43.0759048,-89.40058,1,1227944,25513,505855,EMPTY,80,0,2025-11-06,59400,4284,1227944,20251106 17:08,995,,2025-11-06T17:08:47.132554,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
MEMORIAL UNION VIA EAGLE HEIGHTS,False,270,43.07653000004253,-89.4204266666968,1,1227950,6581,506364,HALF_EMPTY,80,10,2025-11-06,61200,1380,1227950,20251106 17:08,115,,2025-11-06T17:08:47.132554,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
MEMORIAL UNION VIA EAGLE HEIGHTS,False,84,43.08977852567506,-89.43705830398241,1,1227949,18772,506364,EMPTY,80,0,2025-11-06,60780,7580,1227949,20251106 17:08,2356,,2025-11-06T17:08:47.132554,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
MEMORIAL UNION VIA EAGLE HEIGHTS,False,177,43.07646517590646,-89.42438705835173,1,1227947,28183,506364,EMPTY,80,0,2025-11-06,59940,7480,1227947,20251106 17:08,131,,2025-11-06T17:08:47.132554,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
MEMORIAL UNION VIA EAGLE HEIGHTS,False,70,43.076466604662215,-89.42009070557089,1,1227948,29348,506364,EMPTY,80,15,2025-11-06,60360,1280,1227948,20251106 17:08,124,,2025-11-06T17:08:47.132554,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
MEMORIAL UNION VIA EAGLE HEIGHTS,False,89,43.07096000002616,-89.4014033342602,1,1227946,37658,506364,HALF_EMPTY,80,4,2025-11-06,59400,1180,1227946,20251106 17:08,102,,2025-11-06T17:08:47.132554,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
CAPITOL SQUARE VIA MIDDLETON,False,92,43.111468157207646,-89.50858295408314,1,1230731,33119,433,EMPTY,F,1,2025-11-06,60120,151A,1230731,20251106 17:08,2328,,2025-11-06T17:08:49.528103,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
CAPITOL SQUARE VIA MIDDLETON,False,91,43.07477573543607,-89.38921863237657,1,1230730,75874,433,HALF_EMPTY,F,19,2025-11-06,58200,114A,1230730,20251106 17:08,2306,,2025-11-06T17:08:49.528103,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
JUNCTION VIA MIDDLETON,False,271,43.075413510935,-89.45120698679054,1,1230767,18218,486,HALF_EMPTY,F,18,2025-11-06,60600,124A,1230767,20251106 17:08,2362,,2025-11-06T17:08:49.528103,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
JUNCTION VIA MIDDLETON,False,273,43.09684440472034,-89.5129850960447,1,1230766,50279,486,EMPTY,F,15,2025-11-06,58800,117A,1230766,20251106 17:08,2337,,2025-11-06T17:08:49.528103,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
EAGLE HEIGHTS VIA U.W. CAMPUS,False,270,43.07653149056308,-89.42312534860652,1,1228515,22828,462,EMPTY,84,21,2025-11-06,60240,4184,1228515,20251106 17:08,985,,2025-11-06T17:08:51.582298,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
FITCHBURG,False,194,43.02950025273981,-89.38205179613011,1,1227730,30682,489,EMPTY,65,34,2025-11-06,60000,116E,1227730,20251106 17:08,100,,2025-11-06T17:08:53.647908,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
U.W. HOSPITAL,False,84,43.0114639514768,-89.37608269415497,1,1227727,15814,501,EMPTY,65,0,2025-11-06,61260,18265,1227727,20251106 17:08,139,,2025-11-06T17:08:53.647908,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
U.W. HOSPITAL,False,226,43.07353881551146,-89.39354897172092,1,1227726,44884,501,EMPTY,65,11,2025-11-06,59460,18165,1227726,20251106 17:08,141,,2025-11-06T17:08:53.647908,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
2-BUCKEYE,False,69,43.093278207272526,-89.34889071087763,1,1229706,31278,327,HALF_EMPTY,C,22,2025-11-06,59640,119C,1229706,20251106 17:08,1915,,2025-11-06T17:08:56.069747,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
