des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp,weather_temp,weather_precipitation,weather_wind_speed,weather_is_rainy,weather_is_snowy,weather_is_extreme,weather_condition,has_alert,alert_count,has_detour,has_event,has_weather_alert,has_construction_alert,is_event_day,has_construction
U.W. HOSPITAL,False,269,43.08444667870448,-89.29940734441767,1,1229799,9550,454,EMPTY,C,34,2025-11-06,61380,111C,1229799,20251106 17:06,106,,2025-11-06T17:06:53.772540,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
U.W. HOSPITAL,False,315,43.07027634349656,-89.38724693739053,1,1229761,38697,454,EMPTY,C,16,2025-11-06,59520,111D,1229761,20251106 17:06,123,,2025-11-06T17:06:53.772540,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
FITCHBURG-CADDIS,False,184,43.11390749905721,-89.354992744733,1,1229156,26697,1278,EMPTY,B,0,2025-11-06,60780,161B,1229156,20251106 17:06,2317,,2025-11-06T17:06:56.049878,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
FITCHBURG-CADDIS,False,225,43.080009961495286,-89.37678869566803,1,1229126,43231,1278,EMPTY,B,24,2025-11-06,59820,154B,1229126,20251106 17:06,2340,,2025-11-06T17:06:56.049878,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
FITCHBURG-CADDIS,False,200,43.06291447799192,-89.40100406790809,1,1229155,54708,1278,HALF_EMPTY,B,0,2025-11-06,58920,160B,1229155,20251106 17:06,2357,,2025-11-06T17:06:56.049878,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
FITCHBURG-CADDIS,False,261,43.03865384068177,-89.40220331271054,1,1229125,66794,1278,EMPTY,B,3,2025-11-06,58020,159B,1229125,20251106 17:06,2326,,2025-11-06T17:06:56.049878,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
NORTHPORT,False,42,43.019577170668,-89.42090325809934,1,1229062,104,1280,EMPTY,B,0,2025-11-06,61560,158B,1229062,20251106 17:06,2338,,2025-11-06T17:06:56.049878,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
NORTHPORT,False,346,43.05693337840426,-89.39870947148763,1,1229094,19387,1280,HALF_EMPTY,B,15,2025-11-06,60660,157B,1229094,20251106 17:06,2327,,2025-11-06T17:06:56.049878,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
NORTHPORT,False,46,43.07762341990102,-89.37985334215637,1,1229061,32493,1280,HALF_EMPTY,B,25,2025-11-06,59700,156B,1229061,20251106 17:06,2352,,2025-11-06T17:06:56.049878,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
NORTHPORT,False,270,43.10682867266514,-89.35361634447852,1,1229093,47391,1280,EMPTY,B,16,2025-11-06,58800,153B,1229093,20251106 17:06,2353,,2025-11-06T17:06:56.049878,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
NORTHPORT,False,0,43.12131013580769,-89.35493693442646,1,1229060,53082,1280,EMPTY,B,16,2025-11-06,57900,155B,1229060,20251106 17:06,2305,,2025-11-06T17:06:56.049878,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
MCKEE,False,293,43.06739331680206,-89.3962423087178,1,1230563,4928,506494,HALF_EMPTY,E,0,2025-11-06,60960,113E,1230563,20251106 17:06,1912,,2025-11-06T17:06:58.417703,54.0,0.0,13.9,0,0,0,partly cloudy,1,3,1,0,0,0,0,0
MCKEE,False,177,43.04742966812819,-89.47367964157824,1,1230553,36836,506494,EMPTY,E,0,2025-11-06,59160,111E,1230553,20251106 17:06,107,,2025-11-06T17:06:58.417703,54.0,0.0,13.9,0,0,0,partly cloudy,1,3,1,0,0,0,0,0
CAPITOL SQUARE,False,336,43.06226210062815,-89.45796360075401,1,1230522,33685,506589,EMPTY,E,21,2025-11-06,60540,113D,1230522,20251106 17:06,155,,2025-11-06T17:06:58.417703,54.0,0.0,13.9,0,0,0,partly cloudy,1,3,1,0,0,0,0,0
CAPITOL SQUARE,False,0,43.073097777590306,-89.43885,1,1230532,42251,506589,EMPTY,E,18,2025-11-06,58680,115E,1230532,20251106 17:06,119,,2025-11-06T17:06:58.417703,54.0,0.0,13.9,0,0,0,partly cloudy,1,3,1,0,0,0,0,0
1-SPRECHER,False,181,43.05751166666667,-89.52811166666667,1,1230153,113,506006,EMPTY,D,0,2025-11-06,61620,113C,1230153,20251106 17:06,987,,2025-11-06T17:07:00.713913,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-SPRECHER,False,50,43.06520283481227,-89.41651625945978,1,1230109,38836,506006,EMPTY,D,0,2025-11-06,59820,115D,1230109,20251106 17:07,2208,,2025-11-06T17:07:00.713913,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-SPRECHER,False,91,43.09992095045578,-89.34504346760158,1,1230151,64204,506006,HALF_EMPTY,D,20,2025-11-06,58020,114D,1230151,20251106 17:06,101,,2025-11-06T17:07:00.713913,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-SPRECHER,False,150,43.085860000000004,-89.26468166666668,1,1230108,92694,506006,EMPTY,D,0,2025-11-06,56220,112D,1230108,20251106 17:06,1911,,2025-11-06T17:07:00.713913,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-JUNCTION,False,240,43.09663905544149,-89.3600853629611,1,1230216,34349,506009,EMPTY,D,3,2025-11-06,60240,115C,1230216,20251106 17:06,145,,2025-11-06T17:07:00.713913,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-JUNCTION,False,0,43.05364619020054,-89.45095,1,1230189,66343,506009,EMPTY,D,11,2025-11-06,58380,114E,1230189,20251106 17:06,1901,,2025-11-06T17:07:00.713913,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-AIRPORT,False,45,43.0398613598474,-89.4490124777809,1,1230126,51383,506661,EMPTY,D,25,2025-11-06,59820,181D,1230126,20251106 17:06,143,,2025-11-06T17:07:00.713913,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-AIRPORT,False,43,43.08000949038561,-89.38254542191952,1,1230152,75976,506661,EMPTY,D,15,2025-11-06,58020,121D,1230152,20251106 17:07,110,,2025-11-06T17:07:00.713913,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-EPIC CAMPUS,False,194,43.13808822397514,-89.34806568913204,1,1230218,1074,506672,EMPTY,D,20,2025-11-06,61560,125D,1230218,20251106 17:06,986,,2025-11-06T17:07:00.713913,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-EPIC CAMPUS,False,271,43.0710678,-89.4072952,1,1230173,41389,506672,HALF_EMPTY,D,15,2025-11-06,59640,122D,1230173,20251106 17:06,142,,2025-11-06T17:07:00.713913,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-EPIC CAMPUS,False,235,43.0157,-89.47576,1,1230217,73552,506672,EMPTY,D,0,2025-11-06,57840,123D,1230217,20251106 17:06,147,,2025-11-06T17:07:00.713913,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-EPIC CAMPUS,False,107,42.99690833333334,-89.563725,1,1230172,109918,506672,EMPTY,D,0,2025-11-06,56040,126D,1230172,20251106 17:06,1908,,2025-11-06T17:07:00.713913,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
JUNCTION,False,359,43.057836,-89.528334,1,1227610,35032,504,EMPTY,55,7,2025-11-06,60300,18275,1227610,20251106 17:06,111,,2025-11-06T17:07:02.996385,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
EPIC CAMPUS,False,268,43.03120436076304,-89.54866984031858,1,1227617,18798,512,EMPTY,55,48,2025-11-06,61020,18675,1227617,20251106 17:06,2314,,2025-11-06T17:07:02.996385,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
JUNCTION,False,210,43.10046397429614,-89.3487716387684,1,1228623,36818,387,EMPTY,A,15,2025-11-06,60180,125A,1228623,20251106 17:07,2324,,2025-11-06T17:07:05.347753,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
JUNCTION,False,249,43.07310535298344,-89.4569301755274,1,1228639,71025,387,HALF_EMPTY,A,8,2025-11-06,58380,115A,1228639,20251106 17:07,2360,,2025-11-06T17:07:05.347753,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-AMERICAN CENTER,False,171,43.057694999999995,-89.52795166666668,1,1228578,58,414,EMPTY,A,0,2025-11-06,61620,127A,1228578,20251106 17:07,2349,,2025-11-06T17:07:05.347753,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-AMERICAN CENTER,False,54,43.072269158235784,-89.39353027329344,1,1228577,42112,414,EMPTY,A,8,2025-11-06,59820,112A,1228577,20251106 17:07,2325,,2025-11-06T17:07:05.347753,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
2-AMERICAN CENTER,False,45,43.12641948830718,-89.31029063878069,1,1228576,75604,414,EMPTY,A,20,2025-11-06,57960,122A,1228576,20251106 17:06,2304,,2025-11-06T17:07:05.347753,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-SUN PRAIRIE VIA HIGH CROSSING,False,38,43.061083677839434,-89.47212582114575,1,1228548,16353,421,EMPTY,A,12,2025-11-06,60720,111A,1228548,20251106 17:06,2307,,2025-11-06T17:07:05.347753,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-SUN PRAIRIE VIA HIGH CROSSING,False,45,43.09100493240992,-89.36092474002294,1,1228531,54577,421,HALF_EMPTY,A,23,2025-11-06,58860,113A,1228531,20251106 17:06,2347,,2025-11-06T17:07:05.347753,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-SUN PRAIRIE VIA HIGH CROSSING,False,57,43.16009005560776,-89.26797033287114,1,1228547,93310,421,EMPTY,A,26,2025-11-06,57060,119A,1228547,20251106 17:06,2344,,2025-11-06T17:07:05.347753,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
JUNCTION VIA HIGH CROSSING,False,312,43.13165733087048,-89.30288256621829,1,1228597,19343,469,EMPTY,A,16,2025-11-06,61020,121A,1228597,20251106 17:07,2339,,2025-11-06T17:07:05.347753,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
JUNCTION VIA HIGH CROSSING,False,227,43.07433547791627,-89.39234536904233,1,1228614,54128,469,HALF_EMPTY,A,0,2025-11-06,59220,118A,1228614,20251106 17:06,2361,,2025-11-06T17:07:05.347753,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
JUNCTION VIA HIGH CROSSING,False,268,43.06090441807134,-89.47487915753678,1,1228596,80964,469,HALF_EMPTY,A,31,2025-11-06,57420,126A,1228596,20251106 17:06,2359,,2025-11-06T17:07:05.347753,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
EPIC CAMPUS,False,179,43.0607445217378,-89.4008556792333,1,1227764,7682,1252,EMPTY,75,15,2025-11-06,61080,18775,1227764,20251106 17:07,021,,2025-11-06T17:07:07.646571,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
EPIC CAMPUS,False,262,42.98775813331221,-89.55629191864062,1,1227763,68433,1252,EMPTY,75,32,2025-11-06,59280,18575,1227763,20251106 17:06,996,,2025-11-06T17:07:07.646571,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
CAPITOL SQUARE,False,101,42.99688,-89.564029,1,1227753,0,1274,EMPTY,75,1,2025-11-06,61800,18475,1227753,20251106 17:06,122,,2025-11-06T17:07:07.646571,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
CAPITOL SQUARE,False,74,42.99033075474545,-89.56159692404322,1,1227741,3138,1274,FULL,75,31,2025-11-06,61500,18175,1227741,20251106 17:06,1905,,2025-11-06T17:07:07.646571,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
CAPITOL SQUARE,False,77,43.0156274765951,-89.47978923909072,1,1227740,32664,1274,FULL,75,0,2025-11-06,60300,18375,1227740,20251106 17:07,2345,,2025-11-06T17:07:07.646571,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
