des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp
SOUTH TRANSFER,False,218,43.0313091216332,-89.42348122192939,1,1231416,41714,350,EMPTY,H,22,2025-10-02,40680,113G,1231416,20251002 11:41,1902,,2025-10-02T11:42:00.612513
WEST TOWNE,False,265,43.0265254219616,-89.42204498609331,1,1231454,10921,400,EMPTY,H,30,2025-10-02,41700,117G,1231454,20251002 11:41,135,,2025-10-02T11:42:00.612519
WEST TOWNE,False,358,43.06532912157765,-89.50252076261111,1,1231453,54755,400,EMPTY,H,17,2025-10-02,39900,122G,1231453,20251002 11:41,126,,2025-10-02T11:42:00.612521
EAST TOWNE,False,194,43.038322761942915,-89.379056302781,1,1231051,7535,373,HALF_EMPTY,G,11,2025-10-02,41700,118G,1231051,20251002 11:41,137,,2025-10-02T11:42:03.009228
EAST TOWNE,False,331,43.09758177356494,-89.31749319567064,1,1231050,58002,373,EMPTY,G,15,2025-10-02,39900,116G,1231050,20251002 11:42,123,,2025-10-02T11:42:03.009233
SOUTH TRANSFER,False,216,43.10216369970995,-89.31713642651674,1,1231087,22012,505531,EMPTY,G,13,2025-10-02,41220,114G,1231087,20251002 11:42,2215,,2025-10-02T11:42:03.009234
SOUTH TRANSFER,False,297,43.03342737717918,-89.36618849269709,1,1231086,64509,505531,EMPTY,G,11,2025-10-02,39420,115G,1231086,20251002 11:41,117,,2025-10-02T11:42:03.009234
1-SPRECHER,False,89,43.05724000004962,-89.52775830505456,1,1230104,0,506006,EMPTY,D,10,2025-10-02,42060,114E,1230104,20251002 11:41,2010,,2025-10-02T11:42:05.311306
1-SPRECHER,False,92,43.071068060948285,-89.40731515391366,1,1230141,42311,506006,EMPTY,D,11,2025-10-02,40260,111C,1230141,20251002 11:41,147,,2025-10-02T11:42:05.311312
1-SPRECHER,False,89,43.098600000109485,-89.30775671555489,1,1230103,73768,506006,EMPTY,D,30,2025-10-02,38460,111D,1230103,20251002 11:41,150,,2025-10-02T11:42:05.311312
1-SPRECHER,True,156,43.08570666666666,-89.26462166666667,1,1230139,92704,506006,EMPTY,D,0,2025-10-02,36660,114D,1230139,20251002 11:41,2015,,2025-10-02T11:42:05.311313
1-JUNCTION,False,239,43.08965527204668,-89.36923862936649,1,1230184,37878,506009,EMPTY,D,23,2025-10-02,40380,112D,1230184,20251002 11:41,116,,2025-10-02T11:42:05.311314
1-JUNCTION,False,270,43.046350000124974,-89.48335007850325,1,1230204,77496,506009,EMPTY,D,35,2025-10-02,38580,115C,1230204,20251002 11:41,118,,2025-10-02T11:42:05.311314
1-JUNCTION,False,0,43.0578346,-89.5283356,1,1230183,92467,506009,EMPTY,D,11,2025-10-02,36720,113D,1230183,20251002 11:41,2203,,2025-10-02T11:42:05.311315
2-AIRPORT,False,126,42.99677,-89.56289,1,1230143,279,506338,EMPTY,D,8,2025-10-02,42060,122D,1230143,20251002 11:41,2004,,2025-10-02T11:42:05.311316
2-AIRPORT,False,23,43.04538856830999,-89.43973571028657,1,1230120,55101,506338,EMPTY,D,15,2025-10-02,40260,123D,1230120,20251002 11:41,111,,2025-10-02T11:42:05.311316
2-AIRPORT,False,0,43.11855284539847,-89.3637161,1,1230142,92947,506338,EMPTY,D,16,2025-10-02,38460,126D,1230142,20251002 11:41,1903,,2025-10-02T11:42:05.311317
2-EPIC CAMPUS,False,182,43.119058087799054,-89.36370864426016,1,1230168,16469,506350,EMPTY,D,7,2025-10-02,41700,121D,1230168,20251002 11:41,132,,2025-10-02T11:42:05.311317
2-EPIC CAMPUS,False,272,43.0710945,-89.40883,1,1230207,41754,506350,EMPTY,D,0,2025-10-02,39900,124D,1230207,20251002 11:41,145,,2025-10-02T11:42:05.311318
2-EPIC CAMPUS,False,263,43.0186030843034,-89.4757453292002,1,1230167,72734,506350,EMPTY,D,17,2025-10-02,38040,125D,1230167,20251002 11:41,999,,2025-10-02T11:42:05.311319
EAST TOWNE VIA HAYES,False,52,43.14032421527768,-89.30956322463717,1,1232349,6721,431,EMPTY,P,19,2025-10-02,41880,112G,1232349,20251002 11:42,1915,,2025-10-02T11:42:07.772223
WEST TOWNE,False,117,43.07854317523153,-89.43056095166534,1,1231800,11301,385,EMPTY,J,15,2025-10-02,41700,120G,1231800,20251002 11:42,154,,2025-10-02T11:42:10.154949
WEST TOWNE,False,180,43.061254999999996,-89.50787833333334,1,1231815,46548,385,EMPTY,J,0,2025-10-02,39900,119G,1231815,20251002 11:41,2005,,2025-10-02T11:42:10.154955
BROOKS,False,83,43.07323222622966,-89.43310148609484,1,1231785,36112,429,EMPTY,J,10,2025-10-02,40800,111G,1231785,20251002 11:42,110,,2025-10-02T11:42:10.154956
DOWNTOWN S.P.,False,8,43.18312616752641,-89.21367253451095,1,1232883,26456,436,EMPTY,S,0,2025-10-02,41100,112S,1232883,20251002 11:42,991,,2025-10-02T11:42:12.578623
FITCHBURG-CADDIS,False,3,43.13376,-89.3836,1,1229116,2780,1278,EMPTY,B,0,2025-10-02,41940,150B,1229116,20251002 11:42,2345,,2025-10-02T11:42:14.885321
FITCHBURG-CADDIS,False,178,43.1216422722749,-89.35510440301114,1,1229145,23838,1278,EMPTY,B,34,2025-10-02,41040,149B,1229145,20251002 11:42,2343,,2025-10-02T11:42:14.885325
FITCHBURG-CADDIS,False,271,43.07473091160735,-89.38655702204636,1,1229115,46862,1278,EMPTY,B,7,2025-10-02,40140,148B,1229115,20251002 11:42,2344,,2025-10-02T11:42:14.885326
