des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp
1-SUN PRAIRIE VIA HIGH CROSSING,False,91,43.06063309936371,-89.50733533606352,1,1228778,6856,506161,EMPTY,A,0,2025-09-28,39600,311A,1228778,20250928 11:05,2305,,2025-09-28T11:05:09.347043
1-SUN PRAIRIE VIA HIGH CROSSING,False,0,43.1568,-89.26699,1,1228777,95619,506161,EMPTY,A,7,2025-09-28,36120,314A,1228777,20250928 11:04,2315,,2025-09-28T11:05:09.347047
2-AMERICAN CENTER VIA HIGH CROSSING,False,44,43.07359259083728,-89.3835470165136,1,1228793,45703,506162,EMPTY,A,0,2025-09-28,37860,315A,1228793,20250928 11:05,2320,,2025-09-28T11:05:09.347048
JUNCTION VIA HIGH CROSSING,False,272,43.07337927742874,-89.40971444175273,1,1228831,59238,506168,HALF_EMPTY,A,26,2025-09-28,37620,316A,1228831,20250928 11:05,2323,,2025-09-28T11:05:09.347049
JUNCTION VIA HIGH CROSSING,False,163,43.05772166666667,-89.527945,1,1228814,97988,506367,EMPTY,A,0,2025-09-28,35760,313A,1228814,20250928 11:04,2303,,2025-09-28T11:05:09.347050
EAST TOWNE,False,34,43.039035,-89.39474333333334,1,1231197,54,373,EMPTY,G,0,2025-09-28,40200,315G,1231197,20250928 11:05,2013,,2025-09-28T11:05:11.638385
EAST TOWNE,False,7,43.07071808148474,-89.31416740208981,1,1231196,46561,373,EMPTY,G,21,2025-09-28,38400,319G,1231196,20250928 11:05,151,,2025-09-28T11:05:11.638390
SOUTH TRANSFER,False,240,43.108862816241604,-89.29847904011187,1,1231233,10517,505531,EMPTY,G,30,2025-09-28,39420,311G,1231233,20250928 11:04,138,,2025-09-28T11:05:11.638391
SOUTH TRANSFER,False,282,43.034852580500115,-89.37051554222197,1,1231232,65786,505531,HALF_EMPTY,G,30,2025-09-28,37620,316G,1231232,20250928 11:05,1913,,2025-09-28T11:05:11.638391
SOUTH TRANSFER,True,28,43.039161666666665,-89.39465833333334,1,1231231,88193,505531,EMPTY,G,0,2025-09-28,35820,317G,1231231,20250928 11:05,2213,,2025-09-28T11:05:11.638392
U.W. HOSPITAL,False,0,43.113078333333334,-89.47201666666666,1,1232685,15,499,EMPTY,R,0,2025-09-28,40020,316C,1232685,20250928 11:05,130,,2025-09-28T11:05:13.903712
U.W. HOSPITAL,False,357,43.077149635713354,-89.42897495109037,1,1232701,40743,516,EMPTY,R,13,2025-09-28,38280,314C,1232701,20250928 11:05,1911,,2025-09-28T11:05:13.903717
1-JUNCTION,False,268,43.075239696769806,-89.4800058652183,1,1232733,16492,528,EMPTY,R,24,2025-09-28,39240,311C,1232733,20250928 11:05,110,,2025-09-28T11:05:13.903718
MEMORIAL UNION VIA EAGLE HEIGHTS,False,171,43.07726,-89.4291,1,1228124,26782,506364,HALF_EMPTY,80,0,2025-09-28,38400,2180,1228124,20250928 11:05,153,,2025-09-28T11:05:16.168998
EAST TOWNE VIA HAYES,False,318,43.12851833333334,-89.30877666666666,1,1232421,51,431,EMPTY,P,0,2025-09-28,40080,313G,1232421,20250928 11:05,148,,2025-09-28T11:05:18.449280
SHEBOYGAN VIA MIDDLETON,False,36,43.11145188914867,-89.50942815436895,1,1230855,32059,506311,EMPTY,F,7,2025-09-28,38760,311F,1230855,20250928 11:05,2007,,2025-09-28T11:05:20.728184
JUNCTION VIA MIDDLETON,False,202,43.080903355247415,-89.53434916408992,1,1230886,44112,506313,EMPTY,F,30,2025-09-28,38160,313F,1230886,20250928 11:05,119,,2025-09-28T11:05:20.728189
SOUTH TRANSFER,False,9,43.03519116297413,-89.46119701381029,1,1231558,24766,350,EMPTY,H,24,2025-09-28,38880,312G,1231558,20250928 11:05,132,,2025-09-28T11:05:23.007674
WEST TOWNE,False,1,43.05001949118129,-89.50303318065217,1,1231593,49110,400,EMPTY,H,0,2025-09-28,38220,318G,1231593,20250928 11:05,2203,,2025-09-28T11:05:23.007679
OWL CREEK,False,144,43.116249551402824,-89.32410196099008,1,1232048,43399,1239,EMPTY,L,38,2025-09-28,38220,311L,1232048,20250928 11:05,1915,,2025-09-28T11:05:25.294746
CHEROKEE,False,78,43.09821087954812,-89.31813028743375,1,1232035,37772,1265,EMPTY,L,2,2025-09-28,38220,312L,1232035,20250928 11:05,998,,2025-09-28T11:05:25.294751
SOUTH TRANSFER,False,135,43.04643674991117,-89.37473246899008,1,1232255,18489,488,EMPTY,O,16,2025-09-28,39120,314G,1232255,20250928 11:05,1908,,2025-09-28T11:05:27.568883
DOWNTOWN S.P.,False,27,43.15690166666666,-89.26723333333332,1,1232913,67685,436,EMPTY,S,0,2025-09-28,37500,311S,1232913,20250928 11:05,131,,2025-09-28T11:05:29.840307
FITCHBURG-CADDIS,False,158,43.100726309340516,-89.34914005520949,1,1229398,32504,506170,EMPTY,B,0,2025-09-28,38700,336B,1229398,20250928 11:05,2355,,2025-09-28T11:05:32.119278
FITCHBURG-CADDIS,False,262,43.0386874861624,-89.4018955357015,1,1229397,67080,506170,EMPTY,B,0,2025-09-28,36900,335B,1229397,20250928 11:05,2331,,2025-09-28T11:05:32.119283
NORTHPORT,False,308,43.05453943657797,-89.39678690146704,1,1229361,18283,506366,EMPTY,B,7,2025-09-28,39180,338B,1229361,20250928 11:05,2354,,2025-09-28T11:05:32.119283
NORTHPORT,False,299,43.13385643365207,-89.3705652243459,1,1229360,60272,506366,EMPTY,B,0,2025-09-28,37440,337B,1229360,20250928 11:05,2359,,2025-09-28T11:05:32.119284
WEST TOWNE,False,8,43.06390722925441,-89.5025239130571,1,1231887,43359,385,EMPTY,J,34,2025-09-28,38400,320G,1231887,20250928 11:05,125,,2025-09-28T11:05:34.417732
MCKEE,False,89,43.01558300015476,-89.50233148540492,1,1230630,60492,506370,EMPTY,E,33,2025-09-28,37560,312E,1230630,20250928 11:05,120,,2025-09-28T11:05:36.689442
1-SPRECHER,False,89,43.057240000054676,-89.5277499673409,1,1230304,342,506006,EMPTY,D,12,2025-09-28,39840,313D,1230304,20250928 11:05,154,,2025-09-28T11:05:38.971940
1-SPRECHER,False,128,43.09464542164834,-89.26143092928898,1,1230303,87676,506006,EMPTY,D,24,2025-09-28,36300,311D,1230303,20250928 11:05,2009,,2025-09-28T11:05:38.971946
1-JUNCTION,False,270,43.073394800118486,-89.40107501423641,1,1230356,48367,506009,HALF_EMPTY,D,22,2025-09-28,37380,312D,1230356,20250928 11:05,117,,2025-09-28T11:05:38.971947
2-AIRPORT,False,45,43.07346186464473,-89.39182017723643,1,1230320,67058,506340,EMPTY,D,19,2025-09-28,37320,322D,1230320,20250928 11:05,2212,,2025-09-28T11:05:38.971947
2-VERONA,False,272,43.13489831352576,-89.36083566093654,1,1230340,9857,506346,EMPTY,D,21,2025-09-28,39600,323D,1230340,20250928 11:05,2214,,2025-09-28T11:05:38.971948
2-VERONA,False,259,42.99315262790728,-89.52480285169156,1,1230339,94533,506346,EMPTY,D,30,2025-09-28,36060,321D,1230339,20250928 11:05,2011,,2025-09-28T11:05:38.971949
2-BUCKEYE,False,35,43.092740853661915,-89.35050806079427,1,1229907,30800,327,EMPTY,C,12,2025-09-28,38280,312C,1229907,20250928 11:05,145,,2025-09-28T11:05:41.260552
1-SPRECHER,False,351,43.07761333333333,-89.42902333333335,1,1229892,106,349,EMPTY,C,0,2025-09-28,40020,314C,1229892,20250928 11:05,1911,,2025-09-28T11:05:41.260557
U.W. HOSPITAL,False,268,43.084776426828746,-89.2767193750995,1,1229927,3565,508,EMPTY,C,30,2025-09-28,39840,315C,1229927,20250928 11:05,106,,2025-09-28T11:05:41.260558
U.W. HOSPITAL,False,316,43.07303007880056,-89.39108669758029,1,1229944,42710,515,EMPTY,C,0,2025-09-28,37920,313C,1229944,20250928 11:05,1907,,2025-09-28T11:05:41.260559
