des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp
2-BUCKEYE,False,47,43.07571793417826,-89.37669408634582,1,1229834,20524,327,EMPTY,C,16,2025-09-27,27540,212C,1229834,20250927 07:57,136,,2025-09-27T07:57:21.149496
1-SPRECHER,False,154,43.085711666666676,-89.26460333333334,1,1229818,56074,349,EMPTY,C,0,2025-09-27,25740,215C,1229818,20250927 07:57,2013,,2025-09-27T07:57:21.149500
U.W. HOSPITAL,False,247,43.07725660538283,-89.37304637547234,1,1229871,36381,515,EMPTY,C,11,2025-09-27,27180,213C,1229871,20250927 07:57,145,,2025-09-27T07:57:21.149501
FITCHBURG-CADDIS,False,135,43.137985467951516,-89.38308476217611,1,1229296,13433,506332,EMPTY,B,28,2025-09-27,28380,238B,1229296,20250927 07:57,2320,,2025-09-27T07:57:23.517930
FITCHBURG-CADDIS,False,159,43.10166352413506,-89.34959936399268,1,1229267,32140,506332,EMPTY,B,28,2025-09-27,27480,237B,1229267,20250927 07:57,2322,,2025-09-27T07:57:23.517934
FITCHBURG-CADDIS,False,200,43.07074959268647,-89.40105687665255,1,1229316,51852,506332,EMPTY,B,1,2025-09-27,26580,232B,1229316,20250927 07:57,2331,,2025-09-27T07:57:23.517935
FITCHBURG-CADDIS,False,207,43.032613865362535,-89.40835232009015,1,1229266,69776,506332,EMPTY,B,35,2025-09-27,25680,236B,1229266,20250927 07:57,2308,,2025-09-27T07:57:23.517935
NORTHPORT,False,16,43.0388947,-89.39482,1,1229235,11429,506333,EMPTY,B,5,2025-09-27,28260,233B,1229235,20250927 07:57,2359,,2025-09-27T07:57:23.517936
NORTHPORT,False,45,43.07367537892971,-89.39150073165115,1,1229206,27647,506333,EMPTY,B,24,2025-09-27,27360,235B,1229206,20250927 07:57,2347,,2025-09-27T07:57:23.517936
NORTHPORT,False,337,43.127250675263625,-89.35524614940739,1,1229261,55295,506333,EMPTY,B,33,2025-09-27,26460,231B,1229261,20250927 07:57,2304,,2025-09-27T07:57:23.517937
NORTHPORT,False,272,43.13375166666666,-89.37295166666667,1,1229205,60800,506333,EMPTY,B,0,2025-09-27,25080,234B,1229205,20250927 07:57,2312,,2025-09-27T07:57:23.517938
MEMORIAL UNION VIA EAGLE HEIGHTS,False,91,43.07644210291892,-89.41316105382964,1,1228062,32083,506353,EMPTY,80,11,2025-09-27,27000,2280,1228062,20250927 07:57,1908,,2025-09-27T07:57:25.901703
MCKEE,False,180,43.04504720631512,-89.47369,1,1230593,38405,506334,EMPTY,E,28,2025-09-27,26760,211E,1230593,20250927 07:57,110,,2025-09-27T07:57:28.212575
CAPITOL SQUARE,False,89,43.06771470001427,-89.40920498657107,1,1230576,52507,506369,EMPTY,E,0,2025-09-27,26400,212E,1230576,20250927 07:57,147,,2025-09-27T07:57:28.212580
JUNCTION,False,222,43.11184316689084,-89.33241224051515,1,1228747,30543,506325,EMPTY,A,38,2025-09-27,27660,219A,1228747,20250927 07:57,2353,,2025-09-27T07:57:30.494439
JUNCTION,False,173,43.07339475088871,-89.45692463324238,1,1228767,70850,506325,EMPTY,A,7,2025-09-27,25860,211A,1228767,20250927 07:57,2342,,2025-09-27T07:57:30.494444
2-AMERICAN CENTER,False,89,43.060745200071175,-89.49638164410784,1,1228687,9776,506326,EMPTY,A,13,2025-09-27,28320,216A,1228687,20250927 07:57,2338,,2025-09-27T07:57:30.494444
2-AMERICAN CENTER,False,46,43.099139886321716,-89.34991646111531,1,1228686,58816,506326,EMPTY,A,30,2025-09-27,26520,218A,1228686,20250927 07:57,2317,,2025-09-27T07:57:30.494445
1-SUN PRAIRIE VIA HIGH CROSSING,False,115,43.07333656694139,-89.43326977968181,1,1228669,31150,506327,EMPTY,A,0,2025-09-27,27420,215A,1228669,20250927 07:57,2352,,2025-09-27T07:57:30.494446
1-SUN PRAIRIE VIA HIGH CROSSING,False,54,43.13092456146319,-89.30379311627716,1,1228712,77962,506327,EMPTY,A,22,2025-09-27,25620,214A,1228712,20250927 07:57,2343,,2025-09-27T07:57:30.494446
JUNCTION VIA HIGH CROSSING,False,14,43.1568,-89.26699,1,1228715,0,506331,EMPTY,A,0,2025-09-27,28560,212A,1228715,20250927 07:57,2354,,2025-09-27T07:57:30.494447
JUNCTION VIA HIGH CROSSING,False,224,43.07623695791059,-89.38210094573529,1,1228732,50607,506331,HALF_EMPTY,A,7,2025-09-27,26760,213A,1228732,20250927 07:57,2327,,2025-09-27T07:57:30.494447
JUNCTION VIA HIGH CROSSING,False,222,43.0583,-89.52794,1,1228714,96439,506331,EMPTY,A,13,2025-09-27,24960,217A,1228714,20250927 07:57,2315,,2025-09-27T07:57:30.494448
2-VERONA,False,1,43.13724833333334,-89.346555,1,1230266,0,435,EMPTY,D,0,2025-09-27,28860,223D,1230266,20250927 07:57,135,,2025-09-27T07:57:32.765273
2-VERONA,False,270,43.01583001860736,-89.48642018822699,1,1230265,77013,435,EMPTY,D,37,2025-09-27,25380,221D,1230265,20250927 07:57,148,,2025-09-27T07:57:32.765277
1-JUNCTION,False,226,43.07767653423303,-89.38773570834965,1,1230282,44157,448,HALF_EMPTY,D,0,2025-09-27,26880,212D,1230282,20250927 07:57,106,,2025-09-27T07:57:32.765277
1-JUNCTION,False,185,43.057518333333334,-89.5281,1,1230281,92150,448,EMPTY,D,0,2025-09-27,23280,213D,1230281,20250927 07:57,138,,2025-09-27T07:57:32.765278
2-AIRPORT,False,319,43.05848008820306,-89.4269568296428,1,1230246,54448,1297,EMPTY,D,23,2025-09-27,26700,222D,1230246,20250927 07:57,131,,2025-09-27T07:57:32.765278
1-SPRECHER,False,88,43.09821535631919,-89.31695344029643,1,1230229,71358,505941,EMPTY,D,0,2025-09-27,25620,211D,1230229,20250927 07:57,2007,,2025-09-27T07:57:32.765279
SHEBOYGAN VIA MIDDLETON,False,2,43.096494272293135,-89.52348989810622,1,1230785,19487,506311,EMPTY,F,0,2025-09-27,28020,211F,1230785,20250927 07:57,1913,,2025-09-27T07:57:35.072701
JUNCTION VIA MIDDLETON,False,170,43.09028625005118,-89.5246499744371,1,1230816,38845,506313,EMPTY,F,13,2025-09-27,27360,213F,1230816,20250927 07:57,2011,,2025-09-27T07:57:35.072705
