des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp
JUNCTION,False,226,43.13008263455186,-89.30547408606793,1,1228629,18726,387,EMPTY,A,0,2025-09-12,42180,124A,1228629,20250912 11:50,2360,,2025-09-12T11:50:45.731019
JUNCTION,False,272,43.060886232295516,-89.47971108043993,1,1228621,80738,387,EMPTY,A,24,2025-09-12,38580,123A,1228621,20250912 11:50,2325,,2025-09-12T11:50:45.731036
2-AMERICAN CENTER,False,111,43.07294365903344,-89.46675751438947,1,1228567,21375,414,EMPTY,A,25,2025-09-12,41940,115A,1228567,20250912 11:50,2361,,2025-09-12T11:50:45.731038
2-AMERICAN CENTER,False,44,43.09445653996237,-89.35616769202927,1,1228566,56374,414,EMPTY,A,24,2025-09-12,40140,112A,1228566,20250912 11:50,2321,,2025-09-12T11:50:45.731040
2-AMERICAN CENTER,False,225,43.14771527312511,-89.29058025569765,1,1228565,88952,414,EMPTY,A,10,2025-09-12,38340,114A,1228565,20250912 11:50,2310,,2025-09-12T11:50:45.731043
1-SUN PRAIRIE VIA HIGH CROSSING,False,159,43.05767833333333,-89.52795666666667,1,1228543,64,421,EMPTY,A,0,2025-09-12,42840,118A,1228543,20250912 11:50,2349,,2025-09-12T11:50:45.731045
1-SUN PRAIRIE VIA HIGH CROSSING,False,91,43.072144994297815,-89.40429320350128,1,1228526,39189,421,HALF_EMPTY,A,18,2025-09-12,41040,126A,1228526,20250912 11:50,2345,,2025-09-12T11:50:45.731047
1-SUN PRAIRIE VIA HIGH CROSSING,False,118,43.1309396200926,-89.30201824605703,1,1228542,78532,421,EMPTY,A,0,2025-09-12,39240,111A,1228542,20250912 11:50,2341,,2025-09-12T11:50:45.731049
1-SUN PRAIRIE VIA HIGH CROSSING,True,15,43.156825,-89.26688666666665,1,1228525,95552,421,EMPTY,A,0,2025-09-12,37440,113A,1228525,20250912 11:50,2322,,2025-09-12T11:50:45.731051
JUNCTION VIA HIGH CROSSING,False,238,43.102139581278784,-89.34708216350239,1,1228609,37572,469,EMPTY,A,43,2025-09-12,41280,119A,1228609,20250912 11:50,2355,,2025-09-12T11:50:45.731053
JUNCTION VIA HIGH CROSSING,False,214,43.06466116830209,-89.47113440159224,1,1228591,78838,469,EMPTY,A,35,2025-09-12,39480,121A,1228591,20250912 11:50,2340,,2025-09-12T11:50:45.731054
FITCHBURG-CADDIS,False,121,43.13239325493567,-89.36756267834308,1,1229116,18105,1278,EMPTY,B,32,2025-09-12,41940,150B,1229116,20250912 11:50,2354,,2025-09-12T11:50:48.169761
