des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp
FITCHBURG,False,99,43.07194966228069,-89.39811540931217,1,1227731,10894,489,EMPTY,65,0,2025-11-05,63780,18265,1227731,20251105 18:03,1903,,2025-11-05T18:03:47.634168
FITCHBURG,False,290,43.0070924205698,-89.39312174665616,1,1227734,46034,489,EMPTY,65,15,2025-11-05,61980,18165,1227734,20251105 18:03,133,,2025-11-05T18:03:47.634168
JUNCTION,False,278,43.057520000000004,-89.52808666666667,1,1227608,34956,504,EMPTY,55,0,2025-11-05,63900,18775,1227608,20251105 18:03,985,,2025-11-05T18:03:49.704301
2-BUCKEYE,False,74,43.07758767313689,-89.37077590565582,1,1229707,22244,327,HALF_EMPTY,C,20,2025-11-05,63300,111D,1229707,20251105 18:03,130,,2025-11-05T18:03:52.140537
U.W. HOSPITAL,False,227,43.090486952981834,-89.35654023257676,1,1229779,29442,331,EMPTY,C,2,2025-11-05,63960,119C,1229779,20251105 18:03,155,,2025-11-05T18:03:52.140537
1-SPRECHER,False,90,43.07203826885477,-89.40165467696397,1,1229693,12132,349,HALF_EMPTY,C,0,2025-11-05,64200,116C,1229693,20251105 18:03,122,,2025-11-05T18:03:52.140537
1-SPRECHER,False,87,43.083898158768314,-89.31635798419511,1,1229741,41735,349,EMPTY,C,26,2025-11-05,62400,120C,1229741,20251105 18:03,2005,,2025-11-05T18:03:52.140537
1-SPRECHER,False,91,43.08455722014281,-89.2813816689448,1,1229727,51129,349,EMPTY,C,33,2025-11-05,61440,114C,1229727,20251105 18:03,2210,,2025-11-05T18:03:52.140537
U.W. HOSPITAL,False,163,43.085646690906216,-89.26460162618139,1,1229800,70,454,EMPTY,C,0,2025-11-05,65040,112C,1229800,20251105 18:03,111,,2025-11-05T18:03:52.140537
U.W. HOSPITAL,False,254,43.07733025157867,-89.37242505550122,1,1229762,33629,454,EMPTY,C,0,2025-11-05,63240,118C,1229762,20251105 18:03,113,,2025-11-05T18:03:52.140537
U.W. HOSPITAL,False,259,43.07285591753523,-89.4215752764432,1,1229812,48556,454,EMPTY,C,16,2025-11-05,62340,117C,1229812,20251105 18:03,2206,,2025-11-05T18:03:52.140537
JUNCTION,False,221,43.10450963748993,-89.34181835457825,1,1228644,34382,387,HALF_EMPTY,A,20,2025-11-05,63780,122A,1228644,20251105 18:03,2358,,2025-11-05T18:03:54.585942
JUNCTION,False,268,43.07526304820765,-89.44343118928633,1,1228627,66551,387,FULL,A,0,2025-11-05,61980,120A,1228627,20251105 18:03,2352,,2025-11-05T18:03:54.585942
2-AMERICAN CENTER,False,80,43.07374887151351,-89.42124886182819,1,1228579,34475,414,HALF_EMPTY,A,47,2025-11-05,63600,117A,1228579,20251105 18:03,2305,,2025-11-05T18:03:54.585942
2-AMERICAN CENTER,False,46,43.12783859091107,-89.30826007632001,1,1228578,76356,414,EMPTY,A,26,2025-11-05,61620,127A,1228578,20251105 18:03,2330,,2025-11-05T18:03:54.585942
1-SUN PRAIRIE VIA HIGH CROSSING,False,84,43.06082130964127,-89.47871200594767,1,1228549,14519,421,EMPTY,A,2,2025-11-05,64500,118A,1228549,20251105 18:03,2362,,2025-11-05T18:03:54.585942
1-SUN PRAIRIE VIA HIGH CROSSING,False,45,43.091924061036686,-89.35963690155128,1,1228532,55059,421,HALF_EMPTY,A,15,2025-11-05,62580,126A,1228532,20251105 18:03,2343,,2025-11-05T18:03:54.585942
1-SUN PRAIRIE VIA HIGH CROSSING,False,43,43.12951577864134,-89.3058269733383,1,1228548,77261,421,EMPTY,A,0,2025-11-05,60720,111A,1228548,20251105 18:03,2361,,2025-11-05T18:03:54.585942
JUNCTION VIA HIGH CROSSING,False,221,43.14326428912007,-89.283858442493,1,1228598,12053,469,EMPTY,A,30,2025-11-05,64680,113A,1228598,20251105 18:03,2339,,2025-11-05T18:03:54.585942
JUNCTION VIA HIGH CROSSING,False,314,43.078362294088166,-89.37902839468285,1,1228615,49698,469,HALF_EMPTY,A,0,2025-11-05,62820,119A,1228615,20251105 18:03,2345,,2025-11-05T18:03:54.585942
JUNCTION VIA HIGH CROSSING,False,269,43.06067038536187,-89.51159774493159,1,1228597,90808,469,EMPTY,A,33,2025-11-05,61020,121A,1228597,20251105 18:03,2357,,2025-11-05T18:03:54.585942
1-SPRECHER,False,49,43.06265426073149,-89.42047715101982,1,1230110,37396,506006,EMPTY,D,18,2025-11-05,63480,114E,1230110,20251105 18:03,145,,2025-11-05T18:03:57.085618
1-SPRECHER,False,125,43.09881396487784,-89.33019926504623,1,1230153,68011,506006,EMPTY,D,24,2025-11-05,61620,113C,1230153,20251105 18:03,1906,,2025-11-05T18:03:57.085618
1-SPRECHER,False,54,43.086214999999996,-89.26494666666667,1,1230109,92548,506006,EMPTY,D,0,2025-11-05,59820,115D,1230109,20251105 18:03,1911,,2025-11-05T18:03:57.085618
1-JUNCTION,False,273,43.099951447537734,-89.33852105785091,1,1230219,27305,506009,EMPTY,D,20,2025-11-05,63900,114D,1230219,20251105 18:03,2009,,2025-11-05T18:03:57.085618
1-JUNCTION,False,223,43.06512325985744,-89.41698829578192,1,1230190,54419,506009,HALF_EMPTY,D,4,2025-11-05,62040,112D,1230190,20251105 18:03,158,,2025-11-05T18:03:57.085618
1-JUNCTION,False,1,43.05000509066045,-89.50297788977659,1,1230216,83960,506009,EMPTY,D,0,2025-11-05,60240,115C,1230216,20251105 18:03,2004,,2025-11-05T18:03:57.085618
2-AIRPORT,False,36,43.01444244903244,-89.47793729108498,1,1230127,35011,506571,EMPTY,D,22,2025-11-05,63540,123D,1230127,20251105 18:03,110,,2025-11-05T18:03:57.085618
2-AIRPORT,False,54,43.069997179739886,-89.40916217784907,1,1230154,66911,506571,HALF_EMPTY,D,0,2025-11-05,61620,126D,1230154,20251105 18:03,1901,,2025-11-05T18:03:57.085618
2-AIRPORT,True,1,43.13742833333334,-89.34652333333334,1,1230152,107595,506571,EMPTY,D,0,2025-11-05,58020,121D,1230152,20251105 18:03,142,,2025-11-05T18:03:57.085618
2-EPIC CAMPUS,False,227,43.073890604999924,-89.39299432895582,1,1230174,36529,506579,EMPTY,D,10,2025-11-05,63360,124D,1230174,20251105 18:03,147,,2025-11-05T18:03:57.085618
2-EPIC CAMPUS,False,201,43.01250225968847,-89.47851083763128,1,1230218,75136,506579,EMPTY,D,11,2025-11-05,61560,125D,1230218,20251105 18:03,160,,2025-11-05T18:03:57.085618
