des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp,weather_temp,weather_precipitation,weather_wind_speed,weather_is_rainy,weather_is_snowy,weather_is_extreme,weather_condition,has_alert,alert_count,has_detour,has_event,has_weather_alert,has_construction_alert,is_event_day,has_construction
EPIC CAMPUS,False,44,43.07563333333333,-89.38504166666668,1,1227762,177,1252,EMPTY,75,0,2025-11-06,57480,18275,1227762,20251106 15:58,111,,2025-11-06T15:58:57.466440,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
EPIC CAMPUS,False,257,42.994052740821004,-89.5189908870326,1,1227761,57977,1252,EMPTY,75,24,2025-11-06,55680,18175,1227761,20251106 15:58,1905,,2025-11-06T15:59:04.762722,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
WEST MAIN,False,48,43.180791413113376,-89.24245771395131,1,1232972,14871,394,EMPTY,W,58,2025-11-06,57000,111S,1232972,20251106 15:58,1904,,2025-11-06T15:59:07.009339,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
BROOKS,False,139,43.05459524948926,-89.48968045547709,1,1231773,7342,506535,EMPTY,J,30,2025-11-06,57000,119G,1231773,20251106 15:59,2201,,2025-11-06T15:59:09.259060,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
BROOKS,False,12,43.07259666666667,-89.40053333333331,1,1231789,44997,506535,EMPTY,J,0,2025-11-06,55200,113G,1231789,20251106 15:59,134,,2025-11-06T15:59:09.259060,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
WEST TOWNE,False,180,43.05562905797941,-89.45123,1,1231804,24702,506536,HALF_EMPTY,J,34,2025-11-06,56100,116G,1231804,20251106 15:59,2007,,2025-11-06T15:59:09.259060,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
SOUTH TRANSFER,False,86,43.03177291036503,-89.4909351209524,1,1231425,15538,350,HALF_EMPTY,H,33,2025-11-06,56880,112G,1231425,20251106 15:59,130,,2025-11-06T15:59:11.510938,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
SOUTH TRANSFER,False,87,43.03897833333334,-89.394745,1,1231424,55149,350,EMPTY,H,0,2025-11-06,55080,114G,1231424,20251106 15:59,2215,,2025-11-06T15:59:11.510938,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
WEST TOWNE,False,270,43.03194870505965,-89.47651589456942,1,1231462,35664,400,EMPTY,H,0,2025-11-06,56100,120G,1231462,20251106 15:59,132,,2025-11-06T15:59:11.510938,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
DOWNTOWN S.P.,False,158,43.159581607609496,-89.26656456061946,1,1232887,61177,436,EMPTY,S,37,2025-11-06,55500,112S,1232887,20251106 15:59,2214,,2025-11-06T15:59:13.764267,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
