des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp,weather_temp,weather_precipitation,weather_wind_speed,weather_is_rainy,weather_is_snowy,weather_is_extreme,weather_condition,has_alert,alert_count,has_detour,has_event,has_weather_alert,has_construction_alert,is_event_day,has_construction
DOWNTOWN S.P.,False,267,43.18705677567285,-89.2599956292608,1,1232888,49441,436,EMPTY,S,35,2025-11-06,59100,111S,1232888,20251106 16:53,1904,,2025-11-06T16:53:32.885851,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
OWL CREEK,False,268,43.14833166666667,-89.37269666666667,1,1231996,85,1239,EMPTY,L,24,2025-11-06,60720,111L,1231996,20251106 16:53,2011,,2025-11-06T16:53:43.118587,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
CHEROKEE,False,1,43.03616748608985,-89.29589334177456,1,1231981,284,1265,EMPTY,L,16,2025-11-06,60720,112L,1231981,20251106 16:53,1913,,2025-11-06T16:53:43.118587,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
MCKEE,False,274,43.06816294278079,-89.44973603276371,1,1230553,23038,506494,HALF_EMPTY,E,23,2025-11-06,59160,111E,1230553,20251106 16:53,107,,2025-11-06T16:53:45.516508,54.0,0.0,13.9,0,0,0,partly cloudy,1,3,1,0,0,0,0,0
CAPITOL SQUARE,False,60,43.0314531095371,-89.50627051900986,1,1230522,10253,506589,EMPTY,E,26,2025-11-06,60540,113D,1230522,20251106 16:53,155,,2025-11-06T16:53:45.516508,54.0,0.0,13.9,0,0,0,partly cloudy,1,3,1,0,0,0,0,0
CAPITOL SQUARE,False,352,43.0607992043421,-89.47201757514225,1,1230532,29214,506589,EMPTY,E,4,2025-11-06,58680,115E,1230532,20251106 16:53,119,,2025-11-06T16:53:45.516508,54.0,0.0,13.9,0,0,0,partly cloudy,1,3,1,0,0,0,0,0
JUNCTION,False,88,43.03124435920251,-89.54168992817164,1,1227610,17829,504,HALF_EMPTY,55,39,2025-11-06,60300,18275,1227610,20251106 16:53,111,,2025-11-06T16:53:47.834268,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
EPIC CAMPUS,False,179,43.05748666666667,-89.528125,1,1227617,122,512,EMPTY,55,0,2025-11-06,61020,18675,1227617,20251106 16:53,2314,,2025-11-06T16:53:47.834268,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
EPIC CAMPUS,False,180,43.026110703918434,-89.55298199421183,1,1227616,21742,512,EMPTY,55,36,2025-11-06,60120,18175,1227616,20251106 16:53,1905,,2025-11-06T16:53:47.835268,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
CAPITOL SQUARE VIA MIDDLETON,False,0,43.08667611740192,-89.52827656879516,1,1230731,15635,433,EMPTY,F,22,2025-11-06,60120,151A,1230731,20251106 16:53,2328,,2025-11-06T16:53:50.153314,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
CAPITOL SQUARE VIA MIDDLETON,False,89,43.075253049868806,-89.45361655662033,1,1230730,57944,433,HALF_EMPTY,F,22,2025-11-06,58200,114A,1230730,20251106 16:53,2306,,2025-11-06T16:53:50.153314,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
JUNCTION VIA MIDDLETON,False,271,43.07476954498334,-89.38960741652251,1,1230767,1376,486,EMPTY,F,8,2025-11-06,60600,124A,1230767,20251106 16:53,2362,,2025-11-06T16:53:50.153314,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
JUNCTION VIA MIDDLETON,False,309,43.08699934149447,-89.4814459226319,1,1230766,30124,486,HALF_EMPTY,F,42,2025-11-06,58800,117A,1230766,20251106 16:53,2337,,2025-11-06T16:53:50.153314,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
JUNCTION VIA MIDDLETON,False,180,43.06936724228067,-89.5249530127673,1,1230765,72033,486,EMPTY,F,3,2025-11-06,57000,123A,1230765,20251106 16:53,2351,,2025-11-06T16:53:50.153314,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
EAGLE HEIGHTS VIA U.W. CAMPUS,False,160,43.08432880267771,-89.42914096464355,1,1228515,7727,462,EMPTY,84,0,2025-11-06,60240,4184,1228515,20251106 16:53,985,,2025-11-06T16:53:52.494164,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
BROOKS,False,92,43.071065834889126,-89.40721981462919,1,1232151,6627,506539,EMPTY,O,17,2025-11-06,60300,119G,1232151,20251106 16:53,2201,,2025-11-06T16:53:54.825341,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
SOUTH TRANSFER,False,271,43.07103198293789,-89.40544288654203,1,1232165,2497,506540,EMPTY,O,7,2025-11-06,60600,123G,1232165,20251106 16:53,125,,2025-11-06T16:53:54.825341,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
SOUTH TRANSFER,False,190,43.05024765036942,-89.50323511595485,1,1231427,5843,350,EMPTY,H,19,2025-11-06,60480,118G,1231427,20251106 16:53,2004,,2025-11-06T16:53:57.134245,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
SOUTH TRANSFER,False,92,43.03140657016197,-89.41014886743045,1,1231426,49391,350,EMPTY,H,9,2025-11-06,58680,116G,1231426,20251106 16:53,2007,,2025-11-06T16:53:57.135293,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
WEST TOWNE,False,301,43.037698305746424,-89.45532008320076,1,1231464,27205,400,EMPTY,H,33,2025-11-06,59700,111G,1231464,20251106 16:53,158,,2025-11-06T16:53:57.135293,54.0,0.0,13.9,0,0,0,partly cloudy,0,0,0,0,0,0,0,0
1-SPRECHER,False,92,43.05355366148294,-89.47096276486833,1,1230109,21146,506006,EMPTY,D,31,2025-11-06,59820,115D,1230109,20251106 16:53,2208,,2025-11-06T16:53:59.408002,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
1-SPRECHER,False,54,43.078855603424586,-89.38400780228834,1,1230151,49807,506006,HALF_EMPTY,D,16,2025-11-06,58020,114D,1230151,20251106 16:53,101,,2025-11-06T16:53:59.408002,54.0,0.0,13.9,0,0,0,partly cloudy,1,2,1,0,0,0,0,0
