des,dly,hdg,lat,lon,mode,origtatripno,pdist,pid,psgld,rt,spd,stsd,stst,tablockid,tatripid,tmstmp,vid,zone,collection_timestamp
OWL CREEK,False,191,43.11909322932225,-89.36386891468582,1,1231992,17245,1239,EMPTY,L,3,2025-09-25,42720,111L,1231992,20250925 12:03,122,,2025-09-25T12:03:37.733851
CHEROKEE,False,270,43.06201000042832,-89.32407005055019,1,1231977,20952,1265,EMPTY,L,25,2025-09-25,42720,112L,1231977,20250925 12:03,123,,2025-09-25T12:03:37.733862
FITCHBURG-CADDIS,False,272,43.133765,-89.37321500000002,1,1229117,4,1278,EMPTY,B,0,2025-09-25,43680,144B,1229117,20250925 12:03,2327,,2025-09-25T12:03:40.045451
FITCHBURG-CADDIS,False,114,43.13709652072525,-89.380389879443,1,1229146,14240,1278,EMPTY,B,39,2025-09-25,42780,151B,1229146,20250925 12:03,2337,,2025-09-25T12:03:40.045456
FITCHBURG-CADDIS,False,220,43.099940720418864,-89.3491900643977,1,1229116,32889,1278,EMPTY,B,2,2025-09-25,41940,150B,1229116,20250925 12:03,2333,,2025-09-25T12:03:40.045456
FITCHBURG-CADDIS,False,181,43.067621881957805,-89.40104339725843,1,1229145,52933,1278,EMPTY,B,20,2025-09-25,41040,149B,1229145,20250925 12:03,2328,,2025-09-25T12:03:40.045457
FITCHBURG-CADDIS,False,359,43.038895,-89.394824,1,1229115,64505,1278,EMPTY,B,0,2025-09-25,40140,148B,1229115,20250925 12:03,2304,,2025-09-25T12:03:40.045458
NORTHPORT,False,75,43.01959166666667,-89.42093833333332,1,1229052,102,1280,EMPTY,B,0,2025-09-25,43680,147B,1229052,20250925 12:03,2338,,2025-09-25T12:03:40.045458
NORTHPORT,False,359,43.038895,-89.394824,1,1229084,11650,1280,EMPTY,B,1,2025-09-25,42780,140B,1229084,20250925 12:03,2323,,2025-09-25T12:03:40.045459
NORTHPORT,False,91,43.0747755673011,-89.38920714903679,1,1229051,28554,1280,EMPTY,B,0,2025-09-25,41940,146B,1229051,20250925 12:03,2362,,2025-09-25T12:03:40.045460
NORTHPORT,False,25,43.11235664772867,-89.35384088325517,1,1229083,49732,1280,EMPTY,B,20,2025-09-25,41040,145B,1229083,20250925 12:03,2359,,2025-09-25T12:03:40.045460
JUNCTION,False,214,43.11320795257444,-89.33054368930655,1,1228629,29970,387,EMPTY,A,7,2025-09-25,42180,124A,1228629,20250925 12:03,2343,,2025-09-25T12:03:42.368318
JUNCTION,False,274,43.073007969550595,-89.46277133682683,1,1228625,72539,387,EMPTY,A,24,2025-09-25,40380,125A,1228625,20250925 12:03,2352,,2025-09-25T12:03:42.368323
2-AMERICAN CENTER,False,93,43.07328068056888,-89.41062009081475,1,1228567,37401,414,EMPTY,A,21,2025-09-25,41940,115A,1228567,20250925 12:03,2317,,2025-09-25T12:03:42.368323
2-AMERICAN CENTER,False,45,43.119084776049384,-89.32084355413734,1,1228566,71695,414,EMPTY,A,26,2025-09-25,40140,112A,1228566,20250925 12:03,2326,,2025-09-25T12:03:42.368324
1-SUN PRAIRIE VIA HIGH CROSSING,False,85,43.0608029745511,-89.47899376480439,1,1228543,14473,421,EMPTY,A,15,2025-09-25,42840,118A,1228543,20250925 12:03,2361,,2025-09-25T12:03:42.368325
1-SUN PRAIRIE VIA HIGH CROSSING,False,46,43.07378486300568,-89.3832721009487,1,1228526,45561,421,HALF_EMPTY,A,0,2025-09-25,41040,126A,1228526,20250925 12:03,2316,,2025-09-25T12:03:42.368325
1-SUN PRAIRIE VIA HIGH CROSSING,False,207,43.15707215067894,-89.26712182910099,1,1228542,95337,421,EMPTY,A,11,2025-09-25,39240,111A,1228542,20250925 12:03,2347,,2025-09-25T12:03:42.368326
JUNCTION VIA HIGH CROSSING,False,222,43.1347888717194,-89.29259401790729,1,1228592,15978,469,EMPTY,A,22,2025-09-25,43080,113A,1228592,20250925 12:03,2318,,2025-09-25T12:03:42.368327
JUNCTION VIA HIGH CROSSING,False,271,43.073215742226964,-89.39710701603859,1,1228609,55565,469,HALF_EMPTY,A,13,2025-09-25,41280,119A,1228609,20250925 12:03,2356,,2025-09-25T12:03:42.368327
WEST TOWNE,False,1,43.06046439235001,-89.50265397175079,1,1231800,42096,385,EMPTY,J,0,2025-09-25,41700,120G,1231800,20250925 12:03,153,,2025-09-25T12:03:44.676056
BROOKS,False,4,43.057238651055535,-89.45088489555991,1,1231769,20810,429,EMPTY,J,20,2025-09-25,42600,122G,1231769,20250925 12:03,992,,2025-09-25T12:03:44.676061
DOWNTOWN S.P.,False,90,43.156888333333335,-89.26726500000001,1,1232883,67676,436,EMPTY,S,0,2025-09-25,41100,112S,1232883,20250925 12:03,121,,2025-09-25T12:03:46.995494
1-SPRECHER,False,53,43.06374791775565,-89.41872977063107,1,1230104,38009,505941,EMPTY,D,22,2025-09-25,42060,114E,1230104,20250925 12:03,2213,,2025-09-25T12:03:49.281870
1-SPRECHER,False,88,43.09818742056012,-89.31823517476843,1,1230141,71082,505941,EMPTY,D,0,2025-09-25,40260,111C,1230141,20250925 12:03,135,,2025-09-25T12:03:49.281874
1-JUNCTION,False,225,43.0948618165224,-89.36169224521248,1,1230206,35152,505944,EMPTY,D,28,2025-09-25,42180,114D,1230206,20250925 12:03,2009,,2025-09-25T12:03:49.281875
1-JUNCTION,False,323,43.05385961398993,-89.45115446105105,1,1230184,66408,505944,EMPTY,D,0,2025-09-25,40380,112D,1230184,20250925 12:03,107,,2025-09-25T12:03:49.281876
1-JUNCTION,False,0,43.05748333333333,-89.52812833333334,1,1230204,92411,505944,EMPTY,D,28,2025-09-25,38580,115C,1230204,20250925 12:03,995,,2025-09-25T12:03:49.281876
2-AIRPORT,False,117,43.023894357880415,-89.4709479335194,1,1230143,39716,506011,EMPTY,D,0,2025-09-25,42060,122D,1230143,20250925 12:03,2004,,2025-09-25T12:03:49.281877
2-AIRPORT,False,48,43.08703654102416,-89.3725317858275,1,1230120,80365,506011,EMPTY,D,10,2025-09-25,40260,123D,1230120,20250925 12:03,103,,2025-09-25T12:03:49.281878
2-AIRPORT,False,4,43.13739333333333,-89.34653666666667,1,1230142,108209,506011,EMPTY,D,0,2025-09-25,38460,126D,1230142,20250925 12:03,1903,,2025-09-25T12:03:49.281878
2-EPIC CAMPUS,False,272,43.0733833,-89.40033,1,1230168,38544,506019,HALF_EMPTY,D,0,2025-09-25,41700,121D,1230168,20250925 12:03,130,,2025-09-25T12:03:49.281879
2-EPIC CAMPUS,False,298,43.02355936635743,-89.46812969023178,1,1230207,69122,506019,EMPTY,D,0,2025-09-25,39900,124D,1230207,20250925 12:03,142,,2025-09-25T12:03:49.281879
2-EPIC CAMPUS,False,77,42.99687333333333,-89.56397666666665,1,1230167,110172,506019,EMPTY,D,0,2025-09-25,38040,125D,1230167,20250925 12:03,984,,2025-09-25T12:03:49.281880
SHERMAN,False,173,43.07357530263854,-89.46748050321074,1,1227443,888,1288,EMPTY,28,21,2025-09-25,43440,11328,1227443,20250925 12:03,126,,2025-09-25T12:03:51.586390
SHERMAN,False,91,43.072051312588286,-89.39807871288336,1,1227442,24283,1288,HALF_EMPTY,28,0,2025-09-25,41640,11128,1227442,20250925 12:03,119,,2025-09-25T12:03:51.586394
WHITNEY VIA SHERMAN,False,359,43.07338689223449,-89.40445038958077,1,1227472,21644,1298,HALF_EMPTY,28,0,2025-09-25,42240,11228,1227472,20250925 12:03,101,,2025-09-25T12:03:51.586394
MEMORIAL UNION,False,270,43.07512000001631,-89.40766664671841,1,1227884,2745,506361,EMPTY,80,7,2025-09-25,43200,1280,1227884,20250925 12:03,109,,2025-09-25T12:03:53.896516
MEMORIAL UNION,False,270,43.07651520012551,-89.41730999824597,1,1227883,5750,506361,EMPTY,80,23,2025-09-25,42900,1480,1227883,20250925 12:03,2006,,2025-09-25T12:03:53.896520
MEMORIAL UNION,False,131,43.07830573760595,-89.42992987912561,1,1227882,10332,506361,EMPTY,80,11,2025-09-25,42660,3480,1227882,20250925 12:03,2205,,2025-09-25T12:03:53.896521
MEMORIAL UNION,False,89,43.075140000158044,-89.41067832459953,1,1227881,15921,506361,EMPTY,80,8,2025-09-25,42360,1180,1227881,20250925 12:03,110,,2025-09-25T12:03:53.896522
MEMORIAL UNION,False,184,43.07406261109283,-89.40628400976043,1,1227880,17480,506361,HALF_EMPTY,80,7,2025-09-25,42120,3280,1227880,20250925 12:03,2210,,2025-09-25T12:03:53.896523
MEMORIAL UNION,False,180,43.07113,-89.40409,1,1227879,20528,506361,HALF_EMPTY,80,0,2025-09-25,41820,3180,1227879,20250925 12:03,2340,,2025-09-25T12:03:53.896523
MEMORIAL UNION,False,95,43.0710037389112,-89.40374577875073,1,1227878,20663,506361,HALF_EMPTY,80,0,2025-09-25,41580,1380,1227878,20250925 12:03,131,,2025-09-25T12:03:53.896524
MEMORIAL UNION,False,271,43.07593,-89.400095,1,1227877,24875,506361,EMPTY,80,0,2025-09-25,41280,3380,1227877,20250925 12:03,2344,,2025-09-25T12:03:53.896525
MEMORIAL UNION,False,4,43.075880000000005,-89.40023166666667,1,1227876,24890,506361,EMPTY,80,0,2025-09-25,41040,1580,1227876,20250925 12:03,111,,2025-09-25T12:03:53.896525
MCKEE,False,270,43.067863500126585,-89.4089483656779,1,1230572,8302,506218,EMPTY,E,16,2025-09-25,42960,115E,1230572,20250925 12:03,988,,2025-09-25T12:03:56.191949
